,Appealing Road,Awesome Moon,Odina,Jumpin Jack Brass,Jubaslilballerina,Ellies At Windsor,S S Frontier Angel,Grey Flamingo,Van Hook,La Maddalena
07-01-2023 11:24:49.089736,"(15.0, 30.0, 23.25)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.0)","(2.3, 2.44, 2.282857142857143)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 21.75)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 7.3)"
07-01-2023 11:24:50.336230,"(15.0, 30.0, 23.25)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.0)","(2.3, 2.44, 2.312727272727273)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 21.75)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 7.3)"
07-01-2023 11:24:51.573174,"(15.0, 30.0, 23.25)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.5)","(2.3, 2.44, 2.312727272727273)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 21.75)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.942857142857143)"
07-01-2023 11:24:52.852476,"(15.0, 30.0, 23.25)","(31.0, 70.0, 61.33333333333333)","(15.0, 32.0, 24.5)","(2.3, 2.44, 2.364)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 20.6)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.942857142857143)"
07-01-2023 11:24:54.144674,"(15.0, 30.0, 23.25)","(31.0, 70.0, 66.75)","(15.0, 32.0, 24.5)","(2.3, 2.5, 2.3866666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 36.0)","(41.0, 220.0, 142.5)","(11.0, 24.0, 19.142857142857142)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 7.1454545454545455)"
07-01-2023 11:24:55.426307,"(15.0, 30.0, 23.25)","(31.0, 70.0, 58.0)","(15.0, 32.0, 26.0)","(2.3, 2.5, 2.3866666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 35.5)","(41.0, 220.0, 142.5)","(11.0, 24.0, 18.714285714285715)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.7)"
07-01-2023 11:24:56.706320,"(15.0, 30.0, 23.25)","(31.0, 70.0, 58.0)","(15.0, 30.0, 26.0)","(2.3, 2.5, 2.3866666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 35.5)","(41.0, 220.0, 142.5)","(11.0, 23.0, 18.714285714285715)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.7)"
07-01-2023 11:24:57.977119,"(15.0, 30.0, 23.25)","(31.0, 70.0, 58.0)","(15.0, 30.0, 26.0)","(2.3, 2.5, 2.3866666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 35.5)","(41.0, 220.0, 142.5)","(11.0, 23.0, 18.333333333333332)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.7846153846153845)"
07-01-2023 11:24:59.182741,"(15.0, 30.0, 23.25)","(31.0, 70.0, 63.5)","(15.0, 30.0, 26.0)","(2.3, 2.5, 2.3866666666666667)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 35.5)","(41.0, 220.0, 142.5)","(11.0, 23.0, 18.333333333333332)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.8, 6.766666666666667)"
07-01-2023 11:25:00.362442,"(15.0, 30.0, 23.25)","(31.0, 70.0, 63.5)","(15.0, 30.0, 26.0)","(2.3, 2.5, 2.38)","(21.0, 220.0, 98.66666666666666)","(21.0, 44.0, 35.5)","(41.0, 220.0, 142.5)","(11.0, 23.0, 18.333333333333332)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.6, 6.828571428571428)"
07-01-2023 11:25:01.550379,"(15.0, 30.0, 23.25)","(31.0, 70.0, 63.5)","(15.0, 30.0, 26.0)","(2.3, 2.5, 2.3577777777777778)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.5)","(41.0, 220.0, 113.33333333333334)","(11.0, 23.0, 19.5)","(3.1, 5.2, 5.071428571428572)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:02.760666,"(15.0, 30.0, 24.0)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 25.0)","(2.3, 2.48, 2.3355555555555556)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.5)","(41.0, 220.0, 140.0)","(11.0, 23.0, 19.5)","(3.1, 5.2, 5.071428571428572)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:03.930350,"(15.0, 30.0, 24.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 25.0)","(2.3, 2.48, 2.4408695652173913)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.5)","(41.0, 220.0, 140.0)","(11.0, 23.0, 19.5)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:05.126582,"(15.0, 30.0, 24.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 25.0)","(2.3, 2.46, 2.4408695652173913)","(21.0, 220.0, 127.0)","(21.0, 44.0, 35.5)","(41.0, 220.0, 140.0)","(11.0, 23.0, 18.333333333333332)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:06.430867,"(15.0, 30.0, 24.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 29.714285714285715)","(2.3, 2.46, 2.2817391304347825)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.875)","(41.0, 220.0, 182.85714285714286)","(11.0, 23.0, 20.0)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:07.722362,"(15.0, 30.0, 24.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 29.714285714285715)","(2.3, 2.44, 2.3162499999999997)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.875)","(41.0, 220.0, 182.85714285714286)","(11.0, 22.0, 21.27777777777778)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:08.999957,"(15.0, 30.0, 24.2)","(31.0, 70.0, 61.33333333333333)","(15.0, 30.0, 29.714285714285715)","(2.3, 2.44, 2.3162499999999997)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.875)","(41.0, 220.0, 182.85714285714286)","(11.0, 22.0, 21.27777777777778)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:10.296899,"(15.0, 30.0, 24.2)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.44, 2.3162499999999997)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 21.0, 19.166666666666668)","(3.1, 5.2, 5.08)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:11.582281,"(15.0, 30.0, 24.2)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.44, 2.281951219512195)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 21.0, 19.166666666666668)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:12.765151,"(15.0, 30.0, 24.2)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.44, 2.348888888888889)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 21.0, 19.166666666666668)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:13.937511,"(15.0, 30.0, 24.2)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.333333333333332)","(2.3, 2.42, 2.348888888888889)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 21.0, 17.666666666666668)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:15.086196,"(15.0, 30.0, 23.0)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.42, 2.348888888888889)","(21.0, 220.0, 158.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 21.0, 18.8)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:16.288617,"(15.0, 30.0, 23.0)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.42, 2.348888888888889)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 23.0, 19.428571428571427)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 6.828571428571428)"
07-01-2023 11:25:17.499815,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.42, 2.3666666666666667)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 22.0, 19.333333333333332)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.182608695652174)"
07-01-2023 11:25:18.772389,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.42, 2.3577777777777778)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 21.0, 19.333333333333332)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.182608695652174)"
07-01-2023 11:25:20.084583,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.42, 2.2991489361702127)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 21.0, 19.333333333333332)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.182608695652174)"
07-01-2023 11:25:21.345602,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.46, 2.2991489361702127)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 21.0, 19.333333333333332)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.182608695652174)"
07-01-2023 11:25:22.595107,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.46, 2.3009302325581396)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 21.0, 17.666666666666668)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.0)"
07-01-2023 11:25:23.784651,"(15.0, 30.0, 26.88888888888889)","(31.0, 65.0, 54.5)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.344)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 17.666666666666668)","(3.1, 5.2, 5.131818181818182)","(5.5, 7.4, 7.0)"
07-01-2023 11:25:25.011443,"(15.0, 30.0, 26.88888888888889)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.344)","(21.0, 220.0, 109.6)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 17.666666666666668)","(3.1, 5.2, 5.129411764705883)","(5.5, 7.4, 7.0)"
07-01-2023 11:25:26.149009,"(15.0, 30.0, 26.88888888888889)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.344)","(21.0, 220.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.129411764705883)","(5.5, 7.4, 7.0)"
07-01-2023 11:25:27.350441,"(15.0, 30.0, 26.88888888888889)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.335)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.1000000000000005)","(5.5, 7.4, 7.0)"
07-01-2023 11:25:28.633916,"(15.0, 30.0, 26.88888888888889)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.335)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.1000000000000005)","(5.5, 7.2, 7.0)"
07-01-2023 11:25:29.949667,"(15.0, 30.0, 26.88888888888889)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.335)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 136.66666666666666)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 5.1000000000000005)","(5.5, 7.2, 7.0)"
07-01-2023 11:25:31.272232,"(15.0, 30.0, 25.5)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.335)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 5.1000000000000005)","(5.5, 7.2, 7.0)"
07-01-2023 11:25:32.543948,"(15.0, 30.0, 25.5)","(31.0, 60.0, 52.0)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.335)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.2, 7.0)"
07-01-2023 11:25:33.744587,"(15.0, 30.0, 25.5)","(31.0, 60.0, 49.333333333333336)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.2, 6.963636363636364)"
07-01-2023 11:25:34.925704,"(15.0, 30.0, 23.0)","(31.0, 60.0, 49.333333333333336)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.4, 6.963636363636364)"
07-01-2023 11:25:36.109762,"(15.0, 30.0, 23.0)","(31.0, 60.0, 49.333333333333336)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.4, 6.963636363636364)"
07-01-2023 11:25:37.278168,"(15.0, 30.0, 23.0)","(31.0, 60.0, 49.333333333333336)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.4, 6.963636363636364)"
07-01-2023 11:25:38.453634,"(15.0, 30.0, 23.0)","(31.0, 60.0, 49.333333333333336)","(15.0, 30.0, 28.666666666666668)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.4, 6.963636363636364)"
07-01-2023 11:25:39.699910,"(15.0, 30.0, 23.0)","(31.0, 60.0, 48.0)","(15.0, 30.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.4, 6.781818181818181)"
07-01-2023 11:25:41.043831,"(15.0, 30.0, 23.0)","(31.0, 60.0, 48.0)","(15.0, 30.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 27.0)","(41.0, 220.0, 182.85714285714286)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.0, 6.781818181818181)"
07-01-2023 11:25:42.336382,"(15.0, 30.0, 23.0)","(31.0, 60.0, 48.0)","(15.0, 30.0, 29.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 34.0, 39.5)","(41.0, 220.0, 120.0)","(11.0, 18.5, 18.136363636363637)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.0, 6.4)"
07-01-2023 11:25:43.591984,"(15.0, 30.0, 23.0)","(31.0, 60.0, 51.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 44.0, 39.5)","(41.0, 220.0, 140.0)","(11.0, 18.5, 18.0)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.0, 6.4)"
07-01-2023 11:25:44.813749,"(15.0, 30.0, 23.0)","(31.0, 65.0, 51.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 122.0)","(21.0, 44.0, 39.5)","(41.0, 220.0, 140.0)","(11.0, 18.5, 18.0)","(3.1, 5.2, 4.9750000000000005)","(5.5, 7.0, 6.5)"
07-01-2023 11:25:46.056074,"(15.0, 30.0, 23.0)","(31.0, 65.0, 51.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 94.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.5)"
07-01-2023 11:25:47.310091,"(15.0, 30.0, 23.0)","(31.0, 65.0, 51.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.5)"
07-01-2023 11:25:48.529548,"(15.0, 30.0, 23.0)","(31.0, 65.0, 58.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.733333333333333)"
07-01-2023 11:25:49.795609,"(15.0, 30.0, 23.0)","(31.0, 65.0, 58.0)","(15.0, 32.0, 28.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 7.0, 6.35)"
07-01-2023 11:25:50.999262,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 32.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:52.217157,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 23.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 40.4)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:53.455969,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 26.0, 24.5)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:54.694266,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 32.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:55.927832,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 142.5)","(11.0, 18.5, 18.0)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:57.175661,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 142.5)","(11.0, 18.5, 20.75)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:58.431077,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 41.0)","(41.0, 220.0, 142.5)","(11.0, 22.0, 20.75)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.35)"
07-01-2023 11:25:59.680978,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 26.0)","(2.3, 2.44, 2.3499999999999996)","(21.0, 210.0, 152.0)","(21.0, 44.0, 41.0)","(41.0, 220.0, 142.5)","(11.0, 22.0, 18.785714285714285)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:00.969201,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 26.5)","(2.3, 2.44, 2.307272727272727)","(21.0, 210.0, 175.2)","(21.0, 44.0, 39.5)","(41.0, 220.0, 156.0)","(11.0, 22.0, 18.785714285714285)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:02.213108,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 30.0, 24.5)","(2.3, 2.32, 2.3866666666666667)","(21.0, 210.0, 175.2)","(21.0, 44.0, 40.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 22.0, 18.785714285714285)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:03.415965,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 123.0)","(21.0, 44.0, 38.0)","(41.0, 220.0, 116.66666666666666)","(11.0, 22.0, 18.785714285714285)","(3.1, 5.2, 5.090909090909091)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:04.576463,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 123.0)","(21.0, 44.0, 38.0)","(41.0, 220.0, 116.66666666666666)","(11.0, 22.0, 18.785714285714285)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:05.801971,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 123.0)","(21.0, 44.0, 38.0)","(41.0, 220.0, 116.66666666666666)","(11.0, 22.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:07.039561,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 181.33333333333334)","(21.0, 44.0, 40.8)","(41.0, 220.0, 120.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:08.279639,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 181.33333333333334)","(21.0, 44.0, 36.0)","(41.0, 220.0, 145.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.285714285714286)"
07-01-2023 11:26:09.586082,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 167.5)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 120.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.55)"
07-01-2023 11:26:10.886546,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 24.5)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 167.0)","(21.0, 44.0, 38.333333333333336)","(41.0, 220.0, 120.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.55)"
07-01-2023 11:26:12.143186,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 167.0)","(21.0, 44.0, 30.0)","(41.0, 220.0, 120.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.55)"
07-01-2023 11:26:13.376183,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 152.0)","(21.0, 36.0, 30.0)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 6.8, 6.5)"
07-01-2023 11:26:14.632721,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 152.0)","(21.0, 36.0, 30.0)","(41.0, 220.0, 140.0)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.08)","(5.5, 7.0, 6.166666666666667)"
07-01-2023 11:26:15.813616,"(15.0, 30.0, 23.0)","(31.0, 65.0, 55.5)","(15.0, 27.0, 26.6)","(2.3, 2.44, 2.3866666666666667)","(21.0, 210.0, 175.2)","(21.0, 36.0, 32.4)","(41.0, 220.0, 116.66666666666666)","(11.0, 20.0, 19.0)","(3.1, 5.2, 5.066666666666666)","(5.5, 7.0, 6.833333333333333)"
