,Shadow Ban,Vinnys Charm,Slingshot Vinny,Sweet Nitro,Aussie Summer,Sash Express,Banjo Reign
09-01-2023 17:20:58.371329,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3690909090909091)","(7.5, 20.0, 11.45)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:20:59.287468,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3690909090909091)","(7.5, 20.0, 11.45)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:00.229500,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3690909090909091)","(7.5, 20.0, 11.45)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:01.228713,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:02.226256,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:03.261196,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 48.8)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:04.318337,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:05.339024,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:06.413872,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:07.454172,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:08.513638,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:09.528886,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.3145454545454545)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 148.88888888888889)"
09-01-2023 17:21:10.533207,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.34)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:11.495132,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.34)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:12.447971,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.34)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:13.360956,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.34)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:14.366663,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.2753846153846153)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:15.306091,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.2753846153846153)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:16.290841,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 54.5)","(1.24, 1.56, 1.2753846153846153)","(7.5, 21.0, 11.7)","(31.0, 440.0, 161.69230769230768)","(26.0, 290.0, 191.53846153846155)"
09-01-2023 17:21:17.338150,"(4.6, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 140.0, 52.0)","(1.24, 1.56, 1.2753846153846153)","(7.5, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:18.355413,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:19.385778,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:20.419970,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:21.432426,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:22.458101,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:23.427595,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:24.412079,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 193.84615384615384)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:25.369603,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 11.7)","(31.0, 440.0, 193.84615384615384)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:26.302670,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 193.84615384615384)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:27.241836,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:28.146351,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:29.067722,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:30.022226,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:30.982479,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:31.943729,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:32.977204,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3654545454545455)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:33.972507,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3104347826086957)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:34.997848,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3104347826086957)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:36.012223,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:37.061743,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:38.045845,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:39.080422,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:40.058137,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:41.085600,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:42.018680,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:42.933819,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:43.855548,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:44.820529,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 11.7)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:45.807563,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:46.767503,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:47.827437,"(4.8, 11.0, 7.4)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:48.893604,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:50.211911,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 182.85714285714286)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:51.678707,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 52.0)","(1.22, 1.55, 1.3373333333333333)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 193.84615384615384)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:52.934136,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 130.0, 62.0)","(1.22, 1.55, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 440.0, 232.3076923076923)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:53.977765,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 110.0, 62.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 540.0, 232.3076923076923)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:55.105852,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 110.0, 62.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 540.0, 232.3076923076923)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:56.142937,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 110.0, 62.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 540.0, 232.3076923076923)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:57.200114,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 110.0, 62.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 540.0, 332.85714285714283)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:58.264301,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 110.0, 62.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:21:59.233175,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:00.209835,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.54, 1.3618181818181818)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:01.146280,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.57, 1.3426666666666667)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:02.084103,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.34)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:03.102651,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:04.071204,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:05.079496,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:06.129546,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:07.175473,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.56, 1.2753846153846153)","(8.0, 21.0, 17.563636363636363)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:08.154288,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.53, 1.3545454545454545)","(8.0, 21.0, 18.29090909090909)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:09.150838,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.52, 1.3545454545454545)","(8.0, 22.0, 18.29090909090909)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:10.197767,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.52, 1.3545454545454545)","(8.0, 22.0, 18.29090909090909)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:11.272639,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.52, 1.3545454545454545)","(8.0, 22.0, 18.29090909090909)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:12.422072,"(4.8, 11.0, 10.6875)","(19.0, 130.0, 44.400000000000006)","(21.0, 150.0, 57.0)","(1.22, 1.52, 1.3545454545454545)","(8.0, 22.0, 18.29090909090909)","(31.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:13.503315,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3545454545454545)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:14.572899,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3545454545454545)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:15.658047,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3545454545454545)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:16.813600,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:17.871927,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:18.897918,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:19.877664,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:20.838457,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 18.29090909090909)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:21.965644,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 15.4)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:22.941818,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 15.4)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:23.948731,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:25.102100,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:26.303541,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:27.612810,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:29.017300,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:30.266501,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
09-01-2023 17:22:31.348055,"(4.8, 11.0, 10.6875)","(21.0, 130.0, 44.400000000000006)","(26.0, 150.0, 57.0)","(1.2, 1.52, 1.3072727272727274)","(8.5, 22.0, 16.42857142857143)","(41.0, 450.0, 245.0)","(26.0, 290.0, 185.83333333333331)"
