,Aston Floyd,Ensemble,Oxidation,Fabs Max Potato,Besant Bale,Fabs Wasabi,Flying Farrugia
14-12-2022 14:27:59.758015,"(9.0, 14.0, 11.236842105263158)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.888888888888889)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 12.625)","(2.1, 2.42, 2.35)","(15.0, 32.0, 29.5)"
14-12-2022 14:28:00.799879,"(9.0, 14.0, 11.236842105263158)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.811111111111111)","(5.0, 7.2, 6.72)","(9.0, 14.0, 13.0)","(2.1, 2.42, 2.288235294117647)","(15.0, 32.0, 28.323529411764707)"
14-12-2022 14:28:01.888723,"(9.0, 14.0, 11.236842105263158)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.7)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0)","(2.1, 2.42, 2.2600000000000002)","(15.0, 32.0, 28.323529411764707)"
14-12-2022 14:28:03.055412,"(9.0, 13.5, 12.214285714285714)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.780952380952381)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 12.625)","(2.1, 2.42, 2.3225)","(15.0, 32.0, 29.5)"
14-12-2022 14:28:04.025485,"(9.0, 13.5, 11.166666666666666)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.65)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 12.625)","(2.1, 2.42, 2.3225)","(15.0, 32.0, 22.125)"
14-12-2022 14:28:05.069125,"(9.0, 13.5, 11.166666666666666)","(16.0, 32.0, 27.5)","(4.2, 7.2, 6.65)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0)","(2.1, 2.42, 2.288235294117647)","(15.0, 30.0, 28.269230769230766)"
14-12-2022 14:28:06.182524,"(9.0, 13.5, 11.166666666666666)","(16.0, 32.0, 27.125)","(4.2, 7.2, 6.7)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 12.625)","(2.1, 2.42, 2.3085714285714287)","(15.0, 29.0, 28.269230769230766)"
14-12-2022 14:28:07.358588,"(9.0, 13.5, 11.166666666666666)","(16.0, 32.0, 27.125)","(4.2, 7.2, 6.780952380952381)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0)","(2.1, 2.42, 2.2723076923076926)","(15.0, 29.0, 28.269230769230766)"
14-12-2022 14:28:08.514425,"(9.0, 13.5, 11.166666666666666)","(18.0, 32.0, 27.125)","(4.8, 7.2, 6.65)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0)","(2.0, 2.42, 2.33)","(15.0, 29.0, 22.35)"
14-12-2022 14:28:09.730061,"(9.0, 13.0, 11.61111111111111)","(18.0, 32.0, 27.125)","(4.8, 7.2, 6.65)","(5.0, 7.2, 6.947368421052632)","(9.0, 14.0, 13.0)","(2.0, 2.42, 2.33)","(15.0, 29.0, 22.35)"
14-12-2022 14:28:10.846796,"(9.0, 12.5, 11.642857142857142)","(18.0, 32.0, 27.125)","(4.8, 7.2, 6.763636363636364)","(5.0, 7.2, 7.022222222222222)","(9.0, 14.0, 13.0)","(2.0, 2.42, 2.288235294117647)","(15.0, 29.0, 21.184210526315788)"
14-12-2022 14:28:11.947845,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.022222222222222)","(9.0, 14.0, 13.0)","(2.0, 2.42, 2.288235294117647)","(15.0, 29.0, 21.184210526315788)"
14-12-2022 14:28:13.051464,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.85)","(5.0, 7.2, 7.022222222222222)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.2600000000000002)","(15.0, 29.0, 21.184210526315788)"
14-12-2022 14:28:14.095863,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.85)","(5.0, 7.2, 6.45)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.2600000000000002)","(15.0, 28.0, 21.70731707317073)"
14-12-2022 14:28:15.127969,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.85)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.35)","(15.0, 27.0, 20.97222222222222)"
14-12-2022 14:28:16.180109,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.747368421052632)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.288235294117647)","(15.0, 27.0, 21.70731707317073)"
14-12-2022 14:28:17.175133,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.125)","(4.8, 7.0, 6.7176470588235295)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.288235294117647)","(15.0, 27.0, 22.0)"
14-12-2022 14:28:18.252453,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.775)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.3129411764705883)","(15.0, 26.0, 23.818181818181817)"
14-12-2022 14:28:19.291116,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.36)","(15.0, 26.0, 24.0)"
14-12-2022 14:28:20.423131,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.3991304347826086)","(15.0, 26.0, 22.666666666666668)"
14-12-2022 14:28:21.606186,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.291666666666667)","(15.0, 26.0, 23.18181818181818)"
14-12-2022 14:28:22.780982,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.3033333333333332)","(15.0, 25.0, 23.18181818181818)"
14-12-2022 14:28:23.958973,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.775)","(5.0, 7.2, 6.963157894736842)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.362857142857143)","(15.0, 25.0, 22.142857142857142)"
14-12-2022 14:28:25.240498,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.7176470588235295)","(5.0, 7.2, 6.91875)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.3033333333333332)","(15.0, 25.0, 22.5)"
14-12-2022 14:28:26.567023,"(9.0, 12.5, 11.261904761904763)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.7176470588235295)","(5.0, 7.2, 6.91875)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.369090909090909)","(15.0, 25.0, 21.666666666666668)"
14-12-2022 14:28:27.804115,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.5636363636363635)","(5.0, 7.2, 6.91875)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.376)","(15.0, 25.0, 21.666666666666668)"
14-12-2022 14:28:28.919012,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.91875)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.3173333333333335)","(15.0, 25.0, 22.41176470588235)"
14-12-2022 14:28:30.428999,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 6.91875)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.376)","(15.0, 25.0, 21.25)"
14-12-2022 14:28:31.650438,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.05)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.376)","(15.0, 25.0, 22.25)"
14-12-2022 14:28:32.872756,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.05)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.362857142857143)","(15.0, 25.0, 21.666666666666668)"
14-12-2022 14:28:34.066309,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.05)","(9.0, 14.0, 13.107142857142858)","(2.0, 2.42, 2.3033333333333332)","(15.0, 25.0, 23.666666666666668)"
14-12-2022 14:28:35.368245,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.014285714285714)","(9.0, 14.0, 12.68421052631579)","(2.0, 2.42, 2.362857142857143)","(15.0, 24.0, 23.666666666666668)"
14-12-2022 14:28:36.741603,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.672727272727273)","(5.0, 7.2, 7.050000000000001)","(9.0, 14.0, 12.0)","(2.0, 2.42, 2.2975)","(15.0, 24.0, 23.2)"
14-12-2022 14:28:38.062718,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.0, 6.85)","(5.0, 7.2, 7.050000000000001)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.42, 2.3991304347826086)","(15.0, 24.0, 23.2)"
14-12-2022 14:28:39.323070,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.2, 6.85)","(5.0, 7.2, 7.050000000000001)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.42, 2.3)","(15.0, 24.0, 23.6)"
14-12-2022 14:28:40.460079,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 27.5)","(4.8, 7.2, 6.85)","(5.0, 7.2, 7.050000000000001)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.4, 2.276190476190476)","(15.0, 24.0, 23.2)"
14-12-2022 14:28:41.571251,"(9.0, 12.5, 11.166666666666666)","(18.0, 32.0, 27.5)","(4.8, 7.2, 6.85)","(5.0, 7.2, 7.050000000000001)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.4, 2.276190476190476)","(15.0, 24.0, 21.470588235294116)"
14-12-2022 14:28:42.578498,"(9.0, 12.5, 10.970588235294118)","(18.0, 32.0, 28.53846153846154)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 7.014285714285714)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.4, 2.27)","(15.0, 25.0, 22.272727272727273)"
14-12-2022 14:28:43.562352,"(9.0, 12.5, 11.484375)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 6.84)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.4, 2.27)","(15.0, 25.0, 21.470588235294116)"
14-12-2022 14:28:44.621719,"(9.0, 12.5, 11.484375)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 7.075862068965518)","(9.0, 13.5, 11.939024390243903)","(2.0, 2.4, 2.259130434782609)","(15.0, 25.0, 22.272727272727273)"
14-12-2022 14:28:45.785173,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.066666666666666)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 7.094117647058823)","(9.0, 13.5, 11.891304347826086)","(2.0, 2.4, 2.259130434782609)","(15.0, 25.0, 22.272727272727273)"
14-12-2022 14:28:46.911560,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.5)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 7.094117647058823)","(9.0, 13.5, 11.891304347826086)","(2.0, 2.4, 2.2266666666666666)","(15.0, 25.0, 22.272727272727273)"
14-12-2022 14:28:48.025318,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 6.85)","(5.0, 7.2, 6.964705882352941)","(9.0, 13.5, 11.891304347826086)","(2.0, 2.4, 2.2121739130434785)","(15.0, 25.0, 22.77777777777778)"
14-12-2022 14:28:49.098477,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 28.25)","(4.8, 7.2, 7.009090909090909)","(5.0, 7.2, 6.964705882352941)","(9.0, 13.5, 11.891304347826086)","(2.0, 2.4, 2.2121739130434785)","(15.0, 25.0, 22.77777777777778)"
14-12-2022 14:28:50.113465,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.5)","(4.8, 7.2, 7.009090909090909)","(5.0, 7.2, 7.096551724137932)","(9.0, 13.5, 11.891304347826086)","(2.0, 2.38, 2.2058333333333335)","(15.0, 25.0, 21.470588235294116)"
14-12-2022 14:28:51.154650,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 7.009090909090909)","(5.0, 7.2, 6.964705882352941)","(9.0, 13.0, 12.25)","(2.0, 2.38, 2.204)","(15.0, 25.0, 22.77777777777778)"
14-12-2022 14:28:52.157987,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 6.733333333333333)","(5.0, 7.2, 6.964705882352941)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.36, 2.2342857142857144)","(15.0, 25.0, 22.77777777777778)"
14-12-2022 14:28:53.144057,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.5)","(4.8, 7.2, 6.945454545454545)","(5.0, 7.2, 7.096551724137932)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.36, 2.2342857142857144)","(15.0, 25.0, 22.77777777777778)"
14-12-2022 14:28:54.054609,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 28.666666666666668)","(4.8, 7.2, 6.945454545454545)","(5.0, 7.2, 6.964705882352941)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.36, 2.2188235294117646)","(15.0, 25.0, 23.285714285714285)"
14-12-2022 14:28:55.111896,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 6.945454545454545)","(5.0, 7.2, 7.075)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.36, 2.2188235294117646)","(15.0, 25.0, 23.46153846153846)"
14-12-2022 14:28:56.252868,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 6.895652173913044)","(5.0, 7.2, 7.075)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.36, 2.2)","(15.0, 25.0, 22.916666666666668)"
14-12-2022 14:28:57.319170,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 6.895652173913044)","(5.0, 7.2, 7.075)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.34, 2.194545454545455)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:28:58.336587,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 7.1466666666666665)","(5.0, 7.2, 7.075)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.34, 2.194545454545455)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:28:59.431703,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 7.1466666666666665)","(5.0, 7.2, 6.707692307692308)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.34, 2.191034482758621)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:00.573817,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 7.1466666666666665)","(5.0, 7.2, 7.107692307692308)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.34, 2.202105263157895)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:01.658228,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 30.0)","(4.8, 7.2, 7.12)","(5.0, 7.2, 7.107692307692308)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.32, 2.202105263157895)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:02.704299,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.09090909090909)","(4.8, 7.2, 7.141176470588236)","(5.0, 7.2, 7.085714285714285)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.32, 2.216842105263158)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:03.705265,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.714285714285715)","(4.8, 7.4, 7.086956521739131)","(5.0, 7.2, 7.085714285714285)","(9.0, 13.0, 11.982142857142858)","(2.0, 2.32, 2.216842105263158)","(15.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:04.650099,"(9.0, 12.5, 11.621621621621621)","(18.0, 32.0, 29.714285714285715)","(4.8, 7.4, 7.086956521739131)","(5.0, 7.2, 7.085714285714285)","(9.0, 13.0, 11.96551724137931)","(2.0, 2.32, 2.210434782608696)","(15.0, 25.0, 23.94736842105263)"
14-12-2022 14:29:05.660586,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.714285714285715)","(4.8, 7.4, 7.112)","(5.0, 7.2, 6.953846153846154)","(9.0, 13.0, 11.96551724137931)","(2.0, 2.32, 2.26)","(15.0, 25.0, 23.94736842105263)"
14-12-2022 14:29:06.658638,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.09090909090909)","(4.8, 7.4, 7.04)","(5.0, 7.2, 6.953846153846154)","(9.0, 13.0, 11.96551724137931)","(2.0, 2.32, 2.186451612903226)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:07.657331,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.09090909090909)","(4.8, 7.4, 6.957894736842105)","(5.0, 7.2, 6.9)","(9.0, 13.0, 11.96551724137931)","(2.0, 2.3, 2.2014285714285715)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:08.713243,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.09090909090909)","(4.8, 7.4, 7.1)","(5.0, 7.2, 6.825)","(9.0, 13.0, 11.95)","(2.0, 2.3, 2.2014285714285715)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:09.760666,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.0)","(4.8, 7.4, 7.165217391304348)","(5.0, 7.2, 6.825)","(9.0, 13.0, 11.95)","(2.0, 2.3, 2.2014285714285715)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:10.854588,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.6)","(4.8, 7.4, 7.165217391304348)","(5.0, 7.2, 7.033333333333333)","(9.0, 13.0, 11.95)","(2.0, 2.28, 2.2063157894736842)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:11.899441,"(9.0, 12.5, 11.666666666666666)","(18.0, 32.0, 29.6)","(4.8, 7.4, 7.165217391304348)","(5.0, 7.2, 7.033333333333333)","(9.0, 13.0, 12.0625)","(2.0, 2.28, 2.2063157894736842)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:12.864867,"(9.0, 12.5, 11.891891891891891)","(18.0, 32.0, 29.6)","(4.8, 7.4, 7.165217391304348)","(5.0, 7.2, 7.033333333333333)","(9.0, 13.0, 12.0625)","(2.0, 2.28, 2.194782608695652)","(15.0, 25.0, 23.863636363636363)"
14-12-2022 14:29:13.905703,"(9.0, 12.5, 12.1875)","(18.0, 32.0, 30.3125)","(4.8, 7.4, 7.209090909090909)","(5.0, 7.2, 7.033333333333333)","(9.0, 13.0, 11.935483870967742)","(2.0, 2.26, 2.1933333333333334)","(15.0, 25.0, 24.0)"
14-12-2022 14:29:14.928235,"(9.0, 12.5, 12.1875)","(18.0, 32.0, 30.545454545454547)","(4.8, 7.4, 7.217391304347826)","(5.0, 7.2, 7.033333333333333)","(9.0, 13.0, 11.9)","(2.0, 2.2, 2.194)","(15.0, 25.0, 24.0)"
14-12-2022 14:29:15.960908,"(9.0, 12.5, 12.1875)","(18.0, 32.0, 30.666666666666668)","(4.8, 7.4, 7.2250000000000005)","(5.0, 7.2, 6.852173913043479)","(9.0, 12.0, 11.9)","(2.0, 2.2, 2.17375)","(15.0, 25.0, 24.2)"
14-12-2022 14:29:16.891969,"(9.0, 12.5, 11.857142857142858)","(18.0, 32.0, 31.0)","(4.8, 7.4, 7.178947368421053)","(5.0, 7.2, 6.852173913043479)","(9.0, 12.0, 11.9)","(2.0, 2.2, 2.178571428571429)","(15.0, 25.0, 24.272727272727273)"
14-12-2022 14:29:17.852316,"(9.0, 12.5, 12.166666666666666)","(18.0, 32.0, 31.0)","(4.8, 7.4, 7.32)","(5.0, 7.2, 7.033333333333333)","(9.0, 12.0, 11.3)","(2.0, 2.2, 2.196)","(15.0, 25.0, 24.272727272727273)"
14-12-2022 14:29:18.900801,"(9.0, 12.5, 11.857142857142858)","(18.0, 32.0, 31.0)","(4.8, 7.4, 7.307692307692308)","(5.0, 7.2, 7.033333333333333)","(9.0, 11.5, 11.3)","(2.0, 2.2, 2.188888888888889)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:19.918573,"(9.0, 12.5, 12.166666666666666)","(18.0, 32.0, 31.0)","(4.8, 7.4, 7.307692307692308)","(5.0, 7.2, 7.033333333333333)","(9.0, 11.5, 11.333333333333334)","(2.0, 2.2, 2.228)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:20.947615,"(9.0, 12.5, 11.857142857142858)","(18.0, 32.0, 30.666666666666668)","(4.8, 7.4, 7.307692307692308)","(5.0, 7.2, 6.852173913043479)","(9.0, 11.5, 11.333333333333334)","(2.0, 2.24, 2.2)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:21.938358,"(9.0, 12.5, 11.857142857142858)","(18.0, 32.0, 31.0)","(4.8, 7.4, 6.866666666666666)","(5.0, 7.2, 6.852173913043479)","(9.0, 11.5, 11.333333333333334)","(2.0, 2.24, 2.2133333333333334)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:22.974169,"(9.0, 12.5, 12.166666666666666)","(18.0, 32.0, 31.0)","(4.8, 7.4, 6.866666666666666)","(5.0, 7.2, 6.921739130434783)","(9.0, 11.5, 11.333333333333334)","(2.0, 2.24, 2.1978947368421053)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:24.044188,"(9.0, 12.5, 11.857142857142858)","(18.0, 32.0, 31.0)","(4.8, 7.4, 6.8)","(5.0, 7.2, 7.015384615384615)","(9.0, 11.5, 11.333333333333334)","(2.0, 2.24, 2.224615384615385)","(15.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:25.173643,"(9.0, 12.5, 11.61111111111111)","(19.0, 32.0, 31.0)","(5.0, 7.4, 7.32)","(5.0, 7.2, 7.033333333333333)","(9.0, 11.5, 10.909090909090908)","(2.0, 2.24, 2.218571428571429)","(16.0, 25.0, 24.058823529411764)"
14-12-2022 14:29:26.264361,"(9.0, 12.5, 11.804347826086957)","(19.0, 32.0, 31.0)","(5.0, 7.4, 7.32)","(5.0, 7.2, 6.852173913043479)","(9.0, 12.0, 10.909090909090908)","(2.0, 2.24, 2.2342857142857144)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:27.344742,"(9.0, 12.5, 12.166666666666666)","(19.0, 32.0, 31.0)","(5.0, 7.4, 7.32)","(5.0, 7.2, 7.033333333333333)","(9.0, 12.0, 10.909090909090908)","(2.0, 2.24, 2.2363636363636368)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:28.381634,"(9.0, 12.5, 11.642857142857142)","(19.0, 32.0, 31.0)","(5.0, 7.4, 7.276923076923077)","(5.0, 7.2, 7.033333333333333)","(9.0, 12.0, 10.909090909090908)","(2.0, 2.24, 2.242857142857143)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:29.461532,"(9.0, 12.5, 11.166666666666666)","(19.0, 32.0, 30.22222222222222)","(5.0, 7.4, 7.276923076923077)","(5.0, 7.2, 7.0)","(9.0, 12.0, 10.909090909090908)","(2.0, 2.26, 2.242857142857143)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:30.448029,"(9.0, 12.5, 12.0)","(19.0, 34.0, 30.666666666666668)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.84)","(9.0, 12.0, 10.909090909090908)","(2.0, 2.28, 2.257142857142857)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:31.406460,"(9.0, 12.5, 12.0)","(19.0, 34.0, 33.2)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.84)","(9.0, 12.0, 10.891304347826086)","(2.0, 2.28, 2.2551724137931033)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:32.328985,"(9.0, 12.5, 11.558823529411764)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.273684210526316)","(5.0, 7.2, 6.771428571428571)","(9.0, 12.0, 10.891304347826086)","(2.0, 2.26, 2.255)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:33.364435,"(9.0, 12.5, 11.642857142857142)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.273684210526316)","(5.0, 7.2, 6.678260869565218)","(9.0, 12.0, 10.891304347826086)","(2.0, 2.26, 2.2414285714285715)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:34.445860,"(9.0, 12.5, 11.558823529411764)","(19.0, 34.0, 33.6)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.678260869565218)","(9.0, 12.0, 10.617647058823529)","(2.0, 2.28, 2.2414285714285715)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:35.444979,"(9.0, 12.5, 11.884615384615385)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.678260869565218)","(9.0, 11.5, 10.617647058823529)","(2.0, 2.28, 2.2414285714285715)","(16.0, 25.0, 23.88888888888889)"
14-12-2022 14:29:36.458116,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.985714285714286)","(9.0, 11.5, 10.176470588235293)","(2.0, 2.28, 2.2533333333333334)","(16.0, 23.0, 22.142857142857142)"
14-12-2022 14:29:37.419440,"(9.0, 12.5, 11.5)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.9037037037037035)","(9.0, 11.5, 10.09375)","(2.0, 2.28, 2.2625806451612904)","(16.0, 23.0, 22.142857142857142)"
14-12-2022 14:29:38.472403,"(9.0, 12.5, 11.928571428571429)","(19.0, 34.0, 33.55555555555556)","(5.0, 7.4, 7.228571428571429)","(5.0, 7.2, 6.985714285714286)","(9.0, 11.5, 10.1)","(2.0, 2.28, 2.222857142857143)","(16.0, 23.0, 22.695652173913043)"
