,Drink Long Necks,Head On Bonnie,Fernando Travis,Street Cry,Rowdy Roddy,Swift Sharni,Out Of Gas
12-01-2023 18:36:56.537529,"(4.4, 5.8, 5.686206896551724)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.142857142857144)","(1.65, 1.89, 1.8855555555555554)","(21.0, 70.0, 51.25)","(10.0, 20.0, 19.863636363636363)","(31.0, 75.0, 72.5)"
12-01-2023 18:36:57.769466,"(4.4, 5.8, 5.686206896551724)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.142857142857144)","(1.65, 1.89, 1.8855555555555554)","(21.0, 70.0, 51.25)","(10.0, 20.0, 19.863636363636363)","(31.0, 75.0, 72.5)"
12-01-2023 18:36:59.012276,"(4.4, 5.8, 5.626315789473684)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.142857142857144)","(1.65, 1.89, 1.8855555555555554)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.863636363636363)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:00.305580,"(4.4, 5.8, 5.626315789473684)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.04)","(1.65, 1.89, 1.8857142857142857)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:01.511038,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.04)","(1.65, 1.89, 1.8867857142857143)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:02.653374,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.520833333333334)","(7.5, 9.4, 9.04)","(1.65, 1.89, 1.8867857142857143)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:03.846352,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.515151515151516)","(7.5, 9.4, 9.3375)","(1.65, 1.89, 1.8867857142857143)","(21.0, 70.0, 49.69230769230769)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:05.090683,"(4.4, 5.7, 5.542857142857143)","(8.5, 11.0, 10.354166666666666)","(7.5, 9.4, 9.3375)","(1.65, 1.89, 1.8867857142857143)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:06.284454,"(4.4, 5.7, 5.542857142857143)","(8.5, 11.0, 10.354166666666666)","(7.5, 9.4, 9.3375)","(1.65, 1.89, 1.8867857142857143)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:07.467719,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.261904761904763)","(7.5, 9.4, 9.771428571428572)","(1.65, 1.89, 1.8858620689655172)","(21.0, 70.0, 49.375)","(10.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:08.989911,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.8, 9.511111111111111)","(1.65, 1.89, 1.884782608695652)","(21.0, 70.0, 49.375)","(12.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:10.268008,"(4.4, 5.7, 5.570588235294117)","(8.5, 11.0, 10.25531914893617)","(7.5, 9.6, 9.44)","(1.65, 1.89, 1.8705882352941177)","(21.0, 70.0, 55.9375)","(12.0, 20.0, 19.833333333333332)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:11.519502,"(4.4, 5.7, 5.557142857142857)","(8.5, 11.0, 10.222222222222221)","(7.5, 9.6, 9.57391304347826)","(1.65, 1.88, 1.9030769230769229)","(21.0, 70.0, 55.9375)","(12.0, 20.0, 19.863636363636363)","(31.0, 75.0, 72.5)"
12-01-2023 18:37:12.918267,"(4.4, 5.7, 5.536363636363637)","(8.5, 11.0, 10.186046511627907)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.91, 1.904)","(21.0, 70.0, 58.666666666666664)","(12.0, 20.0, 19.863636363636363)","(31.0, 75.0, 69.23076923076923)"
12-01-2023 18:37:14.144735,"(4.4, 5.7, 5.536363636363637)","(8.5, 11.0, 10.186046511627907)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.91, 1.9387878787878787)","(21.0, 65.0, 54.0)","(12.0, 20.0, 19.7)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:15.537706,"(4.4, 5.6, 5.55)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.94, 1.9307692307692308)","(26.0, 60.0, 47.111111111111114)","(12.0, 20.0, 19.7)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:16.793591,"(4.4, 5.5, 5.473333333333334)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.94, 1.922)","(26.0, 65.0, 47.625)","(12.0, 20.0, 19.916666666666668)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:17.917687,"(4.4, 5.6, 5.5086956521739125)","(8.5, 11.0, 10.102564102564102)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.95, 1.922)","(26.0, 60.0, 47.625)","(12.0, 20.0, 19.916666666666668)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:19.070629,"(4.4, 5.6, 5.484615384615385)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.95, 1.9271052631578947)","(26.0, 60.0, 47.625)","(12.0, 20.0, 19.352941176470587)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:20.169120,"(4.4, 5.6, 5.484615384615385)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.95, 1.9271052631578947)","(26.0, 60.0, 48.0)","(12.0, 20.0, 19.916666666666668)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:21.341474,"(4.4, 5.6, 5.484615384615385)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.65, 1.95, 1.935)","(26.0, 50.0, 43.333333333333336)","(12.0, 20.0, 19.84)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:22.455976,"(4.4, 5.6, 5.484615384615385)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.6, 1.95, 1.935)","(26.0, 50.0, 43.333333333333336)","(12.0, 20.0, 19.53333333333333)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:23.541158,"(4.4, 5.6, 5.46)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.549999999999999)","(1.6, 1.95, 1.9249999999999998)","(26.0, 50.0, 43.333333333333336)","(12.0, 20.0, 19.232142857142858)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:24.639617,"(4.4, 5.6, 5.433333333333334)","(8.5, 11.0, 10.23913043478261)","(7.5, 9.6, 9.455172413793104)","(1.6, 1.95, 1.915)","(26.0, 50.0, 43.333333333333336)","(12.0, 19.5, 19.232142857142858)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:25.828600,"(4.4, 5.6, 5.470588235294118)","(8.5, 11.0, 10.0)","(7.5, 9.6, 9.455172413793104)","(1.6, 1.95, 1.9163157894736842)","(26.0, 50.0, 43.0)","(12.0, 19.5, 19.232142857142858)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:26.962473,"(4.4, 5.6, 5.4941176470588236)","(8.5, 10.0, 9.450704225352114)","(7.5, 9.6, 9.455172413793104)","(1.6, 1.95, 1.934375)","(26.0, 46.0, 42.666666666666664)","(12.0, 19.5, 19.916666666666668)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:28.075423,"(4.4, 5.6, 5.569230769230769)","(8.5, 10.0, 9.914285714285715)","(7.5, 9.6, 9.455172413793104)","(1.6, 1.94, 1.9425)","(26.0, 46.0, 42.689655172413794)","(12.0, 20.0, 19.586206896551722)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:29.484391,"(4.4, 5.7, 5.5125)","(8.5, 9.6, 9.399999999999999)","(7.5, 9.6, 9.424999999999999)","(1.6, 1.95, 1.9335714285714285)","(26.0, 46.0, 42.774193548387096)","(12.0, 20.0, 19.916666666666668)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:30.684600,"(4.4, 5.7, 5.5125)","(8.5, 9.6, 9.399999999999999)","(7.5, 9.6, 9.424999999999999)","(1.6, 1.94, 1.9294117647058824)","(26.0, 46.0, 42.666666666666664)","(12.0, 20.0, 19.84)","(31.0, 75.0, 69.64285714285714)"
12-01-2023 18:37:31.808888,"(4.4, 5.7, 5.5125)","(8.5, 9.8, 9.513043478260869)","(7.5, 9.6, 9.432)","(1.6, 1.94, 1.934)","(26.0, 46.0, 42.666666666666664)","(12.0, 20.0, 19.586206896551722)","(31.0, 75.0, 70.0)"
12-01-2023 18:37:32.970239,"(4.4, 5.7, 5.673170731707317)","(8.5, 9.8, 9.433333333333334)","(7.5, 9.6, 9.432)","(1.6, 1.94, 1.934)","(26.0, 46.0, 40.827586206896555)","(12.0, 20.0, 19.80952380952381)","(31.0, 75.0, 76.66666666666667)"
12-01-2023 18:37:34.319071,"(4.4, 5.7, 5.675)","(8.5, 9.8, 9.461538461538462)","(7.5, 9.6, 9.417391304347825)","(1.6, 1.94, 1.9249999999999998)","(26.0, 46.0, 41.0)","(12.0, 20.0, 19.181818181818183)","(31.0, 85.0, 76.66666666666667)"
12-01-2023 18:37:35.587331,"(4.4, 5.7, 5.665517241379311)","(8.5, 9.8, 9.64)","(7.5, 9.6, 9.417391304347825)","(1.6, 1.94, 1.9175)","(26.0, 46.0, 41.27272727272727)","(12.0, 20.0, 19.125)","(31.0, 85.0, 72.5)"
12-01-2023 18:37:36.774756,"(4.4, 5.7, 5.665517241379311)","(8.5, 9.8, 9.378947368421054)","(7.5, 9.6, 9.805263157894737)","(1.6, 1.94, 1.9429411764705882)","(26.0, 44.0, 40.25)","(12.0, 20.0, 19.125)","(31.0, 90.0, 71.73913043478261)"
12-01-2023 18:37:38.032061,"(4.4, 5.6, 5.585714285714285)","(8.5, 9.8, 9.378947368421054)","(7.5, 10.0, 9.716666666666667)","(1.6, 1.95, 1.9164705882352941)","(26.0, 44.0, 40.25)","(12.0, 19.5, 19.2)","(31.0, 90.0, 72.14285714285714)"
12-01-2023 18:37:39.073551,"(4.4, 5.6, 5.52)","(8.5, 9.8, 9.32)","(7.5, 10.0, 9.716666666666667)","(1.6, 1.92, 1.936341463414634)","(26.0, 44.0, 40.53846153846154)","(12.0, 19.5, 18.833333333333332)","(31.0, 90.0, 72.14285714285714)"
12-01-2023 18:37:40.136552,"(4.4, 5.7, 5.514285714285714)","(8.5, 9.8, 9.242857142857142)","(7.5, 10.0, 9.52)","(1.6, 1.94, 1.9244444444444444)","(26.0, 44.0, 40.275862068965516)","(12.0, 19.0, 18.666666666666668)","(31.0, 90.0, 69.16666666666667)"
12-01-2023 18:37:41.305670,"(4.4, 5.7, 5.553333333333334)","(8.5, 9.8, 9.07777777777778)","(7.5, 9.6, 9.52)","(1.6, 1.95, 1.9355)","(26.0, 44.0, 40.275862068965516)","(12.0, 19.0, 18.0)","(31.0, 90.0, 74.72222222222223)"
12-01-2023 18:37:42.461913,"(4.4, 5.7, 5.547058823529412)","(8.5, 9.8, 9.453333333333333)","(7.5, 9.6, 9.52)","(1.6, 1.94, 1.934705882352941)","(26.0, 44.0, 40.275862068965516)","(12.0, 19.0, 16.692307692307693)","(31.0, 90.0, 74.72222222222223)"
12-01-2023 18:37:43.631788,"(4.4, 5.7, 5.547058823529412)","(8.5, 9.8, 9.32)","(7.5, 9.6, 9.6)","(1.6, 1.94, 1.927741935483871)","(26.0, 44.0, 40.275862068965516)","(12.0, 19.0, 16.227272727272727)","(31.0, 90.0, 75.9375)"
12-01-2023 18:37:44.834026,"(4.4, 5.7, 5.547058823529412)","(8.5, 9.8, 9.32)","(7.5, 9.8, 9.6)","(1.6, 1.95, 1.9314285714285713)","(26.0, 44.0, 40.275862068965516)","(12.0, 18.5, 16.416666666666668)","(31.0, 90.0, 82.5)"
12-01-2023 18:37:46.169482,"(4.4, 5.7, 5.566666666666666)","(8.5, 9.8, 9.342857142857143)","(7.5, 9.8, 9.675862068965518)","(1.6, 1.94, 1.9216666666666666)","(26.0, 44.0, 40.869565217391305)","(12.0, 18.5, 17.23076923076923)","(31.0, 85.0, 81.25)"
12-01-2023 18:37:47.436870,"(4.4, 5.7, 5.58)","(8.5, 9.6, 9.48)","(7.5, 9.8, 9.416216216216217)","(1.6, 1.94, 1.9407692307692308)","(26.0, 44.0, 40.8235294117647)","(12.0, 18.0, 17.0)","(31.0, 85.0, 82.0)"
12-01-2023 18:37:48.654696,"(4.4, 5.7, 5.571428571428571)","(8.5, 9.6, 9.48)","(7.5, 10.0, 9.416216216216217)","(1.6, 1.95, 1.9188888888888889)","(26.0, 44.0, 40.21052631578947)","(12.0, 18.0, 16.38095238095238)","(31.0, 85.0, 68.0)"
12-01-2023 18:37:49.844952,"(4.4, 5.6, 5.5874999999999995)","(8.5, 10.0, 9.535483870967742)","(7.5, 10.0, 9.416216216216217)","(1.6, 1.95, 1.9257142857142857)","(26.0, 44.0, 40.21052631578947)","(12.0, 18.0, 16.363636363636363)","(31.0, 80.0, 68.57142857142857)"
12-01-2023 18:37:51.039766,"(4.4, 5.6, 5.58695652173913)","(8.5, 10.0, 9.622222222222222)","(7.5, 10.0, 9.653846153846153)","(1.6, 1.94, 1.935)","(26.0, 44.0, 40.21052631578947)","(12.0, 18.0, 16.615384615384617)","(31.0, 80.0, 68.57142857142857)"
12-01-2023 18:37:52.313479,"(4.4, 5.6, 5.502325581395349)","(8.5, 10.5, 10.05)","(7.5, 10.0, 9.538461538461538)","(1.6, 1.95, 1.935)","(26.0, 44.0, 40.21052631578947)","(12.0, 18.0, 16.555555555555557)","(31.0, 80.0, 71.57894736842105)"
12-01-2023 18:37:53.678392,"(4.4, 5.6, 5.446511627906976)","(8.5, 10.5, 10.535714285714286)","(7.5, 9.8, 9.595454545454546)","(1.6, 1.95, 1.9394117647058824)","(26.0, 44.0, 40.25)","(12.0, 17.5, 16.76923076923077)","(31.0, 80.0, 71.57894736842105)"
12-01-2023 18:37:54.917741,"(4.4, 5.5, 5.490909090909091)","(8.5, 11.0, 10.535714285714286)","(7.5, 9.8, 9.595454545454546)","(1.6, 1.95, 1.9278571428571427)","(26.0, 44.0, 40.333333333333336)","(12.0, 17.0, 16.133333333333333)","(31.0, 80.0, 60.95238095238095)"
12-01-2023 18:37:56.093784,"(4.4, 5.5, 5.451724137931034)","(8.5, 11.0, 10.613636363636363)","(7.5, 9.8, 9.578260869565218)","(1.6, 1.93, 1.9189361702127659)","(26.0, 42.0, 41.04761904761905)","(12.0, 17.0, 16.133333333333333)","(31.0, 80.0, 61.52173913043478)"
12-01-2023 18:37:57.337625,"(4.4, 5.6, 5.581818181818181)","(8.5, 11.0, 10.613636363636363)","(7.5, 9.8, 9.578260869565218)","(1.6, 1.92, 1.921875)","(26.0, 42.0, 40.46153846153846)","(12.0, 17.0, 16.133333333333333)","(31.0, 80.0, 67.5)"
12-01-2023 18:37:58.693666,"(4.4, 5.6, 5.516666666666667)","(8.5, 11.0, 10.476190476190476)","(7.5, 9.8, 9.578260869565218)","(1.6, 1.93, 1.921875)","(26.0, 42.0, 41.04761904761905)","(12.0, 17.0, 16.133333333333333)","(31.0, 90.0, 75.0)"
12-01-2023 18:37:59.937586,"(4.4, 5.6, 5.516666666666667)","(8.5, 11.0, 10.311111111111112)","(7.5, 9.8, 9.578260869565218)","(1.6, 1.93, 1.8921428571428571)","(26.0, 42.0, 41.04761904761905)","(12.0, 17.0, 16.157894736842106)","(31.0, 85.0, 67.0)"
12-01-2023 18:38:01.243673,"(4.4, 5.6, 5.5)","(8.5, 11.0, 10.311111111111112)","(7.5, 9.8, 9.626666666666667)","(1.6, 1.9, 1.8953900709219857)","(26.0, 42.0, 41.04761904761905)","(12.0, 17.5, 16.4)","(31.0, 85.0, 66.81818181818181)"
12-01-2023 18:38:02.731616,"(4.4, 5.7, 5.55625)","(8.5, 11.0, 10.107142857142858)","(7.5, 9.8, 9.626666666666667)","(1.6, 1.91, 1.8950331125827813)","(26.0, 42.0, 40.2)","(12.0, 17.0, 16.166666666666668)","(31.0, 85.0, 67.5)"
12-01-2023 18:38:04.113829,"(4.4, 5.7, 5.575675675675676)","(8.5, 11.0, 10.272727272727273)","(7.5, 9.8, 9.36969696969697)","(1.6, 1.91, 1.9335714285714285)","(26.0, 42.0, 40.56)","(12.0, 17.0, 16.11764705882353)","(31.0, 80.0, 67.5)"
12-01-2023 18:38:05.553860,"(4.4, 5.7, 5.56)","(8.5, 10.5, 10.446808510638299)","(7.5, 9.4, 9.333333333333332)","(1.6, 1.94, 1.9377777777777778)","(26.0, 42.0, 40.666666666666664)","(12.0, 17.0, 16.11764705882353)","(31.0, 80.0, 67.5)"
12-01-2023 18:38:07.007956,"(4.4, 5.6, 5.516666666666667)","(8.5, 10.5, 10.470588235294118)","(7.5, 9.6, 9.542857142857143)","(1.6, 1.95, 1.9330612244897958)","(26.0, 42.0, 40.666666666666664)","(12.0, 17.0, 16.11764705882353)","(31.0, 80.0, 67.14285714285714)"
12-01-2023 18:38:08.258014,"(4.4, 5.6, 5.496551724137931)","(8.5, 10.5, 10.470588235294118)","(7.5, 9.8, 9.62)","(1.6, 1.94, 1.9324999999999999)","(26.0, 42.0, 41.0)","(12.0, 17.0, 16.09090909090909)","(31.0, 80.0, 67.14285714285714)"
12-01-2023 18:38:09.628775,"(4.4, 5.6, 5.496551724137931)","(8.5, 10.5, 10.476190476190476)","(7.5, 9.8, 9.545454545454547)","(1.6, 1.94, 1.9283333333333332)","(26.0, 42.0, 41.0)","(12.0, 16.5, 16.09090909090909)","(31.0, 80.0, 67.14285714285714)"
12-01-2023 18:38:10.953433,"(4.4, 5.6, 5.503225806451613)","(8.5, 10.5, 10.476923076923077)","(7.5, 9.8, 9.545454545454547)","(1.6, 1.94, 1.9304545454545454)","(26.0, 42.0, 41.0)","(12.0, 16.5, 16.11111111111111)","(31.0, 80.0, 67.14285714285714)"
12-01-2023 18:38:12.263550,"(4.4, 5.6, 5.496551724137931)","(8.5, 10.5, 10.476923076923077)","(7.5, 9.8, 9.545454545454547)","(1.6, 1.94, 1.9276)","(26.0, 42.0, 40.30769230769231)","(12.0, 16.5, 16.25)","(31.0, 80.0, 67.14285714285714)"
12-01-2023 18:38:13.551263,"(4.4, 5.5, 5.45)","(8.5, 10.5, 10.477272727272727)","(7.5, 9.8, 9.581818181818182)","(1.6, 1.94, 1.9339393939393938)","(26.0, 44.0, 40.25)","(12.0, 16.5, 16.166666666666668)","(31.0, 80.0, 69.0909090909091)"
12-01-2023 18:38:14.811015,"(4.4, 5.5, 5.45)","(8.5, 10.5, 10.476923076923077)","(7.5, 9.8, 9.581818181818182)","(1.6, 1.94, 1.9321052631578948)","(26.0, 44.0, 40.25)","(12.0, 16.5, 16.11111111111111)","(31.0, 80.0, 69.0909090909091)"
12-01-2023 18:38:16.239226,"(4.4, 5.5, 5.46)","(8.5, 10.5, 10.478260869565217)","(7.5, 9.8, 9.442857142857143)","(1.6, 1.94, 1.9305882352941175)","(26.0, 44.0, 41.6)","(12.0, 16.5, 16.11111111111111)","(31.0, 80.0, 69.0909090909091)"
12-01-2023 18:38:17.659707,"(4.4, 5.5, 5.504255319148936)","(8.5, 10.5, 10.23828125)","(7.5, 9.6, 9.378947368421052)","(1.6, 1.94, 1.947142857142857)","(26.0, 44.0, 41.6)","(12.0, 16.5, 16.3)","(31.0, 80.0, 72.5)"
12-01-2023 18:38:18.861330,"(4.4, 5.6, 5.45)","(8.5, 10.5, 10.305)","(7.5, 9.6, 9.338461538461539)","(1.6, 1.95, 1.9407692307692308)","(26.0, 44.0, 41.904761904761905)","(12.0, 17.5, 16.133333333333333)","(31.0, 80.0, 74.0)"
12-01-2023 18:38:20.090663,"(4.4, 5.6, 5.438095238095238)","(8.5, 10.5, 10.861538461538462)","(7.5, 9.4, 9.338461538461539)","(1.6, 1.95, 1.9328571428571428)","(26.0, 44.0, 41.904761904761905)","(11.0, 17.0, 16.133333333333333)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:21.252293,"(4.4, 5.6, 5.474074074074074)","(8.5, 11.0, 10.777777777777779)","(7.5, 9.4, 9.288372093023256)","(1.6, 1.94, 1.9358333333333333)","(26.0, 44.0, 42.08695652173913)","(11.0, 17.0, 16.133333333333333)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:22.551465,"(4.4, 5.5, 5.4125000000000005)","(8.5, 11.0, 10.777777777777779)","(7.5, 9.4, 9.323076923076924)","(1.6, 1.94, 1.9393333333333334)","(26.0, 44.0, 42.08695652173913)","(11.0, 17.0, 15.461538461538462)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:23.783532,"(4.4, 5.5, 5.4125000000000005)","(8.5, 11.0, 10.692307692307692)","(7.5, 9.4, 9.545454545454545)","(1.6, 1.95, 1.9380487804878048)","(26.0, 44.0, 42.08695652173913)","(11.0, 16.5, 15.555555555555555)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:24.945229,"(4.4, 5.5, 5.453333333333333)","(8.5, 11.0, 10.720930232558139)","(7.5, 9.6, 9.506666666666668)","(1.6, 1.94, 1.9337254901960783)","(26.0, 44.0, 42.08695652173913)","(11.0, 16.0, 14.92)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:26.162162,"(4.4, 5.5, 5.453333333333333)","(8.5, 11.0, 10.720930232558139)","(7.5, 9.8, 9.581818181818182)","(1.6, 1.94, 1.9336842105263157)","(26.0, 44.0, 42.08695652173913)","(11.0, 16.0, 15.11111111111111)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:27.388461,"(4.4, 5.5, 5.463157894736842)","(8.5, 11.0, 10.669811320754716)","(7.5, 9.8, 9.600000000000001)","(1.6, 1.94, 1.9335)","(26.0, 44.0, 42.166666666666664)","(11.0, 16.0, 15.11111111111111)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:28.570940,"(4.4, 5.4, 5.331428571428572)","(8.5, 11.0, 10.669811320754716)","(7.5, 9.8, 9.600000000000001)","(1.6, 1.94, 1.9262857142857142)","(26.0, 44.0, 42.166666666666664)","(11.0, 16.0, 15.11111111111111)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:29.755217,"(4.4, 5.4, 5.332394366197183)","(8.5, 11.0, 10.663461538461538)","(7.5, 9.8, 9.600000000000001)","(1.6, 1.94, 1.9281481481481482)","(26.0, 44.0, 42.166666666666664)","(11.0, 16.0, 16.0)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:30.992825,"(4.4, 5.4, 5.3)","(8.5, 11.0, 10.838709677419354)","(7.5, 9.8, 9.583333333333334)","(1.6, 1.94, 1.9273684210526316)","(26.0, 44.0, 42.08695652173913)","(11.0, 16.5, 16.833333333333332)","(31.0, 80.0, 71.0)"
12-01-2023 18:38:32.239928,"(4.4, 5.3, 5.26)","(8.5, 11.0, 10.833333333333334)","(8.0, 9.8, 9.614285714285716)","(1.65, 1.94, 1.9326666666666665)","(26.0, 44.0, 41.84615384615385)","(11.0, 18.5, 16.333333333333332)","(41.0, 80.0, 71.81818181818181)"
12-01-2023 18:38:33.416856,"(4.4, 5.3, 5.23448275862069)","(8.5, 11.0, 10.833333333333334)","(8.0, 9.8, 9.614285714285716)","(1.65, 1.94, 1.9311764705882353)","(26.0, 44.0, 41.84615384615385)","(11.0, 18.0, 16.166666666666668)","(41.0, 80.0, 71.81818181818181)"
12-01-2023 18:38:34.557463,"(4.4, 5.3, 5.2441176470588236)","(8.5, 11.0, 10.821428571428571)","(8.0, 9.8, 9.614285714285716)","(1.65, 1.94, 1.928)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.166666666666668)","(41.0, 80.0, 73.33333333333333)"
12-01-2023 18:38:35.763772,"(4.4, 5.3, 5.233333333333333)","(8.5, 11.0, 10.821428571428571)","(8.0, 9.8, 9.614285714285716)","(1.65, 1.94, 1.928)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.166666666666668)","(41.0, 80.0, 70.55555555555556)"
12-01-2023 18:38:36.863841,"(4.4, 5.4, 5.392307692307693)","(8.5, 11.0, 10.821428571428571)","(8.0, 9.8, 9.579310344827586)","(1.65, 1.94, 1.9268316831683168)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.47826086956522)","(41.0, 75.0, 70.55555555555556)"
12-01-2023 18:38:37.925564,"(4.4, 5.6, 5.47843137254902)","(8.5, 11.0, 10.791666666666666)","(8.0, 9.8, 9.579310344827586)","(1.65, 1.93, 1.8915217391304346)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.142857142857142)","(41.0, 75.0, 75.0)"
12-01-2023 18:38:39.036585,"(4.4, 5.5, 5.488888888888889)","(8.5, 11.0, 10.803030303030303)","(8.0, 10.0, 9.691803278688525)","(1.65, 1.89, 1.8824324324324324)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.142857142857142)","(41.0, 85.0, 74.23076923076923)"
12-01-2023 18:38:40.206598,"(4.4, 5.6, 5.534782608695652)","(8.5, 11.5, 11.151515151515152)","(8.0, 10.0, 9.691803278688525)","(1.65, 1.89, 1.8805263157894736)","(26.0, 44.0, 42.08695652173913)","(11.0, 18.0, 16.142857142857142)","(41.0, 80.0, 74.23076923076923)"
12-01-2023 18:38:41.326917,"(4.4, 5.6, 5.52)","(8.5, 11.5, 11.15)","(8.0, 10.0, 9.691803278688525)","(1.65, 1.89, 1.875)","(26.0, 44.0, 42.166666666666664)","(11.0, 18.0, 17.5)","(41.0, 80.0, 72.5)"
12-01-2023 18:38:42.290171,"(4.4, 5.6, 5.536170212765957)","(8.5, 11.5, 11.2)","(8.0, 10.0, 9.691803278688525)","(1.65, 1.88, 1.875)","(26.0, 44.0, 42.166666666666664)","(11.0, 18.5, 16.7)","(41.0, 80.0, 72.5)"
12-01-2023 18:38:43.262053,"(4.4, 5.6, 5.531818181818181)","(8.5, 11.5, 11.179487179487179)","(8.0, 10.0, 9.683582089552239)","(1.65, 1.88, 1.872962962962963)","(26.0, 44.0, 42.30769230769231)","(11.0, 18.5, 17.9)","(41.0, 80.0, 72.5)"
12-01-2023 18:38:44.287669,"(4.4, 5.7, 5.604166666666667)","(8.5, 9.8, 9.72)","(8.0, 10.0, 9.702857142857143)","(1.65, 1.89, 1.876896551724138)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.785714285714285)","(41.0, 80.0, 75.45454545454545)"
12-01-2023 18:38:45.207805,"(4.4, 5.8, 5.7057142857142855)","(8.5, 10.0, 9.8)","(8.0, 10.0, 9.825806451612904)","(1.65, 1.89, 1.8849999999999998)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.785714285714285)","(41.0, 80.0, 75.45454545454545)"
12-01-2023 18:38:46.138860,"(4.4, 5.8, 5.752727272727273)","(8.5, 10.0, 9.862068965517242)","(8.0, 10.0, 9.803921568627452)","(1.65, 1.89, 1.8850442477876106)","(26.0, 44.0, 43.0)","(11.0, 18.5, 17.666666666666668)","(41.0, 80.0, 78.57142857142857)"
