,Straight Shot,Big Time Lotus,Defer Fire,Big Time Faye,Opawa Daisy,Big Time Punga,Livin On Love
11-01-2023 14:05:04.793537,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 7.625)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:05.947738,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.5, 6.333333333333334)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:07.211257,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 12.5, 8.375)","(8.5, 16.0, 10.3)"
11-01-2023 14:05:08.217352,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 13.0, 6.833333333333334)","(8.5, 16.0, 9.7)"
11-01-2023 14:05:09.501258,"(13.0, 28.0, 24.57142857142857)","(7.5, 10.0, 8.725)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 13.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:10.583761,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:11.587411,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:12.635333,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:13.740427,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:14.813320,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:15.808284,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 5.5625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:16.884752,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.776)","(4.0, 7.4, 6.933333333333334)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:17.866581,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.25)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:18.878581,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.976470588235294)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:20.026208,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:21.032169,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:22.111390,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:23.309663,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:24.478594,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:25.525049,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:26.664510,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:27.589690,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 4.65625)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:28.544310,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:29.623625,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:30.634683,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:31.700200,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:32.814544,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:33.876762,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:34.903575,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:35.998674,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:37.055109,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:37.996347,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:39.019540,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.414285714285715)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:40.057538,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:41.021686,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.363636363636363)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:42.028449,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 11.0, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:43.074947,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:44.117325,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:45.108055,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:46.026363,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:47.293425,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:48.623946,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:49.888403,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:51.087184,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:52.451014,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.85)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 8.723684210526315)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:53.707155,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.9461538461538455)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:54.949367,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:56.301139,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:57.350961,"(13.0, 28.0, 16.375)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.04)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:58.579340,"(13.0, 28.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.4, 6.16)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.85)"
11-01-2023 14:05:59.574799,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 16.0, 9.725)"
11-01-2023 14:06:00.625904,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:01.646342,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:02.594278,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:03.566913,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:04.563802,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.475)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:05.623125,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 4.9772727272727275)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:06.619120,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:07.846579,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:09.136249,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:10.195986,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.957142857142857)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:11.325851,"(13.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:12.427783,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:13.431027,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:14.448266,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:15.510448,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 6.9)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:16.504212,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 6.16)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 10.5, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:17.476723,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.3)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:18.502773,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.60909090909091)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:19.509902,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 8.60909090909091)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:20.457050,"(14.0, 30.0, 27.42857142857143)","(7.5, 10.0, 8.60909090909091)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:21.552900,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 8.60909090909091)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:22.628244,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 8.60909090909091)","(4.0, 7.8, 5.425)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:23.758473,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 8.025806451612903)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:25.010761,"(14.0, 30.0, 18.666666666666668)","(7.5, 9.8, 9.571428571428573)","(4.0, 7.6, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:26.187079,"(14.0, 28.0, 20.5)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:27.219402,"(14.0, 28.0, 20.5)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:28.260748,"(14.0, 28.0, 20.5)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:29.457799,"(14.0, 28.0, 20.5)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:30.570406,"(14.0, 28.0, 20.5)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.6, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:31.651952,"(14.0, 30.0, 18.666666666666668)","(7.5, 9.8, 9.100000000000001)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 5.730769230769231)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:32.807671,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 9.15)","(4.0, 7.8, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:33.856647,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 9.15)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:34.840378,"(14.0, 30.0, 18.666666666666668)","(7.5, 9.8, 9.600000000000001)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:35.800265,"(14.0, 30.0, 18.666666666666668)","(7.5, 9.8, 9.600000000000001)","(4.0, 7.6, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:36.870396,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 9.1875)","(4.0, 7.8, 5.036363636363636)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:37.914712,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 9.1875)","(4.0, 7.8, 5.35)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 7.015384615384615)","(4.0, 7.0, 4.642857142857143)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:39.111696,"(14.0, 30.0, 18.666666666666668)","(7.5, 10.0, 9.1875)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.966666666666667)","(6.5, 11.5, 8.6)","(4.0, 7.0, 4.36)","(8.5, 15.5, 9.725)"
11-01-2023 14:06:40.293112,"(14.0, 30.0, 18.333333333333332)","(7.5, 10.0, 9.1875)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.449999999999999)","(6.5, 11.0, 8.6)","(4.0, 7.0, 4.969230769230769)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:41.408190,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.1875)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.96)","(4.0, 7.0, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:42.584838,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.6)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:43.872892,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:45.059220,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:46.199216,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:47.300443,"(14.0, 30.0, 19.0)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.4, 4.927272727272728)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:48.587695,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.4, 5.485714285714286)","(8.5, 15.5, 12.2)"
11-01-2023 14:06:49.913018,"(14.0, 30.0, 21.75)","(7.5, 10.0, 9.272727272727273)","(4.0, 7.6, 5.08)","(3.2, 5.1, 4.6125)","(6.5, 11.0, 8.5)","(4.0, 6.2, 4.927272727272728)","(8.5, 15.5, 12.2)"
