,Aston Hebe,Miss Graphite,Faux Allie,Spring Bonnie,Emerley Sharon,Isla Gracie,Edgy Reggie,Didelis
14-12-2022 12:47:40.227435,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 30.333333333333336)","(51.0, 270.0, 180.0)","(7.0, 10.5, 9.333333333333334)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:41.509768,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 24.5)","(51.0, 270.0, 180.0)","(7.0, 10.0, 9.333333333333334)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:42.999980,"(2.8, 3.75, 3.369047619047619)","(17.0, 42.0, 28.944444444444443)","(51.0, 270.0, 180.0)","(7.0, 10.0, 9.333333333333334)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:44.319646,"(2.8, 3.75, 3.369047619047619)","(16.0, 42.0, 28.944444444444443)","(51.0, 270.0, 180.0)","(7.0, 10.0, 9.333333333333334)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.82857142857143)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:45.643233,"(2.8, 3.75, 3.369047619047619)","(16.0, 42.0, 33.21052631578947)","(51.0, 270.0, 180.0)","(7.0, 10.0, 9.333333333333334)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.418750000000001)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:46.813353,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 33.21052631578947)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.857142857142858)","(6.5, 11.0, 10.711111111111112)","(5.5, 9.2, 8.338461538461537)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:47.990257,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 9.885714285714286)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:49.207726,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:50.513025,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:52.006728,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:53.429642,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:55.025303,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:56.398790,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:57.719584,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:47:59.124453,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:00.695946,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:02.647557,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:04.499772,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:06.169312,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:07.882710,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.383333333333333)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:09.619776,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:11.216140,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:12.584805,"(2.8, 3.75, 3.369047619047619)","(16.0, 40.0, 30.59375)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.6)","(6.5, 11.0, 10.0)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:13.975289,"(2.8, 3.75, 3.3461538461538463)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.555555555555555)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:15.310029,"(2.8, 3.75, 3.3461538461538463)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.674999999999999)","(9.0, 13.5, 11.25)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:16.599569,"(2.8, 3.75, 3.3461538461538463)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.577777777777778)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.771428571428571)"
14-12-2022 12:48:17.828048,"(2.8, 3.7, 3.4375)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.577777777777778)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.831578947368421)"
14-12-2022 12:48:19.072772,"(2.8, 3.65, 3.2964285714285717)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.577777777777778)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.831578947368421)"
14-12-2022 12:48:20.613904,"(2.8, 3.65, 3.283333333333333)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.577777777777778)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.831578947368421)"
14-12-2022 12:48:22.287764,"(2.8, 3.65, 3.283333333333333)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.688888888888889)"
14-12-2022 12:48:23.779356,"(2.8, 3.65, 3.25)","(16.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(5.5, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.688888888888889)"
14-12-2022 12:48:25.145896,"(2.8, 3.65, 3.25)","(17.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(6.0, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.883333333333333)"
14-12-2022 12:48:26.446640,"(2.8, 3.65, 3.23)","(17.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(6.0, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.883333333333333)"
14-12-2022 12:48:27.754551,"(2.8, 3.65, 3.23)","(17.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(6.0, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:28.959726,"(2.8, 3.65, 3.23)","(17.0, 40.0, 32.83333333333333)","(51.0, 270.0, 180.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(6.0, 9.2, 8.876923076923077)","(9.0, 13.5, 10.921052631578947)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:30.217253,"(2.8, 3.65, 3.23)","(17.0, 40.0, 30.59375)","(51.0, 270.0, 116.0)","(7.0, 10.0, 8.48)","(6.5, 11.0, 9.869565217391305)","(6.0, 9.2, 8.876923076923077)","(9.0, 13.5, 11.4)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:31.386668,"(2.8, 3.65, 3.23)","(17.0, 40.0, 30.8125)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 10.013793103448275)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.9375)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:32.607816,"(2.8, 3.65, 3.256060606060606)","(17.0, 38.0, 30.0)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 9.114285714285714)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.625)","(3.8, 5.0, 4.7375)"
14-12-2022 12:48:33.794630,"(2.8, 3.65, 3.256060606060606)","(17.0, 38.0, 31.18181818181818)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 9.8)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.7375)"
14-12-2022 12:48:34.939443,"(2.8, 3.6, 3.346875)","(17.0, 38.0, 34.42857142857143)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 9.993548387096775)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.714285714285714)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:36.101829,"(2.8, 3.6, 3.4363636363636365)","(17.0, 38.0, 35.631578947368425)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 9.993548387096775)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.714285714285714)","(3.8, 5.0, 4.852631578947369)"
14-12-2022 12:48:37.331954,"(2.8, 3.6, 3.4363636363636365)","(17.0, 38.0, 34.42857142857143)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 11.0, 9.910344827586206)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.668421052631579)"
14-12-2022 12:48:38.515623,"(2.8, 3.6, 3.3)","(17.0, 38.0, 31.636363636363637)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.714285714285714)","(3.8, 5.0, 4.8)"
14-12-2022 12:48:39.746620,"(2.8, 3.6, 3.3)","(17.0, 38.0, 33.333333333333336)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.714285714285714)","(3.8, 5.0, 4.8)"
14-12-2022 12:48:40.958918,"(2.8, 3.55, 3.2717391304347827)","(17.0, 38.0, 33.333333333333336)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.668421052631579)"
14-12-2022 12:48:42.106797,"(2.8, 3.55, 3.2717391304347827)","(17.0, 38.0, 31.636363636363637)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.357142857142858)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.668421052631579)"
14-12-2022 12:48:43.299390,"(2.8, 3.55, 3.2717391304347827)","(17.0, 38.0, 31.636363636363637)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.3125)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.799999999999999)","(9.0, 13.5, 11.714285714285714)","(3.8, 5.0, 4.604347826086957)"
14-12-2022 12:48:44.502773,"(2.8, 3.5, 3.256521739130435)","(17.0, 38.0, 32.4)","(51.0, 270.0, 112.5)","(7.0, 10.0, 8.216666666666667)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.799999999999999)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.8)"
14-12-2022 12:48:45.719628,"(2.8, 3.5, 3.256521739130435)","(17.0, 38.0, 33.2)","(51.0, 270.0, 112.5)","(7.0, 9.8, 8.2)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.799999999999999)","(9.0, 13.5, 11.294117647058824)","(3.8, 5.0, 4.47948717948718)"
14-12-2022 12:48:46.955872,"(2.8, 3.5, 3.2375)","(17.0, 38.0, 35.0)","(51.0, 270.0, 112.5)","(7.0, 9.8, 8.463157894736842)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.799999999999999)","(9.0, 13.5, 12.585365853658537)","(3.8, 5.0, 4.728571428571429)"
14-12-2022 12:48:48.171735,"(2.8, 3.5, 3.2375)","(17.0, 38.0, 33.2)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.347826086956522)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.61578947368421)"
14-12-2022 12:48:49.344103,"(2.8, 3.45, 3.241304347826087)","(17.0, 38.0, 33.2)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.463157894736842)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.728571428571429)"
14-12-2022 12:48:50.502735,"(2.8, 3.45, 3.241304347826087)","(17.0, 38.0, 35.0)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.463157894736842)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:51.715600,"(2.8, 3.45, 3.241304347826087)","(17.0, 38.0, 33.2)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.463157894736842)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:53.137485,"(2.7, 3.45, 3.225)","(17.0, 38.0, 36.285714285714285)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.463157894736842)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:54.557690,"(2.7, 3.45, 3.275)","(17.0, 38.0, 36.285714285714285)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.325)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:55.998736,"(2.7, 3.4, 3.275)","(17.0, 38.0, 36.73684210526316)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.325)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:57.527406,"(2.7, 3.4, 3.275)","(17.0, 38.0, 36.73684210526316)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.23448275862069)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:48:58.913053,"(2.7, 3.4, 3.275)","(17.0, 38.0, 36.73684210526316)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.23448275862069)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:00.581522,"(2.7, 3.4, 3.275)","(17.0, 38.0, 35.714285714285715)","(51.0, 270.0, 112.5)","(7.0, 9.6, 8.08)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.585365853658537)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:02.013138,"(2.7, 3.4, 3.2229166666666664)","(17.0, 38.0, 36.73684210526316)","(51.0, 270.0, 112.5)","(7.0, 9.4, 8.78)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:03.431510,"(2.7, 3.4, 3.2229166666666664)","(17.0, 38.0, 36.46153846153846)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.137931034482758)","(6.5, 10.5, 9.866666666666667)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:04.847669,"(2.7, 3.4, 3.2103448275862068)","(17.0, 42.0, 34.84210526315789)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.137931034482758)","(6.5, 10.5, 9.391666666666666)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:06.327717,"(2.7, 3.4, 3.2103448275862068)","(17.0, 40.0, 34.4)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.137931034482758)","(6.5, 10.5, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:07.676802,"(2.7, 3.4, 3.2103448275862068)","(17.0, 40.0, 34.4)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.088235294117647)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:09.054671,"(2.7, 3.4, 3.2103448275862068)","(17.0, 40.0, 35.8)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.088235294117647)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:10.393602,"(2.7, 3.4, 3.2103448275862068)","(17.0, 40.0, 34.24)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.051282051282051)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:11.596686,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 34.24)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.051282051282051)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.447368421052632)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:13.005611,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 34.24)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.051282051282051)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:14.146121,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 32.23529411764706)","(51.0, 270.0, 80.76923076923077)","(7.0, 9.2, 8.051282051282051)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:15.604015,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 34.78260869565217)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.44848484848485)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:17.067370,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 34.78260869565217)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:18.395184,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:19.725850,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:21.387961,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:22.865334,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.955555555555556)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:24.230193,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 9.2, 7.738461538461538)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:25.538677,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.714285714285715)","(51.0, 270.0, 82.08333333333333)","(7.0, 8.2, 7.632258064516129)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:26.800432,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.15151515151515)","(51.0, 270.0, 82.08333333333333)","(7.0, 8.2, 7.632258064516129)","(6.5, 10.0, 9.373684210526315)","(6.0, 9.2, 8.966666666666667)","(9.0, 13.5, 12.73076923076923)","(3.8, 4.9, 4.55)"
14-12-2022 12:49:27.971197,"(2.7, 3.4, 3.2103448275862068)","(19.0, 40.0, 35.78947368421053)","(51.0, 270.0, 137.35294117647058)","(7.0, 8.2, 7.96)","(6.5, 10.0, 9.427272727272728)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.85483870967742)","(3.8, 4.9, 4.506896551724138)"
14-12-2022 12:49:29.197571,"(2.7, 3.4, 3.201470588235294)","(19.0, 40.0, 35.294117647058826)","(51.0, 270.0, 171.95652173913044)","(7.0, 8.0, 7.925)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.85483870967742)","(3.8, 4.9, 4.506896551724138)"
14-12-2022 12:49:30.425736,"(2.7, 3.4, 3.201470588235294)","(19.0, 40.0, 35.294117647058826)","(51.0, 270.0, 171.95652173913044)","(7.0, 8.0, 7.8)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.85483870967742)","(3.8, 4.9, 4.462162162162162)"
14-12-2022 12:49:31.742871,"(2.7, 3.4, 3.201470588235294)","(19.0, 40.0, 35.294117647058826)","(51.0, 270.0, 156.11111111111111)","(7.0, 8.0, 7.8)","(6.5, 10.0, 9.44)","(6.0, 9.2, 9.017391304347825)","(9.0, 13.5, 12.766666666666666)","(3.8, 4.9, 4.462162162162162)"
