,Sheza Rose Nz,Nor Westa,Wunderland,Point Oh Five,He Said She Said,Sport Cadet,Rolamax,Miss Serena,Thundamental,Im Boo Nz
10-01-2023 18:39:57.297516,"(5.5, 99999, 99990)","(20.0, 27.0, 31.285714285714285)","(26.0, 90.0, 72.85714285714286)","(21.0, 120.0, 85.0)","(2.1, 2.5, 2.424444444444444)","(31.0, 55.0, 50.0)","(7.5, 10.0, 9.848484848484848)","(4.8, 7.0, 6.811764705882353)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:39:58.622920,"(5.5, 99999, 99990)","(20.0, 36.0, 27.571428571428573)","(26.0, 90.0, 82.14285714285714)","(21.0, 120.0, 85.0)","(2.1, 2.5, 2.424444444444444)","(31.0, 55.0, 50.0)","(7.5, 10.0, 9.848484848484848)","(4.8, 7.0, 6.811764705882353)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:39:59.918909,"(5.5, 99999, 99990)","(20.0, 34.0, 28.0)","(26.0, 95.0, 71.66666666666667)","(21.0, 120.0, 85.0)","(2.1, 2.5, 2.424444444444444)","(31.0, 55.0, 50.0)","(7.5, 10.0, 9.848484848484848)","(4.8, 7.0, 6.811764705882353)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:40:01.227908,"(5.5, 99999, 99990)","(20.0, 34.0, 31.833333333333332)","(26.0, 95.0, 71.66666666666667)","(21.0, 120.0, 76.66666666666667)","(2.1, 2.5, 2.424444444444444)","(31.0, 55.0, 50.0)","(7.5, 10.0, 9.848484848484848)","(4.8, 7.0, 6.7)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:40:02.524159,"(5.5, 99999, 99990)","(20.0, 32.0, 30.88888888888889)","(26.0, 95.0, 78.63636363636364)","(21.0, 130.0, 106.66666666666666)","(2.1, 2.5, 2.4707692307692306)","(31.0, 55.0, 46.333333333333336)","(7.5, 10.0, 9.808695652173913)","(4.8, 7.0, 6.8)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:40:03.748070,"(5.5, 99999, 99990)","(20.0, 32.0, 30.5)","(26.0, 90.0, 78.63636363636364)","(21.0, 220.0, 106.66666666666666)","(2.1, 2.48, 2.4707692307692306)","(31.0, 55.0, 46.333333333333336)","(7.5, 10.0, 9.808695652173913)","(4.8, 7.0, 6.7)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:40:04.953274,"(5.5, 99999, 99990)","(20.0, 30.0, 25.333333333333332)","(26.0, 90.0, 73.33333333333333)","(21.0, 190.0, 96.66666666666666)","(2.1, 2.64, 2.5938461538461537)","(31.0, 55.0, 44.166666666666664)","(7.5, 10.0, 9.808695652173913)","(4.8, 7.0, 6.8)","(26.0, 40.0, 36.4)","(11.0, 99999, 99990)"
10-01-2023 18:40:06.211633,"(5.5, 99999, 99990)","(20.0, 29.0, 26.0)","(26.0, 90.0, 73.33333333333333)","(21.0, 190.0, 96.66666666666666)","(2.1, 2.66, 2.578181818181818)","(31.0, 55.0, 46.333333333333336)","(7.0, 10.0, 9.957894736842105)","(4.8, 7.0, 6.6571428571428575)","(26.0, 40.0, 36.4)","(11.0, 99999, 99990)"
10-01-2023 18:40:07.765038,"(5.5, 99999, 99990)","(20.0, 29.0, 24.0)","(26.0, 90.0, 73.33333333333333)","(21.0, 180.0, 82.5)","(2.1, 2.72, 2.581538461538462)","(31.0, 55.0, 46.333333333333336)","(7.0, 9.8, 9.036363636363637)","(4.8, 7.0, 6.8)","(26.0, 40.0, 36.4)","(11.0, 99999, 99990)"
10-01-2023 18:40:09.396292,"(5.5, 99999, 99990)","(20.0, 28.0, 23.833333333333332)","(26.0, 90.0, 76.11111111111111)","(21.0, 170.0, 90.0)","(2.1, 2.72, 2.5892307692307694)","(31.0, 55.0, 46.333333333333336)","(7.0, 9.4, 9.10909090909091)","(4.8, 7.0, 6.8)","(26.0, 40.0, 36.57142857142857)","(11.0, 99999, 99990)"
10-01-2023 18:40:10.850808,"(5.5, 99999, 99990)","(20.0, 28.0, 23.5)","(26.0, 90.0, 65.76923076923077)","(21.0, 170.0, 105.0)","(2.1, 2.72, 2.683098591549296)","(31.0, 55.0, 44.166666666666664)","(7.0, 9.4, 9.10909090909091)","(4.8, 7.0, 7.066666666666666)","(26.0, 40.0, 35.875)","(11.0, 99999, 99990)"
10-01-2023 18:40:12.307161,"(5.5, 99999, 99990)","(20.0, 27.0, 23.5)","(26.0, 90.0, 65.76923076923077)","(21.0, 160.0, 105.0)","(2.1, 2.7, 2.66)","(31.0, 55.0, 45.0)","(7.0, 9.4, 9.440000000000001)","(4.8, 8.0, 7.1)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:13.619218,"(5.5, 99999, 99990)","(20.0, 27.0, 24.5)","(26.0, 90.0, 75.0)","(21.0, 160.0, 100.0)","(2.1, 2.68, 2.605)","(31.0, 55.0, 45.0)","(7.0, 9.8, 9.377777777777776)","(4.8, 7.6, 6.885714285714285)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:14.926385,"(5.5, 99999, 99990)","(20.0, 26.0, 24.5)","(26.0, 85.0, 66.11111111111111)","(21.0, 150.0, 95.0)","(2.1, 2.68, 2.62)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.6, 9.246153846153847)","(4.8, 7.6, 6.885714285714285)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:16.254148,"(5.5, 99999, 99990)","(20.0, 27.0, 24.0)","(26.0, 80.0, 66.11111111111111)","(21.0, 140.0, 86.0)","(2.1, 2.68, 2.62)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.8, 9.236363636363636)","(4.8, 7.6, 6.885714285714285)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:17.576198,"(5.5, 99999, 99990)","(20.0, 26.0, 24.0)","(26.0, 80.0, 62.27272727272727)","(21.0, 140.0, 103.33333333333334)","(2.1, 2.68, 2.6687179487179487)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.6, 9.10909090909091)","(4.8, 7.6, 6.885714285714285)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:18.896886,"(5.5, 99999, 99990)","(20.0, 26.0, 24.0)","(26.0, 75.0, 62.27272727272727)","(21.0, 130.0, 125.83333333333333)","(2.1, 2.68, 2.6133333333333333)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.4, 9.10909090909091)","(4.8, 7.6, 6.066666666666667)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:20.200748,"(5.5, 99999, 99990)","(20.0, 26.0, 25.142857142857142)","(26.0, 75.0, 62.27272727272727)","(21.0, 140.0, 118.75)","(2.1, 2.68, 2.626666666666667)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.4, 9.10909090909091)","(4.8, 6.4, 6.266666666666667)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:21.426943,"(5.5, 99999, 99990)","(20.0, 26.0, 28.833333333333336)","(26.0, 75.0, 61.875)","(21.0, 140.0, 89.0)","(2.1, 2.68, 2.644)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.4, 9.10909090909091)","(4.8, 6.4, 5.785714285714286)","(26.0, 40.0, 34.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:22.642316,"(5.5, 99999, 99990)","(20.0, 30.0, 28.833333333333336)","(26.0, 75.0, 61.875)","(21.0, 140.0, 88.33333333333334)","(2.1, 2.68, 2.644)","(31.0, 55.0, 48.18181818181818)","(7.0, 9.4, 9.10909090909091)","(4.8, 6.6, 6.2444444444444445)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:23.849196,"(5.5, 99999, 99990)","(20.0, 29.0, 27.285714285714285)","(26.0, 75.0, 61.875)","(21.0, 130.0, 79.44444444444444)","(2.1, 2.68, 2.6933333333333334)","(31.0, 55.0, 51.25)","(7.0, 9.4, 9.440000000000001)","(4.8, 6.4, 6.1000000000000005)","(26.0, 40.0, 35.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:25.160637,"(5.5, 99999, 99990)","(20.0, 29.0, 26.0)","(31.0, 75.0, 63.75)","(21.0, 110.0, 75.0)","(2.15, 2.76, 2.6774999999999998)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.8, 9.3)","(4.8, 6.2, 6.12)","(26.0, 40.0, 36.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:26.467604,"(5.5, 99999, 99990)","(20.0, 29.0, 25.666666666666668)","(31.0, 75.0, 63.0)","(21.0, 100.0, 81.66666666666667)","(2.15, 2.76, 2.66)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.8, 9.28)","(4.8, 6.2, 6.12)","(26.0, 40.0, 36.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:27.936128,"(5.5, 99999, 99990)","(20.0, 27.0, 25.0)","(31.0, 75.0, 82.22222222222223)","(21.0, 95.0, 78.33333333333333)","(2.15, 2.76, 2.729230769230769)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.28)","(4.8, 6.2, 6.132307692307692)","(26.0, 40.0, 36.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:29.348359,"(5.5, 99999, 99990)","(20.0, 27.0, 28.0)","(31.0, 100.0, 77.85714285714286)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.76, 2.6894117647058824)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.4)","(4.8, 6.6, 6.85)","(26.0, 40.0, 49.5)","(11.0, 99999, 99990)"
10-01-2023 18:40:30.755958,"(5.5, 99999, 99990)","(20.0, 32.0, 28.0)","(31.0, 85.0, 63.57142857142857)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.76, 2.753333333333333)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.4)","(4.8, 7.8, 7.0)","(26.0, 65.0, 45.55555555555556)","(11.0, 99999, 99990)"
10-01-2023 18:40:32.384409,"(5.5, 99999, 99990)","(20.0, 32.0, 25.0)","(31.0, 85.0, 62.22222222222222)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.78, 2.603921568627451)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.466666666666667)","(4.8, 7.6, 6.566666666666667)","(26.0, 55.0, 48.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:33.982311,"(5.5, 99999, 99990)","(20.0, 30.0, 25.333333333333332)","(31.0, 80.0, 62.22222222222222)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.8, 2.802758620689655)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.8, 9.28)","(4.8, 7.4, 6.566666666666667)","(26.0, 55.0, 42.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:35.343786,"(5.5, 99999, 99990)","(20.0, 28.0, 24.666666666666668)","(31.0, 80.0, 62.22222222222222)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.666666666666667)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.28)","(4.8, 7.4, 6.65)","(26.0, 50.0, 45.2)","(11.0, 99999, 99990)"
10-01-2023 18:40:36.698925,"(5.5, 99999, 99990)","(20.0, 28.0, 25.0)","(31.0, 80.0, 65.0)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.666666666666667)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.28)","(4.8, 7.4, 7.057142857142857)","(26.0, 48.0, 42.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:37.994643,"(5.5, 99999, 99990)","(20.0, 28.0, 25.0)","(31.0, 75.0, 63.333333333333336)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.666666666666667)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.28)","(4.8, 7.4, 7.057142857142857)","(26.0, 46.0, 42.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:39.243410,"(5.5, 99999, 99990)","(20.0, 27.0, 24.5)","(31.0, 70.0, 73.63636363636364)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.7542857142857144)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.28)","(4.8, 7.4, 7.057142857142857)","(26.0, 46.0, 43.81818181818181)","(11.0, 99999, 99990)"
10-01-2023 18:40:40.448138,"(5.5, 99999, 99990)","(20.0, 27.0, 24.5)","(31.0, 90.0, 74.28571428571429)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.7022222222222223)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.040000000000001)","(4.8, 7.4, 7.057142857142857)","(26.0, 46.0, 43.81818181818181)","(11.0, 99999, 99990)"
10-01-2023 18:40:41.740734,"(5.5, 99999, 99990)","(20.0, 26.0, 24.666666666666668)","(31.0, 80.0, 74.28571428571429)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.7022222222222223)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.040000000000001)","(4.8, 7.4, 6.666666666666667)","(26.0, 46.0, 43.81818181818181)","(11.0, 99999, 99990)"
10-01-2023 18:40:43.047728,"(5.5, 99999, 99990)","(20.0, 28.0, 25.0)","(31.0, 80.0, 57.0)","(21.0, 90.0, 74.0909090909091)","(2.15, 2.88, 2.7022222222222223)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.040000000000001)","(4.8, 7.2, 6.666666666666667)","(26.0, 46.0, 43.81818181818181)","(11.0, 99999, 99990)"
10-01-2023 18:40:44.416510,"(5.5, 99999, 99990)","(20.0, 28.0, 34.0)","(31.0, 80.0, 67.89473684210526)","(21.0, 90.0, 60.833333333333336)","(2.15, 2.88, 2.7022222222222223)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.2)","(4.8, 7.2, 6.771428571428571)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:45.716137,"(5.5, 99999, 99990)","(20.0, 34.0, 31.142857142857142)","(31.0, 75.0, 57.916666666666664)","(21.0, 90.0, 60.833333333333336)","(2.15, 2.88, 2.7600000000000002)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.2)","(4.8, 7.2, 6.771428571428571)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:46.957166,"(5.5, 99999, 99990)","(20.0, 32.0, 25.0)","(31.0, 75.0, 53.72727272727273)","(21.0, 90.0, 60.0)","(2.15, 2.84, 2.7600000000000002)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.2)","(4.8, 7.2, 6.857142857142858)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:48.391508,"(5.5, 99999, 99990)","(20.0, 32.0, 26.0)","(31.0, 75.0, 52.8)","(21.0, 90.0, 60.0)","(2.15, 2.84, 2.7600000000000002)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.2)","(4.8, 7.2, 6.84)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:49.577910,"(5.5, 99999, 99990)","(20.0, 30.0, 26.0)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 60.0)","(2.15, 2.84, 2.784)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.2)","(5.0, 7.2, 6.733333333333333)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:50.730971,"(5.5, 99999, 99990)","(20.0, 29.0, 24.833333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 60.0)","(2.15, 2.82, 2.784)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.6, 9.3)","(5.0, 7.0, 7.28)","(26.0, 46.0, 38.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:51.923822,"(5.5, 99999, 99990)","(20.0, 29.0, 24.833333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 60.0)","(2.15, 2.84, 2.81037037037037)","(31.0, 55.0, 44.166666666666664)","(6.5, 9.8, 8.96)","(5.0, 7.4, 7.32)","(26.0, 46.0, 36.666666666666664)","(11.0, 99999, 99990)"
10-01-2023 18:40:53.231360,"(5.5, 99999, 99990)","(20.0, 29.0, 25.333333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 55.714285714285715)","(2.15, 2.84, 2.768)","(31.0, 55.0, 48.75)","(6.5, 9.8, 8.942857142857143)","(5.0, 7.4, 7.2)","(26.0, 46.0, 36.666666666666664)","(11.0, 99999, 99990)"
10-01-2023 18:40:54.577390,"(5.5, 99999, 99990)","(20.0, 28.0, 25.333333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.84, 2.7756521739130435)","(31.0, 55.0, 48.75)","(6.5, 9.4, 8.84)","(5.0, 7.4, 7.266666666666667)","(26.0, 46.0, 36.666666666666664)","(11.0, 99999, 99990)"
10-01-2023 18:40:55.794055,"(5.5, 99999, 99990)","(20.0, 28.0, 27.5)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.8, 2.807272727272727)","(31.0, 55.0, 48.75)","(6.5, 9.4, 8.84)","(5.0, 7.4, 7.2)","(26.0, 46.0, 43.66666666666667)","(11.0, 99999, 99990)"
10-01-2023 18:40:56.999982,"(5.5, 99999, 99990)","(20.0, 38.0, 27.5)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.88, 2.7600000000000002)","(31.0, 55.0, 48.75)","(6.5, 9.4, 8.84)","(5.0, 7.4, 7.2)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:58.352123,"(5.5, 99999, 99990)","(20.0, 36.0, 26.666666666666668)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.88, 2.7600000000000002)","(31.0, 55.0, 48.75)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:40:59.679948,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.88, 2.736)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:00.952868,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 64.28571428571429)","(2.15, 2.88, 2.7800000000000002)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:02.153873,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 59.14285714285714)","(21.0, 90.0, 115.0)","(2.15, 2.88, 2.861818181818182)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:03.334554,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 60.769230769230774)","(21.0, 170.0, 115.0)","(2.15, 2.88, 2.861818181818182)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:04.485483,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 60.769230769230774)","(21.0, 170.0, 115.0)","(2.15, 2.88, 2.8030769230769232)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:05.638319,"(5.5, 99999, 99990)","(20.0, 32.0, 29.333333333333332)","(26.0, 75.0, 60.769230769230774)","(21.0, 170.0, 115.0)","(2.15, 2.88, 2.8133333333333335)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.763636363636364)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:06.841941,"(5.5, 99999, 99990)","(20.0, 32.0, 29.5)","(26.0, 75.0, 60.769230769230774)","(21.0, 170.0, 115.0)","(2.15, 2.88, 2.7214285714285715)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.542857142857143)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:08.163955,"(5.5, 99999, 99990)","(20.0, 30.0, 27.0)","(26.0, 75.0, 49.166666666666664)","(21.0, 170.0, 90.0)","(2.15, 2.9, 2.726923076923077)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.542857142857143)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:09.364275,"(5.5, 99999, 99990)","(20.0, 29.0, 27.0)","(26.0, 75.0, 49.166666666666664)","(21.0, 150.0, 82.5)","(2.15, 2.9, 2.726923076923077)","(31.0, 55.0, 45.0)","(6.5, 9.4, 8.6)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:10.568502,"(5.5, 99999, 99990)","(20.0, 28.0, 25.5)","(26.0, 75.0, 54.333333333333336)","(21.0, 140.0, 80.0)","(2.15, 2.9, 2.726923076923077)","(31.0, 55.0, 45.0)","(6.5, 9.2, 8.6)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:12.016941,"(5.5, 99999, 99990)","(20.0, 28.0, 24.428571428571427)","(31.0, 75.0, 54.333333333333336)","(26.0, 130.0, 67.77777777777777)","(2.15, 2.88, 2.757391304347826)","(31.0, 55.0, 45.0)","(6.5, 9.2, 8.5)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:13.192164,"(5.5, 99999, 99990)","(20.0, 27.0, 25.0)","(31.0, 75.0, 54.333333333333336)","(26.0, 130.0, 67.77777777777777)","(2.15, 2.9, 2.757391304347826)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.28)","(26.0, 46.0, 40.0)","(11.0, 99999, 99990)"
10-01-2023 18:41:14.656766,"(5.5, 99999, 99990)","(20.0, 27.0, 23.727272727272727)","(31.0, 75.0, 54.333333333333336)","(26.0, 120.0, 68.57142857142857)","(2.15, 3.0, 2.7489655172413796)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.28)","(26.0, 46.0, 44.61538461538461)","(10.0, 99999, 99990)"
10-01-2023 18:41:16.222023,"(5.5, 99999, 99990)","(20.0, 26.0, 24.333333333333332)","(31.0, 75.0, 54.333333333333336)","(26.0, 100.0, 67.0)","(2.15, 3.0, 2.824897959183674)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.28)","(26.0, 50.0, 45.6)","(10.0, 99999, 99990)"
10-01-2023 18:41:17.740527,"(5.5, 99999, 99990)","(20.0, 26.0, 23.88888888888889)","(31.0, 75.0, 60.5)","(26.0, 95.0, 68.75)","(2.15, 3.0, 2.8434782608695652)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.341176470588236)","(26.0, 48.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:18.990244,"(5.5, 99999, 99990)","(20.0, 25.0, 23.88888888888889)","(31.0, 75.0, 60.5)","(26.0, 95.0, 70.0)","(2.15, 3.0, 2.7668571428571425)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.0)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:20.378011,"(5.5, 99999, 99990)","(20.0, 25.0, 24.142857142857142)","(31.0, 75.0, 66.3)","(26.0, 90.0, 70.0)","(2.15, 3.0, 2.7668571428571425)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.636363636363637)","(5.0, 7.2, 7.0)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:21.606181,"(5.5, 99999, 99990)","(20.0, 25.0, 24.142857142857142)","(31.0, 75.0, 66.3)","(26.0, 90.0, 68.33333333333333)","(2.15, 3.0, 2.7966666666666664)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.2, 7.24)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:22.805486,"(5.5, 99999, 99990)","(20.0, 25.0, 24.142857142857142)","(31.0, 75.0, 66.3)","(26.0, 85.0, 68.33333333333333)","(2.15, 2.98, 2.802222222222222)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.5)","(5.0, 7.4, 7.0)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:23.996403,"(5.5, 99999, 99990)","(20.0, 25.0, 23.2)","(31.0, 75.0, 66.3)","(26.0, 85.0, 77.5)","(2.15, 2.98, 2.913333333333333)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.6)","(5.0, 7.2, 6.8)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:25.209717,"(5.5, 99999, 99990)","(20.0, 25.0, 23.2)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.913333333333333)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.709090909090909)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:26.380597,"(5.5, 99999, 99990)","(20.0, 24.0, 23.0)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.913333333333333)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.709090909090909)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:27.671739,"(5.5, 99999, 99990)","(20.0, 23.0, 22.333333333333332)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.802222222222222)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.709090909090909)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:28.950330,"(5.5, 99999, 99990)","(20.0, 23.0, 30.8)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.802222222222222)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.49090909090909)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
10-01-2023 18:41:30.120358,"(5.5, 99999, 99990)","(20.0, 32.0, 29.692307692307693)","(31.0, 75.0, 66.3)","(26.0, 95.0, 77.5)","(2.15, 2.98, 2.802222222222222)","(31.0, 55.0, 45.0)","(6.5, 9.0, 8.363636363636363)","(5.0, 7.2, 6.75)","(26.0, 46.0, 44.0)","(10.0, 99999, 99990)"
