,Max Power,Incineration,Elite Alex,Nehalem,Cashing Cheques,Blackpool Ryan,Go Seek Kotoni,Tom Keeping
12-01-2023 18:47:20.980324,"(9.0, 14.5, 13.818181818181818)","(3.4, 4.1, 3.925)","(2.4, 3.35, 3.2818181818181817)","(5.0, 7.0, 6.6000000000000005)","(18.0, 36.0, 33.333333333333336)","(8.5, 10.0, 8.577777777777778)","(17.0, 32.0, 31.272727272727273)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:22.080263,"(9.0, 14.5, 13.25)","(3.4, 4.1, 3.925)","(2.4, 3.35, 3.2847826086956524)","(5.0, 7.0, 6.6000000000000005)","(18.0, 36.0, 33.333333333333336)","(8.5, 10.0, 8.577777777777778)","(17.0, 32.0, 33.25)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:23.159048,"(9.0, 14.5, 13.5625)","(3.4, 4.1, 3.925)","(2.4, 3.35, 3.2847826086956524)","(5.0, 7.0, 6.6000000000000005)","(18.0, 36.0, 33.333333333333336)","(8.5, 10.0, 8.577777777777778)","(17.0, 36.0, 33.25)","(18.0, 70.0, 67.0)"
12-01-2023 18:47:24.274998,"(9.0, 15.0, 13.318181818181818)","(3.4, 4.1, 4.070833333333333)","(2.4, 3.35, 3.228787878787879)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.333333333333336)","(8.5, 10.0, 8.523076923076923)","(17.0, 34.0, 30.25)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:25.365253,"(9.0, 15.0, 13.355555555555556)","(3.4, 4.1, 4.070833333333333)","(2.4, 3.35, 3.228787878787879)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.435294117647059)","(17.0, 32.0, 30.25)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:26.509806,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 4.070833333333333)","(2.4, 3.35, 3.228787878787879)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.573333333333334)","(17.0, 32.0, 30.25)","(18.0, 70.0, 67.0)"
12-01-2023 18:47:27.717218,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 4.070833333333333)","(2.4, 3.35, 3.228787878787879)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.644444444444444)","(17.0, 32.0, 31.3)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:28.799319,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 4.070833333333333)","(2.4, 3.35, 3.1674603174603178)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:29.833967,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 3.833333333333333)","(2.4, 3.3, 3.08125)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 67.0)"
12-01-2023 18:47:30.854886,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 3.875)","(2.4, 3.3, 3.08125)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:31.858987,"(9.0, 15.0, 13.421052631578947)","(3.4, 4.1, 3.875)","(2.4, 3.3, 3.08125)","(5.0, 7.0, 6.425)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 67.0)"
12-01-2023 18:47:32.889656,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 3.833333333333333)","(2.4, 3.3, 3.08125)","(5.0, 7.0, 6.351282051282052)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:34.043335,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.035714285714286)","(2.4, 3.3, 3.0638888888888887)","(5.0, 7.0, 6.41764705882353)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 31.3)","(18.0, 70.0, 67.0)"
12-01-2023 18:47:35.046020,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.0638888888888887)","(5.0, 7.0, 6.41764705882353)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 28.31578947368421)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:36.119930,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.216393442622951)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.73684210526316)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:37.338293,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.216393442622951)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.8)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:38.410180,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.143478260869565)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.8)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:47:39.439482,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.148314606741573)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.8)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:40.480479,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.143478260869565)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.8)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:41.555356,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.143478260869565)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.8)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:42.634419,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.143478260869565)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:43.677098,"(9.0, 15.0, 13.73469387755102)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.148314606741573)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:44.702210,"(9.0, 15.0, 13.583333333333334)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:45.780692,"(9.0, 15.0, 13.583333333333334)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:46.817161,"(9.0, 15.0, 13.583333333333334)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:47.854003,"(9.0, 15.0, 13.583333333333334)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 33.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:47:48.857660,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.61538461538461)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:49.845842,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:50.887351,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:51.928254,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:52.952936,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.85714285714286)"
12-01-2023 18:47:53.927347,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.3, 3.1466666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.85714285714286)"
12-01-2023 18:47:54.992304,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.1964285714285716)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:56.008745,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.183333333333333)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 34.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.85714285714286)"
12-01-2023 18:47:57.072073,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.25, 3.157142857142857)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.07692307692308)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:58.134112,"(9.0, 14.5, 13.785714285714286)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.1666666666666665)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.07692307692308)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 66.25)"
12-01-2023 18:47:59.193096,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.25, 3.107142857142857)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.07692307692308)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:48:00.249433,"(9.0, 14.5, 14.03125)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.107142857142857)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.07692307692308)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 68.0)"
12-01-2023 18:48:01.348114,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 67.5)"
12-01-2023 18:48:02.412166,"(9.0, 14.5, 13.66)","(3.4, 4.1, 3.9666666666666663)","(2.4, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 35.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:48:03.426390,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.4, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(18.0, 36.0, 47.0)","(8.5, 10.0, 9.8)","(17.0, 32.0, 27.625)","(18.0, 70.0, 65.0)"
12-01-2023 18:48:04.500834,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 48.0, 39.473684210526315)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 67.5)"
12-01-2023 18:48:05.632442,"(9.0, 14.5, 13.66)","(3.4, 4.1, 3.9666666666666663)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 39.473684210526315)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:06.703669,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 39.473684210526315)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:07.787899,"(9.0, 14.5, 13.66)","(3.4, 4.1, 3.9666666666666663)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 40.5)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:08.833481,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 40.5)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:09.908628,"(9.0, 14.5, 13.66)","(3.4, 4.1, 3.9666666666666663)","(2.5, 3.25, 3.1145833333333335)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 39.473684210526315)","(8.0, 10.0, 9.8)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:10.990621,"(9.0, 14.5, 13.66)","(3.4, 4.1, 3.9666666666666663)","(2.5, 3.25, 3.11340206185567)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 39.473684210526315)","(8.0, 10.0, 9.223529411764707)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:11.998182,"(9.0, 14.5, 13.66)","(3.4, 4.1, 4.030769230769231)","(2.5, 3.25, 3.11340206185567)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 35.142857142857146)","(8.0, 9.4, 8.758620689655173)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:13.023272,"(9.0, 13.5, 13.477272727272727)","(3.4, 4.1, 4.007692307692308)","(2.5, 3.15, 3.135)","(5.0, 7.0, 6.437209302325582)","(19.0, 42.0, 38.57142857142857)","(8.0, 8.8, 9.2125)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:14.023799,"(9.0, 13.5, 13.472222222222221)","(3.4, 4.1, 4.057142857142857)","(2.5, 3.15, 3.134042553191489)","(5.0, 7.0, 6.335849056603774)","(19.0, 42.0, 38.57142857142857)","(8.0, 9.4, 9.142857142857142)","(18.0, 32.0, 27.625)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:15.035143,"(9.0, 13.5, 13.477272727272727)","(3.4, 4.1, 4.0125)","(2.5, 3.15, 3.110526315789474)","(5.0, 7.0, 6.335849056603774)","(19.0, 42.0, 41.38461538461539)","(8.0, 9.4, 8.846153846153847)","(18.0, 32.0, 26.42105263157895)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:16.020873,"(9.0, 13.5, 13.477272727272727)","(3.4, 4.1, 4.057142857142857)","(2.5, 3.15, 3.110526315789474)","(5.0, 7.0, 6.3125)","(19.0, 42.0, 41.38461538461539)","(8.0, 9.4, 9.0)","(18.0, 28.0, 25.857142857142858)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:17.002881,"(9.0, 13.5, 13.477272727272727)","(3.4, 4.1, 4.052272727272727)","(2.5, 3.15, 3.110526315789474)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 41.65217391304348)","(8.0, 9.4, 8.92)","(18.0, 28.0, 25.857142857142858)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:18.020869,"(9.0, 13.5, 13.477272727272727)","(3.4, 4.1, 4.08235294117647)","(2.5, 3.15, 3.110526315789474)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.142857142857142)","(18.0, 28.0, 25.857142857142858)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:19.048614,"(9.0, 14.5, 13.9)","(3.4, 4.1, 4.038235294117647)","(2.5, 3.15, 3.123529411764706)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.181818181818182)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:20.047416,"(9.0, 14.5, 13.84375)","(3.4, 4.1, 4.074999999999999)","(2.5, 3.15, 3.123529411764706)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.181818181818182)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:21.091409,"(9.0, 14.5, 13.84375)","(3.4, 4.1, 4.074999999999999)","(2.5, 3.15, 3.123529411764706)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.24)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:22.163743,"(9.0, 14.5, 13.818181818181818)","(3.4, 4.1, 4.041666666666666)","(2.5, 3.15, 3.123529411764706)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.24)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:23.186224,"(9.0, 14.5, 13.818181818181818)","(3.4, 4.1, 4.071428571428571)","(2.5, 3.15, 3.123529411764706)","(5.0, 6.8, 6.388571428571429)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.16470588235294)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:24.204423,"(9.0, 14.5, 13.818181818181818)","(3.4, 4.2, 4.155555555555556)","(2.5, 3.15, 3.10327868852459)","(5.0, 6.8, 6.28)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.16470588235294)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:25.268258,"(9.0, 14.5, 13.868421052631579)","(3.4, 4.2, 4.1)","(2.5, 3.15, 3.1016129032258064)","(5.0, 6.8, 6.28)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.213953488372093)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:26.312974,"(9.0, 14.5, 13.868421052631579)","(3.4, 4.2, 4.178947368421053)","(2.5, 3.15, 3.1016129032258064)","(5.0, 6.8, 6.28)","(19.0, 42.0, 41.53846153846154)","(8.0, 9.4, 9.22857142857143)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:27.370241,"(9.0, 14.5, 13.891891891891891)","(3.4, 4.2, 4.1692307692307695)","(2.5, 3.15, 3.1016129032258064)","(5.0, 6.8, 6.642857142857143)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.22857142857143)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:28.453345,"(9.0, 14.5, 13.891891891891891)","(3.4, 4.2, 4.0588235294117645)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.2, 6.68)","(19.0, 42.0, 41.2)","(8.0, 9.4, 9.246808510638298)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:29.474275,"(9.0, 14.5, 13.891891891891891)","(3.4, 4.2, 4.0588235294117645)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.68)","(19.0, 42.0, 41.2)","(8.0, 9.4, 8.98)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 63.333333333333336)"
12-01-2023 18:48:30.567124,"(9.0, 13.5, 13.470588235294118)","(3.4, 4.2, 4.0625)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.0, 8.98)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 63.333333333333336)"
12-01-2023 18:48:31.621476,"(9.0, 13.5, 13.464285714285714)","(3.4, 4.2, 4.0588235294117645)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 40.285714285714285)","(8.0, 9.0, 8.98)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 63.333333333333336)"
12-01-2023 18:48:32.645751,"(9.0, 13.5, 13.333333333333334)","(3.4, 4.2, 4.107692307692308)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 40.285714285714285)","(8.0, 9.0, 8.98)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 63.333333333333336)"
12-01-2023 18:48:33.653741,"(9.0, 13.5, 13.166666666666666)","(3.4, 4.2, 4.073684210526316)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.0, 8.98)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 63.333333333333336)"
12-01-2023 18:48:34.727120,"(9.0, 13.5, 12.566666666666666)","(3.4, 4.2, 4.08)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.771428571428571)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.0, 9.276923076923078)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:35.775843,"(9.0, 13.5, 12.833333333333334)","(3.4, 4.2, 4.08)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.22857142857143)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:36.885727,"(9.0, 13.5, 12.833333333333334)","(3.4, 4.2, 3.888888888888889)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.7176470588235295)","(19.0, 42.0, 41.63636363636364)","(8.0, 9.4, 9.246808510638298)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 67.5)"
12-01-2023 18:48:37.988330,"(9.0, 13.5, 12.552631578947368)","(3.4, 4.2, 3.888888888888889)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(19.0, 42.0, 40.666666666666664)","(8.0, 9.4, 9.233333333333334)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 68.0)"
12-01-2023 18:48:39.075549,"(9.0, 12.5, 12.25)","(3.4, 4.2, 3.888888888888889)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(19.0, 42.0, 43.75)","(8.0, 9.4, 9.290909090909091)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 67.5)"
12-01-2023 18:48:40.169189,"(9.0, 12.5, 12.0)","(3.4, 4.2, 3.888888888888889)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(19.0, 46.0, 43.0)","(8.0, 9.4, 9.233333333333334)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 68.0)"
12-01-2023 18:48:41.212997,"(9.0, 12.5, 12.227272727272727)","(3.4, 4.2, 3.888888888888889)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(19.0, 46.0, 43.0)","(8.0, 9.4, 9.233333333333334)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 68.0)"
12-01-2023 18:48:42.298920,"(9.0, 12.5, 12.227272727272727)","(3.4, 4.1, 3.8875)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.640000000000001)","(19.0, 55.0, 44.166666666666664)","(8.0, 9.4, 9.246808510638298)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 67.5)"
12-01-2023 18:48:43.428677,"(9.0, 12.5, 12.0)","(3.4, 4.1, 3.8024999999999998)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.640000000000001)","(19.0, 55.0, 42.68421052631579)","(8.0, 9.4, 9.276923076923078)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 68.0)"
12-01-2023 18:48:44.452288,"(9.0, 13.5, 12.38888888888889)","(3.4, 4.1, 3.841304347826087)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.640000000000001)","(19.0, 55.0, 42.68421052631579)","(8.0, 9.4, 9.276923076923078)","(18.0, 28.0, 25.580645161290324)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:45.550591,"(9.0, 13.5, 12.642857142857142)","(3.4, 4.1, 3.8024999999999998)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(21.0, 55.0, 43.18181818181818)","(8.0, 9.4, 9.276923076923078)","(18.0, 28.0, 25.692307692307693)","(21.0, 70.0, 65.0)"
12-01-2023 18:48:46.639060,"(9.0, 13.5, 12.441176470588236)","(3.4, 4.1, 3.8024999999999998)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.76)","(21.0, 55.0, 46.81818181818182)","(8.0, 9.4, 9.276923076923078)","(18.0, 28.0, 25.5)","(21.0, 70.0, 68.0)"
12-01-2023 18:48:47.690881,"(9.0, 12.5, 12.227272727272727)","(3.4, 4.1, 3.9454545454545453)","(2.5, 3.15, 3.0911764705882354)","(5.0, 7.0, 6.640000000000001)","(21.0, 55.0, 46.36363636363637)","(8.0, 9.4, 9.276923076923078)","(18.0, 28.0, 25.22222222222222)","(21.0, 70.0, 65.0)"
