,Social Virtigo,Check Me Out,Opawa Max,Big Time Epic,Big Time Punga,Big Time Girly,Kina Magic
16-12-2022 13:25:29.032223,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:30.028468,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:31.072464,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:32.087337,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:33.127683,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:34.111326,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:35.142986,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:36.464836,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:37.728103,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:38.757728,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:39.907424,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:40.926931,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:42.128257,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:43.477677,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:44.825681,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:46.041841,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:47.312605,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:48.437540,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:49.567038,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:50.772355,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:52.033585,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:53.390104,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:54.549484,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:55.625234,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:56.797421,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:57.787821,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:58.772181,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:25:59.842251,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:00.849698,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:01.916059,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:03.029146,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:04.062828,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:05.134779,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:06.249109,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:07.256801,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:08.305711,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:09.311324,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:10.319431,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:11.372559,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:12.407132,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:13.313075,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:14.260836,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:15.181608,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:16.138795,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:17.225676,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:18.191211,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:19.164796,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:20.481813,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:21.778507,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:23.059738,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:24.706750,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:25.783157,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:26.798758,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:27.908962,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:28.943462,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:29.970132,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:30.940668,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:31.876431,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:32.902505,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:33.937771,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:35.046498,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:36.252752,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:37.261451,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:38.472667,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:39.453412,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:40.419893,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:41.909929,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:42.999376,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:44.159353,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:45.441494,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:46.908615,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:48.165123,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:49.274558,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:50.307312,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:51.285335,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:52.255017,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:53.233249,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:54.186982,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:55.227291,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:56.249023,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:57.298854,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:58.507313,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:26:59.551163,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:00.606299,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:01.575009,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:02.648793,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:03.754160,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:05.006155,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:06.018687,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:07.000149,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:08.020614,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:09.174421,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
16-12-2022 13:27:10.212935,"(3.8, 6.2, 4.863636363636363)","(3.1, 4.4, 3.6058823529411765)","(6.5, 15.5, 14.382352941176471)","(2.5, 4.2, 3.6533333333333333)","(13.0, 29.0, 26.8125)","(17.0, 140.0, 77.75)","(21.0, 190.0, 105.0)"
