,Julius Franco,Maharajah Nz,Assassinator,Sir Lucas,Joes A Character,Motu Premier Nz,Stroke Of Luck,Hesashark,Culture King
07-01-2023 19:25:57.950425,"(101.0, 350.0, 330.0)","(4.2, 99999, 99990)","(91.0, 230.0, 172.10526315789474)","(4.2, 5.1, 4.771428571428571)","(7.0, 14.0, 13.3)","(26.0, 99999, 99990)","(1.85, 2.34, 2.242857142857143)","(41.0, 130.0, 112.22222222222223)","(51.0, 90.0, 89.0)"
07-01-2023 19:25:59.206646,"(101.0, 350.0, 330.0)","(4.2, 99999, 99990)","(91.0, 230.0, 172.10526315789474)","(4.2, 4.9, 4.7596491228070175)","(7.0, 13.5, 13.25)","(26.0, 99999, 99990)","(1.85, 2.34, 2.2767441860465114)","(41.0, 140.0, 123.33333333333334)","(51.0, 90.0, 89.0)"
07-01-2023 19:26:00.429243,"(101.0, 350.0, 330.0)","(4.2, 99999, 99990)","(91.0, 230.0, 172.10526315789474)","(4.2, 4.9, 4.847826086956522)","(7.0, 13.5, 14.333333333333334)","(26.0, 99999, 99990)","(1.85, 2.34, 2.312)","(41.0, 140.0, 130.0)","(51.0, 90.0, 92.0)"
07-01-2023 19:26:01.689191,"(101.0, 350.0, 330.0)","(4.2, 99999, 99990)","(91.0, 220.0, 210.0)","(4.2, 4.8, 4.703636363636363)","(7.5, 14.5, 14.142857142857142)","(26.0, 99999, 99990)","(1.85, 2.34, 2.309230769230769)","(41.0, 140.0, 130.0)","(51.0, 120.0, 86.66666666666667)"
07-01-2023 19:26:02.980778,"(101.0, 350.0, 336.0)","(4.2, 99999, 99990)","(91.0, 220.0, 210.0)","(4.2, 4.9, 4.736363636363636)","(7.5, 14.5, 16.785714285714285)","(26.0, 99999, 99990)","(1.85, 2.34, 2.3065384615384614)","(41.0, 140.0, 125.71428571428572)","(51.0, 120.0, 88.57142857142857)"
07-01-2023 19:26:04.483756,"(101.0, 350.0, 337.27272727272725)","(4.2, 99999, 99990)","(91.0, 210.0, 203.33333333333334)","(4.2, 4.8, 4.7727272727272725)","(7.5, 17.0, 15.35)","(26.0, 99999, 99990)","(1.85, 2.34, 2.3127659574468082)","(41.0, 140.0, 112.72727272727273)","(51.0, 110.0, 88.57142857142857)"
07-01-2023 19:26:05.842585,"(101.0, 350.0, 337.27272727272725)","(4.2, 99999, 99990)","(91.0, 220.0, 213.75)","(4.2, 4.8, 4.734782608695652)","(7.5, 17.0, 15.96875)","(26.0, 99999, 99990)","(1.85, 2.34, 2.3129411764705883)","(41.0, 140.0, 112.72727272727273)","(51.0, 110.0, 88.57142857142857)"
07-01-2023 19:26:07.192531,"(101.0, 350.0, 337.27272727272725)","(4.2, 99999, 99990)","(91.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.7)","(7.5, 17.0, 15.428571428571429)","(26.0, 99999, 99990)","(1.85, 2.32, 2.3509090909090906)","(41.0, 140.0, 115.0)","(51.0, 110.0, 89.16666666666667)"
07-01-2023 19:26:08.515406,"(101.0, 350.0, 337.27272727272725)","(4.0, 99999, 99990)","(91.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.695)","(8.0, 17.0, 15.25)","(26.0, 99999, 99990)","(1.8, 2.36, 2.3165217391304345)","(41.0, 140.0, 115.0)","(51.0, 110.0, 95.71428571428571)"
07-01-2023 19:26:09.819717,"(101.0, 350.0, 337.27272727272725)","(4.0, 99999, 99990)","(91.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.694366197183099)","(8.0, 16.5, 14.192307692307692)","(26.0, 99999, 99990)","(1.8, 2.36, 2.3314285714285714)","(41.0, 140.0, 131.66666666666669)","(51.0, 110.0, 95.0)"
07-01-2023 19:26:11.189922,"(101.0, 350.0, 337.27272727272725)","(3.9, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.606249999999999)","(8.0, 16.5, 14.833333333333334)","(26.0, 99999, 99990)","(1.85, 2.34, 2.339230769230769)","(51.0, 140.0, 131.66666666666669)","(51.0, 110.0, 98.88888888888889)"
07-01-2023 19:26:12.538519,"(101.0, 350.0, 337.27272727272725)","(3.9, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.605714285714285)","(8.0, 16.5, 14.15625)","(26.0, 99999, 99990)","(1.85, 2.34, 2.3709677419354835)","(51.0, 140.0, 120.0)","(51.0, 110.0, 98.88888888888889)"
07-01-2023 19:26:13.886219,"(101.0, 350.0, 337.27272727272725)","(3.9, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.605714285714285)","(8.0, 16.5, 14.526315789473685)","(26.0, 99999, 99990)","(1.85, 2.38, 2.3762264150943393)","(51.0, 150.0, 128.0)","(51.0, 110.0, 102.94117647058823)"
07-01-2023 19:26:15.251648,"(101.0, 350.0, 337.27272727272725)","(3.9, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.6045454545454545)","(8.0, 16.5, 14.375)","(26.0, 99999, 99990)","(1.85, 2.38, 2.3785185185185185)","(51.0, 140.0, 87.22222222222223)","(51.0, 110.0, 104.28571428571428)"
07-01-2023 19:26:16.662230,"(101.0, 350.0, 337.27272727272725)","(3.9, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.609999999999999)","(8.0, 15.5, 14.9)","(26.0, 99999, 99990)","(1.85, 2.38, 2.387272727272727)","(51.0, 90.0, 83.75)","(51.0, 110.0, 105.5)"
07-01-2023 19:26:17.989695,"(101.0, 350.0, 337.27272727272725)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.605882352941176)","(8.5, 15.5, 14.914634146341463)","(26.0, 99999, 99990)","(1.85, 2.42, 2.402)","(51.0, 90.0, 83.75)","(51.0, 110.0, 105.71428571428572)"
07-01-2023 19:26:19.326936,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.61578947368421)","(8.5, 15.5, 13.10126582278481)","(26.0, 99999, 99990)","(1.85, 2.42, 2.408)","(51.0, 90.0, 83.75)","(51.0, 110.0, 105.71428571428572)"
07-01-2023 19:26:20.626991,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.605882352941176)","(8.5, 13.5, 12.592592592592593)","(26.0, 99999, 99990)","(1.85, 2.42, 2.402)","(51.0, 90.0, 83.75)","(51.0, 110.0, 98.0)"
07-01-2023 19:26:21.964524,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.605882352941176)","(8.5, 13.5, 12.592592592592593)","(26.0, 99999, 99990)","(1.85, 2.42, 2.402)","(51.0, 90.0, 83.75)","(51.0, 100.0, 95.65217391304348)"
07-01-2023 19:26:23.275403,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.645098039215687)","(8.5, 13.5, 13.02)","(26.0, 99999, 99990)","(1.85, 2.42, 2.3994285714285715)","(51.0, 90.0, 83.75)","(51.0, 100.0, 94.73684210526315)"
07-01-2023 19:26:24.593055,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.7, 4.743421052631579)","(8.5, 13.5, 12.16326530612245)","(26.0, 99999, 99990)","(1.85, 2.42, 2.371229946524064)","(51.0, 90.0, 81.66666666666667)","(51.0, 100.0, 95.65217391304348)"
07-01-2023 19:26:25.886445,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 214.44444444444446)","(4.2, 4.8, 4.742307692307692)","(8.5, 12.5, 12.141304347826088)","(26.0, 99999, 99990)","(1.85, 2.38, 2.3997260273972603)","(51.0, 90.0, 84.64285714285714)","(51.0, 100.0, 95.83333333333333)"
07-01-2023 19:26:27.180085,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.8, 4.714285714285714)","(8.5, 12.5, 12.141304347826088)","(26.0, 99999, 99990)","(1.85, 2.42, 2.3997260273972603)","(51.0, 90.0, 84.64285714285714)","(51.0, 100.0, 93.23529411764706)"
07-01-2023 19:26:28.422732,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.8, 4.726229508196721)","(8.5, 12.5, 12.481481481481481)","(26.0, 99999, 99990)","(1.85, 2.42, 2.415121951219512)","(51.0, 90.0, 84.64285714285714)","(51.0, 95.0, 87.85714285714286)"
07-01-2023 19:26:29.740730,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.8, 4.721052631578948)","(8.5, 12.5, 12.481481481481481)","(26.0, 99999, 99990)","(1.85, 2.42, 2.3986666666666667)","(51.0, 90.0, 84.64285714285714)","(51.0, 95.0, 87.85714285714286)"
07-01-2023 19:26:31.005550,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.8, 4.741379310344827)","(8.5, 12.5, 12.694444444444445)","(26.0, 99999, 99990)","(1.85, 2.42, 2.4459999999999997)","(51.0, 90.0, 85.38461538461539)","(51.0, 95.0, 87.85714285714286)"
07-01-2023 19:26:32.272639,"(101.0, 360.0, 346.3636363636364)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.8, 4.805194805194805)","(8.5, 13.0, 11.697368421052632)","(26.0, 99999, 99990)","(1.85, 2.46, 2.463157894736842)","(51.0, 90.0, 85.38461538461539)","(51.0, 95.0, 92.5)"
07-01-2023 19:26:33.607566,"(101.0, 360.0, 347.5)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.743010752688172)","(8.5, 12.0, 11.74390243902439)","(26.0, 99999, 99990)","(1.85, 2.5, 2.4817142857142858)","(51.0, 90.0, 85.38461538461539)","(51.0, 95.0, 91.76470588235294)"
07-01-2023 19:26:34.889423,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.755445544554456)","(8.5, 12.0, 11.213541666666666)","(26.0, 99999, 99990)","(1.85, 2.5, 2.4907692307692306)","(51.0, 90.0, 85.38461538461539)","(51.0, 120.0, 91.42857142857143)"
07-01-2023 19:26:36.167172,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.755445544554456)","(8.5, 11.5, 11.025423728813559)","(26.0, 99999, 99990)","(1.85, 2.5, 2.5005882352941176)","(51.0, 90.0, 85.38461538461539)","(51.0, 120.0, 91.42857142857143)"
07-01-2023 19:26:37.492081,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.9, 4.826666666666666)","(8.5, 11.5, 10.545454545454545)","(26.0, 99999, 99990)","(1.85, 2.52, 2.4987096774193547)","(51.0, 90.0, 85.38461538461539)","(51.0, 120.0, 91.42857142857143)"
07-01-2023 19:26:38.884746,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.8311688311688314)","(8.5, 11.0, 10.142857142857142)","(26.0, 99999, 99990)","(1.85, 2.52, 2.4987096774193547)","(51.0, 90.0, 82.0)","(51.0, 120.0, 91.42857142857143)"
07-01-2023 19:26:40.258130,"(101.0, 350.0, 338.3333333333333)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.8311688311688314)","(8.5, 11.0, 10.294117647058824)","(26.0, 99999, 99990)","(1.85, 2.52, 2.4950943396226415)","(51.0, 90.0, 82.0)","(51.0, 120.0, 96.66666666666667)"
07-01-2023 19:26:41.698266,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 215.0)","(4.2, 4.9, 4.87741935483871)","(8.5, 11.0, 10.567567567567568)","(26.0, 99999, 99990)","(1.9, 2.52, 2.482285714285714)","(51.0, 90.0, 86.66666666666667)","(51.0, 110.0, 93.33333333333333)"
07-01-2023 19:26:43.267945,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.862745098039215)","(8.5, 11.0, 10.444444444444445)","(26.0, 99999, 99990)","(1.9, 2.52, 2.481176470588235)","(51.0, 90.0, 85.83333333333333)","(51.0, 110.0, 93.33333333333333)"
07-01-2023 19:26:44.645435,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 5.0, 4.773913043478261)","(8.0, 11.0, 10.444444444444445)","(26.0, 99999, 99990)","(1.9, 2.52, 2.49)","(51.0, 90.0, 85.83333333333333)","(51.0, 110.0, 93.33333333333333)"
07-01-2023 19:26:46.109273,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.779069767441861)","(8.0, 11.0, 10.444444444444445)","(26.0, 99999, 99990)","(1.9, 2.52, 2.49)","(51.0, 90.0, 85.71428571428571)","(51.0, 110.0, 93.33333333333333)"
07-01-2023 19:26:47.539489,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.779069767441861)","(8.0, 11.0, 10.451612903225806)","(26.0, 99999, 99990)","(1.9, 2.52, 2.495)","(51.0, 90.0, 87.27272727272727)","(51.0, 100.0, 93.88888888888889)"
07-01-2023 19:26:48.995748,"(101.0, 360.0, 338.3333333333333)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.779069767441861)","(8.0, 11.0, 10.27659574468085)","(26.0, 99999, 99990)","(1.9, 2.54, 2.532142857142857)","(51.0, 90.0, 87.27272727272727)","(51.0, 95.0, 93.88888888888889)"
07-01-2023 19:26:50.446800,"(101.0, 350.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 207.5)","(4.2, 4.9, 4.805454545454546)","(8.0, 11.0, 10.13793103448276)","(26.0, 99999, 99990)","(1.9, 2.54, 2.5311475409836066)","(51.0, 90.0, 87.27272727272727)","(51.0, 95.0, 84.6875)"
07-01-2023 19:26:51.847802,"(101.0, 360.0, 336.9230769230769)","(3.7, 99999, 99990)","(101.0, 220.0, 209.28571428571428)","(4.2, 4.9, 4.8428571428571425)","(8.0, 10.5, 10.34375)","(26.0, 99999, 99990)","(1.9, 2.54, 2.5655172413793106)","(51.0, 90.0, 86.5)","(51.0, 85.0, 91.42857142857143)"
07-01-2023 19:26:53.284194,"(101.0, 350.0, 331.875)","(3.7, 99999, 99990)","(101.0, 220.0, 215.83333333333334)","(4.2, 4.9, 4.85)","(8.0, 10.5, 10.258064516129032)","(26.0, 99999, 99990)","(1.9, 2.58, 2.565531914893617)","(51.0, 90.0, 87.08333333333333)","(51.0, 95.0, 86.95652173913044)"
07-01-2023 19:26:54.712138,"(101.0, 360.0, 349.2857142857143)","(3.6, 99999, 99990)","(101.0, 220.0, 208.0)","(4.2, 4.9, 5.069999999999999)","(8.0, 10.5, 10.294117647058824)","(26.0, 99999, 99990)","(1.9, 2.58, 2.586153846153846)","(51.0, 90.0, 84.70588235294117)","(51.0, 90.0, 68.18181818181819)"
07-01-2023 19:26:56.109961,"(101.0, 350.0, 322.5)","(3.6, 99999, 99990)","(101.0, 220.0, 208.0)","(4.2, 5.1, 5.214285714285714)","(8.0, 11.0, 10.238805970149254)","(26.0, 99999, 99990)","(1.9, 2.6, 2.5766666666666667)","(51.0, 90.0, 83.75)","(51.0, 70.0, 74.0909090909091)"
07-01-2023 19:26:57.461914,"(101.0, 360.0, 345.0)","(3.6, 99999, 99990)","(101.0, 220.0, 208.0)","(4.2, 5.3, 5.361764705882353)","(8.0, 11.0, 10.292682926829269)","(26.0, 99999, 99990)","(1.9, 2.58, 2.5752)","(51.0, 90.0, 84.0)","(51.0, 90.0, 75.52631578947368)"
07-01-2023 19:26:59.069699,"(101.0, 350.0, 322.5)","(3.6, 99999, 99990)","(101.0, 220.0, 208.0)","(4.2, 5.4, 5.3187500000000005)","(8.0, 11.0, 10.379310344827585)","(26.0, 99999, 99990)","(1.9, 2.58, 2.578032786885246)","(51.0, 90.0, 82.85714285714286)","(51.0, 85.0, 81.0)"
07-01-2023 19:27:00.557538,"(101.0, 360.0, 336.0)","(3.6, 99999, 99990)","(101.0, 220.0, 200.0)","(4.2, 5.4, 5.31875)","(8.0, 11.0, 10.263157894736842)","(26.0, 99999, 99990)","(1.9, 2.58, 2.579252336448598)","(51.0, 90.0, 82.85714285714286)","(51.0, 85.0, 75.0)"
07-01-2023 19:27:01.959739,"(101.0, 350.0, 336.0)","(3.6, 99999, 99990)","(101.0, 220.0, 215.71428571428572)","(4.2, 5.4, 5.388888888888888)","(8.0, 10.5, 10.363636363636363)","(26.0, 99999, 99990)","(1.9, 2.58, 2.5309677419354837)","(51.0, 90.0, 80.0)","(51.0, 85.0, 76.11111111111111)"
07-01-2023 19:27:03.458870,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 205.88235294117646)","(4.2, 5.5, 5.455555555555556)","(8.0, 10.5, 10.35)","(26.0, 99999, 99990)","(1.9, 2.58, 2.5075862068965518)","(51.0, 90.0, 76.15384615384616)","(51.0, 85.0, 76.11111111111111)"
07-01-2023 19:27:04.993716,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 205.88235294117646)","(4.2, 5.5, 5.455555555555556)","(8.0, 10.5, 10.35)","(26.0, 99999, 99990)","(1.9, 2.52, 2.5075862068965518)","(51.0, 90.0, 76.15384615384616)","(51.0, 85.0, 76.11111111111111)"
07-01-2023 19:27:06.526902,"(101.0, 350.0, 337.27272727272725)","(3.6, 99999, 99990)","(101.0, 220.0, 205.88235294117646)","(4.2, 5.8, 5.565)","(8.0, 10.5, 10.384615384615385)","(26.0, 99999, 99990)","(1.9, 2.52, 2.4466666666666668)","(51.0, 75.0, 79.61538461538461)","(51.0, 80.0, 80.71428571428571)"
07-01-2023 19:27:07.987834,"(101.0, 350.0, 337.27272727272725)","(3.6, 99999, 99990)","(101.0, 220.0, 205.88235294117646)","(4.2, 5.7, 5.82)","(8.0, 11.0, 10.384615384615385)","(26.0, 99999, 99990)","(1.9, 2.46, 2.4314285714285715)","(51.0, 90.0, 78.52941176470588)","(51.0, 85.0, 74.34782608695652)"
07-01-2023 19:27:09.435008,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 205.88235294117646)","(4.2, 5.9, 5.894117647058823)","(8.0, 11.0, 10.578947368421053)","(26.0, 99999, 99990)","(1.9, 2.44, 2.394285714285714)","(51.0, 90.0, 78.75)","(51.0, 90.0, 79.8)"
07-01-2023 19:27:10.875184,"(101.0, 350.0, 337.27272727272725)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.2, 6.0, 5.894117647058823)","(8.0, 11.0, 10.561643835616438)","(26.0, 99999, 99990)","(1.9, 2.44, 2.4232558139534883)","(51.0, 90.0, 78.75)","(51.0, 90.0, 67.0)"
07-01-2023 19:27:12.357216,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.2, 6.0, 5.894117647058823)","(8.0, 11.0, 10.561643835616438)","(26.0, 99999, 99990)","(1.9, 2.44, 2.383089887640449)","(51.0, 90.0, 78.75)","(51.0, 70.0, 67.5)"
07-01-2023 19:27:13.836769,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.4, 6.0, 5.841176470588235)","(8.0, 11.0, 10.609756097560975)","(26.0, 99999, 99990)","(1.9, 2.48, 2.4348275862068967)","(51.0, 90.0, 84.0)","(51.0, 90.0, 68.4090909090909)"
07-01-2023 19:27:15.307788,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.4, 6.0, 5.823076923076924)","(8.0, 11.0, 10.609756097560975)","(26.0, 99999, 99990)","(1.9, 2.44, 2.434642857142857)","(51.0, 90.0, 84.0)","(51.0, 90.0, 68.4090909090909)"
07-01-2023 19:27:16.767927,"(101.0, 360.0, 325.38461538461536)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.4, 5.9, 5.823076923076924)","(8.0, 11.0, 10.1875)","(26.0, 99999, 99990)","(1.9, 2.44, 2.443157894736842)","(51.0, 90.0, 84.0)","(51.0, 90.0, 68.4090909090909)"
07-01-2023 19:27:18.083509,"(101.0, 360.0, 255.0)","(3.6, 99999, 99990)","(101.0, 220.0, 180.0)","(4.4, 5.9, 5.823076923076924)","(8.0, 10.5, 10.057692307692308)","(26.0, 99999, 99990)","(1.9, 2.46, 2.3817341040462425)","(51.0, 90.0, 84.0)","(51.0, 90.0, 68.4090909090909)"
07-01-2023 19:27:19.560268,"(101.0, 360.0, 266.6666666666667)","(3.6, 99999, 99990)","(101.0, 220.0, 190.0)","(4.4, 5.9, 6.014285714285714)","(8.0, 10.5, 10.05)","(26.0, 99999, 99990)","(1.9, 2.4, 2.36)","(51.0, 90.0, 84.44444444444444)","(51.0, 90.0, 72.29166666666667)"
07-01-2023 19:27:21.207371,"(101.0, 360.0, 266.6666666666667)","(3.6, 99999, 99990)","(101.0, 220.0, 190.0)","(4.4, 6.2, 5.915384615384616)","(8.0, 11.0, 10.173913043478262)","(26.0, 99999, 99990)","(1.9, 2.38, 2.369333333333333)","(51.0, 90.0, 84.73684210526315)","(51.0, 90.0, 73.0)"
07-01-2023 19:27:22.850551,"(101.0, 360.0, 266.6666666666667)","(3.6, 99999, 99990)","(101.0, 220.0, 190.0)","(4.4, 6.0, 5.940540540540541)","(8.5, 11.0, 10.333333333333334)","(26.0, 99999, 99990)","(1.9, 2.38, 2.373142857142857)","(51.0, 90.0, 98.88888888888889)","(51.0, 90.0, 73.0)"
07-01-2023 19:27:24.388106,"(101.0, 360.0, 290.0)","(3.6, 99999, 99990)","(101.0, 220.0, 190.0)","(4.4, 6.0, 5.940540540540541)","(8.5, 10.5, 10.333333333333334)","(26.0, 99999, 99990)","(1.9, 2.38, 2.373142857142857)","(51.0, 100.0, 98.88888888888889)","(51.0, 90.0, 73.0)"
07-01-2023 19:27:25.935555,"(101.0, 350.0, 330.0)","(3.6, 99999, 99990)","(101.0, 220.0, 190.0)","(4.4, 5.8, 5.79322033898305)","(8.5, 10.5, 10.147727272727273)","(26.0, 99999, 99990)","(1.9, 2.38, 2.3675862068965516)","(51.0, 100.0, 98.88888888888889)","(51.0, 90.0, 73.33333333333333)"
07-01-2023 19:27:27.457904,"(101.0, 360.0, 335.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.7, 5.620408163265306)","(8.5, 10.5, 10.181818181818182)","(26.0, 99999, 99990)","(1.9, 2.38, 2.3383333333333334)","(51.0, 110.0, 107.5)","(51.0, 90.0, 73.33333333333333)"
07-01-2023 19:27:28.936521,"(101.0, 360.0, 335.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.7, 5.85)","(8.5, 10.5, 10.5546875)","(26.0, 99999, 99990)","(1.9, 2.38, 2.2653999999999996)","(51.0, 110.0, 97.05882352941177)","(51.0, 90.0, 71.33333333333333)"
07-01-2023 19:27:30.425784,"(101.0, 360.0, 315.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.9, 5.638461538461538)","(8.5, 11.0, 10.542857142857143)","(26.0, 99999, 99990)","(1.9, 2.28, 2.3097196261682242)","(51.0, 120.0, 94.0)","(51.0, 90.0, 74.78260869565217)"
07-01-2023 19:27:31.893542,"(101.0, 360.0, 325.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.438888888888889)","(8.5, 11.0, 10.43421052631579)","(26.0, 99999, 99990)","(1.9, 2.38, 2.3412371134020615)","(51.0, 120.0, 96.36363636363636)","(51.0, 90.0, 77.03703703703704)"
07-01-2023 19:27:33.281802,"(101.0, 370.0, 325.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.6725490196078425)","(8.5, 11.5, 10.733333333333333)","(26.0, 99999, 99990)","(1.9, 2.38, 2.3457142857142856)","(51.0, 120.0, 94.0)","(51.0, 90.0, 77.03703703703704)"
07-01-2023 19:27:34.683010,"(101.0, 360.0, 333.3333333333333)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.652272727272727)","(8.5, 11.0, 10.733333333333333)","(26.0, 99999, 99990)","(1.9, 2.36, 2.3410416666666665)","(51.0, 120.0, 94.0)","(51.0, 90.0, 77.03703703703704)"
07-01-2023 19:27:36.101570,"(101.0, 360.0, 333.3333333333333)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.506666666666667)","(8.5, 11.0, 10.75)","(26.0, 99999, 99990)","(1.9, 2.38, 2.3456521739130434)","(51.0, 120.0, 94.0)","(51.0, 90.0, 77.03703703703704)"
07-01-2023 19:27:37.640328,"(101.0, 360.0, 325.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.635294117647059)","(8.5, 11.0, 10.833333333333334)","(26.0, 99999, 99990)","(1.9, 2.38, 2.2700726392251815)","(51.0, 120.0, 94.83870967741936)","(51.0, 90.0, 77.5)"
07-01-2023 19:27:39.101754,"(101.0, 360.0, 325.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.7)","(8.5, 11.5, 10.833333333333334)","(26.0, 99999, 99990)","(1.9, 2.3, 2.273846153846154)","(51.0, 120.0, 94.83870967741936)","(51.0, 90.0, 77.5)"
07-01-2023 19:27:40.593093,"(101.0, 360.0, 347.14285714285717)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.673913043478261)","(8.5, 11.5, 10.86111111111111)","(26.0, 99999, 99990)","(1.9, 2.3, 2.293333333333333)","(51.0, 120.0, 94.83870967741936)","(51.0, 90.0, 77.5)"
07-01-2023 19:27:42.020977,"(101.0, 370.0, 340.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.9, 5.725)","(8.5, 11.5, 10.378787878787879)","(26.0, 99999, 99990)","(1.9, 2.32, 2.305833333333333)","(51.0, 120.0, 94.83870967741936)","(51.0, 90.0, 77.5)"
07-01-2023 19:27:43.481515,"(101.0, 360.0, 340.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.571428571428571)","(8.5, 10.5, 10.706896551724139)","(26.0, 99999, 99990)","(1.9, 2.32, 2.3165853658536584)","(51.0, 120.0, 94.83870967741936)","(51.0, 90.0, 77.03703703703704)"
07-01-2023 19:27:44.875803,"(101.0, 360.0, 340.0)","(3.6, 99999, 99990)","(101.0, 220.0, 193.33333333333334)","(4.4, 5.8, 5.571428571428571)","(8.5, 11.5, 10.706896551724139)","(26.0, 99999, 99990)","(1.9, 2.32, 2.31125)","(51.0, 120.0, 95.625)","(51.0, 90.0, 77.5)"
