,Manor Road,Norman,Springstreet Blues,Stable Talk,Lady Samurai,Sligo Queen,Aldane,Charge Extra,Marsh Lillie,Mullamaart,Spanish King,Tropic Sands,Turnaway
12-01-2023 13:32:43.004535,"(31.0, 40.0, 39.55555555555556)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.72222222222222)","(26.0, 36.0, 33.0)","(2.8, 3.2, 3.1812500000000004)","(26.0, 120.0, 100.0)","(101.0, 230.0, 218.0)","(20.0, 48.0, 39.42857142857143)","(71.0, 230.0, 210.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 19.055555555555557)","(20.0, 38.0, 37.625)","(4.2, 5.0, 4.96)"
12-01-2023 13:32:44.515898,"(31.0, 40.0, 39.55555555555556)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.75)","(26.0, 36.0, 33.0)","(2.8, 3.2, 3.1812500000000004)","(26.0, 120.0, 100.0)","(101.0, 230.0, 218.0)","(20.0, 48.0, 42.0)","(71.0, 230.0, 210.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 19.055555555555557)","(20.0, 38.0, 37.625)","(4.2, 5.0, 4.96)"
12-01-2023 13:32:46.100515,"(31.0, 40.0, 38.90909090909091)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.75)","(26.0, 36.0, 33.0)","(2.8, 3.2, 3.1812500000000004)","(26.0, 120.0, 100.0)","(101.0, 230.0, 218.0)","(20.0, 48.0, 39.42857142857143)","(71.0, 230.0, 210.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 19.055555555555557)","(20.0, 38.0, 37.625)","(4.2, 5.0, 4.96)"
12-01-2023 13:32:47.615391,"(31.0, 60.0, 45.72727272727273)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.75)","(26.0, 36.0, 33.0)","(2.8, 3.2, 3.1875)","(26.0, 120.0, 100.0)","(101.0, 230.0, 218.0)","(20.0, 48.0, 39.42857142857143)","(71.0, 230.0, 210.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 19.055555555555557)","(20.0, 38.0, 37.625)","(4.2, 5.0, 4.96)"
12-01-2023 13:32:49.115921,"(31.0, 55.0, 45.72727272727273)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.75)","(26.0, 36.0, 32.0)","(2.7, 3.2, 3.185)","(31.0, 120.0, 73.33333333333333)","(101.0, 230.0, 218.0)","(20.0, 48.0, 42.0)","(71.0, 230.0, 218.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 19.055555555555557)","(21.0, 38.0, 37.0)","(4.2, 5.0, 4.96)"
12-01-2023 13:32:50.705332,"(31.0, 55.0, 45.72727272727273)","(4.2, 5.1, 4.9)","(15.0, 18.5, 17.5)","(26.0, 34.0, 30.4)","(2.7, 3.2, 3.1892857142857145)","(31.0, 110.0, 75.0)","(101.0, 230.0, 218.0)","(20.0, 48.0, 42.0)","(71.0, 230.0, 218.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 18.27777777777778)","(21.0, 38.0, 37.0)","(4.2, 5.0, 4.95)"
12-01-2023 13:32:52.410744,"(31.0, 50.0, 45.142857142857146)","(4.2, 5.8, 5.669620253164557)","(15.0, 18.5, 17.285714285714285)","(26.0, 34.0, 29.5)","(2.7, 3.2, 3.185)","(31.0, 95.0, 72.77777777777777)","(101.0, 230.0, 218.0)","(20.0, 46.0, 38.857142857142854)","(71.0, 230.0, 170.0)","(17.0, 28.0, 27.375)","(17.0, 21.0, 18.27777777777778)","(21.0, 38.0, 37.0)","(4.2, 5.0, 4.95)"
12-01-2023 13:32:54.034138,"(31.0, 48.0, 43.55555555555556)","(4.2, 5.7, 5.4)","(15.0, 18.0, 17.285714285714285)","(26.0, 34.0, 29.6)","(2.7, 3.2, 3.185)","(31.0, 95.0, 68.125)","(101.0, 230.0, 218.0)","(20.0, 46.0, 41.0)","(71.0, 230.0, 146.66666666666666)","(17.0, 28.0, 23.636363636363637)","(17.0, 21.0, 17.653846153846153)","(21.0, 38.0, 32.285714285714285)","(4.2, 5.0, 4.870588235294117)"
12-01-2023 13:32:55.616476,"(31.0, 48.0, 43.55555555555556)","(4.2, 5.7, 5.674100719424461)","(15.0, 18.0, 17.285714285714285)","(26.0, 32.0, 29.0)","(2.7, 3.2, 3.46)","(31.0, 90.0, 66.25)","(101.0, 230.0, 218.0)","(20.0, 46.0, 39.333333333333336)","(71.0, 220.0, 146.66666666666666)","(17.0, 25.0, 21.842105263157894)","(17.0, 18.5, 17.625)","(21.0, 36.0, 30.0)","(4.2, 5.1, 4.870588235294117)"
12-01-2023 13:32:57.213817,"(31.0, 48.0, 43.0)","(4.2, 5.7, 5.572222222222222)","(15.0, 18.0, 17.285714285714285)","(26.0, 32.0, 29.6)","(2.7, 3.5, 3.3722222222222222)","(31.0, 85.0, 70.0)","(101.0, 230.0, 218.0)","(20.0, 46.0, 38.857142857142854)","(71.0, 220.0, 146.66666666666666)","(17.0, 25.0, 23.142857142857142)","(17.0, 18.5, 17.653846153846153)","(21.0, 34.0, 29.0)","(4.2, 5.1, 4.914150943396227)"
12-01-2023 13:32:58.779008,"(31.0, 44.0, 43.0)","(4.2, 5.6, 5.572222222222222)","(15.0, 18.0, 17.285714285714285)","(26.0, 32.0, 29.6)","(2.7, 3.45, 3.3722222222222222)","(31.0, 85.0, 70.0)","(101.0, 230.0, 218.0)","(20.0, 46.0, 41.0)","(71.0, 220.0, 146.66666666666666)","(17.0, 24.0, 23.142857142857142)","(17.0, 18.5, 17.653846153846153)","(21.0, 30.0, 28.8)","(4.2, 5.4, 5.1)"
12-01-2023 13:33:00.363256,"(31.0, 44.0, 42.5)","(4.2, 5.6, 5.2875)","(15.0, 18.0, 17.166666666666668)","(26.0, 32.0, 29.6)","(2.7, 3.45, 3.2)","(31.0, 85.0, 72.14285714285714)","(101.0, 230.0, 218.0)","(20.0, 46.0, 38.857142857142854)","(71.0, 220.0, 146.66666666666666)","(17.0, 24.0, 21.5)","(17.0, 18.5, 17.653846153846153)","(20.0, 30.0, 28.5)","(4.2, 5.3, 5.0200000000000005)"
12-01-2023 13:33:01.800744,"(31.0, 44.0, 42.5)","(4.2, 5.6, 5.2875)","(15.0, 18.0, 17.25)","(26.0, 32.0, 29.6)","(2.7, 3.5, 3.2)","(31.0, 85.0, 75.0)","(101.0, 230.0, 218.0)","(20.0, 46.0, 38.857142857142854)","(71.0, 220.0, 146.66666666666666)","(17.0, 24.0, 21.5)","(17.0, 18.5, 17.653846153846153)","(20.0, 30.0, 28.5)","(4.2, 5.3, 5.0600000000000005)"
12-01-2023 13:33:03.330354,"(31.0, 44.0, 42.5)","(4.2, 5.6, 5.2875)","(15.0, 18.0, 17.25)","(26.0, 32.0, 29.6)","(2.7, 3.45, 3.2)","(31.0, 90.0, 71.66666666666667)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 41.55555555555556)","(71.0, 220.0, 146.66666666666666)","(17.0, 24.0, 21.5)","(17.0, 18.5, 17.653846153846153)","(20.0, 30.0, 28.666666666666668)","(4.2, 5.3, 5.0600000000000005)"
12-01-2023 13:33:04.746348,"(31.0, 44.0, 42.5)","(4.2, 5.6, 5.2875)","(15.0, 18.0, 17.25)","(26.0, 32.0, 29.6)","(2.7, 3.45, 3.0014900662251653)","(31.0, 80.0, 87.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.666666666666664)","(71.0, 220.0, 168.0)","(17.0, 24.0, 22.0)","(17.0, 18.5, 17.653846153846153)","(20.0, 30.0, 29.5)","(4.2, 5.3, 5.111764705882353)"
12-01-2023 13:33:06.242128,"(31.0, 44.0, 42.5)","(4.2, 5.6, 5.2875)","(15.0, 18.0, 17.25)","(26.0, 32.0, 31.625)","(2.7, 3.05, 2.9015202702702703)","(31.0, 120.0, 86.66666666666666)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 45.0)","(71.0, 220.0, 168.0)","(17.0, 24.0, 23.875)","(17.0, 18.5, 17.653846153846153)","(20.0, 34.0, 33.77272727272727)","(4.2, 5.3, 4.940384615384616)"
12-01-2023 13:33:07.852328,"(31.0, 44.0, 43.75)","(4.2, 5.6, 5.590082644628099)","(15.0, 18.0, 17.571428571428573)","(26.0, 32.0, 39.6)","(2.7, 3.05, 2.9015202702702703)","(31.0, 100.0, 86.42857142857143)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.333333333333336)","(71.0, 220.0, 168.0)","(17.0, 24.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 34.0, 32.666666666666664)","(4.2, 5.2, 5.0150943396226415)"
12-01-2023 13:33:09.412858,"(31.0, 44.0, 47.5)","(4.2, 5.6, 5.590082644628099)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.7, 3.05, 2.922608695652174)","(31.0, 95.0, 78.33333333333333)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.333333333333336)","(71.0, 220.0, 133.33333333333334)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 34.0, 32.44444444444444)","(4.2, 5.2, 5.0150943396226415)"
12-01-2023 13:33:10.999663,"(31.0, 48.0, 47.5)","(4.2, 5.6, 5.580327868852459)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.7, 3.05, 2.922608695652174)","(31.0, 95.0, 78.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.333333333333336)","(71.0, 220.0, 181.42857142857142)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 36.0, 33.142857142857146)","(4.2, 5.2, 5.030769230769231)"
12-01-2023 13:33:12.561240,"(31.0, 48.0, 47.2)","(4.2, 5.6, 5.580327868852459)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.7, 3.05, 2.922608695652174)","(31.0, 90.0, 78.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.333333333333336)","(71.0, 220.0, 133.33333333333334)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 36.0, 37.55555555555556)","(4.2, 5.2, 5.030769230769231)"
12-01-2023 13:33:14.055764,"(31.0, 48.0, 47.2)","(4.2, 5.6, 5.579310344827586)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.7, 3.05, 2.922608695652174)","(31.0, 90.0, 79.28571428571429)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 220.0, 181.42857142857142)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 42.0, 36.166666666666664)","(4.2, 5.2, 5.081081081081082)"
12-01-2023 13:33:15.624739,"(31.0, 48.0, 46.857142857142854)","(4.2, 5.6, 5.579310344827586)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.7, 3.05, 2.922608695652174)","(31.0, 85.0, 79.28571428571429)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 220.0, 186.25)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(20.0, 42.0, 36.166666666666664)","(4.2, 5.2, 5.081081081081082)"
12-01-2023 13:33:17.197355,"(31.0, 48.0, 46.857142857142854)","(4.4, 5.6, 5.579310344827586)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.8, 3.05, 2.922608695652174)","(26.0, 85.0, 91.25)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 220.0, 186.25)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.653846153846153)","(19.0, 42.0, 35.57142857142857)","(4.2, 5.2, 5.081081081081082)"
12-01-2023 13:33:18.756815,"(31.0, 48.0, 44.857142857142854)","(4.4, 5.6, 5.579310344827586)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 36.0)","(2.8, 3.05, 2.922608695652174)","(26.0, 100.0, 86.66666666666667)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 220.0, 170.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.033333333333335)","(19.0, 42.0, 37.0)","(4.2, 5.2, 5.081081081081082)"
12-01-2023 13:33:20.256646,"(31.0, 46.0, 43.666666666666664)","(4.4, 5.6, 5.577358490566038)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 37.2)","(2.8, 3.05, 2.922608695652174)","(26.0, 95.0, 76.25)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 210.0, 130.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.142857142857146)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:21.676076,"(31.0, 44.0, 43.666666666666664)","(4.4, 5.6, 5.577358490566038)","(15.0, 18.0, 17.571428571428573)","(26.0, 42.0, 34.285714285714285)","(2.8, 3.05, 2.922608695652174)","(26.0, 95.0, 77.14285714285714)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.142857142857146)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:23.181129,"(31.0, 44.0, 46.5)","(4.4, 5.6, 5.572093023255814)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 35.0)","(2.8, 3.05, 2.922608695652174)","(26.0, 95.0, 85.27777777777777)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.0)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:24.682159,"(31.0, 48.0, 46.5)","(4.4, 5.6, 5.568421052631579)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 35.0)","(2.8, 3.05, 2.9221812080536913)","(26.0, 95.0, 73.33333333333333)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.23076923076923)","(19.0, 40.0, 37.0)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:26.216936,"(31.0, 50.0, 44.666666666666664)","(4.4, 5.6, 5.568421052631579)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.8, 3.05, 2.9221812080536913)","(26.0, 90.0, 90.0)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 24.02173913043478)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.0)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:27.751495,"(31.0, 50.0, 55.42857142857143)","(4.4, 5.6, 5.530769230769231)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.8, 3.05, 2.9221812080536913)","(26.0, 100.0, 83.75)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.0)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:29.391669,"(31.0, 60.0, 57.09090909090909)","(4.4, 5.6, 5.530769230769231)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.8, 3.05, 2.9221812080536913)","(26.0, 95.0, 82.85714285714286)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.0)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:30.921447,"(31.0, 60.0, 51.61538461538461)","(4.4, 5.6, 5.530769230769231)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.8, 3.05, 2.9221812080536913)","(26.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(19.0, 46.0, 44.0)","(81.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(17.0, 18.5, 17.1875)","(19.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:32.683853,"(31.0, 55.0, 51.61538461538461)","(4.4, 5.6, 5.530769230769231)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.7, 3.05, 2.9221812080536913)","(31.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(17.0, 18.5, 17.1875)","(20.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:34.507199,"(31.0, 55.0, 51.07142857142857)","(4.4, 5.6, 5.5)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.7, 3.05, 2.9221812080536913)","(31.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(17.0, 18.5, 17.1875)","(20.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:36.138599,"(31.0, 55.0, 51.07142857142857)","(4.4, 5.6, 5.5)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 34.54545454545455)","(2.7, 3.05, 2.9221812080536913)","(31.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 126.66666666666666)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:37.734860,"(31.0, 55.0, 51.07142857142857)","(4.4, 5.6, 5.5)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 35.714285714285715)","(2.7, 3.05, 2.9221812080536913)","(31.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:39.340587,"(31.0, 55.0, 51.07142857142857)","(4.4, 5.6, 5.449999999999999)","(15.0, 18.0, 17.571428571428573)","(26.0, 40.0, 35.714285714285715)","(2.7, 3.05, 2.9221812080536913)","(31.0, 90.0, 76.36363636363636)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:40.901203,"(31.0, 55.0, 51.07142857142857)","(4.4, 5.6, 5.449999999999999)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 34.0)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 75.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:42.445013,"(31.0, 55.0, 53.9)","(4.4, 5.6, 5.449999999999999)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 34.0)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 75.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:44.081221,"(31.0, 55.0, 53.9)","(4.4, 5.6, 5.545454545454545)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 34.666666666666664)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 77.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:45.645253,"(31.0, 55.0, 53.9)","(4.4, 5.6, 5.507692307692308)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 34.666666666666664)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 77.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:47.263959,"(31.0, 55.0, 53.9)","(4.4, 5.6, 5.507692307692308)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 34.666666666666664)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 77.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 171.25)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.1875)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:49.036548,"(31.0, 55.0, 53.9)","(4.4, 5.6, 5.428571428571429)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 32.94736842105263)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 77.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 18.5, 17.794117647058822)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:50.787231,"(31.0, 55.0, 52.0)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.571428571428573)","(26.0, 38.0, 33.69230769230769)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 76.66666666666667)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 22.0, 19.25)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:52.494191,"(31.0, 55.0, 53.5)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.571428571428573)","(26.0, 36.0, 33.69230769230769)","(2.7, 3.05, 2.9217508417508418)","(31.0, 90.0, 78.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 21.0, 18.5)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.074285714285715)"
12-01-2023 13:33:54.143860,"(31.0, 55.0, 53.5)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.25)","(26.0, 36.0, 34.36363636363636)","(2.7, 3.05, 2.9217508417508418)","(31.0, 110.0, 80.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 20.0, 18.75)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.1625000000000005)"
12-01-2023 13:33:56.092049,"(31.0, 55.0, 53.5)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.25)","(26.0, 36.0, 34.36363636363636)","(2.7, 3.05, 2.9217508417508418)","(31.0, 110.0, 86.66666666666667)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 44.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 20.0, 18.071428571428573)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.1625000000000005)"
12-01-2023 13:33:57.993985,"(31.0, 55.0, 53.5)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.25)","(26.0, 36.0, 34.36363636363636)","(2.7, 3.05, 2.9217508417508418)","(31.0, 95.0, 82.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.695652173913043)","(16.0, 19.5, 18.071428571428573)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.1625000000000005)"
12-01-2023 13:33:59.893778,"(31.0, 55.0, 53.5)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.25)","(26.0, 36.0, 34.36363636363636)","(2.7, 3.05, 2.9217508417508418)","(31.0, 95.0, 82.5)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(16.0, 19.5, 18.363636363636363)","(21.0, 40.0, 37.333333333333336)","(4.2, 5.2, 5.171428571428572)"
12-01-2023 13:34:01.659612,"(31.0, 55.0, 52.75)","(4.4, 5.6, 5.3)","(15.0, 18.0, 17.55)","(26.0, 36.0, 33.0)","(2.7, 3.05, 2.9175)","(31.0, 85.0, 77.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 133.33333333333334)","(17.0, 25.0, 23.5)","(16.0, 19.5, 18.363636363636363)","(21.0, 40.0, 32.0)","(4.2, 5.2, 5.171428571428572)"
12-01-2023 13:34:03.290019,"(31.0, 55.0, 52.75)","(4.4, 5.6, 5.36)","(15.0, 18.0, 17.55)","(26.0, 36.0, 33.0)","(2.7, 2.92, 2.9175)","(31.0, 95.0, 77.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 133.33333333333334)","(17.0, 25.0, 23.5)","(16.0, 19.5, 18.071428571428573)","(21.0, 36.0, 41.53846153846154)","(4.2, 5.2, 5.171428571428572)"
12-01-2023 13:34:05.077792,"(31.0, 55.0, 52.75)","(4.4, 5.6, 5.35)","(15.0, 18.0, 17.8125)","(26.0, 36.0, 35.23076923076923)","(2.7, 2.92, 2.9175)","(31.0, 95.0, 77.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 133.33333333333334)","(17.0, 25.0, 23.5)","(16.0, 19.5, 17.772727272727273)","(21.0, 44.0, 38.0)","(4.2, 5.2, 5.171428571428572)"
12-01-2023 13:34:06.712442,"(31.0, 55.0, 53.6)","(4.4, 5.5, 5.35)","(15.0, 18.0, 17.625)","(26.0, 38.0, 34.869565217391305)","(2.7, 2.92, 2.9175)","(31.0, 95.0, 77.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(16.0, 19.0, 17.772727272727273)","(21.0, 44.0, 41.0)","(4.2, 5.2, 5.171428571428572)"
12-01-2023 13:34:08.260702,"(31.0, 55.0, 53.6)","(4.4, 5.5, 5.35)","(15.0, 18.0, 17.625)","(26.0, 38.0, 34.869565217391305)","(2.7, 2.92, 2.9175)","(31.0, 95.0, 77.0)","(101.0, 230.0, 206.66666666666666)","(20.0, 46.0, 43.0)","(71.0, 200.0, 130.0)","(17.0, 25.0, 23.5)","(16.0, 19.0, 17.772727272727273)","(21.0, 44.0, 41.0)","(4.2, 5.2, 5.171428571428572)"
