,Fast Foils,Four Outlaws,Badonkidonk,Fifth Husband,Bossy Britches,West Cliff,Red Hot Chillypins,Denominator,Haleakala
04-01-2023 14:35:17.005789,"(31.0, 120.0, 73.33333333333333)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.857142857142858)","(6.0, 9.2, 8.977777777777778)","(7.5, 10.0, 9.866666666666667)","(21.0, 40.0, 34.666666666666664)","(101.0, 210.0, 176.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:18.382045,"(31.0, 120.0, 73.33333333333333)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.977777777777778)","(7.5, 10.0, 9.866666666666667)","(21.0, 40.0, 34.666666666666664)","(101.0, 210.0, 173.33333333333334)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:19.680399,"(31.0, 120.0, 70.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.977777777777778)","(7.5, 10.0, 9.866666666666667)","(21.0, 40.0, 34.666666666666664)","(101.0, 200.0, 173.33333333333334)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:21.245445,"(31.0, 100.0, 70.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.977777777777778)","(7.5, 10.0, 9.866666666666667)","(21.0, 40.0, 34.666666666666664)","(101.0, 200.0, 173.33333333333334)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:22.653228,"(31.0, 100.0, 68.18181818181819)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.866666666666667)","(21.0, 40.0, 41.0)","(101.0, 200.0, 173.33333333333334)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:24.063146,"(31.0, 100.0, 68.18181818181819)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.866666666666667)","(21.0, 44.0, 41.0)","(101.0, 200.0, 171.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:25.447630,"(31.0, 90.0, 60.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.0)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.866666666666667)","(21.0, 44.0, 41.0)","(101.0, 230.0, 180.0)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:26.800214,"(31.0, 90.0, 58.75)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.866666666666667)","(21.0, 44.0, 41.0)","(101.0, 220.0, 175.71428571428572)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:28.046156,"(31.0, 85.0, 58.75)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.38, 2.37)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.94)","(21.0, 44.0, 41.0)","(101.0, 270.0, 185.0)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:29.274751,"(31.0, 85.0, 58.75)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.94)","(21.0, 44.0, 41.0)","(101.0, 260.0, 178.0)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:30.446590,"(31.0, 75.0, 66.66666666666667)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 10.6)","(21.0, 44.0, 41.0)","(101.0, 250.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:31.582866,"(31.0, 75.0, 66.66666666666667)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 11.0, 10.39)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:32.763794,"(31.0, 75.0, 60.0)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.39)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:33.983311,"(31.0, 75.0, 55.55555555555556)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.39)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:35.277982,"(31.0, 75.0, 55.55555555555556)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.00909090909091)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:36.535937,"(31.0, 75.0, 55.55555555555556)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.00909090909091)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:37.791843,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.00909090909091)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:39.125391,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.00909090909091)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:40.442244,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.3605714285714283)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.985714285714286)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:41.747847,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.9)","(2.15, 2.38, 2.4026666666666667)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 113.33333333333333)"
04-01-2023 14:35:43.194921,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.8833333333333333)","(2.15, 2.52, 2.4025)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 108.88888888888889)"
04-01-2023 14:35:44.737239,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.8833333333333333)","(2.15, 2.52, 2.4025)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 108.88888888888889)"
04-01-2023 14:35:46.091195,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.8833333333333333)","(2.15, 2.52, 2.4025)","(12.0, 20.0, 17.142857142857142)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 140.0)"
04-01-2023 14:35:47.393022,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.83125)","(2.15, 2.52, 2.4025)","(12.0, 20.0, 16.25)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 180.0, 148.1818181818182)"
04-01-2023 14:35:48.668869,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 3.83125)","(2.15, 2.52, 2.4025)","(12.0, 20.0, 17.5)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 186.66666666666666)","(101.0, 160.0, 148.1818181818182)"
04-01-2023 14:35:49.961266,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.3, 4.057142857142857)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 16.166666666666668)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 240.0, 171.66666666666666)","(101.0, 160.0, 140.0)"
04-01-2023 14:35:51.252007,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.2, 4.16)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 16.166666666666668)","(6.0, 9.2, 8.533333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 230.0, 171.66666666666666)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:52.488693,"(31.0, 75.0, 58.333333333333336)","(2.9, 4.2, 4.16)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 230.0, 180.0)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:53.800845,"(31.0, 75.0, 60.5)","(2.9, 4.2, 4.16)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 220.0, 180.0)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:54.931765,"(31.0, 75.0, 60.5)","(2.9, 4.2, 4.16)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 220.0, 180.0)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:56.032856,"(31.0, 75.0, 51.8)","(2.9, 4.2, 4.16)","(2.15, 2.52, 2.4025)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 220.0, 180.0)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:57.181145,"(31.0, 75.0, 51.8)","(2.9, 4.3, 4.273684210526316)","(2.15, 2.52, 2.474516129032258)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.783333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 210.0, 176.66666666666666)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:58.274998,"(31.0, 75.0, 51.8)","(2.9, 4.3, 4.191304347826087)","(2.15, 2.52, 2.474516129032258)","(12.0, 19.5, 16.166666666666668)","(6.0, 9.2, 8.783333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 200.0, 173.33333333333334)","(101.0, 150.0, 140.0)"
04-01-2023 14:35:59.415206,"(31.0, 75.0, 51.8)","(2.9, 4.3, 4.191304347826087)","(2.15, 2.52, 2.474516129032258)","(12.0, 19.5, 16.166666666666668)","(6.0, 9.2, 8.783333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 200.0, 173.33333333333334)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:00.498723,"(31.0, 75.0, 51.8)","(2.9, 4.3, 4.273684210526316)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 16.166666666666668)","(6.0, 9.2, 8.783333333333333)","(7.5, 10.5, 9.9)","(21.0, 44.0, 40.0)","(101.0, 200.0, 173.33333333333334)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:01.635082,"(31.0, 80.0, 63.0)","(2.9, 4.3, 4.273684210526316)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 9.9)","(21.0, 44.0, 41.0)","(101.0, 200.0, 173.33333333333334)","(101.0, 140.0, 123.92857142857143)"
04-01-2023 14:36:02.752202,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.273684210526316)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 123.63636363636363)"
04-01-2023 14:36:03.849616,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.191304347826087)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:05.041413,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:06.219333,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 130.0, 137.5)"
04-01-2023 14:36:07.664769,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 18.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 170.0, 151.25)"
04-01-2023 14:36:08.921096,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 170.0, 140.0)"
04-01-2023 14:36:10.127344,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 150.0, 131.8181818181818)"
04-01-2023 14:36:11.414796,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 131.8181818181818)"
04-01-2023 14:36:12.677123,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:13.945658,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:15.254836,"(31.0, 80.0, 71.5)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 18.25)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:16.489574,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:17.643261,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 200.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:18.700646,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.75)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:19.872840,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.76923076923077)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:20.971457,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.5)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 165.0)","(101.0, 140.0, 127.14285714285714)"
04-01-2023 14:36:22.169141,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.5)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 165.0)","(101.0, 140.0, 112.5)"
04-01-2023 14:36:23.259661,"(31.0, 80.0, 64.0)","(2.9, 4.3, 4.133333333333333)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 18.38888888888889)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 165.0)","(101.0, 130.0, 112.5)"
04-01-2023 14:36:24.346621,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.8499999999999996)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 190.0, 215.0)","(101.0, 130.0, 112.5)"
04-01-2023 14:36:25.467864,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.8499999999999996)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 270.0, 215.0)","(101.0, 130.0, 112.5)"
04-01-2023 14:36:26.623179,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.8499999999999996)","(2.15, 2.52, 2.5155)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 270.0, 215.0)","(101.0, 130.0, 112.5)"
04-01-2023 14:36:28.125359,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.8499999999999996)","(2.15, 2.52, 2.5140000000000002)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.644444444444444)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 270.0, 193.33333333333334)","(101.0, 180.0, 133.63636363636363)"
04-01-2023 14:36:29.435291,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.8499999999999996)","(2.15, 2.52, 2.5140000000000002)","(12.0, 19.5, 17.96153846153846)","(6.0, 9.2, 8.783333333333333)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 41.0)","(101.0, 260.0, 190.0)","(101.0, 180.0, 141.875)"
04-01-2023 14:36:30.842436,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.838461538461538)","(2.15, 2.52, 2.5140000000000002)","(12.0, 19.5, 17.96153846153846)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.185714285714285)","(21.0, 44.0, 40.0)","(101.0, 250.0, 186.66666666666666)","(101.0, 170.0, 141.875)"
04-01-2023 14:36:32.120511,"(31.0, 80.0, 64.0)","(2.9, 4.3, 3.88)","(2.15, 2.52, 2.4941463414634146)","(12.0, 19.5, 17.555555555555557)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.7)","(21.0, 44.0, 40.0)","(101.0, 240.0, 167.5)","(101.0, 170.0, 127.5)"
04-01-2023 14:36:33.534740,"(31.0, 80.0, 64.0)","(2.9, 4.2, 3.8576923076923078)","(2.15, 2.5, 2.489333333333333)","(12.0, 19.5, 18.9)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 240.0, 153.0)","(101.0, 160.0, 121.0)"
04-01-2023 14:36:34.816018,"(31.0, 80.0, 64.0)","(2.9, 4.1, 3.8576923076923078)","(2.15, 2.5, 2.5776744186046514)","(12.0, 19.5, 18.25)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 240.0, 153.0)","(101.0, 160.0, 122.5)"
04-01-2023 14:36:36.043434,"(31.0, 80.0, 64.0)","(2.9, 4.1, 3.8576923076923078)","(2.15, 2.6, 2.568695652173913)","(12.0, 19.5, 18.25)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 240.0, 153.0)","(101.0, 150.0, 122.5)"
04-01-2023 14:36:37.281973,"(31.0, 80.0, 64.0)","(2.9, 4.1, 3.875)","(2.15, 2.6, 2.568695652173913)","(12.0, 19.5, 18.25)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 240.0, 168.0)","(101.0, 150.0, 134.28571428571428)"
04-01-2023 14:36:38.463512,"(31.0, 80.0, 64.0)","(2.9, 4.0, 3.825)","(2.15, 2.6, 2.568695652173913)","(12.0, 19.5, 18.25)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 240.0, 151.42857142857142)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:39.626427,"(31.0, 80.0, 64.0)","(2.9, 4.0, 3.825)","(2.15, 2.6, 2.568695652173913)","(12.0, 19.5, 19.055555555555557)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.815384615384616)","(21.0, 44.0, 40.0)","(101.0, 230.0, 151.42857142857142)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:40.739027,"(31.0, 80.0, 64.0)","(2.9, 4.0, 3.825)","(2.15, 2.6, 2.568695652173913)","(12.0, 19.5, 18.166666666666668)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 10.02608695652174)","(21.0, 44.0, 40.0)","(101.0, 230.0, 153.33333333333334)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:41.937753,"(31.0, 80.0, 64.0)","(2.9, 4.0, 3.825)","(2.15, 2.6, 2.5228571428571427)","(12.0, 19.5, 17.1)","(6.0, 9.2, 8.666666666666666)","(7.5, 11.0, 9.953846153846154)","(21.0, 44.0, 40.0)","(101.0, 220.0, 153.33333333333334)","(101.0, 150.0, 140.0)"
04-01-2023 14:36:43.078909,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.6, 2.5228571428571427)","(12.0, 19.5, 17.1)","(6.0, 9.2, 8.666666666666666)","(7.5, 11.0, 9.953846153846154)","(21.0, 44.0, 40.0)","(101.0, 220.0, 153.33333333333334)","(101.0, 150.0, 123.92857142857143)"
04-01-2023 14:36:44.358776,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.58, 2.535555555555556)","(12.0, 19.5, 17.1)","(6.0, 9.2, 8.666666666666666)","(7.5, 11.0, 9.98235294117647)","(21.0, 44.0, 40.0)","(101.0, 220.0, 165.0)","(101.0, 140.0, 123.63636363636363)"
04-01-2023 14:36:45.537409,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.58, 2.535555555555556)","(12.0, 19.5, 17.1)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.98235294117647)","(21.0, 44.0, 40.0)","(101.0, 210.0, 160.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:46.729133,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.58, 2.5700000000000003)","(12.0, 19.5, 17.1)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.98235294117647)","(21.0, 44.0, 40.0)","(101.0, 200.0, 160.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:47.892972,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.58, 2.460082135523614)","(12.0, 19.5, 17.5)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 10.161538461538461)","(21.0, 44.0, 40.0)","(101.0, 200.0, 160.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:49.161937,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.48, 2.460082135523614)","(12.0, 19.5, 17.0)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.5, 9.538461538461538)","(21.0, 44.0, 40.0)","(101.0, 200.0, 160.0)","(101.0, 130.0, 123.63636363636363)"
04-01-2023 14:36:50.345299,"(31.0, 80.0, 68.66666666666667)","(2.9, 4.0, 3.825)","(2.15, 2.48, 2.460082135523614)","(12.0, 19.5, 18.588235294117645)","(6.0, 9.2, 8.666666666666666)","(7.5, 10.0, 9.590909090909092)","(21.0, 44.0, 40.0)","(101.0, 200.0, 160.0)","(101.0, 130.0, 123.63636363636363)"
