,Willina Girl,Mrs Halo,Pay Roll,Cosmic Belle,Style Sensation,Tralee Revenge
11-01-2023 09:44:19.866841,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:20.920422,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:21.964635,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:22.839404,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:23.735206,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:24.721788,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:25.678258,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:26.708613,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:27.712499,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:28.703690,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:29.610051,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:30.496506,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:31.541829,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:32.569267,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:33.591687,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:34.648230,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:35.671219,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:36.604303,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:37.550304,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:38.560273,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:39.550300,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:40.560007,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:41.633424,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:42.655057,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:43.651045,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:44.667992,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:45.584021,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:46.547211,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:47.499867,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:48.491342,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:49.494172,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:50.508153,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:51.483000,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:52.354133,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:53.394398,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:54.405896,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:55.344840,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:56.307930,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:57.291759,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:58.306710,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:44:59.291941,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:00.259731,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:01.206774,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:02.174979,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:03.231823,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:04.258740,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:05.317967,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:06.245525,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:07.176410,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:08.029738,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:08.954639,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:09.965479,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:11.036510,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:12.062552,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:12.967896,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:13.860767,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:14.883537,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:15.895523,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:16.948648,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:17.858371,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:18.727990,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:19.836255,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:20.817256,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:21.785707,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:22.769234,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:23.639475,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:24.558336,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:25.550745,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:26.521045,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:27.542996,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:28.523218,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:29.492529,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:30.621766,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:31.569136,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:32.619241,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:33.647150,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:34.743724,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:35.762952,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:36.673763,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:37.621060,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:38.569722,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:39.545414,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:40.578389,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:41.638548,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:42.621655,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:43.488369,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:44.404786,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:45.375806,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:46.332636,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:47.466144,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:48.473485,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:49.523716,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:50.550819,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:51.587608,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:52.575944,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:53.553436,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:54.611659,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:55.607733,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:56.599686,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:57.519930,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:58.552385,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:45:59.566085,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:00.545182,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:01.581117,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:02.677414,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:03.653905,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:04.619171,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:05.660552,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:06.630810,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
11-01-2023 09:46:07.636138,"(18.0, 60.0, 39.25)","(17.0, 60.0, 41.13636363636364)","(12.0, 27.0, 25.404255319148938)","(4.8, 8.6, 8.233802816901408)","(1.95, 3.05, 3.006)","(2.7, 4.2, 3.353)"
