,Cosmic Teddy,Soleil,Homebush Flick,Goldstar Velvet,Homebush Matty,Is That Toby,Opawa Glen,Tiger Bill
10-01-2023 09:17:52.904943,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:54.011453,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:55.129524,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:56.189981,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:57.251107,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:58.295196,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:17:59.268466,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:00.290752,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:01.297764,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:02.328527,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:03.378823,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:04.405483,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:05.462966,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:06.487036,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:07.543220,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:08.538334,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:09.502833,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:10.488535,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:11.463049,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:12.481858,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:13.569031,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:14.630184,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:15.658401,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:16.711476,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:17.784671,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:18.836386,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:19.869709,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:20.960208,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:22.130678,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:23.223379,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:24.309547,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:25.394853,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:26.469824,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:27.549928,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:28.575614,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:29.610235,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:30.650989,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:31.704137,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:32.786010,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:33.870708,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:34.935969,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:36.097364,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:37.201374,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:38.335895,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:39.450184,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:40.524346,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:41.642624,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:42.692845,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:43.729959,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:44.887966,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:46.020910,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:47.082254,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:48.221907,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:49.303442,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:50.405203,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:51.554144,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:52.708822,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:53.847272,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:54.934952,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:56.118907,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:57.178336,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:58.224935,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:18:59.339280,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:00.443757,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:01.592827,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:02.687329,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:03.797230,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:04.917624,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:06.003633,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:07.089935,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:08.137584,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:09.213280,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:10.233219,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:11.305434,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:12.374312,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:13.413378,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:14.491584,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:15.527855,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:16.609344,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:17.705622,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:18.769882,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:19.864380,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:20.974584,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:22.040388,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:23.069613,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:24.105427,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:25.141010,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:26.186921,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:27.260497,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:28.327794,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
10-01-2023 09:19:29.420520,"(6.5, 26.0, 21.05)","(3.9, 11.5, 7.008333333333333)","(16.0, 120.0, 67.25)","(4.4, 13.5, 7.92)","(4.4, 14.0, 8.18)","(13.0, 70.0, 62.6875)","(4.4, 13.5, 7.92)","(12.0, 60.0, 53.8125)"
