,Cellar Champ,Spitfire,Testing The Cugat,Andros,Magnolia Lass,Miss Athena,More Like That,White Glove Test,Exit To Eden
10-01-2023 13:16:48.952617,"(21.0, 34.0, 29.58823529411765)","(1.6, 1.78, 1.7629441624365483)","(9.0, 13.0, 14.208955223880597)","(8.0, 14.0, 12.75)","(71.0, 220.0, 163.0)","(5.0, 6.6, 6.161290322580645)","(91.0, 200.0, 170.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:50.244817,"(21.0, 34.0, 30.333333333333332)","(1.6, 1.78, 1.7629441624365483)","(9.0, 14.5, 14.182481751824817)","(8.0, 14.0, 12.75)","(71.0, 220.0, 180.0)","(5.0, 6.6, 6.161290322580645)","(91.0, 200.0, 170.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:51.557158,"(21.0, 32.0, 29.75)","(1.6, 1.78, 1.7645652173913045)","(9.0, 14.5, 14.0)","(8.0, 14.0, 12.75)","(71.0, 200.0, 180.0)","(5.0, 6.6, 6.168539325842697)","(91.0, 200.0, 170.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:52.819712,"(21.0, 32.0, 29.714285714285715)","(1.6, 1.78, 1.7645652173913045)","(9.0, 14.5, 14.0)","(8.0, 14.0, 12.75)","(71.0, 200.0, 180.0)","(5.0, 6.6, 6.168539325842697)","(91.0, 200.0, 170.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:54.102727,"(21.0, 32.0, 29.714285714285715)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.97752808988764)","(8.0, 14.0, 12.725)","(71.0, 200.0, 183.33333333333334)","(5.0, 6.6, 6.3125)","(91.0, 200.0, 170.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:55.348906,"(21.0, 32.0, 29.0)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.97752808988764)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.3125)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.15)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:56.521628,"(21.0, 32.0, 29.0)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.97752808988764)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.3125)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:57.695088,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.97752808988764)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.3125)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:16:58.828603,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.97752808988764)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.303030303030304)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:17:00.055683,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.939759036144578)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.303030303030304)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.15)","(81.0, 220.0, 180.0)"
10-01-2023 13:17:01.271368,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 14.066666666666666)","(8.0, 14.0, 12.725)","(71.0, 200.0, 187.5)","(5.0, 6.4, 6.303030303030304)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:17:02.523335,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7608)","(9.0, 14.5, 13.85)","(8.0, 14.0, 12.725)","(71.0, 200.0, 186.0)","(5.0, 6.4, 6.303030303030304)","(91.0, 200.0, 175.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 180.0)"
10-01-2023 13:17:03.763535,"(21.0, 32.0, 29.333333333333332)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.5)","(8.0, 14.0, 12.75)","(71.0, 210.0, 186.66666666666666)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 190.0)","(9.0, 17.5, 17.3125)","(81.0, 220.0, 200.0)"
10-01-2023 13:17:04.852027,"(21.0, 32.0, 28.0)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.5)","(8.0, 14.0, 12.75)","(71.0, 200.0, 186.66666666666666)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.15)","(81.0, 220.0, 222.0)"
10-01-2023 13:17:05.957904,"(21.0, 32.0, 28.38888888888889)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.620000000000001)","(8.0, 14.0, 12.75)","(71.0, 220.0, 186.66666666666666)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.24074074074074)","(81.0, 230.0, 222.0)"
10-01-2023 13:17:07.157064,"(21.0, 32.0, 28.38888888888889)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.125)","(8.0, 14.0, 13.333333333333334)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.24074074074074)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:08.362562,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.125)","(8.0, 13.5, 13.2)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.24074074074074)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:09.611758,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.125)","(8.0, 13.5, 13.2)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:10.831410,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.125)","(8.0, 13.5, 13.2)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:11.953376,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7630645161290324)","(9.0, 14.5, 13.026315789473685)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:13.072429,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7639655172413793)","(9.0, 14.5, 13.026315789473685)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:14.224116,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7639655172413793)","(9.0, 14.5, 13.026315789473685)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:15.393910,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7639655172413793)","(9.0, 14.5, 13.026315789473685)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:16.626738,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7702222222222221)","(9.0, 14.5, 13.026315789473685)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:17.871301,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7727777777777778)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:19.099669,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7727777777777778)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:20.326913,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7727777777777778)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.181818181818183)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:21.520126,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7727777777777778)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.033333333333335)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:22.696476,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7727777777777778)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.033333333333335)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:23.887949,"(21.0, 32.0, 30.375)","(1.6, 1.78, 1.7665714285714287)","(9.0, 14.5, 12.642857142857142)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.033333333333335)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:25.000532,"(21.0, 32.0, 30.375)","(1.6, 1.8, 1.7731428571428571)","(9.0, 14.5, 12.928571428571429)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 200.0)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 194.0)","(9.0, 17.5, 17.033333333333335)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:26.233062,"(21.0, 30.0, 28.5)","(1.6, 1.8, 1.751639344262295)","(9.0, 14.0, 12.928571428571429)","(8.0, 13.5, 12.9375)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 195.0)","(9.0, 17.5, 17.033333333333335)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:27.498422,"(21.0, 30.0, 28.0)","(1.6, 1.8, 1.751639344262295)","(9.0, 14.0, 12.928571428571429)","(8.0, 13.5, 12.9375)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.384615384615385)","(91.0, 200.0, 195.0)","(9.0, 17.5, 16.9)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:28.766308,"(21.0, 30.0, 28.0)","(1.6, 1.8, 1.751639344262295)","(9.0, 14.0, 13.1)","(8.0, 13.5, 12.9375)","(71.0, 210.0, 188.42105263157896)","(5.0, 6.4, 6.37037037037037)","(91.0, 200.0, 195.0)","(9.0, 17.5, 17.82608695652174)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:30.052895,"(21.0, 32.0, 30.857142857142858)","(1.6, 1.78, 1.755)","(9.0, 14.0, 13.1)","(8.0, 13.5, 12.9375)","(71.0, 220.0, 195.0)","(5.0, 6.4, 6.37037037037037)","(91.0, 200.0, 195.0)","(9.0, 20.0, 18.1)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:31.268949,"(21.0, 30.0, 29.23076923076923)","(1.6, 1.78, 1.755)","(9.0, 14.0, 13.1)","(8.0, 13.5, 12.9375)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.37037037037037)","(91.0, 200.0, 195.0)","(9.0, 19.5, 17.96153846153846)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:32.452660,"(21.0, 30.0, 28.545454545454547)","(1.6, 1.78, 1.755)","(9.0, 14.0, 13.1)","(8.0, 13.5, 12.9375)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.37037037037037)","(91.0, 200.0, 203.33333333333334)","(9.0, 19.5, 17.96153846153846)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:33.695073,"(21.0, 30.0, 28.5)","(1.6, 1.78, 1.7514285714285713)","(9.0, 14.0, 13.1)","(8.0, 13.5, 12.25)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.384615384615385)","(91.0, 230.0, 203.33333333333334)","(9.0, 19.5, 17.96153846153846)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:34.928097,"(21.0, 30.0, 28.5)","(1.6, 1.8, 1.7523809523809524)","(9.0, 14.0, 13.1)","(8.0, 13.5, 11.857142857142858)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.384615384615385)","(91.0, 230.0, 203.33333333333334)","(9.0, 19.5, 19.757575757575758)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:36.204974,"(21.0, 30.0, 28.5)","(1.6, 1.79, 1.7779245283018867)","(9.0, 14.0, 13.1)","(8.0, 13.0, 11.875)","(71.0, 210.0, 188.42105263157896)","(5.0, 6.4, 6.114285714285715)","(91.0, 230.0, 195.71428571428572)","(9.0, 20.0, 18.26086956521739)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:37.477096,"(21.0, 30.0, 29.0)","(1.6, 1.8, 1.7703296703296703)","(9.0, 14.0, 13.1)","(8.0, 12.5, 11.875)","(71.0, 220.0, 200.0)","(5.0, 6.4, 6.060759493670886)","(91.0, 230.0, 200.0)","(9.0, 20.0, 18.173076923076923)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:38.718899,"(21.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.775)","(9.0, 14.0, 13.1)","(8.0, 12.5, 11.875)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.060759493670886)","(91.0, 220.0, 203.33333333333334)","(9.0, 20.0, 18.064516129032256)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:40.037397,"(21.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.775)","(9.0, 14.0, 13.1)","(8.0, 12.5, 11.875)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.060759493670886)","(91.0, 230.0, 203.33333333333334)","(9.0, 20.0, 18.064516129032256)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:41.292223,"(21.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.763013698630137)","(9.0, 14.0, 13.1)","(8.0, 12.5, 12.05)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.0685714285714285)","(91.0, 230.0, 203.33333333333334)","(9.0, 20.0, 19.055555555555557)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:42.543497,"(21.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.752)","(9.0, 14.0, 13.727272727272727)","(8.0, 12.5, 12.05)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.050704225352113)","(91.0, 230.0, 200.0)","(9.0, 19.5, 19.166666666666668)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:43.748448,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.752)","(9.0, 14.0, 13.727272727272727)","(8.0, 12.5, 12.05)","(71.0, 210.0, 200.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 203.33333333333334)","(9.0, 19.5, 19.166666666666668)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:45.053482,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.752)","(9.0, 14.0, 13.583333333333334)","(8.0, 12.5, 12.05)","(71.0, 210.0, 188.42105263157896)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 203.33333333333334)","(9.0, 19.5, 18.333333333333332)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:46.346388,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7525)","(9.0, 14.0, 13.583333333333334)","(8.0, 12.5, 12.05)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 203.33333333333334)","(9.0, 20.0, 18.306451612903224)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:47.644626,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.752)","(9.0, 14.0, 12.692307692307692)","(8.0, 12.5, 12.05)","(71.0, 220.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 205.0)","(9.0, 20.0, 19.166666666666668)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:49.033484,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.752)","(9.0, 13.5, 12.692307692307692)","(8.0, 12.5, 12.05)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 210.0)","(9.0, 19.5, 19.166666666666668)","(81.0, 230.0, 220.0)"
10-01-2023 13:17:50.368311,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7712121212121212)","(9.0, 13.5, 12.692307692307692)","(8.0, 12.5, 12.05)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 210.0)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:51.660018,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7712121212121212)","(9.0, 13.5, 12.692307692307692)","(8.0, 12.5, 12.05)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 200.0)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:52.905786,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7827272727272727)","(9.0, 13.5, 12.692307692307692)","(8.0, 12.5, 12.538461538461538)","(71.0, 210.0, 188.42105263157896)","(5.0, 6.4, 6.050704225352113)","(91.0, 230.0, 205.0)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:54.160214,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7827272727272727)","(9.0, 13.5, 13.0)","(8.0, 13.0, 12.538461538461538)","(71.0, 220.0, 188.42105263157896)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 196.66666666666666)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:55.453036,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.7827272727272727)","(9.0, 13.5, 13.0)","(8.0, 13.0, 12.538461538461538)","(71.0, 220.0, 184.7058823529412)","(5.0, 6.4, 6.053731343283582)","(91.0, 210.0, 203.33333333333334)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:56.814108,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.8, 1.784698795180723)","(9.0, 13.5, 13.0)","(8.0, 13.0, 12.636363636363637)","(71.0, 220.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 195.71428571428572)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 220.0)"
10-01-2023 13:17:58.176604,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.79, 1.784698795180723)","(9.0, 13.5, 13.0)","(8.0, 13.0, 12.733333333333333)","(71.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 200.0)","(9.0, 19.5, 19.166666666666668)","(71.0, 230.0, 190.0)"
10-01-2023 13:17:59.460072,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.79, 1.784698795180723)","(9.0, 13.5, 12.833333333333334)","(8.0, 13.0, 12.515625)","(91.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 194.28571428571428)","(9.0, 19.5, 19.736842105263158)","(71.0, 230.0, 190.0)"
10-01-2023 13:18:00.757789,"(20.0, 30.0, 29.333333333333332)","(1.6, 1.79, 1.7793023255813953)","(9.0, 13.5, 12.833333333333334)","(8.0, 13.5, 12.515625)","(91.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 203.33333333333334)","(9.0, 20.0, 19.166666666666668)","(71.0, 230.0, 190.0)"
10-01-2023 13:18:02.034901,"(20.0, 30.0, 29.0)","(1.6, 1.79, 1.7807317073170732)","(9.0, 13.5, 13.1)","(8.0, 13.5, 12.1875)","(91.0, 210.0, 195.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 230.0, 200.0)","(9.0, 20.0, 19.625)","(71.0, 230.0, 190.0)"
10-01-2023 13:18:03.318926,"(20.0, 30.0, 29.0)","(1.6, 1.79, 1.7484090909090908)","(9.0, 13.5, 11.642857142857142)","(8.0, 13.5, 11.939024390243903)","(91.0, 210.0, 202.0)","(5.0, 6.4, 6.053731343283582)","(91.0, 220.0, 220.0)","(9.0, 20.0, 19.166666666666668)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:04.658163,"(20.0, 29.0, 27.684210526315788)","(1.6, 1.75, 1.7725)","(9.0, 12.5, 11.54)","(8.0, 13.5, 11.939024390243903)","(91.0, 210.0, 196.31578947368422)","(5.0, 6.4, 6.0777777777777775)","(91.0, 230.0, 222.5)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:05.944303,"(20.0, 29.0, 27.684210526315788)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.54)","(8.0, 13.5, 11.939024390243903)","(91.0, 220.0, 196.31578947368422)","(5.0, 6.4, 6.0777777777777775)","(91.0, 230.0, 222.5)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:07.259942,"(20.0, 29.0, 27.333333333333332)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.54)","(8.0, 13.5, 11.939024390243903)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0777777777777775)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:08.596619,"(20.0, 29.0, 27.333333333333332)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.471428571428572)","(8.0, 13.5, 11.976190476190476)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0777777777777775)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:09.932278,"(20.0, 29.0, 27.333333333333332)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.471428571428572)","(8.0, 13.5, 11.976190476190476)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0777777777777775)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:11.221592,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.471428571428572)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.069135802469136)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:12.450543,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 11.097402597402597)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.069135802469136)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:13.689337,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.762857142857143)","(9.0, 12.5, 12.071428571428571)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:14.980288,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.7856666666666667)","(9.0, 14.0, 12.2)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:16.310968,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.7856666666666667)","(9.0, 14.0, 12.333333333333334)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:17.610845,"(20.0, 29.0, 27.484848484848484)","(1.6, 1.79, 1.7896376811594203)","(9.0, 13.5, 12.333333333333334)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:18.952204,"(20.0, 29.0, 28.307692307692307)","(1.6, 1.79, 1.7879020979020979)","(9.0, 13.5, 12.25)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 216.0)"
10-01-2023 13:18:20.282087,"(20.0, 29.0, 28.470588235294116)","(1.6, 1.79, 1.7877358490566038)","(9.0, 13.5, 12.538461538461538)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 200.0)"
10-01-2023 13:18:21.348817,"(20.0, 29.0, 27.941176470588236)","(1.6, 1.79, 1.7877358490566038)","(9.0, 13.5, 12.538461538461538)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 200.0)"
10-01-2023 13:18:22.502874,"(20.0, 29.0, 27.941176470588236)","(1.6, 1.79, 1.7877358490566038)","(9.0, 13.5, 12.818181818181818)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 197.5)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 200.0)"
10-01-2023 13:18:23.725935,"(20.0, 29.0, 28.0)","(1.6, 1.79, 1.7877358490566038)","(9.0, 13.5, 13.03125)","(8.0, 13.5, 12.045454545454545)","(91.0, 220.0, 201.25)","(5.0, 6.4, 6.0473684210526315)","(91.0, 230.0, 218.0)","(9.0, 20.0, 19.5)","(71.0, 230.0, 200.0)"
