,Smash Devil,Zipping Chassis,Know Account,Opawa Duchess,Silky Adobe,Go Ivy,Goldstar Austin,Know Grizzles
06-01-2023 09:26:53.187508,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:54.153664,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:55.181650,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:56.250240,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:57.314646,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:58.336876,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:26:59.420530,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:00.484870,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:01.517021,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:02.647623,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:03.882777,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:05.018857,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:06.172098,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:07.489983,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:08.713175,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:09.881611,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:10.893807,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:11.900434,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:12.914354,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:13.956990,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:14.976703,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:16.003922,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:17.041933,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:18.076889,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:19.098898,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:20.127140,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:21.156118,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:22.200602,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:23.249039,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:24.249619,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:25.284992,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:26.293259,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:27.335779,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:28.372657,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:29.406865,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 17.40909090909091)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:30.431325,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:31.482366,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:32.518811,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:33.553074,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:34.556506,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:35.529560,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:36.518919,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:37.508944,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:38.523033,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:39.519701,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:40.548121,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:41.506311,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:42.493750,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:43.471642,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:44.454295,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:45.465444,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:46.479189,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:47.468626,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:48.490173,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:49.514670,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:50.502221,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:51.547763,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:52.563362,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:53.617512,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:54.679716,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:55.742206,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:56.785704,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:57.807906,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:58.870736,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:27:59.978620,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:01.041517,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:02.107048,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:03.170690,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:04.241760,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:05.330184,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:06.426343,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:07.489232,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:08.567964,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:09.609798,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
06-01-2023 09:28:10.627101,"(18.0, 170.0, 63.73076923076923)","(2.0, 3.7, 2.8600000000000003)","(10.0, 44.0, 30.692307692307693)","(6.0, 21.0, 18.09259259259259)","(8.5, 32.0, 21.772727272727273)","(9.0, 40.0, 25.031578947368423)","(6.5, 26.0, 21.34090909090909)","(9.0, 48.0, 34.86666666666667)"
