,No Complaints,Really Royal,Dusty Country,Over Load,So You Sing,County Mist,Disney Cool
06-01-2023 13:51:51.886439,"(3.4, 4.8, 4.784375)","(4.8, 6.0, 5.907692307692308)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 26.6)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9307692307692306)","(31.0, 50.0, 46.285714285714285)"
06-01-2023 13:51:52.981354,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 5.96)","(2.9, 3.85, 3.7772727272727273)","(19.0, 29.0, 26.46666666666667)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.914285714285714)","(31.0, 50.0, 46.285714285714285)"
06-01-2023 13:51:54.035250,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 5.9750000000000005)","(2.9, 3.85, 3.7772727272727273)","(19.0, 29.0, 26.46666666666667)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 50.0, 46.285714285714285)"
06-01-2023 13:51:55.093161,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 6.155555555555556)","(2.9, 3.85, 3.7772727272727273)","(19.0, 29.0, 26.46666666666667)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 50.0, 46.285714285714285)"
06-01-2023 13:51:56.136550,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 6.1)","(2.9, 3.85, 3.7736842105263158)","(19.0, 29.0, 26.46666666666667)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 50.0, 46.285714285714285)"
06-01-2023 13:51:57.187074,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 6.155555555555556)","(2.9, 3.85, 3.7736842105263158)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 50.0, 43.473684210526315)"
06-01-2023 13:51:58.143679,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 6.1)","(2.9, 3.85, 3.7736842105263158)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.857142857142854)"
06-01-2023 13:51:59.120591,"(3.4, 4.8, 4.784375)","(4.8, 6.2, 6.178947368421053)","(2.9, 3.85, 3.7736842105263158)","(19.0, 29.0, 27.09090909090909)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.7906976744186)"
06-01-2023 13:52:00.203118,"(3.4, 4.8, 4.784375)","(4.8, 6.4, 6.251851851851852)","(2.9, 3.85, 3.7736842105263158)","(19.0, 29.0, 27.09090909090909)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.7906976744186)"
06-01-2023 13:52:01.275817,"(3.4, 4.8, 4.784375)","(4.8, 6.4, 6.242857142857143)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 27.09090909090909)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.7906976744186)"
06-01-2023 13:52:02.402096,"(3.4, 4.8, 4.784375)","(4.8, 6.4, 6.28421052631579)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 27.09090909090909)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.7906976744186)"
06-01-2023 13:52:03.449777,"(3.4, 4.8, 4.784375)","(4.8, 6.4, 6.28421052631579)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 27.09090909090909)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.7906976744186)"
06-01-2023 13:52:04.486527,"(3.4, 4.8, 4.784375)","(4.8, 6.4, 6.28421052631579)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.714285714285715)"
06-01-2023 13:52:05.603546,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.253658536585366)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 42.714285714285715)"
06-01-2023 13:52:06.718464,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.253658536585366)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:07.752957,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.281081081081082)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 26.627906976744185)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:08.797356,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.294117647058823)","(2.9, 3.85, 3.775333333333333)","(19.0, 29.0, 28.77777777777778)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:09.742035,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.333333333333334)","(2.9, 3.85, 3.775333333333333)","(19.0, 28.0, 27.814814814814817)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 3.9490196078431374)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:10.779950,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.333333333333334)","(2.9, 3.85, 3.775333333333333)","(19.0, 28.0, 27.166666666666668)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.2, 4.028)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:11.814204,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.275)","(2.9, 3.8, 3.7736842105263158)","(19.0, 28.0, 24.869565217391305)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.1, 4.003571428571428)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:12.840681,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 5.9625)","(2.9, 3.8, 3.7736842105263158)","(19.0, 29.0, 25.379310344827587)","(19.0, 40.0, 37.05882352941177)","(3.5, 4.1, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:14.021559,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.026666666666666)","(2.9, 3.8, 3.788235294117647)","(19.0, 28.0, 25.379310344827587)","(19.0, 40.0, 37.14285714285714)","(3.5, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:15.020505,"(3.4, 4.8, 4.764285714285714)","(4.8, 6.4, 6.12)","(2.9, 3.8, 3.788235294117647)","(19.0, 28.0, 25.379310344827587)","(19.0, 40.0, 37.14285714285714)","(3.5, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:16.066250,"(3.5, 4.8, 4.545454545454546)","(4.8, 6.4, 6.033333333333333)","(2.9, 3.85, 3.7720338983050845)","(19.0, 28.0, 26.05128205128205)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:17.177857,"(3.5, 4.8, 4.644444444444445)","(4.8, 6.4, 6.036363636363636)","(2.9, 3.8, 3.7642857142857142)","(19.0, 28.0, 26.05128205128205)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:18.212548,"(3.5, 4.8, 4.703448275862069)","(4.8, 6.4, 6.036363636363636)","(2.9, 3.8, 3.7642857142857142)","(19.0, 28.0, 26.05128205128205)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:19.276006,"(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 6.026666666666666)","(2.9, 3.8, 3.7642857142857142)","(19.0, 28.0, 26.05128205128205)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:20.229276,"(3.5, 4.8, 4.7124999999999995)","(4.8, 6.4, 6.12)","(2.9, 3.8, 3.7486301369863013)","(19.0, 28.0, 26.05128205128205)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:21.293619,"(3.5, 4.8, 4.728)","(4.8, 6.4, 6.026666666666666)","(2.9, 3.8, 3.747297297297297)","(19.0, 28.0, 26.272727272727273)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:22.333069,"(3.5, 4.8, 4.730769230769231)","(4.8, 6.4, 6.026666666666666)","(2.9, 3.8, 3.747297297297297)","(19.0, 28.0, 26.272727272727273)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:23.344447,"(3.5, 4.8, 4.730769230769231)","(4.8, 6.4, 6.12)","(2.9, 3.8, 3.747297297297297)","(19.0, 28.0, 26.272727272727273)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.952)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:24.426880,"(3.5, 4.8, 4.730769230769231)","(4.8, 6.4, 6.026666666666666)","(2.9, 3.8, 3.747297297297297)","(19.0, 28.0, 26.272727272727273)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.0, 3.9400000000000004)","(31.0, 46.0, 43.529411764705884)"
06-01-2023 13:52:25.543577,"(3.5, 4.8, 4.752631578947368)","(4.8, 6.4, 6.12)","(2.9, 3.8, 3.747297297297297)","(19.0, 28.0, 26.272727272727273)","(21.0, 40.0, 37.5)","(3.3, 3.95, 3.96)","(31.0, 46.0, 43.729729729729726)"
06-01-2023 13:52:26.571138,"(3.5, 4.8, 4.723255813953489)","(4.8, 6.4, 6.151724137931034)","(2.9, 3.8, 3.7396103896103896)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.0, 4.098412698412698)","(31.0, 46.0, 43.729729729729726)"
06-01-2023 13:52:27.592966,"(3.5, 4.8, 4.674545454545455)","(4.8, 6.4, 6.151724137931034)","(2.9, 3.8, 3.7396103896103896)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098443579766537)","(31.0, 46.0, 43.53846153846154)"
06-01-2023 13:52:28.657722,"(3.5, 4.8, 4.747058823529412)","(4.8, 6.2, 6.015384615384615)","(2.9, 3.8, 3.7396103896103896)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.0984496124031)","(31.0, 44.0, 43.53846153846154)"
06-01-2023 13:52:29.793992,"(3.5, 4.8, 4.77391304347826)","(4.8, 6.2, 6.058823529411765)","(2.9, 3.8, 3.747872340425532)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.0984496124031)","(31.0, 44.0, 43.172413793103445)"
06-01-2023 13:52:31.021845,"(3.5, 4.8, 4.7325)","(4.8, 6.2, 5.964705882352941)","(2.9, 3.75, 3.732142857142857)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098067632850241)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:32.136518,"(3.5, 4.8, 4.765714285714285)","(4.8, 6.2, 5.7384615384615385)","(2.9, 3.75, 3.732142857142857)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098076923076922)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:33.105000,"(3.5, 4.8, 4.765714285714285)","(4.8, 6.2, 5.939130434782609)","(2.9, 3.75, 3.7186567164179105)","(19.0, 28.0, 26.448979591836736)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098076923076922)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:34.200933,"(3.5, 4.8, 4.7325)","(4.8, 6.2, 5.96)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 25.40909090909091)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098076923076922)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:35.311615,"(3.5, 4.8, 4.726829268292683)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 25.40909090909091)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098076923076922)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:36.423846,"(3.5, 4.8, 4.726829268292683)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 25.15)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.098076923076922)","(31.0, 44.0, 42.55555555555556)"
06-01-2023 13:52:37.558402,"(3.5, 4.8, 4.726829268292683)","(4.8, 6.2, 5.969230769230769)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.22222222222222)","(21.0, 40.0, 37.5)","(3.3, 4.1, 4.097969543147208)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:38.624738,"(3.5, 4.5, 4.458823529411765)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.1)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.1, 4.097969543147208)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:39.731631,"(3.5, 4.5, 4.476271186440678)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.1, 4.097969543147208)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:40.884926,"(3.5, 4.5, 4.476271186440678)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.1, 4.097969543147208)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:42.110737,"(3.5, 4.5, 4.46)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.75)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.1, 4.180373831775701)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:43.317283,"(3.5, 4.5, 4.46)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.2, 4.180373831775701)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:44.448277,"(3.5, 4.5, 4.46)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5609756097561)","(3.3, 4.2, 4.180373831775701)","(31.0, 44.0, 42.78787878787879)"
06-01-2023 13:52:45.569546,"(3.5, 4.5, 4.46)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7105263157894735)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 44.0, 52.72727272727273)"
06-01-2023 13:52:46.756052,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 52.0)"
06-01-2023 13:52:47.931240,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:49.078843,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.844444444444444)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:50.124345,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:51.221024,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:52.346195,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:53.438092,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:54.648231,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:55.794527,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.14285714285714)","(3.3, 4.2, 4.178703703703704)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:56.861144,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.178199052132702)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:58.024747,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7097402597402596)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 60.0, 54.666666666666664)"
06-01-2023 13:52:59.189479,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7102564102564104)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 60.0, 51.92)"
06-01-2023 13:53:00.382685,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7102564102564104)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 50.38709677419355)"
06-01-2023 13:53:01.460760,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 50.38709677419355)"
06-01-2023 13:53:02.489065,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 5.8307692307692305)","(2.9, 3.75, 3.7102564102564104)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 50.38709677419355)"
06-01-2023 13:53:03.697360,"(3.5, 4.5, 4.473333333333334)","(4.8, 6.2, 6.066666666666667)","(2.9, 3.75, 3.7102564102564104)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 51.333333333333336)"
06-01-2023 13:53:04.882734,"(3.5, 4.5, 4.452941176470588)","(4.8, 6.2, 6.066666666666667)","(2.9, 3.75, 3.7102564102564104)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.5)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 51.333333333333336)"
06-01-2023 13:53:05.985423,"(3.5, 4.5, 4.452941176470588)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.575)","(21.0, 40.0, 37.3170731707317)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 51.92)"
06-01-2023 13:53:07.132800,"(3.5, 4.5, 4.452941176470588)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.674418604651162)","(21.0, 40.0, 37.27272727272727)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:08.254428,"(3.5, 4.5, 4.477142857142857)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 36.857142857142854)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:09.321176,"(3.5, 4.5, 4.477142857142857)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.853658536585364)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:10.419290,"(3.5, 4.5, 4.477777777777778)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.853658536585364)","(3.3, 4.2, 4.176851851851852)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:11.519209,"(3.5, 4.5, 4.477777777777778)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.711038961038961)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.714285714285715)","(3.3, 4.2, 4.16969696969697)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:12.669462,"(3.5, 4.5, 4.477777777777778)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.7185714285714284)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.714285714285715)","(3.3, 4.2, 4.16969696969697)","(31.0, 55.0, 52.64285714285714)"
06-01-2023 13:53:13.736918,"(3.5, 4.5, 4.477777777777778)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.7185714285714284)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.714285714285715)","(3.3, 4.2, 4.16969696969697)","(31.0, 55.0, 51.5625)"
06-01-2023 13:53:14.741478,"(3.5, 4.5, 4.407692307692308)","(4.8, 6.2, 6.135135135135135)","(2.9, 3.75, 3.7185714285714284)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.714285714285715)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 51.5625)"
06-01-2023 13:53:15.928458,"(3.5, 4.5, 4.407692307692308)","(4.8, 6.2, 6.076923076923077)","(2.9, 3.75, 3.6486111111111112)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.853658536585364)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 50.6)"
06-01-2023 13:53:17.049351,"(3.5, 4.4, 4.378571428571429)","(4.8, 6.2, 6.076923076923077)","(2.9, 3.65, 3.625)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.853658536585364)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 50.6)"
06-01-2023 13:53:18.128237,"(3.5, 4.4, 4.3812500000000005)","(4.8, 6.2, 6.125)","(2.9, 3.65, 3.4870370370370374)","(19.0, 28.0, 26.8)","(20.0, 38.0, 35.853658536585364)","(3.4, 4.2, 4.1700598802395215)","(31.0, 55.0, 51.206896551724135)"
06-01-2023 13:53:19.335642,"(3.5, 4.5, 4.421739130434783)","(4.8, 6.2, 6.307692307692308)","(2.9, 3.65, 3.478125)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.853658536585364)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 51.206896551724135)"
06-01-2023 13:53:20.552764,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.2823529411764705)","(2.9, 3.65, 3.4483870967741934)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.853658536585364)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 50.333333333333336)"
06-01-2023 13:53:21.755809,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.266666666666667)","(3.0, 3.65, 3.409090909090909)","(19.0, 28.0, 26.674418604651162)","(20.0, 38.0, 35.8)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 50.333333333333336)"
06-01-2023 13:53:22.950207,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.325)","(3.0, 3.6, 3.3794117647058823)","(19.0, 28.0, 26.8)","(20.0, 38.0, 35.8)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 51.206896551724135)"
06-01-2023 13:53:24.146113,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.333333333333334)","(3.0, 3.6, 3.3899999999999997)","(19.0, 28.0, 26.8)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.16969696969697)","(31.0, 55.0, 51.206896551724135)"
06-01-2023 13:53:25.357750,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.347826086956522)","(3.0, 3.6, 3.3899999999999997)","(19.0, 28.0, 26.674418604651162)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.14)","(31.0, 55.0, 51.206896551724135)"
06-01-2023 13:53:26.492763,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.347826086956522)","(3.0, 3.6, 3.3674999999999997)","(19.0, 28.0, 26.76923076923077)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.14)","(31.0, 55.0, 50.333333333333336)"
06-01-2023 13:53:27.513275,"(3.5, 4.5, 4.418181818181818)","(4.8, 6.4, 6.347826086956522)","(3.0, 3.6, 3.4546875000000004)","(19.0, 28.0, 26.76923076923077)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.1421052631578945)","(31.0, 55.0, 50.333333333333336)"
06-01-2023 13:53:28.640471,"(3.5, 4.5, 4.404)","(4.8, 6.4, 6.347826086956522)","(3.0, 3.6, 3.454166666666667)","(19.0, 28.0, 26.76923076923077)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.1421052631578945)","(31.0, 55.0, 49.27272727272727)"
06-01-2023 13:53:29.732297,"(3.5, 4.5, 4.404)","(4.8, 6.4, 6.342857142857143)","(3.0, 3.6, 3.4546875000000004)","(19.0, 28.0, 26.76923076923077)","(21.0, 38.0, 35.8)","(3.4, 4.2, 4.1421052631578945)","(31.0, 55.0, 50.0)"
