,Lektra Dish,Zambora Nut,Thai Time,My Maximus,Rock Me Mama,Impactus,Call Me Thor
10-01-2023 16:27:04.635784,"(12.0, 36.0, 31.666666666666664)","(1.8, 2.52, 2.0533333333333332)","(21.0, 85.0, 53.5)","(8.5, 16.5, 9.5875)","(14.0, 40.0, 25.75)","(8.5, 17.5, 13.409090909090908)","(3.2, 4.6, 4.074999999999999)"
10-01-2023 16:27:06.033574,"(12.0, 36.0, 38.875)","(1.8, 2.5, 2.0533333333333332)","(21.0, 75.0, 42.75)","(8.5, 16.5, 10.625)","(14.0, 40.0, 34.0)","(8.5, 17.5, 14.0)","(3.2, 4.6, 4.1)"
10-01-2023 16:27:07.392881,"(12.0, 46.0, 38.875)","(1.8, 2.5, 2.0533333333333332)","(21.0, 75.0, 38.142857142857146)","(8.5, 15.5, 11.75)","(14.0, 40.0, 40.85714285714286)","(8.5, 17.5, 15.4)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:08.884402,"(12.0, 46.0, 38.875)","(1.8, 2.5, 2.355)","(21.0, 75.0, 38.142857142857146)","(8.5, 14.5, 9.6875)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:10.204802,"(12.0, 46.0, 41.92857142857143)","(1.8, 2.46, 2.055)","(21.0, 75.0, 36.125)","(8.5, 14.5, 10.1)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:11.756030,"(12.0, 46.0, 41.92857142857143)","(1.8, 2.46, 2.288333333333333)","(21.0, 65.0, 36.125)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:13.569547,"(12.0, 46.0, 40.3)","(1.8, 2.38, 2.288333333333333)","(21.0, 65.0, 36.125)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:15.173515,"(12.0, 46.0, 40.3)","(1.8, 2.38, 2.288333333333333)","(21.0, 65.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:16.536667,"(12.0, 46.0, 40.3)","(1.8, 2.38, 2.288333333333333)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:17.822697,"(12.0, 46.0, 40.3)","(1.8, 2.38, 2.2383333333333333)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.285714285714285)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:19.136219,"(12.0, 46.0, 40.3)","(1.8, 2.32, 1.8626666666666667)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:20.560503,"(12.0, 46.0, 40.3)","(1.8, 2.32, 2.2424999999999997)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:22.155933,"(12.0, 46.0, 39.27777777777778)","(1.8, 2.3, 2.2074999999999996)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:23.374460,"(12.0, 42.0, 39.27777777777778)","(1.8, 2.26, 2.2074999999999996)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:24.619195,"(12.0, 42.0, 39.27777777777778)","(1.8, 2.26, 2.12)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.115384615384615)","(14.0, 44.0, 33.5)","(8.5, 18.0, 14.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:25.866107,"(12.0, 42.0, 39.27777777777778)","(1.8, 2.16, 2.064)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.005882352941176)","(14.0, 44.0, 39.0)","(8.5, 18.0, 14.333333333333334)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:27.189132,"(12.0, 42.0, 36.125)","(1.8, 2.16, 2.0)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.361538461538462)","(14.0, 44.0, 41.5)","(8.5, 18.0, 15.25)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:28.470341,"(12.0, 42.0, 38.16666666666667)","(1.8, 2.16, 2.0)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.585714285714285)","(14.0, 44.0, 41.5)","(8.5, 18.0, 15.25)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:29.727012,"(12.0, 42.0, 38.16666666666667)","(1.8, 2.16, 2.0)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.585714285714285)","(14.0, 44.0, 39.25)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:30.960024,"(12.0, 42.0, 38.714285714285715)","(1.8, 2.16, 2.0)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.585714285714285)","(14.0, 44.0, 39.5)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:32.197617,"(12.0, 42.0, 36.5)","(1.8, 2.16, 2.0)","(21.0, 55.0, 43.5)","(8.5, 14.5, 11.585714285714285)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:33.521807,"(12.0, 44.0, 31.166666666666664)","(1.8, 2.1, 1.8833333333333333)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:35.057132,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.1, 2.005)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:36.327431,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.06, 1.9342857142857144)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.166666666666668)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:37.531041,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.06, 1.945)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.625)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:38.931776,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.06, 1.9385714285714286)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:40.334439,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.02, 1.9385714285714286)","(21.0, 55.0, 43.5)","(8.5, 14.5, 12.436842105263157)","(14.0, 44.0, 42.0)","(8.5, 18.0, 16.75)","(3.2, 4.6, 3.7857142857142856)"
10-01-2023 16:27:41.709359,"(12.0, 44.0, 28.285714285714285)","(1.8, 2.02, 1.9385714285714286)","(21.0, 55.0, 43.5)","(8.5, 14.5, 13.175)","(14.0, 44.0, 36.666666666666664)","(8.5, 18.0, 16.5)","(3.2, 4.6, 4.025)"
10-01-2023 16:27:43.068674,"(12.0, 34.0, 32.285714285714285)","(1.8, 2.02, 1.849047619047619)","(21.0, 55.0, 43.5)","(8.5, 13.5, 13.175)","(14.0, 38.0, 31.25)","(8.5, 19.0, 16.5)","(3.2, 4.4, 3.82)"
10-01-2023 16:27:44.224258,"(12.0, 34.0, 32.285714285714285)","(1.8, 1.93, 1.849047619047619)","(21.0, 55.0, 43.5)","(8.5, 13.5, 13.175)","(14.0, 44.0, 32.0)","(8.5, 19.0, 16.5)","(3.2, 4.5, 3.82)"
10-01-2023 16:27:45.453577,"(12.0, 34.0, 32.166666666666664)","(1.8, 1.93, 1.849047619047619)","(21.0, 55.0, 43.5)","(8.5, 13.5, 13.175)","(14.0, 42.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 3.82)"
10-01-2023 16:27:46.686652,"(12.0, 32.0, 30.5)","(1.8, 1.93, 1.8627272727272728)","(21.0, 55.0, 43.5)","(8.5, 13.5, 13.3125)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 3.82)"
10-01-2023 16:27:48.027702,"(12.0, 38.0, 35.5)","(1.8, 1.92, 1.8276923076923077)","(21.0, 55.0, 43.5)","(8.5, 15.0, 13.3125)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 3.82)"
10-01-2023 16:27:49.308231,"(12.0, 38.0, 35.5)","(1.8, 1.92, 1.8276923076923077)","(21.0, 55.0, 43.5)","(8.5, 15.0, 13.411764705882353)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:50.585887,"(12.0, 38.0, 35.5)","(1.8, 1.92, 1.8276923076923077)","(21.0, 55.0, 43.5)","(8.5, 15.0, 13.411764705882353)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:51.814628,"(12.0, 40.0, 32.0)","(1.8, 1.92, 1.8276923076923077)","(21.0, 55.0, 43.5)","(8.5, 15.0, 13.14)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:53.212541,"(12.0, 40.0, 36.0)","(1.8, 1.92, 1.8276923076923077)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.14)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:54.593655,"(12.0, 40.0, 36.0)","(1.8, 1.92, 1.8277777777777777)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.14)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:55.973449,"(12.0, 40.0, 37.5)","(1.8, 1.89, 1.8277777777777777)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.14)","(14.0, 44.0, 35.5)","(8.5, 19.0, 16.5)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:57.827968,"(12.0, 42.0, 39.16666666666667)","(1.8, 1.89, 1.818)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.764705882352942)","(14.0, 44.0, 35.5)","(8.5, 19.0, 17.166666666666668)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:27:59.272590,"(12.0, 42.0, 39.16666666666667)","(1.8, 1.89, 1.878095238095238)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.764705882352942)","(14.0, 44.0, 35.5)","(8.5, 19.0, 17.166666666666668)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:00.960718,"(12.0, 42.0, 35.55555555555556)","(1.8, 1.88, 1.8760975609756096)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.764705882352942)","(14.0, 44.0, 35.5)","(8.5, 19.0, 17.166666666666668)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:02.335060,"(12.0, 44.0, 34.0)","(1.8, 1.88, 1.8760975609756096)","(21.0, 55.0, 43.5)","(8.5, 15.5, 13.764705882352942)","(14.0, 44.0, 35.5)","(8.5, 19.0, 17.166666666666668)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:03.568492,"(12.0, 42.0, 34.0)","(1.8, 1.88, 1.8760975609756096)","(21.0, 55.0, 35.285714285714285)","(8.5, 15.5, 12.4)","(14.0, 44.0, 38.285714285714285)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:04.796032,"(12.0, 40.0, 33.5)","(1.8, 1.88, 1.8759493670886076)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 38.75)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:05.929236,"(12.0, 40.0, 38.375)","(1.8, 1.88, 1.8759493670886076)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 38.75)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:07.347270,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8759493670886076)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 42.84615384615385)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:08.661826,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8759493670886076)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 42.84615384615385)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.122222222222222)"
10-01-2023 16:28:09.903072,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8759493670886076)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 42.84615384615385)","(8.5, 19.0, 15.25)","(3.2, 4.5, 4.2250000000000005)"
10-01-2023 16:28:11.285688,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 40.14285714285714)","(8.5, 19.0, 16.3)","(3.2, 4.4, 3.9666666666666663)"
10-01-2023 16:28:12.591326,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 40.14285714285714)","(8.5, 19.0, 16.3)","(3.2, 4.3, 4.05)"
10-01-2023 16:28:13.901917,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 41.0)","(8.5, 19.0, 16.3)","(3.2, 4.3, 4.05)"
10-01-2023 16:28:15.233786,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 42.0, 41.66666666666667)","(8.5, 19.0, 18.289473684210527)","(3.2, 4.3, 4.05)"
10-01-2023 16:28:16.642604,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.0)","(8.5, 19.0, 18.289473684210527)","(3.2, 4.3, 4.05)"
10-01-2023 16:28:17.928121,"(12.0, 42.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.289473684210527)","(3.2, 4.3, 4.05)"
10-01-2023 16:28:19.207018,"(12.0, 42.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 16.6)","(3.2, 4.3, 4.15)"
10-01-2023 16:28:20.661937,"(12.0, 42.0, 39.0)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 44.38461538461539)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.033333333333333)"
10-01-2023 16:28:22.149347,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 44.38461538461539)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.166666666666666)"
10-01-2023 16:28:23.516899,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.166666666666666)"
10-01-2023 16:28:24.746969,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.166666666666666)"
10-01-2023 16:28:25.988215,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.166666666666666)"
10-01-2023 16:28:27.245464,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8756756756756756)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.3, 4.257894736842106)"
10-01-2023 16:28:28.631355,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.4, 4.242500000000001)"
10-01-2023 16:28:29.933093,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.4, 4.242500000000001)"
10-01-2023 16:28:31.147023,"(12.0, 42.0, 39.85714285714286)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 41.33333333333333)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.4, 4.242500000000001)"
10-01-2023 16:28:32.386661,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.4, 4.242500000000001)"
10-01-2023 16:28:33.670405,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 12.4)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.36842105263158)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:35.004217,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 43.5)","(8.5, 15.0, 14.138461538461538)","(14.0, 44.0, 42.5)","(8.5, 19.0, 17.95)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:36.211789,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8666666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.75)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:37.435430,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8644444444444443)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.75)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:38.768871,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8644444444444443)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.75)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:40.059039,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8644444444444443)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:41.428392,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.916666666666668)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:42.666359,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.5)","(3.2, 4.4, 4.33)"
10-01-2023 16:28:43.841830,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 17.75)","(3.2, 4.4, 4.3315217391304355)"
10-01-2023 16:28:44.965980,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 18.0, 17.75)","(3.2, 4.4, 4.3315217391304355)"
10-01-2023 16:28:46.144874,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 18.0, 17.75)","(3.2, 4.4, 4.3315217391304355)"
10-01-2023 16:28:47.336731,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 18.0, 17.75)","(3.2, 4.4, 4.3315217391304355)"
10-01-2023 16:28:48.570444,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 41.2)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 18.0, 17.75)","(3.2, 4.4, 4.3315217391304355)"
10-01-2023 16:28:49.986065,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 18.0, 18.363636363636363)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:51.338944,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.363636363636363)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:52.535818,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.38235294117647)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:53.742536,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.0, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:55.036571,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:56.315878,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:57.546273,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:28:58.843767,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:00.148255,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8146666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:01.450133,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8591489361702127)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:02.687513,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 18.61111111111111)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:03.856023,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 42.5)","(8.5, 19.5, 17.944444444444443)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:05.104410,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 13.333333333333334)","(14.0, 44.0, 46.0)","(8.5, 19.5, 17.944444444444443)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:06.302646,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 12.75)","(14.0, 50.0, 46.0)","(8.5, 19.5, 17.944444444444443)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:07.554441,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 12.75)","(14.0, 50.0, 46.0)","(8.5, 19.5, 18.72222222222222)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:08.741268,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8561702127659574)","(21.0, 55.0, 40.625)","(8.5, 14.5, 11.4375)","(14.0, 50.0, 46.0)","(8.5, 19.5, 18.72222222222222)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:09.961051,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8566666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 11.4375)","(14.0, 50.0, 46.0)","(8.5, 19.5, 18.72222222222222)","(3.2, 4.4, 4.05)"
10-01-2023 16:29:11.084567,"(12.0, 40.0, 39.0)","(1.8, 1.88, 1.8566666666666667)","(21.0, 55.0, 40.625)","(8.5, 14.5, 12.666666666666666)","(14.0, 50.0, 46.0)","(8.5, 19.5, 18.72222222222222)","(3.2, 4.4, 4.05)"
