,Ziggey,Star Lilly,Sunnie Beach,Rattlin Lilly,Novel Approach,Ryleeorielly,Ourcaribbeancruise,American Dutchess,Diamond Dance Nz,Octavia
928,"[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 52, 678794), 101.0, 380.0]"
929,"[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 54, 178921), 101.0, 380.0]"
930,"[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 55, 425219), 101.0, 380.0]"
931,"[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 56, 683407), 101.0, 380.0]"
932,"[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 57, 928306), 101.0, 380.0]"
933,"[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 46, 59, 160285), 101.0, 380.0]"
934,"[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 0, 395264), 101.0, 380.0]"
935,"[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 1, 679003), 101.0, 380.0]"
936,"[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 2, 936490), 101.0, 380.0]"
937,"[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 13.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 4, 168523), 101.0, 380.0]"
938,"[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 5, 428485), 101.0, 380.0]"
939,"[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 6, 703146), 101.0, 380.0]"
940,"[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 7, 993462), 101.0, 380.0]"
941,"[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 9, 235698), 101.0, 380.0]"
942,"[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 10, 491254), 101.0, 380.0]"
943,"[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 11, 725576), 101.0, 380.0]"
944,"[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 12, 957471), 101.0, 380.0]"
945,"[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 14, 200182), 101.0, 380.0]"
946,"[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 15, 436978), 101.0, 380.0]"
947,"[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 16, 684779), 101.0, 380.0]"
948,"[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 17, 930640), 101.0, 380.0]"
949,"[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 19, 188325), 101.0, 380.0]"
950,"[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 20, 424421), 101.0, 380.0]"
951,"[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 21, 683373), 101.0, 380.0]"
952,"[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 22, 955327), 101.0, 380.0]"
953,"[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 24, 196947), 101.0, 380.0]"
954,"[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 25, 446342), 101.0, 380.0]"
955,"[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 26, 690166), 101.0, 380.0]"
956,"[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 27, 925688), 101.0, 380.0]"
957,"[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 29, 178571), 101.0, 380.0]"
958,"[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 30, 456192), 101.0, 380.0]"
959,"[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 2.7, 4.5]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 13.0, 16.5]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 1.55, 2.12]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 13.0, 15.5]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 101.0, 210.0]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 81.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 16.0, 99999]","[datetime.datetime(2022, 11, 28, 16, 47, 31, 698446), 101.0, 380.0]"
