,Cruising Cloe,Major Sentence,Pandorica,Zipping Diesel,Wichita Bale,Air Race Ace,Jaggers Lady,Irongate
04-01-2023 15:00:41.606644,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 46.27272727272727)","(8.0, 14.0, 11.2)","(4.4, 6.8, 5.24)","(11.0, 23.0, 15.0)","(8.0, 14.0, 12.0)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 55.0)"
04-01-2023 15:00:42.664775,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 46.27272727272727)","(8.0, 14.0, 11.2)","(4.4, 6.8, 5.24)","(11.0, 23.0, 15.0)","(8.0, 14.0, 12.0)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 55.0)"
04-01-2023 15:00:43.695020,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 46.27272727272727)","(8.0, 14.0, 10.8)","(4.4, 6.8, 5.24)","(11.0, 23.0, 15.0)","(8.0, 14.0, 12.0)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 55.0)"
04-01-2023 15:00:44.772721,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 46.27272727272727)","(8.0, 14.0, 11.342857142857143)","(4.4, 6.8, 5.24)","(11.0, 23.0, 15.0)","(8.0, 14.0, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 52.14285714285714)"
04-01-2023 15:00:45.859810,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 46.27272727272727)","(8.0, 14.0, 11.0)","(4.4, 6.8, 5.24)","(11.0, 23.0, 15.0)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:46.984993,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.738888888888889)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:48.144078,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:49.244112,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:50.563989,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:51.650154,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:52.773353,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:53.905304,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:00:54.949512,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 120.0, 95.0)"
04-01-2023 15:00:56.043762,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:00:57.162006,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:00:58.301149,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:00:59.461368,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:00.535666,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:01.682084,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.49090909090909)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:02.881900,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.49090909090909)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:04.024178,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:05.134370,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:06.423600,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:07.433723,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:08.474298,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:09.779610,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.465333333333333)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:10.781091,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.815625)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:11.878264,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.2039999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:12.984671,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.2039999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:13.997070,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:15.106408,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 14.6)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:16.245617,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:17.285922,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:18.360046,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3236363636363633)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:19.449617,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:20.583655,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:21.752841,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.107692307692307)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:22.791178,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.107692307692307)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:23.813121,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.107692307692307)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:24.849378,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:25.944823,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:27.060842,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3236363636363633)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:28.035939,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3236363636363633)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:29.009653,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:30.048915,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:31.049975,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:32.274679,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.49090909090909)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:33.408708,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:34.584500,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.8125)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.0)"
04-01-2023 15:01:35.856027,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 52.14285714285714)"
04-01-2023 15:01:37.090382,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:38.231800,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:39.416569,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.708333333333332)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:40.590689,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.49090909090909)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:41.610599,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.49090909090909)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:42.704243,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:43.792941,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 120.0, 52.14285714285714)"
04-01-2023 15:01:44.943583,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.67)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 120.0, 95.66666666666667)"
04-01-2023 15:01:46.011346,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:47.102789,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:48.254841,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:49.346886,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:50.362222,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:51.476184,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.107692307692307)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:52.532057,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 11.107692307692307)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:53.614395,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.23)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 11.833333333333334)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:54.732472,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.987499999999999)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 15.5, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:55.918884,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:57.110146,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:58.182839,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.236363636363636)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:01:59.255329,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:00.358557,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 8.4625)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:01.450909,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:02.543169,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:03.576679,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:04.660307,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3236363636363633)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:05.752879,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:06.804334,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:07.886670,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:09.022935,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.0149999999999997)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:10.215517,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:11.348729,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:12.475289,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 9.95)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3766666666666665)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:13.556579,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.3236363636363633)","(20.0, 130.0, 95.66666666666667)"
04-01-2023 15:02:14.699577,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 96.33333333333333)"
04-01-2023 15:02:15.790442,"(3.2, 5.3, 3.989655172413793)","(31.0, 95.0, 51.875)","(8.0, 14.5, 10.475)","(4.4, 6.8, 5.24)","(11.0, 23.0, 12.9375)","(8.0, 16.0, 12.0)","(2.8, 4.1, 3.26)","(20.0, 130.0, 96.33333333333333)"
