,Black Power,Galloping Albi,Forcefully,Shanks Pony,Bel Air Storm,Burn Rate,Reloaded
05-01-2023 16:35:51.510440,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:52.650725,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:53.940266,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:55.193039,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:56.399382,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:57.541721,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:35:58.766958,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:00.013876,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:01.212423,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:02.366325,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 43.40909090909091)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:03.509437,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 43.40909090909091)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:04.658522,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 43.40909090909091)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:05.906899,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.625)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:07.129777,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:08.261747,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:09.459934,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:10.650219,"(17.0, 160.0, 84.0)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:11.837537,"(17.0, 160.0, 46.8)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:12.964518,"(17.0, 160.0, 79.14285714285714)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:14.151406,"(17.0, 160.0, 79.14285714285714)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:15.349858,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:16.562592,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:18.063786,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:19.571282,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:21.148913,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 32.5)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:22.430462,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 32.5)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:23.633632,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 44.31818181818182)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:24.711771,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 44.31818181818182)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:25.833966,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 44.31818181818182)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:26.971309,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 36.875)","(2.15, 3.25, 2.2016666666666667)","(2.45, 3.55, 2.569)"
05-01-2023 16:36:28.135991,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 33.57142857142857)","(2.15, 3.25, 2.3520000000000003)","(2.45, 3.55, 2.5342857142857143)"
05-01-2023 16:36:29.238813,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 33.57142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.5342857142857143)"
05-01-2023 16:36:30.551759,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 43.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.7884210526315787)"
05-01-2023 16:36:31.703839,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.7884210526315787)"
05-01-2023 16:36:32.893941,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.7884210526315787)"
05-01-2023 16:36:34.084276,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.7884210526315787)"
05-01-2023 16:36:35.282375,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:36.461804,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:37.650712,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:38.782616,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:39.881822,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:41.042512,"(17.0, 160.0, 47.6)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:42.292054,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:43.662563,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:45.043751,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:47.979077,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:49.820661,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 9.8)","(8.0, 15.0, 12.0)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:51.414108,"(17.0, 160.0, 58.18181818181818)","(21.0, 100.0, 45.45454545454545)","(7.0, 14.0, 12.2)","(8.0, 15.0, 13.2)","(17.0, 65.0, 35.0)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:52.908279,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:54.363059,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:55.806837,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:56.837723,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:58.099448,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:36:59.345667,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:00.609357,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.7760000000000002)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:01.786597,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.7760000000000002)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:03.255286,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.7760000000000002)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:04.584408,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.605714285714286)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:05.915984,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:07.147286,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:08.225600,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:09.333965,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:10.417098,"(17.0, 160.0, 72.5)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:11.589718,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:12.837749,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.6171428571428574)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:14.084408,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.6171428571428574)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:15.257435,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:16.633136,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:17.926713,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:19.194862,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 12.2)","(8.0, 14.5, 13.2)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.682857142857143)"
05-01-2023 16:37:20.482110,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.5, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.5, 2.6014285714285714)"
05-01-2023 16:37:21.759356,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.6171428571428574)","(2.45, 3.45, 2.756842105263158)"
05-01-2023 16:37:23.217266,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.6171428571428574)","(2.45, 3.4, 2.756842105263158)"
05-01-2023 16:37:24.468300,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.6171428571428574)","(2.45, 3.4, 2.756842105263158)"
05-01-2023 16:37:25.857979,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.64)","(2.45, 3.4, 2.756842105263158)"
05-01-2023 16:37:27.131387,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.4, 2.756842105263158)"
05-01-2023 16:37:28.399204,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.4, 2.756842105263158)"
05-01-2023 16:37:29.469183,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 48.035714285714285)","(2.15, 3.2, 2.3520000000000003)","(2.45, 3.4, 2.6614285714285715)"
05-01-2023 16:37:30.590749,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 44.58333333333333)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.4, 2.6614285714285715)"
05-01-2023 16:37:32.015708,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 44.79166666666667)","(2.15, 3.2, 2.728888888888889)","(2.45, 3.4, 2.6614285714285715)"
05-01-2023 16:37:33.220154,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 44.79166666666667)","(2.15, 3.2, 3.0923076923076924)","(2.45, 3.4, 2.6614285714285715)"
05-01-2023 16:37:34.382717,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 13.6)","(17.0, 65.0, 44.79166666666667)","(2.15, 3.2, 3.0923076923076924)","(2.45, 3.4, 2.6614285714285715)"
05-01-2023 16:37:35.553576,"(17.0, 160.0, 70.9375)","(21.0, 100.0, 53.125)","(7.0, 13.5, 11.4)","(8.0, 15.0, 11.5)","(17.0, 65.0, 38.33333333333333)","(2.15, 3.2, 3.05)","(2.45, 3.4, 2.7142857142857144)"
05-01-2023 16:37:36.661782,"(17.0, 160.0, 78.57142857142857)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.815384615384616)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.25, 3.05)","(2.45, 3.35, 2.7142857142857144)"
05-01-2023 16:37:37.817144,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.815384615384616)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.25, 2.5983333333333336)","(2.45, 3.35, 2.7142857142857144)"
05-01-2023 16:37:38.925157,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.815384615384616)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.25, 2.5983333333333336)","(2.45, 3.35, 2.964)"
05-01-2023 16:37:40.095552,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.815384615384616)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.07142857142857)","(2.15, 3.25, 2.5983333333333336)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:41.253458,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 15.0, 11.5)","(17.0, 65.0, 43.40909090909091)","(2.15, 3.25, 2.5983333333333336)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:42.381491,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.5983333333333336)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:43.444552,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.25, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:44.466703,"(17.0, 160.0, 46.4)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 15.0, 11.5)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:45.544509,"(17.0, 160.0, 57.09090909090909)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:46.555109,"(17.0, 160.0, 73.23076923076923)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:47.648915,"(17.0, 160.0, 73.23076923076923)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:48.703594,"(17.0, 160.0, 73.23076923076923)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.688)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:49.846043,"(17.0, 160.0, 73.23076923076923)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.6500000000000004)","(2.45, 3.3, 2.964)"
05-01-2023 16:37:50.963019,"(17.0, 160.0, 73.23076923076923)","(21.0, 100.0, 43.75)","(7.0, 14.0, 9.6)","(8.0, 14.5, 11.714285714285715)","(17.0, 65.0, 31.785714285714285)","(2.15, 3.2, 2.6500000000000004)","(2.45, 3.3, 2.964)"
