,Rock N Roll Doo Nz,Art Tutor,Sicario,A Gs White Socks Nz,Max Delight,Triple Eight Nz,Jilliby Sylvester,Rick Reilly Nz,Torrid Saint,Rackemup Tigerpie,Major Meister Nz,Bernie Winkle Nz
07-01-2023 19:57:08.459745,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.177272727272728)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 117.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:10.090381,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.890909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 117.5)","(71.0, 99999, 99990)","(13.0, 17.5, 16.5)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:11.839054,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.177272727272728)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 117.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.5)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:13.564028,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.890909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 117.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.375)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:15.233601,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.177272727272728)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 117.5)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:16.886849,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.890909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 124.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:18.501169,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.890909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 150.0, 124.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:20.119734,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.177272727272728)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 140.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.375)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:21.784454,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.890909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.454545454545455)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:23.550633,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.177272727272728)","(20.0, 99999, 99990)","(10.0, 14.0, 13.5)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 178.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:25.317493,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.05)","(20.0, 99999, 99990)","(10.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.5, 16.1875)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:27.300698,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.05)","(20.0, 99999, 99990)","(10.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.5)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:29.112937,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.05)","(20.0, 99999, 99990)","(10.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.25)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:30.768763,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.05)","(20.0, 99999, 99990)","(10.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 16.25)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:32.426130,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.05)","(20.0, 99999, 99990)","(10.0, 14.0, 13.615384615384615)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 15.5)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:33.955348,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 107.5)","(71.0, 99999, 99990)","(13.0, 17.0, 15.5)","(101.0, 210.0, 192.22222222222223)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:35.454784,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 112.0)","(71.0, 99999, 99990)","(13.0, 17.0, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:36.966725,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.2444444444444445)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 112.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:38.510095,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.240909090909091)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 112.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:40.091521,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.2250000000000005)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 112.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:41.649385,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.875)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 120.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:43.183994,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.875)","(20.0, 99999, 99990)","(10.0, 14.0, 13.642857142857142)","(21.0, 99999, 99990)","(101.0, 130.0, 120.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:44.663336,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.875)","(20.0, 99999, 99990)","(10.0, 14.0, 11.570588235294117)","(21.0, 99999, 99990)","(101.0, 130.0, 120.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:46.151597,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.875)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:47.721029,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 5.875)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:49.304285,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.08)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:50.717090,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.2, 6.15)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:52.102884,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.15)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:53.607661,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 6.4, 6.985714285714286)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:55.238667,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.8, 6.533333333333333)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:56.743757,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.6, 6.228571428571429)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:58.219889,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.6, 6.228571428571429)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:57:59.722508,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.6, 6.2)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:01.180517,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.2, 6.2)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 117.14285714285714)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 194.0)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:02.725210,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.2, 6.2)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:04.337997,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.2, 6.2)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:05.839058,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.2, 6.12)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:07.362440,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.2, 6.166666666666667)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:08.787708,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.166666666666667)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:10.298837,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.166666666666667)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:11.866358,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.166666666666667)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:13.386549,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.166666666666667)","(20.0, 99999, 99990)","(10.0, 13.0, 11.552941176470588)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:14.826299,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 13.0, 12.5)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:16.283212,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 13.5, 12.1)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:17.791914,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 13.5, 12.1)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:19.390419,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.357142857142857)","(20.0, 99999, 99990)","(10.0, 13.5, 11.057142857142857)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:20.906747,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.357142857142857)","(20.0, 99999, 99990)","(10.0, 13.0, 11.057142857142857)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:22.472745,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 12.0, 11.669230769230769)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:23.934761,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 12.5, 12.514285714285714)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:25.344393,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.1)","(20.0, 99999, 99990)","(10.0, 13.0, 12.514285714285714)","(21.0, 99999, 99990)","(101.0, 130.0, 103.33333333333333)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:26.881451,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.394736842105264)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:28.406268,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.394736842105264)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:29.869747,"(2.25, 99999, 99990)","(101.0, 170.0, 158.33333333333331)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.394736842105264)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:31.416768,"(2.25, 99999, 99990)","(101.0, 170.0, 156.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.394736842105264)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.25)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:33.006052,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 17.5, 16.75)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:34.542291,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.5, 16.166666666666668)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:35.996157,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.5, 15.5)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:37.438478,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.5, 15.5)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:39.539675,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.5, 15.5)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:41.248857,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.5, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:42.891275,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:44.518568,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.076923076923077)","(20.0, 99999, 99990)","(10.0, 13.5, 12.166666666666666)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:46.070574,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.25)","(20.0, 99999, 99990)","(10.0, 13.5, 11.833333333333334)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:47.752497,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.235294117647059)","(20.0, 99999, 99990)","(10.0, 13.5, 11.833333333333334)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:49.355379,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.235294117647059)","(20.0, 99999, 99990)","(10.0, 13.5, 11.833333333333334)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
07-01-2023 19:58:50.996701,"(2.25, 99999, 99990)","(101.0, 170.0, 158.0)","(4.4, 7.0, 6.235294117647059)","(20.0, 99999, 99990)","(10.0, 13.5, 11.833333333333334)","(21.0, 99999, 99990)","(101.0, 130.0, 110.0)","(71.0, 99999, 99990)","(13.0, 18.0, 16.0)","(101.0, 210.0, 163.33333333333334)","(4.0, 99999, 99990)","(101.0, 99999, 99990)"
