,Joe Gem,Black Eyed Peas,After Hours,Lucretia Ann,Dr Jaylen,Aston Director,Madalia Patch,Billy Bob Jordan
11-01-2023 19:52:23.026514,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:24.125227,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:25.279908,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:26.455972,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:27.740915,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:28.954698,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:30.169661,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:31.455302,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:32.605077,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:33.732152,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:35.082586,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:36.331228,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:37.491315,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:38.582503,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 11.28)","(19.0, 75.0, 40.625)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 11.666666666666666)"
11-01-2023 19:52:39.664362,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 57.14285714285714)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.5, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.5, 12.485714285714284)"
11-01-2023 19:52:40.865848,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:42.489931,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:43.704001,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:45.547686,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:47.095499,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:48.486602,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:50.004392,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:51.252344,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:52.506599,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:53.725875,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:54.939377,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:56.071527,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:57.230135,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:58.366633,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:52:59.553514,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:00.736516,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 40.625)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:02.000289,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 48.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:03.430736,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 48.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:04.525842,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 48.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:05.638933,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 48.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:06.831213,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 41.875)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:08.073040,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 41.875)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:09.243660,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 49.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:10.516296,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 49.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 9.015384615384615)","(8.0, 16.0, 12.485714285714284)"
11-01-2023 19:53:11.777631,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 13.02)","(19.0, 75.0, 49.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 14.0, 10.8)","(8.0, 16.0, 13.0)"
11-01-2023 19:53:12.914161,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 10.966666666666665)","(19.0, 75.0, 33.333333333333336)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 13.5, 10.8)","(8.0, 16.0, 13.0)"
11-01-2023 19:53:14.034969,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 71.71428571428572)","(8.0, 16.5, 10.966666666666665)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 29.18181818181818)","(7.0, 13.5, 10.8)","(8.0, 16.0, 13.0)"
11-01-2023 19:53:15.159901,"(1.5, 2.0, 1.69375)","(31.0, 130.0, 74.5)","(8.0, 16.5, 10.966666666666665)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 55.0, 30.9375)","(7.0, 13.5, 10.8)","(8.0, 16.0, 13.0)"
11-01-2023 19:53:16.364635,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:17.489570,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:18.656066,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:19.669089,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:20.747700,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:21.753193,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:22.772838,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:23.810538,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:24.899101,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:25.960427,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:27.051755,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:28.101587,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:29.572550,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:30.647443,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:31.756349,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:32.855561,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:33.938741,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:34.966251,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 64.0)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:36.027232,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:37.079455,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:38.162136,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:39.429342,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:40.622669,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:41.817012,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 50.0)","(9.0, 17.0, 12.6)","(19.0, 50.0, 27.81818181818182)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 12.657142857142857)"
11-01-2023 19:53:42.939823,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 61.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 49.31818181818182)","(9.0, 17.0, 13.935294117647059)","(19.0, 50.0, 30.9375)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.0, 11.88888888888889)"
11-01-2023 19:53:44.005501,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 74.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 49.31818181818182)","(9.0, 17.5, 13.935294117647059)","(19.0, 50.0, 30.9375)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:45.046241,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 74.5)","(8.0, 16.5, 11.64)","(19.0, 75.0, 34.64285714285714)","(9.0, 17.5, 11.559999999999999)","(19.0, 50.0, 40.3125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:46.108327,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 75.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:47.194954,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:48.259340,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:49.308000,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:50.464118,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:51.505802,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:52.565101,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:53.586693,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:54.715102,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:55.979886,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:57.056484,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:58.150119,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:53:59.555983,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:54:00.757735,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
11-01-2023 19:54:01.886708,"(1.5, 2.0, 1.69375)","(31.0, 120.0, 54.285714285714285)","(8.0, 16.5, 11.64)","(19.0, 75.0, 35.35714285714286)","(9.0, 17.5, 11.559999999999999)","(19.0, 55.0, 32.8125)","(7.0, 13.5, 10.885714285714286)","(8.0, 16.5, 11.88888888888889)"
