,Werina Express,Herculean Zeal,Slick Town,Dont Tell Helen,Darryls Girl,Book Of Love,Rochill Amy,Bernie Boom
11-01-2023 14:43:52.705046,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 188.72222222222223)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:53.907780,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 188.72222222222223)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:55.095472,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 188.72222222222223)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:56.231375,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:57.384914,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:58.481324,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:43:59.581637,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:00.633719,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:01.733919,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:02.879116,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:04.062309,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:05.273264,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:06.486679,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:07.662330,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:08.830736,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:10.014250,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:11.153215,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:12.245552,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:13.349273,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:14.478086,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:15.587344,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:16.749972,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:17.930727,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:19.098328,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:20.308453,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:21.753588,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:23.136384,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:24.448102,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:25.786870,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:27.040304,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:28.293942,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:29.515784,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:30.730119,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:31.911734,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:33.096087,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:34.353344,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:35.575271,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:36.756132,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:37.941469,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 78.05555555555556)"
11-01-2023 14:44:39.155036,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:40.350132,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:41.536888,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:42.730405,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:43.981282,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:45.102292,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:46.237634,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:47.440467,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:48.536653,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:49.623510,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:50.682677,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:51.787181,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:52.898398,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:54.124641,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:55.355780,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:56.591453,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:57.828586,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:44:59.013733,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:00.105692,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:01.183410,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:02.246149,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:03.369838,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:04.509500,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:05.694022,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:06.853654,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:07.940811,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:09.085624,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:10.138472,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:11.256487,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:12.356275,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:13.473576,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:14.591065,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:15.796200,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:17.029828,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:18.271447,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:19.459718,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:20.659760,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:21.834484,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:23.005844,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:24.109809,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:25.263109,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:26.402034,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
11-01-2023 14:45:27.455019,"(2.9, 8.4, 4.84909090909091)","(21.0, 210.0, 178.16666666666666)","(2.8, 3.85, 2.9008000000000003)","(5.0, 9.0, 5.64)","(4.2, 7.0, 4.857142857142857)","(21.0, 250.0, 203.9)","(31.0, 350.0, 242.66666666666666)","(15.0, 160.0, 130.5)"
