,Rocking Tiff,Jordie Dee,Courtney Katarina,Dougs Cino,Stylish Heaven,Tell Us We Dream,Beaudacious,Woody Nightshade,Lorne Beach,Valbarann
2162,"[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 1.55, 1.68]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 19.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 36, 28, 51004), 19.0, 38.0]"
2163,"[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 36, 29, 271517), 19.0, 38.0]"
2164,"[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 8.0, 8.8]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 21.0, 46.0]","[datetime.datetime(2022, 11, 28, 20, 36, 30, 505589), 19.0, 38.0]"
2165,"[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 31.0, 170.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 31, 745403), 19.0, 38.0]"
2166,"[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 32, 974121), 19.0, 38.0]"
2167,"[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 31.0, 160.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 34, 218403), 19.0, 38.0]"
2168,"[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 8.0, 8.4]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 35, 453672), 19.0, 38.0]"
2169,"[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 19.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 8.0, 8.4]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 36, 678331), 19.0, 38.0]"
2170,"[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 37, 917593), 19.0, 38.0]"
2171,"[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 39, 149096), 19.0, 38.0]"
2172,"[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 21.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 40, 381849), 19.0, 36.0]"
2173,"[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 41, 619371), 19.0, 36.0]"
2174,"[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 42, 874134), 19.0, 36.0]"
2175,"[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 44, 101998), 19.0, 36.0]"
2176,"[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 45, 334966), 19.0, 36.0]"
2177,"[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 46, 570311), 19.0, 36.0]"
2178,"[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 47, 796619), 19.0, 36.0]"
2179,"[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 36, 49, 35728), 19.0, 36.0]"
2180,"[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 36, 50, 271137), 19.0, 36.0]"
2181,"[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 8.0, 10.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 36, 51, 505650), 19.0, 36.0]"
2182,"[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 36, 52, 739125), 19.0, 36.0]"
2183,"[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 8.0, 11.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 21.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 53, 974289), 19.0, 36.0]"
2184,"[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 55, 205967), 19.0, 36.0]"
2185,"[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 1.55, 1.74]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 8.0, 9.8]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 21.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 56, 441080), 19.0, 36.0]"
2186,"[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 8.0, 9.6]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 57, 667775), 19.0, 36.0]"
2187,"[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 36, 58, 909570), 19.0, 36.0]"
2188,"[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 8.0, 9.2]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 7.0, 15.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 0, 142650), 19.0, 36.0]"
2189,"[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 31.0, 150.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 8.0, 8.6]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 1, 366407), 19.0, 36.0]"
2190,"[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 19.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 31.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 2, 609564), 19.0, 36.0]"
2191,"[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 19.0, 60.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 3, 840723), 19.0, 36.0]"
2192,"[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 8.0, 10.5]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 5, 63704), 19.0, 36.0]"
2193,"[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 19.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 31.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 8.0, 9.4]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 7.0, 15.5]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 21.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 19.0, 26.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 37, 6, 304437), 19.0, 36.0]"
