,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:21:12.914279,"(13.0, 160.0, 105.6)","(26.0, 42.0, 35.0)","(15.0, 100.0, 47.33333333333333)","(12.0, 19.5, 19.1)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.0, 5.85)","(31.0, 90.0, 64.0)","(6.0, 6.2, 6.0285714285714285)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:14.355593,"(13.0, 160.0, 105.6)","(26.0, 42.0, 35.0)","(15.0, 100.0, 47.33333333333333)","(12.0, 19.5, 19.1)","(31.0, 200.0, 90.66666666666666)","(5.5, 6.0, 5.85)","(31.0, 90.0, 64.0)","(6.0, 6.2, 6.0285714285714285)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.1723076923076925)"
07-01-2023 10:21:15.766907,"(13.0, 160.0, 114.66666666666667)","(26.0, 42.0, 37.333333333333336)","(15.0, 100.0, 77.71428571428571)","(12.0, 19.5, 19.1)","(31.0, 200.0, 135.2)","(5.5, 6.0, 5.85)","(31.0, 90.0, 70.0)","(6.0, 6.2, 6.0636363636363635)","(41.0, 220.0, 140.0)","(1.65, 2.18, 2.164)"
07-01-2023 10:21:17.141350,"(13.0, 160.0, 115.0)","(26.0, 42.0, 33.333333333333336)","(15.0, 100.0, 47.33333333333333)","(12.0, 19.5, 18.7)","(31.0, 200.0, 89.33333333333334)","(5.5, 6.0, 5.7)","(31.0, 90.0, 64.0)","(6.0, 6.2, 6.0636363636363635)","(41.0, 220.0, 137.5)","(1.65, 2.18, 2.095555555555556)"
07-01-2023 10:21:18.418812,"(13.0, 160.0, 105.6)","(26.0, 44.0, 36.5)","(15.0, 100.0, 47.33333333333333)","(12.0, 19.0, 18.7)","(31.0, 200.0, 92.0)","(5.5, 5.8, 5.68)","(31.0, 90.0, 70.0)","(6.0, 6.2, 5.933333333333334)","(41.0, 220.0, 140.0)","(1.65, 2.1, 2.096)"
07-01-2023 10:21:19.768514,"(13.0, 160.0, 115.0)","(26.0, 44.0, 36.5)","(15.0, 100.0, 47.33333333333333)","(12.0, 19.0, 18.7)","(31.0, 200.0, 92.0)","(5.5, 5.8, 5.68)","(31.0, 90.0, 70.0)","(6.0, 6.2, 5.933333333333334)","(41.0, 220.0, 140.0)","(1.65, 2.1, 2.092)"
07-01-2023 10:21:21.188906,"(13.0, 160.0, 105.19999999999999)","(26.0, 44.0, 36.5)","(15.0, 100.0, 77.71428571428571)","(12.0, 19.0, 18.666666666666668)","(31.0, 200.0, 89.33333333333334)","(5.5, 5.8, 5.68)","(31.0, 90.0, 70.0)","(6.0, 6.2, 5.88)","(41.0, 220.0, 140.0)","(1.65, 2.1, 2.0933333333333333)"
07-01-2023 10:21:22.639095,"(13.0, 160.0, 121.14285714285714)","(26.0, 44.0, 36.5)","(15.0, 100.0, 77.71428571428571)","(12.0, 19.0, 18.666666666666668)","(31.0, 200.0, 92.0)","(5.5, 5.8, 5.68)","(31.0, 90.0, 70.0)","(6.0, 6.2, 5.88)","(41.0, 220.0, 140.0)","(1.65, 2.1, 2.137802197802198)"
07-01-2023 10:21:23.993651,"(13.0, 160.0, 115.0)","(26.0, 44.0, 38.54545454545455)","(15.0, 100.0, 68.8)","(12.0, 19.0, 22.3125)","(31.0, 200.0, 92.0)","(5.5, 5.8, 5.5)","(31.0, 90.0, 70.0)","(6.0, 6.2, 5.933333333333334)","(41.0, 220.0, 140.0)","(1.65, 2.14, 2.137802197802198)"
07-01-2023 10:21:25.417571,"(13.0, 160.0, 106.0)","(26.0, 44.0, 32.8)","(15.0, 100.0, 68.8)","(12.0, 23.0, 22.3125)","(31.0, 200.0, 92.0)","(5.5, 5.7, 5.5)","(31.0, 90.0, 69.33333333333333)","(6.0, 6.2, 5.933333333333334)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.137802197802198)"
07-01-2023 10:21:26.867107,"(13.0, 160.0, 106.0)","(26.0, 44.0, 32.8)","(15.0, 100.0, 68.8)","(12.0, 23.0, 22.3125)","(31.0, 200.0, 92.0)","(5.5, 5.7, 5.5)","(31.0, 85.0, 69.33333333333333)","(6.0, 6.2, 5.933333333333334)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.138666666666667)"
07-01-2023 10:21:28.329121,"(13.0, 160.0, 106.0)","(26.0, 44.0, 37.14285714285714)","(15.0, 100.0, 70.85714285714286)","(12.0, 23.0, 21.0)","(31.0, 200.0, 136.0)","(5.5, 5.7, 5.5)","(31.0, 85.0, 73.75)","(6.0, 6.2, 6.125)","(41.0, 220.0, 140.0)","(1.65, 2.14, 2.139558011049724)"
07-01-2023 10:21:29.699880,"(13.0, 160.0, 106.0)","(26.0, 44.0, 37.14285714285714)","(15.0, 90.0, 70.85714285714286)","(12.0, 22.0, 20.25)","(31.0, 200.0, 134.39999999999998)","(5.5, 5.7, 5.666666666666667)","(31.0, 85.0, 76.0)","(6.0, 6.2, 6.486206896551724)","(41.0, 220.0, 140.0)","(1.65, 2.14, 2.139318181818182)"
07-01-2023 10:21:31.004584,"(13.0, 160.0, 115.33333333333333)","(26.0, 44.0, 37.14285714285714)","(15.0, 90.0, 70.85714285714286)","(12.0, 21.0, 20.22222222222222)","(31.0, 200.0, 132.8)","(5.5, 6.0, 5.925)","(31.0, 100.0, 84.27272727272727)","(6.0, 6.8, 6.054545454545455)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.1373333333333333)"
07-01-2023 10:21:32.389393,"(13.0, 160.0, 106.0)","(26.0, 44.0, 32.8)","(15.0, 90.0, 62.8)","(12.0, 21.0, 20.22222222222222)","(31.0, 200.0, 132.8)","(5.5, 6.0, 5.925)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.6, 6.314285714285714)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.1342857142857143)"
07-01-2023 10:21:33.782807,"(13.0, 160.0, 106.0)","(26.0, 44.0, 32.8)","(15.0, 90.0, 61.0)","(12.0, 21.0, 20.22222222222222)","(31.0, 200.0, 132.8)","(5.5, 6.0, 5.925)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.6, 6.314285714285714)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.1342857142857143)"
07-01-2023 10:21:35.214164,"(13.0, 160.0, 120.57142857142858)","(26.0, 44.0, 32.8)","(15.0, 90.0, 61.0)","(12.0, 21.0, 19.444444444444443)","(31.0, 200.0, 132.8)","(5.5, 6.0, 5.78888888888889)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.6, 6.050000000000001)","(41.0, 220.0, 137.5)","(1.65, 2.14, 2.14)"
07-01-2023 10:21:36.542683,"(13.0, 160.0, 91.5)","(26.0, 44.0, 32.8)","(15.0, 90.0, 61.0)","(12.0, 20.0, 19.916666666666668)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.816666666666667)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 6.050000000000001)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.1282352941176472)"
07-01-2023 10:21:37.945940,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 20.0, 19.9)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.816666666666667)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 6.166666666666667)","(41.0, 220.0, 155.0)","(1.65, 2.14, 2.1342857142857143)"
07-01-2023 10:21:39.430626,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 20.0, 19.9)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.816666666666667)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 6.166666666666667)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.14)"
07-01-2023 10:21:40.852760,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 20.0, 19.9)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.816666666666667)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 6.28)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.193913043478261)"
07-01-2023 10:21:42.308168,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 20.0, 21.5)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.816666666666667)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.4, 6.257142857142857)","(41.0, 220.0, 155.0)","(1.65, 2.22, 2.186666666666667)"
07-01-2023 10:21:43.720258,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 22.0, 21.5)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 95.0, 84.27272727272727)","(6.0, 6.6, 6.257142857142857)","(41.0, 220.0, 155.0)","(1.65, 2.22, 2.128)"
07-01-2023 10:21:45.082902,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 61.0)","(12.0, 22.0, 22.61111111111111)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 95.0, 80.18181818181819)","(6.0, 6.6, 6.257142857142857)","(41.0, 220.0, 155.0)","(1.65, 2.2, 2.128)"
07-01-2023 10:21:46.534991,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 90.0, 75.625)","(12.0, 23.0, 22.5)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.6, 6.257142857142857)","(41.0, 220.0, 155.0)","(1.65, 2.2, 2.128)"
07-01-2023 10:21:48.068792,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 95.0, 75.625)","(12.0, 23.0, 21.375)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.6, 6.28)","(41.0, 220.0, 155.0)","(1.65, 2.2, 2.142666666666667)"
07-01-2023 10:21:49.492346,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 95.0, 75.625)","(12.0, 22.0, 21.375)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.28)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.150526315789474)"
07-01-2023 10:21:50.897367,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 95.0, 86.875)","(12.0, 22.0, 21.375)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.28)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.1342857142857143)"
07-01-2023 10:21:52.278861,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 110.0, 86.875)","(12.0, 22.0, 21.375)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.28)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.1342857142857143)"
07-01-2023 10:21:53.692131,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 110.0, 86.875)","(12.0, 22.0, 20.625)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.257142857142857)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.125945945945946)"
07-01-2023 10:21:55.219695,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 40.44444444444444)","(15.0, 110.0, 86.875)","(12.0, 21.0, 20.625)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.6, 6.2)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.122105263157895)"
07-01-2023 10:21:56.738891,"(13.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.0)","(15.0, 110.0, 46.25)","(12.0, 21.0, 20.625)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.2)","(41.0, 220.0, 155.0)","(1.65, 2.16, 2.1473684210526316)"
07-01-2023 10:21:58.182354,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.0)","(15.0, 75.0, 56.875)","(12.0, 21.0, 20.625)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.18181818181819)","(6.0, 6.4, 6.2)","(41.0, 220.0, 184.0)","(1.65, 2.1, 2.0887323943661973)"
07-01-2023 10:21:59.638824,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.0)","(15.0, 70.0, 56.875)","(12.0, 21.0, 21.9)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.8090909090909095)","(31.0, 90.0, 80.1)","(6.0, 6.4, 6.2)","(41.0, 220.0, 184.0)","(1.65, 2.14, 2.1391256830601093)"
07-01-2023 10:22:01.104055,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 70.0, 46.0)","(12.0, 24.0, 22.363636363636363)","(31.0, 200.0, 142.0)","(5.5, 5.9, 5.584615384615385)","(31.0, 85.0, 61.5)","(6.0, 6.4, 5.945454545454545)","(41.0, 220.0, 190.0)","(1.65, 2.14, 2.1391256830601093)"
07-01-2023 10:22:02.554818,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 46.0)","(12.0, 23.0, 22.363636363636363)","(31.0, 200.0, 142.0)","(5.5, 5.7, 5.584615384615385)","(31.0, 85.0, 61.5)","(6.0, 6.0, 5.945454545454545)","(41.0, 210.0, 184.0)","(1.65, 2.14, 2.1391256830601093)"
07-01-2023 10:22:03.976039,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 35.3125)","(12.0, 23.0, 22.363636363636363)","(31.0, 200.0, 142.0)","(5.5, 5.7, 5.477777777777778)","(31.0, 85.0, 61.5)","(6.0, 6.0, 5.945454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.14, 2.139886363636364)"
07-01-2023 10:22:05.373628,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 35.3125)","(12.0, 23.0, 21.545454545454547)","(31.0, 200.0, 142.0)","(5.5, 5.7, 5.477777777777778)","(31.0, 85.0, 57.0)","(6.0, 6.0, 5.945454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.14, 2.178882681564246)"
07-01-2023 10:22:07.114559,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 35.3125)","(12.0, 22.0, 21.545454545454547)","(31.0, 200.0, 142.0)","(5.5, 5.7, 5.366666666666667)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.945454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1971875)"
07-01-2023 10:22:08.767268,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 33.33333333333333)","(12.0, 22.0, 21.285714285714285)","(31.0, 200.0, 142.0)","(5.5, 5.4, 5.5636363636363635)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.945454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1979428571428574)"
07-01-2023 10:22:10.339740,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 65.0, 49.375)","(12.0, 22.0, 21.285714285714285)","(31.0, 200.0, 142.0)","(5.5, 5.6, 5.5636363636363635)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.945454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1979428571428574)"
07-01-2023 10:22:11.819632,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 60.0, 49.375)","(12.0, 22.0, 20.571428571428573)","(31.0, 200.0, 142.0)","(5.5, 5.6, 5.5636363636363635)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.866666666666666)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1979428571428574)"
07-01-2023 10:22:13.360831,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 60.0, 49.375)","(12.0, 21.0, 20.571428571428573)","(31.0, 200.0, 142.0)","(5.5, 5.6, 5.5636363636363635)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.866666666666666)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1979428571428574)"
07-01-2023 10:22:14.937245,"(14.0, 160.0, 125.71428571428571)","(26.0, 44.0, 41.333333333333336)","(15.0, 60.0, 43.0)","(12.0, 21.0, 20.571428571428573)","(31.0, 200.0, 142.0)","(5.5, 5.6, 5.366666666666666)","(31.0, 95.0, 57.0)","(6.0, 6.0, 5.8545454545454545)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.1990217391304347)"
07-01-2023 10:22:16.533850,"(14.0, 160.0, 101.0)","(26.0, 44.0, 41.333333333333336)","(15.0, 60.0, 50.833333333333336)","(12.0, 21.0, 20.571428571428573)","(31.0, 200.0, 130.0)","(5.5, 5.6, 5.472727272727273)","(31.0, 95.0, 66.5)","(6.0, 6.0, 5.917241379310345)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.198971428571429)"
07-01-2023 10:22:18.093693,"(14.0, 160.0, 96.0)","(26.0, 44.0, 41.333333333333336)","(15.0, 55.0, 50.833333333333336)","(12.0, 21.0, 20.571428571428573)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.472727272727273)","(31.0, 95.0, 69.2)","(6.0, 6.0, 5.917241379310345)","(41.0, 220.0, 184.0)","(1.65, 2.2, 2.198971428571429)"
07-01-2023 10:22:19.657117,"(14.0, 150.0, 91.0)","(26.0, 44.0, 41.333333333333336)","(15.0, 55.0, 40.714285714285715)","(12.0, 21.0, 20.75)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.44)","(31.0, 90.0, 69.2)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 190.0)","(1.65, 2.26, 2.256086956521739)"
07-01-2023 10:22:21.334689,"(14.0, 140.0, 107.33333333333333)","(26.0, 44.0, 40.5)","(15.0, 50.0, 44.583333333333336)","(12.0, 22.0, 20.75)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.44)","(31.0, 90.0, 69.2)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 190.0)","(1.65, 2.26, 2.2474418604651163)"
07-01-2023 10:22:23.024271,"(14.0, 140.0, 107.33333333333333)","(26.0, 42.0, 40.5)","(15.0, 50.0, 44.583333333333336)","(12.0, 22.0, 22.0)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.44)","(31.0, 90.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 190.0)","(1.65, 2.26, 2.2474418604651163)"
07-01-2023 10:22:24.496235,"(14.0, 140.0, 107.33333333333333)","(26.0, 42.0, 35.0)","(15.0, 50.0, 47.857142857142854)","(12.0, 23.0, 20.0)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.44)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 184.0)","(1.65, 2.26, 2.295)"
07-01-2023 10:22:26.061396,"(14.0, 140.0, 107.33333333333333)","(26.0, 42.0, 35.0)","(15.0, 60.0, 47.857142857142854)","(12.0, 21.0, 19.333333333333332)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.44)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 220.0, 190.0)","(1.65, 2.32, 2.277090909090909)"
07-01-2023 10:22:27.646654,"(14.0, 140.0, 107.33333333333333)","(26.0, 42.0, 35.0)","(15.0, 60.0, 48.40909090909091)","(12.0, 21.0, 19.333333333333332)","(31.0, 200.0, 130.0)","(5.5, 5.5, 5.131818181818182)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 190.0)","(1.65, 2.28, 2.2782513661202186)"
07-01-2023 10:22:29.160404,"(14.0, 140.0, 91.0)","(26.0, 42.0, 35.0)","(15.0, 60.0, 48.40909090909091)","(12.0, 21.0, 19.333333333333332)","(31.0, 200.0, 130.0)","(5.5, 5.2, 5.145833333333333)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 184.0)","(1.65, 2.28, 2.2782513661202186)"
07-01-2023 10:22:30.888113,"(14.0, 140.0, 91.0)","(26.0, 42.0, 35.2)","(15.0, 60.0, 42.83333333333333)","(12.0, 21.0, 19.333333333333332)","(31.0, 200.0, 130.0)","(5.5, 5.2, 5.145833333333333)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 220.0, 184.0)","(1.65, 2.28, 2.305454545454545)"
07-01-2023 10:22:32.436121,"(14.0, 140.0, 91.0)","(26.0, 40.0, 32.0)","(15.0, 46.0, 42.83333333333333)","(12.0, 21.0, 20.055555555555557)","(31.0, 200.0, 130.0)","(5.5, 5.2, 5.145833333333333)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 220.0, 190.0)","(1.65, 2.32, 2.305454545454545)"
07-01-2023 10:22:34.082424,"(14.0, 140.0, 91.0)","(26.0, 38.0, 32.0)","(15.0, 46.0, 55.27777777777778)","(12.0, 22.0, 20.055555555555557)","(31.0, 200.0, 130.0)","(5.5, 5.2, 5.173451327433629)","(31.0, 85.0, 73.25)","(6.0, 6.0, 5.917241379310345)","(41.0, 210.0, 190.0)","(1.65, 2.32, 2.2849999999999997)"
