,Secret Jack,Bee Gees Bandit,Star Writer,Arthur Lowe Nz,Crookwell Jake,Mr Kiwi Nz
09-01-2023 13:53:26.157913,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.905625)","(7.5, 99999, 99990)"
09-01-2023 13:53:27.263748,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.905625)","(7.5, 99999, 99990)"
09-01-2023 13:53:28.252690,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.905625)","(7.5, 99999, 99990)"
09-01-2023 13:53:29.121087,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.905625)","(7.5, 99999, 99990)"
09-01-2023 13:53:29.990139,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:30.945070,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:31.926463,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:33.007008,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:34.099399,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:35.267659,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:36.345297,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:37.417848,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:38.579967,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:39.587064,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:40.616339,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:41.713051,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:42.774362,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:43.876055,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:45.006904,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:46.090531,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:47.205447,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:48.232920,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:49.288103,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:50.385768,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:51.395201,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:52.363587,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:53.319042,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:54.305039,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:55.368150,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:56.372554,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.904)","(7.5, 99999, 99990)"
09-01-2023 13:53:57.381576,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:53:58.407475,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:53:59.299460,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:00.358652,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:01.338136,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:02.376848,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:03.416556,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:04.535680,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:05.568394,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:06.614148,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:07.599242,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:08.576696,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:09.652282,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:10.883571,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:12.126956,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:13.280277,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.956896551724138)","(7.5, 99999, 99990)"
09-01-2023 13:54:14.420262,"(7.0, 10.5, 9.25)","(10.0, 15.0, 12.92)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:15.598205,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.96)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:16.636443,"(7.0, 10.5, 9.25)","(10.0, 15.0, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:17.671471,"(7.0, 10.5, 9.25)","(10.0, 15.0, 14.09090909090909)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:18.660174,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.5)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:19.894050,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.5)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:21.294749,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.5)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:22.463334,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.5)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:23.549711,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.5)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:24.679811,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:25.743971,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:26.789342,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:27.795868,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:28.793398,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:29.825829,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:30.797340,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:31.847255,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:32.887778,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:33.985195,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:35.038013,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:36.118030,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:37.233842,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:38.246592,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:39.240720,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:40.242175,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:41.313721,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:42.355233,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:43.484174,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:44.587214,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:45.632640,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:46.616017,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:47.498809,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:48.519429,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:49.537409,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:50.598475,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:51.711934,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:52.766799,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:53.714584,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:54.709428,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:55.740228,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:56.824212,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:57.868385,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:58.836935,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:54:59.757885,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:55:00.771363,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:55:01.812880,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:55:02.882889,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.81)","(7.5, 99999, 99990)"
09-01-2023 13:55:03.969086,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.96, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:05.007816,"(7.0, 10.5, 9.25)","(10.0, 15.0, 14.4)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:05.968700,"(7.0, 10.5, 9.25)","(10.0, 15.0, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:07.066819,"(7.0, 10.5, 9.25)","(10.0, 15.0, 13.75)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:08.153737,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:09.288912,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:10.517911,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:11.662756,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:12.817243,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:13.901079,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:14.975387,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:16.118823,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:17.271043,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:18.351267,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:19.392552,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:20.506127,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:21.691028,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:22.973543,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:23.973457,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:24.947288,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:25.997291,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:27.134437,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.7685714285714287)","(7.5, 99999, 99990)"
09-01-2023 13:55:28.233902,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.82, 1.77)","(7.5, 99999, 99990)"
09-01-2023 13:55:29.295780,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.81, 1.77)","(7.5, 99999, 99990)"
09-01-2023 13:55:30.286341,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.81, 1.77)","(7.5, 99999, 99990)"
09-01-2023 13:55:31.170097,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.81, 1.77)","(7.5, 99999, 99990)"
09-01-2023 13:55:32.158311,"(7.0, 10.5, 9.25)","(10.0, 15.5, 14.0)","(19.0, 32.0, 21.666666666666668)","(4.8, 99999, 99990)","(1.55, 1.81, 1.77)","(7.5, 99999, 99990)"
