,Know Grizzles,Opawa Anita,Goldstar Carlito,Centurion,Humbling,Opawa Chrissy
12-01-2023 15:35:17.671206,"(6.5, 18.5, 17.773333333333333)","(7.5, 10.0, 8.35)","(2.7, 3.0, 2.9125)","(4.8, 5.6, 5.339130434782609)","(5.5, 8.4, 7.98095238095238)","(5.0, 7.6, 7.045833333333333)"
12-01-2023 15:35:18.887159,"(6.5, 18.5, 17.81875)","(7.5, 10.0, 8.35)","(2.7, 3.0, 2.9125)","(4.8, 5.6, 5.339130434782609)","(5.5, 8.2, 7.98095238095238)","(5.0, 7.6, 7.045833333333333)"
12-01-2023 15:35:20.170309,"(6.5, 18.5, 17.81875)","(7.5, 10.0, 8.35)","(2.7, 3.0, 2.9125)","(4.8, 5.6, 5.446153846153846)","(5.5, 8.2, 7.98095238095238)","(5.0, 7.6, 7.045833333333333)"
12-01-2023 15:35:21.319499,"(6.5, 18.5, 17.81875)","(7.5, 10.0, 9.139130434782608)","(2.7, 3.0, 2.9125)","(4.8, 5.6, 5.446153846153846)","(5.5, 8.2, 7.571428571428571)","(5.0, 7.6, 7.068)"
12-01-2023 15:35:22.454899,"(6.5, 18.5, 17.81875)","(7.5, 10.0, 9.139130434782608)","(2.7, 3.0, 2.9125)","(4.8, 5.6, 5.446153846153846)","(5.5, 8.2, 7.941176470588235)","(5.0, 7.6, 7.068)"
12-01-2023 15:35:23.573008,"(6.5, 18.5, 17.81875)","(7.5, 10.0, 9.139130434782608)","(2.7, 3.0, 2.9118181818181816)","(4.8, 5.6, 5.446153846153846)","(5.5, 8.2, 7.449999999999999)","(5.0, 7.6, 6.8125)"
12-01-2023 15:35:24.667462,"(6.5, 18.5, 17.926315789473684)","(7.5, 10.0, 9.2)","(2.7, 3.05, 2.9776190476190476)","(4.8, 5.6, 5.446153846153846)","(5.5, 8.2, 7.989473684210526)","(5.0, 7.6, 7.052173913043478)"
12-01-2023 15:35:25.836082,"(6.5, 18.5, 17.926315789473684)","(7.5, 10.0, 9.120000000000001)","(2.7, 3.05, 2.955)","(4.8, 5.6, 5.42608695652174)","(5.5, 8.2, 7.989473684210526)","(5.0, 7.6, 6.5181818181818185)"
12-01-2023 15:35:26.909036,"(6.5, 18.5, 17.926315789473684)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.955)","(4.8, 5.6, 5.42608695652174)","(5.5, 8.2, 7.989473684210526)","(5.0, 7.6, 7.104166666666666)"
12-01-2023 15:35:27.971085,"(6.5, 18.5, 17.926315789473684)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.955)","(4.8, 5.6, 5.42608695652174)","(5.5, 8.2, 7.989473684210526)","(5.0, 7.6, 6.2)"
12-01-2023 15:35:29.098263,"(6.5, 18.5, 17.31111111111111)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.909032258064516)","(4.8, 5.6, 5.42608695652174)","(5.5, 8.2, 7.989473684210526)","(5.0, 7.6, 6.2)"
12-01-2023 15:35:30.071616,"(6.5, 18.5, 15.875)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.949411764705882)","(4.8, 5.6, 5.42608695652174)","(5.5, 8.2, 7.678260869565217)","(5.0, 7.6, 6.8533333333333335)"
12-01-2023 15:35:31.098305,"(6.5, 18.5, 17.333333333333336)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.949411764705882)","(4.8, 5.6, 5.442857142857143)","(5.5, 8.2, 7.678260869565217)","(5.0, 7.6, 6.96)"
12-01-2023 15:35:32.212092,"(6.5, 18.5, 17.355555555555554)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.949411764705882)","(4.8, 5.6, 6.15)","(5.5, 8.2, 7.678260869565217)","(5.0, 7.6, 6.581818181818182)"
12-01-2023 15:35:33.252792,"(6.5, 18.5, 17.764285714285712)","(7.5, 10.0, 8.9)","(2.7, 3.05, 2.949411764705882)","(4.8, 6.2, 5.866666666666666)","(5.5, 8.2, 7.9)","(5.0, 7.6, 6.581818181818182)"
12-01-2023 15:35:34.214834,"(6.5, 18.5, 16.663636363636364)","(7.5, 9.8, 9.520000000000001)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.810526315789474)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.581818181818182)"
12-01-2023 15:35:35.294065,"(6.5, 18.5, 14.08125)","(7.5, 9.8, 9.2)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.810526315789474)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.5)"
12-01-2023 15:35:36.352169,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 8.96)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 6.0062500000000005)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.5)"
12-01-2023 15:35:37.328042,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 9.223529411764707)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:38.331412,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 9.136842105263158)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:39.324949,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 9.136842105263158)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:40.317252,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 9.136842105263158)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:41.380300,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 8.96923076923077)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:42.296132,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 8.96923076923077)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.875)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:43.336855,"(6.5, 18.5, 15.392307692307693)","(7.5, 9.8, 9.22962962962963)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 6.12)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:44.366394,"(6.5, 18.5, 15.78076923076923)","(7.5, 9.8, 9.2)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 6.12)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:45.350259,"(6.5, 18.5, 15.78076923076923)","(7.5, 9.8, 9.387500000000001)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.9714285714285715)","(5.5, 8.0, 7.9)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:46.354314,"(6.5, 18.5, 16.743478260869566)","(7.5, 9.8, 9.387500000000001)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 6.066666666666667)","(5.5, 8.0, 7.938461538461539)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:47.542052,"(6.5, 18.5, 16.743478260869566)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.660869565217392)","(5.5, 8.0, 7.933333333333334)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:48.554669,"(6.5, 18.5, 10.58)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.590476190476191)","(5.5, 8.0, 7.827586206896552)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:49.673647,"(6.5, 18.5, 12.725)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.05, 2.932380952380952)","(4.8, 6.4, 5.590476190476191)","(5.5, 8.2, 7.827586206896552)","(5.0, 7.6, 6.958333333333333)"
12-01-2023 15:35:50.846108,"(6.5, 18.5, 12.725)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.05, 2.9299999999999997)","(4.8, 6.4, 5.361111111111111)","(5.5, 8.2, 7.514285714285713)","(5.0, 7.6, 6.775)"
12-01-2023 15:35:52.083056,"(6.5, 18.5, 14.1)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9299999999999997)","(4.8, 6.4, 6.1)","(5.5, 8.2, 7.72)","(5.0, 7.6, 6.775)"
12-01-2023 15:35:53.100149,"(6.5, 18.5, 16.41578947368421)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9299999999999997)","(4.8, 6.2, 6.1)","(5.5, 8.2, 7.72)","(5.0, 7.6, 6.775)"
12-01-2023 15:35:54.339852,"(6.5, 18.5, 11.71)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9299999999999997)","(4.8, 6.2, 6.1)","(5.5, 8.2, 7.8307692307692305)","(5.0, 7.6, 6.775)"
12-01-2023 15:35:55.408123,"(6.5, 18.5, 11.71)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 6.1)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 7.092307692307692)"
12-01-2023 15:35:56.503525,"(6.5, 18.5, 14.972727272727273)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 5.92)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:35:57.504911,"(6.5, 18.5, 14.972727272727273)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.4, 5.92)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:35:58.537370,"(6.5, 18.5, 14.972727272727273)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.4, 5.92)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:35:59.642958,"(6.5, 18.5, 14.972727272727273)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.4, 5.92)","(5.5, 8.2, 7.8307692307692305)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:36:00.692800,"(6.5, 18.5, 14.972727272727273)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.4, 5.95)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:36:01.649540,"(6.5, 18.5, 14.277777777777779)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 5.95)","(5.5, 8.2, 7.879999999999999)","(5.0, 7.6, 6.905263157894737)"
12-01-2023 15:36:02.722427,"(6.5, 18.5, 15.576923076923077)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 5.905263157894737)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.6, 7.066666666666667)"
12-01-2023 15:36:03.739112,"(6.5, 18.5, 16.823529411764707)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 5.905263157894737)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:04.749968,"(6.5, 18.5, 16.823529411764707)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.2, 5.966666666666667)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:05.832818,"(6.5, 18.5, 15.963636363636365)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.0, 5.636363636363636)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:06.835681,"(6.5, 18.5, 15.71)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.961818181818182)","(4.8, 6.0, 5.636363636363636)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:07.835989,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.9299999999999997)","(4.8, 6.0, 5.8090909090909095)","(5.5, 8.2, 7.925714285714285)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:08.965113,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.9299999999999997)","(4.8, 5.9, 5.7)","(5.5, 8.2, 8.028571428571428)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:10.005646,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.17142857142857)","(2.7, 3.0, 2.9299999999999997)","(4.8, 5.9, 5.7)","(5.5, 8.2, 8.028571428571428)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:10.929601,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.311111111111112)","(2.7, 3.0, 2.9189473684210525)","(4.8, 5.9, 5.7)","(5.5, 8.2, 8.028571428571428)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:11.946800,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.105263157894736)","(2.7, 3.0, 2.916)","(4.8, 5.9, 5.8090909090909095)","(5.5, 8.2, 8.028571428571428)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:12.917095,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.105263157894736)","(2.7, 3.0, 2.961818181818182)","(4.8, 5.9, 5.8090909090909095)","(5.5, 8.2, 8.028571428571428)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:13.857320,"(6.5, 18.5, 17.384)","(7.5, 9.8, 9.105263157894736)","(2.7, 3.0, 2.9299999999999997)","(4.8, 5.9, 5.684210526315789)","(5.5, 8.2, 7.979310344827585)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:14.890283,"(6.5, 18.5, 13.95)","(7.5, 9.8, 9.344827586206897)","(2.7, 3.0, 2.9299999999999997)","(4.8, 6.0, 5.7894736842105265)","(5.5, 8.2, 7.979310344827585)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:15.839941,"(6.5, 18.5, 16.68)","(7.5, 9.8, 9.25)","(2.7, 3.0, 2.956923076923077)","(4.8, 6.0, 5.7894736842105265)","(5.5, 8.2, 7.979310344827585)","(5.0, 7.4, 7.066666666666667)"
12-01-2023 15:36:16.823148,"(6.5, 18.5, 16.68)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9423529411764706)","(4.8, 5.9, 5.677142857142857)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.870588235294118)"
12-01-2023 15:36:17.921668,"(6.5, 18.5, 11.825)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.677142857142857)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.24)"
12-01-2023 15:36:18.967144,"(6.5, 18.5, 15.1625)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.677142857142857)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:19.945281,"(6.5, 18.5, 16.83125)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.677142857142857)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.745454545454545)"
12-01-2023 15:36:20.939026,"(6.5, 18.5, 16.83125)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.677142857142857)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:21.956415,"(6.5, 18.5, 16.83125)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.717391304347826)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:23.132571,"(6.5, 18.5, 16.83125)","(7.5, 9.8, 9.066666666666666)","(2.7, 3.0, 2.9236363636363634)","(4.8, 5.9, 5.717391304347826)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:24.157395,"(7.0, 18.5, 17.445454545454545)","(7.5, 9.8, 9.066666666666666)","(2.6, 3.0, 2.9236363636363634)","(4.8, 6.0, 5.9)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:25.089313,"(7.0, 18.5, 17.445454545454545)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.98, 2.9013793103448275)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 6.866666666666666)"
12-01-2023 15:36:26.024694,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.96, 2.897037037037037)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.2)"
12-01-2023 15:36:27.041112,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.96, 2.8885714285714283)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:28.006507,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.94, 2.8885714285714283)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.153846153846154)"
12-01-2023 15:36:29.069437,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.94, 2.885806451612903)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.153846153846154)"
12-01-2023 15:36:30.096557,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.066666666666666)","(2.6, 2.94, 2.885806451612903)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:31.048850,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.2)","(2.6, 2.94, 2.885806451612903)","(4.8, 6.2, 6.08)","(5.5, 8.2, 8.035897435897436)","(5.0, 7.4, 7.153846153846154)"
12-01-2023 15:36:32.043606,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.2)","(2.6, 2.92, 2.885)","(4.8, 6.2, 5.96)","(5.5, 8.2, 8.011764705882353)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:33.086770,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.2)","(2.6, 2.92, 2.885)","(4.8, 6.2, 5.96)","(5.5, 8.2, 7.6)","(5.0, 7.4, 7.153846153846154)"
12-01-2023 15:36:34.079978,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.2)","(2.6, 2.92, 2.885)","(4.8, 6.2, 5.96)","(5.5, 7.8, 7.6)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:34.941920,"(7.0, 17.5, 17.243333333333332)","(7.5, 9.8, 9.2)","(2.6, 2.92, 2.885)","(4.8, 6.0, 5.977777777777778)","(5.5, 7.8, 7.6)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:35.984669,"(7.0, 18.5, 17.684375)","(7.5, 9.8, 9.2)","(2.6, 2.86, 2.8088888888888888)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 7.4, 7.0)"
12-01-2023 15:36:36.975147,"(7.0, 18.5, 17.684375)","(7.5, 9.8, 9.272)","(2.6, 2.86, 2.8088888888888888)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 7.4, 7.533333333333333)"
12-01-2023 15:36:37.894121,"(7.0, 18.5, 17.567857142857143)","(7.5, 9.8, 9.2)","(2.6, 2.86, 2.8088888888888888)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 8.0, 7.453333333333333)"
12-01-2023 15:36:38.833662,"(7.0, 18.5, 14.25)","(7.5, 9.8, 9.2)","(2.6, 2.86, 2.7418750000000003)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 8.2, 7.359999999999999)"
12-01-2023 15:36:39.921442,"(7.0, 18.5, 14.25)","(7.5, 9.8, 9.2)","(2.6, 2.84, 2.7853658536585364)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 8.0, 7.359999999999999)"
12-01-2023 15:36:40.872908,"(7.0, 18.5, 16.18181818181818)","(7.5, 9.8, 9.272)","(2.6, 2.84, 2.7853658536585364)","(4.8, 6.0, 5.888888888888888)","(5.5, 7.8, 7.6)","(5.0, 8.0, 7.64)"
12-01-2023 15:36:41.950701,"(7.0, 18.5, 17.51923076923077)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.84, 2.7356521739130435)","(4.8, 6.0, 5.872727272727273)","(5.5, 7.8, 7.3)","(5.0, 8.0, 7.569230769230769)"
12-01-2023 15:36:42.864436,"(7.0, 18.5, 15.071428571428571)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.84, 2.7356521739130435)","(4.8, 6.0, 5.872727272727273)","(5.5, 7.6, 7.3)","(5.0, 7.8, 7.2)"
12-01-2023 15:36:43.820608,"(7.0, 18.5, 16.03846153846154)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.82, 2.73875)","(4.8, 6.0, 5.872727272727273)","(5.5, 7.6, 7.3)","(5.0, 7.6, 7.133333333333334)"
12-01-2023 15:36:44.871753,"(7.0, 18.5, 14.5)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.82, 2.69)","(4.8, 6.0, 5.872727272727273)","(5.5, 7.6, 7.378947368421052)","(5.0, 7.4, 7.2)"
12-01-2023 15:36:45.924668,"(7.0, 18.5, 15.071428571428571)","(7.5, 9.8, 8.92)","(2.6, 2.82, 2.702857142857143)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.449999999999999)","(5.0, 7.6, 7.123076923076923)"
12-01-2023 15:36:46.903682,"(7.0, 18.5, 16.5)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.702857142857143)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.449999999999999)","(5.0, 7.8, 7.2)"
12-01-2023 15:36:47.953056,"(7.0, 18.5, 17.75)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.507692307692308)","(5.0, 7.6, 7.2)"
12-01-2023 15:36:48.909741,"(7.0, 18.5, 15.5)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.12)"
12-01-2023 15:36:49.909259,"(7.0, 18.5, 15.5)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.085714285714285)"
12-01-2023 15:36:50.990333,"(7.0, 18.5, 16.75)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.1)"
12-01-2023 15:36:52.015985,"(7.0, 18.5, 15.5)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.1)"
12-01-2023 15:36:53.025407,"(7.0, 18.5, 15.5)","(7.5, 9.8, 8.92)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.1)"
12-01-2023 15:36:54.014593,"(7.0, 18.5, 15.5)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.8, 2.7215384615384615)","(4.8, 6.0, 5.906666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.075)"
12-01-2023 15:36:54.997507,"(7.0, 18.5, 17.84375)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.8, 2.717241379310345)","(4.8, 6.0, 5.866666666666666)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.075)"
12-01-2023 15:36:56.080082,"(7.0, 18.5, 17.84375)","(7.5, 9.8, 9.105263157894736)","(2.6, 2.8, 2.717241379310345)","(4.8, 6.0, 5.894117647058823)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.6, 7.1)"
12-01-2023 15:36:57.140949,"(7.0, 18.5, 17.651515151515152)","(7.5, 9.8, 9.221052631578948)","(2.6, 2.8, 2.717241379310345)","(4.8, 6.0, 5.894117647058823)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.6, 7.1)"
12-01-2023 15:36:58.114492,"(7.0, 18.5, 17.53448275862069)","(7.5, 9.8, 9.216666666666667)","(2.6, 2.8, 2.717241379310345)","(4.8, 6.0, 5.894117647058823)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.6, 7.044444444444444)"
12-01-2023 15:36:59.204686,"(7.0, 18.5, 17.53448275862069)","(7.5, 9.4, 9.014285714285714)","(2.6, 2.8, 2.711764705882353)","(4.8, 6.0, 5.894117647058823)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.044444444444444)"
12-01-2023 15:37:00.499105,"(7.0, 18.5, 17.75)","(7.5, 9.2, 8.784615384615384)","(2.6, 2.8, 2.730232558139535)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.044444444444444)"
12-01-2023 15:37:01.507693,"(7.0, 18.5, 16.0625)","(7.5, 9.2, 8.784615384615384)","(2.6, 2.8, 2.730232558139535)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.08)"
12-01-2023 15:37:02.740001,"(7.0, 18.5, 17.0)","(7.5, 9.2, 8.75)","(2.6, 2.8, 2.730232558139535)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.16)"
12-01-2023 15:37:03.814399,"(7.0, 18.5, 16.0625)","(7.5, 9.2, 8.75)","(2.6, 2.8, 2.730232558139535)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.16)"
12-01-2023 15:37:04.824332,"(7.0, 18.5, 17.90909090909091)","(7.5, 9.0, 8.63076923076923)","(2.6, 2.78, 2.7618181818181817)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.08)"
12-01-2023 15:37:05.914255,"(7.0, 18.5, 17.90909090909091)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.78, 2.660714285714286)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.518918918918919)","(5.0, 7.4, 7.16)"
12-01-2023 15:37:06.974898,"(7.0, 18.5, 17.942857142857143)","(7.5, 9.0, 8.576470588235294)","(2.6, 2.68, 2.679047619047619)","(4.8, 6.0, 5.9)","(5.5, 7.6, 7.533333333333333)","(5.0, 7.4, 7.06)"
