,Hooded Monkey,In The Orange,Magic Eyeliner,Bang On Blue,Elanga,Gunai Rumours,Kintsugi,Bok Choy
12-01-2023 08:44:19.166281,"(21.0, 50.0, 41.0)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:20.252319,"(21.0, 50.0, 41.0)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:21.301692,"(21.0, 50.0, 38.0)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:22.401382,"(21.0, 50.0, 38.0)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:23.594292,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:24.853585,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:26.003752,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.3)","(26.0, 100.0, 38.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:27.183889,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 100.0, 51.14285714285714)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:28.417304,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 59.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:29.636042,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 85.0, 59.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:30.864451,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 85.0, 59.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:31.997829,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 85.0, 59.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:33.122012,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 85.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:34.193975,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:35.337581,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:36.523342,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:37.594577,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.772727272727273)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:38.718261,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:39.854408,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.2)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:41.037106,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:42.265725,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:43.445519,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 17.333333333333332)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:44.671129,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:45.902897,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 62.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:47.268788,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 90.0, 43.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:48.583465,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 80.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:49.795614,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:50.940511,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:52.191694,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:53.416933,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:54.613316,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:55.792708,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:56.918475,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:58.126171,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:44:59.348445,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:00.496799,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:01.706367,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:02.877520,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:04.114443,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:05.281785,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 61.75)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:06.518615,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.666666666666668)","(2.1, 2.36, 2.315)","(26.0, 75.0, 58.0)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:07.828776,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.4, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 70.0, 50.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:09.319467,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 70.0, 50.8)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:10.795786,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 70.0, 51.599999999999994)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:12.220238,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 70.0, 53.33333333333333)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:13.523289,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 90.0, 64.66666666666666)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:14.772215,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 85.0, 57.0)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:16.111061,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 90.0, 57.0)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:17.453323,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.618181818181819)","(2.1, 2.36, 2.315)","(26.0, 90.0, 57.77777777777778)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:18.708645,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.879999999999999)","(2.1, 2.36, 2.315)","(26.0, 100.0, 57.77777777777778)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:19.856741,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 10.0, 9.18)","(2.1, 2.36, 2.315)","(26.0, 100.0, 57.77777777777778)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:21.130252,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 10.5, 8.760000000000002)","(2.1, 2.36, 2.315)","(26.0, 100.0, 57.77777777777778)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:22.408124,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.933333333333334)","(2.1, 2.36, 2.315)","(26.0, 100.0, 44.266666666666666)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:23.583378,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.933333333333334)","(2.1, 2.36, 2.315)","(26.0, 100.0, 44.266666666666666)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:24.843466,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.933333333333334)","(2.1, 2.36, 2.315)","(26.0, 100.0, 61.714285714285715)","(4.4, 7.0, 6.54)","(8.0, 21.0, 18.0)"
12-01-2023 08:45:26.092068,"(21.0, 50.0, 41.599999999999994)","(6.5, 15.5, 12.375)","(8.5, 19.5, 16.5)","(7.0, 9.8, 8.0)","(2.1, 2.36, 2.588235294117647)","(26.0, 90.0, 65.0)","(4.4, 7.0, 5.35)","(8.0, 21.0, 15.8)"
12-01-2023 08:45:27.372647,"(21.0, 50.0, 33.8)","(6.5, 15.0, 9.049999999999999)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.6, 2.453333333333333)","(26.0, 85.0, 65.0)","(4.4, 7.0, 5.114285714285714)","(8.0, 21.0, 15.8)"
12-01-2023 08:45:28.692618,"(21.0, 50.0, 33.8)","(6.5, 14.5, 11.35)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.6, 2.5888372093023255)","(26.0, 85.0, 65.0)","(4.4, 7.0, 5.114285714285714)","(8.0, 21.0, 15.8)"
12-01-2023 08:45:29.914731,"(21.0, 50.0, 33.8)","(6.5, 14.5, 11.35)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.6, 2.7886363636363636)","(26.0, 85.0, 65.0)","(4.4, 7.0, 5.114285714285714)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:31.090875,"(21.0, 50.0, 33.8)","(6.5, 14.5, 11.35)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.82, 2.6183561643835613)","(26.0, 85.0, 65.0)","(4.4, 7.0, 5.114285714285714)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:32.263254,"(21.0, 50.0, 33.8)","(6.5, 14.5, 11.35)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.78, 2.7327272727272724)","(26.0, 85.0, 65.0)","(4.4, 7.0, 4.921212121212121)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:33.502006,"(21.0, 50.0, 33.8)","(6.5, 14.5, 9.459999999999999)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.76, 2.7327272727272724)","(26.0, 85.0, 65.0)","(4.4, 6.8, 5.866666666666667)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:34.690811,"(21.0, 50.0, 33.8)","(6.5, 14.5, 9.459999999999999)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.76, 2.6954545454545458)","(26.0, 85.0, 65.0)","(4.4, 6.4, 5.866666666666667)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:35.919153,"(21.0, 50.0, 33.8)","(6.5, 13.5, 9.083333333333332)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.72, 2.6954545454545458)","(26.0, 85.0, 70.25)","(4.4, 6.4, 5.866666666666667)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:37.195781,"(21.0, 50.0, 33.8)","(6.5, 14.0, 9.166666666666666)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.72, 2.6954545454545458)","(26.0, 85.0, 73.2)","(4.4, 6.4, 5.866666666666667)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:38.519658,"(21.0, 50.0, 33.8)","(6.5, 14.0, 9.166666666666666)","(8.5, 19.5, 15.375)","(7.0, 9.8, 8.0)","(2.1, 2.72, 2.6651162790697676)","(26.0, 85.0, 73.2)","(4.4, 6.4, 5.2)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:39.905382,"(21.0, 50.0, 33.8)","(6.5, 14.0, 9.166666666666666)","(8.5, 19.5, 15.375)","(7.0, 9.8, 7.800000000000001)","(2.1, 2.68, 2.6390697674418604)","(26.0, 85.0, 73.2)","(4.4, 6.4, 4.884848484848485)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:41.174757,"(21.0, 50.0, 33.8)","(6.5, 14.0, 9.166666666666666)","(8.5, 19.5, 15.375)","(7.0, 9.4, 7.5636363636363635)","(2.1, 2.66, 2.4770731707317073)","(26.0, 85.0, 73.2)","(4.4, 6.2, 5.066666666666666)","(8.0, 21.0, 16.666666666666668)"
12-01-2023 08:45:42.390476,"(21.0, 50.0, 33.8)","(6.5, 14.0, 9.02)","(8.5, 19.5, 15.375)","(7.0, 9.2, 8.2)","(2.1, 2.48, 2.4770731707317073)","(26.0, 85.0, 68.66666666666666)","(4.4, 6.0, 5.066666666666666)","(8.0, 21.0, 17.1)"
12-01-2023 08:45:43.652375,"(21.0, 50.0, 33.8)","(6.5, 11.5, 11.2)","(8.5, 19.5, 15.375)","(7.0, 9.0, 7.75)","(2.1, 2.48, 2.4770731707317073)","(26.0, 90.0, 68.66666666666666)","(4.4, 6.0, 5.066666666666666)","(8.0, 21.0, 17.1)"
12-01-2023 08:45:45.004861,"(21.0, 50.0, 33.8)","(6.5, 14.0, 11.45)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4770731707317073)","(26.0, 90.0, 68.66666666666666)","(4.4, 6.0, 5.066666666666666)","(8.0, 21.0, 15.75)"
12-01-2023 08:45:46.273194,"(21.0, 50.0, 33.8)","(6.5, 14.5, 11.45)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4770731707317073)","(26.0, 90.0, 68.66666666666666)","(4.4, 6.0, 5.066666666666666)","(8.0, 17.0, 15.75)"
12-01-2023 08:45:47.520769,"(21.0, 50.0, 33.8)","(6.5, 16.5, 11.1)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4770731707317073)","(26.0, 90.0, 46.66666666666667)","(4.4, 6.0, 5.066666666666666)","(8.0, 17.0, 15.75)"
12-01-2023 08:45:48.674279,"(21.0, 50.0, 33.8)","(6.5, 16.5, 11.1)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4770731707317073)","(26.0, 90.0, 57.5)","(4.4, 6.0, 5.066666666666666)","(8.0, 17.0, 15.5)"
12-01-2023 08:45:49.823935,"(21.0, 50.0, 33.8)","(6.5, 16.5, 11.1)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.466666666666667)","(26.0, 90.0, 57.5)","(4.4, 6.0, 5.066666666666666)","(8.0, 16.5, 15.5)"
12-01-2023 08:45:50.981805,"(21.0, 50.0, 33.8)","(6.5, 16.5, 11.1)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4754098360655736)","(26.0, 90.0, 57.5)","(4.4, 6.0, 5.066666666666666)","(8.0, 16.5, 15.5)"
12-01-2023 08:45:52.076394,"(21.0, 50.0, 33.8)","(6.5, 16.5, 14.575)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.4754098360655736)","(26.0, 90.0, 57.5)","(4.4, 6.0, 5.066666666666666)","(8.0, 16.5, 15.5)"
12-01-2023 08:45:53.291296,"(21.0, 50.0, 33.8)","(6.5, 16.5, 13.42)","(8.5, 19.5, 15.375)","(7.0, 8.8, 7.75)","(2.1, 2.48, 2.448888888888889)","(26.0, 90.0, 57.5)","(4.4, 6.0, 5.35)","(8.0, 16.5, 15.5)"
12-01-2023 08:45:54.538208,"(21.0, 50.0, 33.8)","(6.5, 16.5, 13.5)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.275)","(2.1, 2.48, 2.456923076923077)","(26.0, 90.0, 57.5)","(4.4, 7.0, 6.0)","(8.0, 16.5, 15.75)"
12-01-2023 08:45:55.811410,"(21.0, 50.0, 33.8)","(6.5, 16.5, 13.5)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4663636363636363)","(26.0, 90.0, 67.33333333333334)","(4.4, 6.6, 6.433333333333333)","(8.0, 17.0, 16.0)"
12-01-2023 08:45:57.106232,"(21.0, 50.0, 41.599999999999994)","(6.5, 16.5, 13.5)","(8.5, 19.5, 16.5)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4663636363636363)","(26.0, 90.0, 67.33333333333334)","(4.4, 6.6, 6.4941176470588236)","(8.0, 17.0, 16.0)"
12-01-2023 08:45:58.271017,"(21.0, 50.0, 41.599999999999994)","(6.5, 16.5, 13.66)","(8.5, 19.5, 16.5)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4663636363636363)","(26.0, 90.0, 67.33333333333334)","(4.4, 6.6, 6.4714285714285715)","(8.0, 17.0, 16.0)"
12-01-2023 08:45:59.562745,"(21.0, 50.0, 41.599999999999994)","(6.5, 16.5, 13.5)","(8.5, 19.5, 16.5)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4663636363636363)","(26.0, 90.0, 67.33333333333334)","(4.4, 6.6, 6.4714285714285715)","(8.0, 17.0, 16.0)"
12-01-2023 08:46:01.094702,"(21.0, 50.0, 41.599999999999994)","(6.5, 16.5, 13.5)","(8.5, 19.5, 16.5)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4663636363636363)","(26.0, 90.0, 68.4)","(4.4, 6.6, 6.4714285714285715)","(8.0, 18.0, 16.666666666666668)"
12-01-2023 08:46:02.512711,"(21.0, 50.0, 41.599999999999994)","(6.5, 16.5, 11.633333333333333)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.34)","(26.0, 80.0, 51.5)","(4.4, 6.6, 6.4714285714285715)","(8.0, 18.0, 16.25)"
12-01-2023 08:46:03.862159,"(21.0, 50.0, 33.8)","(6.5, 16.5, 11.299999999999999)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.34)","(26.0, 80.0, 51.5)","(4.4, 6.6, 6.290909090909091)","(8.0, 18.0, 16.25)"
12-01-2023 08:46:05.254043,"(21.0, 50.0, 33.8)","(6.5, 15.5, 11.299999999999999)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4715151515151517)","(26.0, 80.0, 51.5)","(4.4, 6.6, 6.114285714285714)","(8.0, 18.0, 15.75)"
12-01-2023 08:46:06.725101,"(21.0, 50.0, 33.8)","(6.5, 15.5, 11.299999999999999)","(8.5, 19.5, 15.375)","(7.0, 8.8, 8.100000000000001)","(2.1, 2.48, 2.4715151515151517)","(26.0, 80.0, 40.714285714285715)","(4.4, 6.6, 6.114285714285714)","(8.0, 17.0, 15.75)"
