,Slingshot Yo Yo,Magic Avenue,Rockstar Fender,Bali Lava,Serious Unit,Sacred Park,Zipping Loretta
735,"[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 2.05, 2.48]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 4, 635898), 12.0, 16.5]"
736,"[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 5, 782079), 12.0, 16.5]"
737,"[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 2.05, 2.46]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 6, 896868), 12.0, 16.5]"
738,"[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 8, 15105), 12.0, 16.5]"
739,"[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 9, 128202), 12.0, 16.5]"
740,"[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 10, 329927), 12.0, 16.5]"
741,"[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 11, 444988), 12.0, 16.5]"
742,"[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 12, 562284), 12.0, 16.5]"
743,"[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 13, 680011), 12.0, 16.0]"
744,"[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 14, 808996), 12.0, 16.0]"
745,"[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 15, 965774), 12.0, 16.0]"
746,"[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 17, 195889), 12.0, 16.0]"
747,"[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 18, 402879), 12.0, 16.0]"
748,"[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 19, 598831), 12.0, 16.0]"
749,"[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 20, 770911), 12.0, 16.0]"
750,"[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 21, 923956), 12.0, 16.0]"
751,"[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 23, 69945), 12.0, 16.0]"
752,"[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 24, 306804), 12.0, 16.0]"
753,"[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 25, 448731), 12.0, 15.5]"
754,"[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 26, 590818), 12.0, 15.5]"
755,"[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 8.5, 11.5]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 27, 727813), 12.0, 15.5]"
756,"[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 28, 857698), 12.0, 15.5]"
757,"[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 29, 986257), 12.0, 15.5]"
758,"[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 2.05, 2.56]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 2.5, 3.05]","[datetime.datetime(2022, 11, 28, 17, 7, 31, 117270), 12.0, 15.5]"
759,"[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 32, 252615), 12.0, 15.5]"
760,"[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 33, 383186), 12.0, 15.5]"
761,"[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 34, 496832), 12.0, 15.5]"
762,"[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 35, 616597), 12.0, 15.5]"
763,"[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 36, 728942), 12.0, 15.5]"
764,"[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 37, 843397), 12.0, 15.5]"
765,"[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 38, 959212), 12.0, 15.5]"
766,"[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 40, 68869), 12.0, 15.5]"
767,"[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 41, 192458), 12.0, 15.5]"
768,"[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 2.05, 2.52]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 42, 321620), 12.0, 15.5]"
769,"[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 43, 452912), 12.0, 15.5]"
770,"[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 44, 567479), 12.0, 15.5]"
771,"[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 45, 690234), 12.0, 15.5]"
772,"[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 2.05, 2.5]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 46, 824501), 12.0, 15.5]"
773,"[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 47, 938122), 12.0, 14.0]"
774,"[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 49, 65292), 12.0, 14.0]"
775,"[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 50, 185652), 12.0, 14.0]"
776,"[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 51, 306281), 12.0, 13.5]"
777,"[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 52, 423614), 12.0, 13.5]"
778,"[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 8.5, 11.0]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 2.05, 2.54]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 2.5, 3.15]","[datetime.datetime(2022, 11, 28, 17, 7, 53, 563501), 12.0, 14.0]"
779,"[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 2.05, 2.64]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 54, 704425), 12.0, 13.5]"
780,"[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 8.5, 10.5]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 21.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 21.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 2.05, 2.62]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 2.5, 3.1]","[datetime.datetime(2022, 11, 28, 17, 7, 55, 823279), 12.0, 13.5]"
