,Golden Bullet,Super Fab,Jeanie Cargo,Arrogant Suzy,Elsie Bay,Lieutenant Dan,Hit It Benny,Kaidee Dixie
05-01-2023 15:04:31.427349,"(1.26, 1.34, 1.3397260273972604)","(16.0, 70.0, 62.0)","(4.8, 6.8, 6.228571428571429)","(91.0, 610.0, 455.0)","(26.0, 130.0, 108.57142857142857)","(16.0, 38.0, 34.8421052631579)","(26.0, 130.0, 115.0)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:32.623211,"(1.24, 1.34, 1.3397260273972604)","(18.0, 70.0, 62.0)","(5.0, 6.8, 6.278260869565218)","(91.0, 610.0, 455.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 38.0, 35.142857142857146)","(31.0, 130.0, 115.0)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:33.768901,"(1.24, 1.34, 1.3397260273972604)","(18.0, 70.0, 62.0)","(5.0, 6.8, 6.278260869565218)","(91.0, 610.0, 455.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 38.0, 35.142857142857146)","(31.0, 130.0, 115.0)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:34.966288,"(1.24, 1.34, 1.338227848101266)","(18.0, 70.0, 62.0)","(5.0, 6.8, 6.269230769230769)","(91.0, 610.0, 580.7692307692307)","(31.0, 130.0, 92.5)","(18.0, 38.0, 34.25)","(31.0, 130.0, 95.45454545454545)","(14.0, 36.0, 27.666666666666668)"
05-01-2023 15:04:36.142624,"(1.24, 1.34, 1.338227848101266)","(18.0, 70.0, 63.333333333333336)","(5.0, 6.8, 6.2250000000000005)","(91.0, 610.0, 580.7692307692307)","(31.0, 130.0, 92.5)","(18.0, 38.0, 33.5)","(31.0, 150.0, 95.45454545454545)","(14.0, 36.0, 27.53846153846154)"
05-01-2023 15:04:37.212873,"(1.24, 1.34, 1.338227848101266)","(18.0, 70.0, 62.0)","(5.0, 6.8, 6.269230769230769)","(91.0, 610.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.666666666666664)","(31.0, 150.0, 130.0)","(14.0, 36.0, 30.64864864864865)"
05-01-2023 15:04:38.454596,"(1.24, 1.35, 1.3429787234042554)","(18.0, 70.0, 61.666666666666664)","(5.0, 6.8, 6.2250000000000005)","(91.0, 610.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.8235294117647)","(31.0, 140.0, 128.1818181818182)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:39.755707,"(1.24, 1.35, 1.3278260869565217)","(18.0, 70.0, 56.666666666666664)","(5.0, 6.8, 6.609523809523809)","(91.0, 610.0, 418.8888888888889)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.8235294117647)","(31.0, 150.0, 198.0)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:41.029484,"(1.24, 1.33, 1.3278260869565217)","(18.0, 70.0, 56.666666666666664)","(5.0, 6.8, 6.611111111111111)","(91.0, 970.0, 418.8888888888889)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.8235294117647)","(31.0, 220.0, 198.0)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:42.325130,"(1.24, 1.33, 1.3278260869565217)","(18.0, 70.0, 56.666666666666664)","(5.0, 6.8, 6.6090909090909085)","(91.0, 970.0, 470.0)","(31.0, 130.0, 107.5)","(18.0, 36.0, 34.8235294117647)","(31.0, 220.0, 190.0)","(14.0, 36.0, 30.8)"
05-01-2023 15:04:43.731402,"(1.24, 1.33, 1.3278260869565217)","(18.0, 70.0, 57.142857142857146)","(5.0, 6.8, 6.275)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 91.42857142857143)","(18.0, 36.0, 30.545454545454547)","(31.0, 210.0, 195.71428571428572)","(14.0, 36.0, 27.666666666666668)"
05-01-2023 15:04:45.026510,"(1.24, 1.33, 1.3278260869565217)","(18.0, 70.0, 56.666666666666664)","(5.0, 6.8, 6.5)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 92.5)","(18.0, 36.0, 32.31578947368421)","(31.0, 210.0, 145.0)","(14.0, 36.0, 27.666666666666668)"
05-01-2023 15:04:46.273814,"(1.24, 1.33, 1.326825396825397)","(18.0, 80.0, 57.77777777777778)","(5.0, 6.8, 6.611111111111111)","(91.0, 590.0, 475.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.77777777777778)","(31.0, 210.0, 148.75)","(14.0, 36.0, 30.705882352941178)"
05-01-2023 15:04:47.693704,"(1.24, 1.33, 1.325531914893617)","(18.0, 80.0, 68.0)","(5.0, 6.8, 6.5)","(91.0, 590.0, 475.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.77777777777778)","(31.0, 210.0, 180.0)","(14.0, 36.0, 30.685714285714287)"
05-01-2023 15:04:48.929868,"(1.24, 1.33, 1.3240540540540542)","(18.0, 80.0, 68.0)","(5.0, 6.8, 6.273684210526316)","(91.0, 590.0, 475.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.77777777777778)","(31.0, 200.0, 153.33333333333334)","(14.0, 36.0, 26.606060606060606)"
05-01-2023 15:04:50.356804,"(1.24, 1.33, 1.3250537634408603)","(18.0, 80.0, 68.0)","(5.0, 6.8, 6.3578947368421055)","(91.0, 590.0, 475.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.77777777777778)","(31.0, 200.0, 153.33333333333334)","(14.0, 36.0, 27.62162162162162)"
05-01-2023 15:04:51.640233,"(1.24, 1.33, 1.3250537634408603)","(18.0, 80.0, 65.0)","(5.0, 6.8, 6.324137931034483)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 92.5)","(18.0, 36.0, 31.625)","(31.0, 200.0, 130.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:52.889420,"(1.24, 1.33, 1.3250537634408603)","(18.0, 80.0, 65.0)","(5.0, 6.8, 6.324137931034483)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 92.5)","(18.0, 36.0, 32.31578947368421)","(31.0, 200.0, 130.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:54.079776,"(1.24, 1.33, 1.3252083333333333)","(18.0, 80.0, 65.0)","(5.0, 6.8, 6.324137931034483)","(91.0, 590.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.5)","(31.0, 200.0, 153.33333333333334)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:55.283696,"(1.24, 1.33, 1.3251020408163265)","(18.0, 80.0, 66.15384615384616)","(5.0, 6.8, 6.441379310344828)","(91.0, 590.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 33.89473684210526)","(31.0, 200.0, 153.33333333333334)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:56.549121,"(1.24, 1.33, 1.3251020408163265)","(18.0, 80.0, 65.0)","(5.0, 6.8, 6.309677419354839)","(91.0, 590.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.18181818181818)","(31.0, 200.0, 148.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:57.816204,"(1.24, 1.33, 1.3251020408163265)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.309677419354839)","(91.0, 590.0, 465.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 36.0, 34.18181818181818)","(31.0, 200.0, 148.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:04:59.109779,"(1.24, 1.33, 1.3251020408163265)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.309677419354839)","(91.0, 590.0, 465.0)","(31.0, 130.0, 107.5)","(18.0, 36.0, 34.18181818181818)","(31.0, 200.0, 148.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:05:00.384117,"(1.24, 1.33, 1.3251020408163265)","(18.0, 80.0, 66.15384615384616)","(5.0, 6.6, 6.309677419354839)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 91.42857142857143)","(18.0, 36.0, 33.5)","(31.0, 200.0, 125.33333333333333)","(14.0, 36.0, 27.5)"
05-01-2023 15:05:01.630938,"(1.24, 1.33, 1.3251923076923078)","(18.0, 80.0, 66.15384615384616)","(5.0, 6.6, 6.309677419354839)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 92.5)","(18.0, 36.0, 33.5)","(31.0, 200.0, 174.0)","(14.0, 36.0, 27.5)"
05-01-2023 15:05:02.887446,"(1.24, 1.33, 1.327093023255814)","(18.0, 80.0, 66.5)","(5.0, 6.6, 6.24)","(91.0, 590.0, 465.0)","(31.0, 130.0, 111.25)","(18.0, 36.0, 38.8)","(31.0, 190.0, 146.66666666666666)","(14.0, 36.0, 27.5)"
05-01-2023 15:05:04.164703,"(1.24, 1.33, 1.327093023255814)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.24)","(91.0, 590.0, 465.0)","(31.0, 130.0, 111.25)","(18.0, 42.0, 40.4)","(31.0, 190.0, 146.66666666666666)","(14.0, 36.0, 27.5)"
05-01-2023 15:05:05.371254,"(1.24, 1.33, 1.3235483870967744)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.24)","(91.0, 590.0, 465.0)","(31.0, 130.0, 111.25)","(18.0, 42.0, 39.64705882352941)","(31.0, 190.0, 146.66666666666666)","(14.0, 36.0, 28.4)"
05-01-2023 15:05:06.540833,"(1.24, 1.33, 1.3235483870967744)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.156521739130435)","(91.0, 590.0, 465.0)","(31.0, 130.0, 111.25)","(18.0, 42.0, 39.64705882352941)","(31.0, 190.0, 146.66666666666666)","(14.0, 34.0, 28.08695652173913)"
05-01-2023 15:05:07.629291,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.26)","(91.0, 590.0, 465.0)","(31.0, 130.0, 111.25)","(18.0, 42.0, 39.64705882352941)","(31.0, 190.0, 146.66666666666666)","(15.0, 34.0, 28.08695652173913)"
05-01-2023 15:05:08.779211,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 65.0)","(5.0, 6.6, 6.26)","(91.0, 590.0, 560.0)","(31.0, 130.0, 92.5)","(18.0, 42.0, 38.30769230769231)","(31.0, 190.0, 124.61538461538461)","(15.0, 34.0, 27.5)"
05-01-2023 15:05:09.973558,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 64.0)","(5.0, 6.6, 6.362962962962963)","(91.0, 590.0, 562.3076923076924)","(31.0, 130.0, 92.5)","(18.0, 42.0, 38.30769230769231)","(31.0, 180.0, 125.45454545454545)","(15.0, 34.0, 27.142857142857142)"
05-01-2023 15:05:11.170283,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 64.0)","(5.0, 6.6, 6.3517241379310345)","(91.0, 590.0, 480.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 42.0, 39.77777777777778)","(31.0, 180.0, 160.0)","(15.0, 34.0, 27.142857142857142)"
05-01-2023 15:05:12.417881,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 64.0)","(5.0, 6.6, 6.221052631578948)","(91.0, 590.0, 480.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 42.0, 41.111111111111114)","(31.0, 170.0, 160.0)","(15.0, 34.0, 26.615384615384617)"
05-01-2023 15:05:13.641307,"(1.22, 1.33, 1.3235483870967744)","(18.0, 80.0, 66.0)","(5.0, 6.6, 6.157894736842105)","(91.0, 590.0, 480.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 42.0, 39.473684210526315)","(31.0, 170.0, 160.0)","(15.0, 34.0, 27.142857142857142)"
05-01-2023 15:05:14.888498,"(1.22, 1.33, 1.3251219512195123)","(18.0, 80.0, 66.15384615384616)","(5.0, 6.6, 6.28)","(91.0, 590.0, 480.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 42.0, 34.94117647058823)","(31.0, 170.0, 160.0)","(15.0, 34.0, 26.923076923076923)"
05-01-2023 15:05:16.105049,"(1.22, 1.33, 1.3251219512195123)","(18.0, 80.0, 66.15384615384616)","(5.0, 6.6, 6.312820512820513)","(91.0, 590.0, 480.0)","(31.0, 130.0, 107.5)","(18.0, 42.0, 35.6)","(31.0, 170.0, 160.0)","(15.0, 34.0, 26.489795918367346)"
05-01-2023 15:05:17.264188,"(1.22, 1.33, 1.3251219512195123)","(18.0, 80.0, 66.5)","(5.0, 6.6, 6.312820512820513)","(91.0, 590.0, 480.0)","(31.0, 130.0, 107.5)","(18.0, 42.0, 35.6)","(31.0, 170.0, 160.0)","(15.0, 34.0, 26.489795918367346)"
05-01-2023 15:05:18.544936,"(1.22, 1.33, 1.3251219512195123)","(18.0, 80.0, 66.5)","(5.0, 6.6, 6.326829268292683)","(91.0, 590.0, 565.3846153846155)","(31.0, 130.0, 91.42857142857143)","(18.0, 42.0, 34.72727272727273)","(31.0, 170.0, 125.0)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:19.703749,"(1.22, 1.33, 1.3227272727272728)","(20.0, 80.0, 66.5)","(5.0, 6.6, 6.297297297297297)","(91.0, 590.0, 565.3846153846155)","(31.0, 130.0, 92.5)","(18.0, 40.0, 38.0)","(31.0, 170.0, 138.23529411764707)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:20.913729,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 67.72727272727273)","(5.0, 6.6, 6.297297297297297)","(91.0, 590.0, 490.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 40.0, 35.5)","(31.0, 170.0, 135.33333333333334)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:22.086380,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 67.72727272727273)","(5.0, 6.6, 6.297297297297297)","(91.0, 590.0, 490.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 40.0, 35.5)","(31.0, 170.0, 139.41176470588235)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:23.223090,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 71.0)","(5.0, 6.6, 6.297297297297297)","(91.0, 590.0, 490.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 40.0, 35.5)","(31.0, 170.0, 142.30769230769232)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:24.303223,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 68.75)","(5.0, 6.6, 6.28)","(91.0, 590.0, 490.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 40.0, 35.2)","(31.0, 170.0, 140.0)","(15.0, 34.0, 26.52173913043478)"
05-01-2023 15:05:25.443487,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 57.5)","(5.0, 6.6, 6.28)","(91.0, 590.0, 565.3846153846155)","(31.0, 130.0, 92.5)","(18.0, 40.0, 35.0)","(31.0, 170.0, 135.71428571428572)","(15.0, 34.0, 26.680851063829788)"
05-01-2023 15:05:26.600615,"(1.22, 1.33, 1.3244186046511628)","(20.0, 80.0, 59.230769230769226)","(5.0, 6.6, 6.317073170731708)","(91.0, 590.0, 565.3846153846155)","(31.0, 130.0, 92.5)","(18.0, 38.0, 35.0)","(31.0, 170.0, 135.71428571428572)","(15.0, 34.0, 27.254901960784313)"
05-01-2023 15:05:27.784849,"(1.22, 1.33, 1.324871794871795)","(20.0, 80.0, 59.230769230769226)","(5.0, 6.6, 6.317073170731708)","(91.0, 590.0, 490.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 35.5)","(31.0, 170.0, 137.5)","(15.0, 34.0, 26.833333333333332)"
05-01-2023 15:05:28.947960,"(1.22, 1.33, 1.324871794871795)","(20.0, 80.0, 62.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 490.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.333333333333336)","(31.0, 170.0, 152.5)","(15.0, 34.0, 26.833333333333332)"
05-01-2023 15:05:30.130204,"(1.22, 1.33, 1.324871794871795)","(20.0, 80.0, 67.14285714285714)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 490.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.333333333333336)","(31.0, 160.0, 152.5)","(15.0, 34.0, 26.833333333333332)"
05-01-2023 15:05:31.256130,"(1.22, 1.33, 1.324871794871795)","(20.0, 80.0, 67.14285714285714)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.333333333333336)","(31.0, 160.0, 152.5)","(15.0, 34.0, 26.833333333333332)"
05-01-2023 15:05:32.288610,"(1.22, 1.33, 1.3235000000000001)","(20.0, 80.0, 67.14285714285714)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.333333333333336)","(31.0, 160.0, 155.0)","(15.0, 34.0, 26.680851063829788)"
05-01-2023 15:05:33.389302,"(1.22, 1.33, 1.3236842105263158)","(20.0, 80.0, 67.14285714285714)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 563.3333333333334)","(31.0, 130.0, 92.5)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 150.0)","(15.0, 34.0, 26.833333333333332)"
05-01-2023 15:05:34.541104,"(1.22, 1.33, 1.3232203389830508)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 865.8333333333333)","(31.0, 130.0, 92.5)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 150.0)","(15.0, 34.0, 26.680851063829788)"
05-01-2023 15:05:35.725905,"(1.22, 1.33, 1.3222222222222222)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 920.0, 660.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 38.0, 36.0)","(31.0, 160.0, 150.0)","(15.0, 34.0, 27.15909090909091)"
05-01-2023 15:05:36.911906,"(1.22, 1.33, 1.3222222222222222)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 920.0, 660.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 38.0, 36.0)","(31.0, 160.0, 150.0)","(15.0, 34.0, 27.15909090909091)"
05-01-2023 15:05:38.107636,"(1.22, 1.33, 1.3222222222222222)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 920.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.0)","(31.0, 160.0, 155.71428571428572)","(15.0, 34.0, 27.15909090909091)"
05-01-2023 15:05:39.301568,"(1.22, 1.33, 1.3222222222222222)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.0)","(31.0, 160.0, 155.71428571428572)","(15.0, 34.0, 27.15909090909091)"
05-01-2023 15:05:40.562122,"(1.22, 1.33, 1.3229629629629631)","(20.0, 80.0, 65.0)","(5.0, 6.6, 6.336363636363636)","(91.0, 590.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.0)","(31.0, 160.0, 155.71428571428572)","(15.0, 34.0, 27.15909090909091)"
05-01-2023 15:05:41.836683,"(1.22, 1.36, 1.3544545454545456)","(20.0, 80.0, 65.0)","(5.0, 6.2, 6.16)","(81.0, 590.0, 435.0)","(31.0, 130.0, 111.25)","(18.0, 38.0, 36.0)","(31.0, 160.0, 150.0)","(15.0, 34.0, 27.6)"
05-01-2023 15:05:43.029776,"(1.22, 1.37, 1.3674434389140273)","(20.0, 80.0, 65.0)","(5.0, 6.2, 6.072727272727273)","(81.0, 590.0, 526.0)","(31.0, 90.0, 87.5)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 104.0)","(15.0, 32.0, 28.333333333333332)"
05-01-2023 15:05:44.202637,"(1.22, 1.37, 1.36744920993228)","(20.0, 80.0, 65.0)","(5.0, 6.2, 6.084615384615384)","(81.0, 590.0, 554.4444444444445)","(31.0, 90.0, 92.5)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 107.5)","(15.0, 32.0, 27.444444444444443)"
05-01-2023 15:05:45.356771,"(1.22, 1.36, 1.3540659340659342)","(20.0, 80.0, 65.0)","(5.0, 6.2, 6.084615384615384)","(81.0, 590.0, 554.4444444444445)","(31.0, 130.0, 97.85714285714286)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 125.0)","(15.0, 32.0, 27.795454545454547)"
05-01-2023 15:05:46.782464,"(1.22, 1.34, 1.3361682242990656)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.275)","(81.0, 590.0, 445.0)","(31.0, 130.0, 108.57142857142857)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 125.0)","(15.0, 32.0, 27.697674418604652)"
05-01-2023 15:05:48.180009,"(1.22, 1.34, 1.3361682242990656)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.292307692307692)","(81.0, 590.0, 445.0)","(31.0, 130.0, 105.45454545454545)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 128.88888888888889)","(15.0, 32.0, 27.697674418604652)"
05-01-2023 15:05:49.576947,"(1.22, 1.34, 1.341891891891892)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.292307692307692)","(81.0, 590.0, 490.0)","(31.0, 130.0, 105.45454545454545)","(18.0, 38.0, 35.77777777777778)","(31.0, 160.0, 128.88888888888889)","(15.0, 32.0, 27.697674418604652)"
05-01-2023 15:05:50.952093,"(1.22, 1.35, 1.341891891891892)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.270588235294118)","(81.0, 590.0, 540.0)","(31.0, 130.0, 96.25)","(18.0, 38.0, 36.46153846153846)","(31.0, 160.0, 125.0)","(15.0, 32.0, 27.681818181818183)"
05-01-2023 15:05:52.175706,"(1.22, 1.35, 1.3426229508196723)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.254545454545455)","(81.0, 590.0, 445.0)","(31.0, 130.0, 93.18181818181819)","(18.0, 38.0, 36.46153846153846)","(31.0, 160.0, 125.0)","(15.0, 32.0, 28.714285714285715)"
05-01-2023 15:05:53.299347,"(1.22, 1.35, 1.344)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.254545454545455)","(81.0, 590.0, 445.0)","(31.0, 130.0, 107.5)","(18.0, 38.0, 36.46153846153846)","(31.0, 160.0, 133.75)","(15.0, 29.0, 26.7)"
05-01-2023 15:05:54.408963,"(1.22, 1.35, 1.3419672131147542)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.296)","(81.0, 590.0, 495.0)","(31.0, 130.0, 107.5)","(18.0, 38.0, 36.46153846153846)","(31.0, 160.0, 133.75)","(15.0, 27.0, 23.8)"
05-01-2023 15:05:55.575780,"(1.22, 1.35, 1.3456944444444445)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.296)","(81.0, 590.0, 495.0)","(31.0, 130.0, 107.5)","(18.0, 38.0, 36.57142857142857)","(31.0, 160.0, 136.66666666666666)","(15.0, 25.0, 23.23076923076923)"
05-01-2023 15:05:56.765463,"(1.22, 1.35, 1.346196319018405)","(20.0, 80.0, 65.0)","(5.0, 6.4, 6.310344827586207)","(81.0, 590.0, 495.0)","(31.0, 130.0, 106.0)","(18.0, 38.0, 36.57142857142857)","(31.0, 160.0, 136.66666666666666)","(15.0, 24.0, 23.285714285714285)"
05-01-2023 15:05:58.057688,"(1.22, 1.35, 1.3492579505300355)","(20.0, 75.0, 64.5)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 495.0)","(31.0, 130.0, 106.0)","(18.0, 38.0, 36.46153846153846)","(31.0, 160.0, 136.66666666666666)","(15.0, 24.0, 22.11111111111111)"
05-01-2023 15:05:59.303596,"(1.22, 1.36, 1.3565822784810126)","(20.0, 75.0, 63.333333333333336)","(5.0, 6.4, 6.296)","(81.0, 590.0, 548.5714285714286)","(31.0, 130.0, 88.46153846153847)","(18.0, 38.0, 36.888888888888886)","(31.0, 160.0, 134.0)","(15.0, 23.0, 21.2)"
05-01-2023 15:06:00.587351,"(1.22, 1.36, 1.3551937984496125)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 445.0)","(31.0, 130.0, 91.42857142857143)","(18.0, 38.0, 37.0)","(31.0, 160.0, 128.1818181818182)","(15.0, 22.0, 20.94736842105263)"
05-01-2023 15:06:01.705823,"(1.22, 1.37, 1.3607462686567164)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 445.0)","(31.0, 130.0, 91.42857142857143)","(18.0, 38.0, 37.0)","(31.0, 160.0, 132.0)","(15.0, 22.0, 21.076923076923077)"
05-01-2023 15:06:02.830632,"(1.22, 1.37, 1.3607462686567164)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 450.0)","(31.0, 130.0, 104.28571428571429)","(18.0, 38.0, 37.09090909090909)","(31.0, 160.0, 132.0)","(15.0, 22.0, 20.875)"
05-01-2023 15:06:03.974459,"(1.22, 1.37, 1.3602857142857143)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 450.0)","(31.0, 130.0, 104.28571428571429)","(18.0, 38.0, 37.09090909090909)","(31.0, 160.0, 135.2941176470588)","(15.0, 22.0, 20.875)"
05-01-2023 15:06:05.179538,"(1.22, 1.37, 1.3602857142857143)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 640.0, 392.5)","(31.0, 130.0, 104.28571428571429)","(18.0, 38.0, 37.09090909090909)","(31.0, 160.0, 135.2941176470588)","(15.0, 22.0, 20.38888888888889)"
05-01-2023 15:06:06.441444,"(1.22, 1.37, 1.3602857142857143)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 640.0, 360.0)","(31.0, 130.0, 104.28571428571429)","(18.0, 38.0, 37.09090909090909)","(31.0, 160.0, 135.2941176470588)","(15.0, 22.0, 20.37837837837838)"
05-01-2023 15:06:07.696017,"(1.22, 1.37, 1.3596000000000001)","(20.0, 75.0, 66.25)","(5.0, 6.4, 6.276190476190476)","(81.0, 640.0, 445.0)","(31.0, 130.0, 91.42857142857143)","(18.0, 38.0, 37.0)","(31.0, 160.0, 133.75)","(15.0, 22.0, 20.333333333333332)"
05-01-2023 15:06:09.086968,"(1.22, 1.37, 1.3596000000000001)","(20.0, 75.0, 63.4375)","(5.0, 6.4, 6.276190476190476)","(81.0, 590.0, 445.0)","(31.0, 130.0, 91.42857142857143)","(18.0, 38.0, 37.0)","(31.0, 160.0, 129.56521739130434)","(15.0, 22.0, 20.585365853658537)"
05-01-2023 15:06:10.412380,"(1.18, 1.37, 1.360769230769231)","(26.0, 70.0, 61.25)","(5.0, 6.4, 6.276190476190476)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.28571428571429)","(21.0, 38.0, 37.09090909090909)","(51.0, 160.0, 135.2941176470588)","(15.0, 22.0, 20.928571428571427)"
05-01-2023 15:06:11.717878,"(1.18, 1.37, 1.360769230769231)","(26.0, 70.0, 61.25)","(5.0, 6.4, 6.276190476190476)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.28571428571429)","(21.0, 38.0, 37.09090909090909)","(51.0, 160.0, 135.2941176470588)","(15.0, 21.0, 20.571428571428573)"
05-01-2023 15:06:13.190019,"(1.18, 1.37, 1.3631818181818183)","(26.0, 70.0, 61.25)","(5.0, 6.4, 6.291666666666667)","(101.0, 590.0, 480.0)","(31.0, 130.0, 104.28571428571429)","(21.0, 38.0, 37.09090909090909)","(51.0, 160.0, 135.2941176470588)","(15.0, 21.0, 19.736842105263158)"
