,Willows Pride,Amendola,Shes Got Moves,Locked On Scotch,Replication,Teddy Box,Princess Penny,Special Thunder
07-01-2023 19:45:21.521883,"(21.0, 44.0, 32.1)","(4.4, 7.0, 6.636363636363637)","(10.0, 13.0, 11.0625)","(1.95, 2.3, 2.243157894736842)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.3999999999999995)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:22.777204,"(21.0, 44.0, 32.1)","(4.4, 7.0, 6.724137931034483)","(10.0, 13.0, 10.846153846153847)","(1.95, 2.3, 2.243157894736842)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.49090909090909)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:23.990632,"(21.0, 44.0, 32.1)","(4.4, 7.0, 6.724137931034483)","(10.0, 13.0, 10.777777777777779)","(1.95, 2.3, 2.27)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.49090909090909)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:25.145835,"(21.0, 44.0, 32.1)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.222222222222221)","(1.95, 2.3, 2.27)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.49090909090909)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:26.292672,"(21.0, 44.0, 32.1)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.255)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.3999999999999995)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:27.468094,"(21.0, 44.0, 32.1)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2568)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.3999999999999995)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:28.596895,"(21.0, 44.0, 32.1)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2568)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.3999999999999995)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:29.732240,"(21.0, 42.0, 39.0)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2791304347826085)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.6, 5.2625)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:30.781776,"(21.0, 40.0, 39.0)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2614285714285716)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.42)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:31.835341,"(21.0, 40.0, 39.0)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2614285714285716)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.311111111111111)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:32.906286,"(21.0, 40.0, 39.0)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.2614285714285716)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.311111111111111)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:34.060269,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.24375)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.311111111111111)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:35.284655,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.24375)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.311111111111111)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:36.432004,"(21.0, 40.0, 32.57142857142857)","(4.4, 6.6, 6.457142857142857)","(10.0, 13.0, 11.25)","(1.95, 2.3, 2.236666666666667)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.381818181818182)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:37.561851,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.2600000000000002)","(41.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.34)","(31.0, 42.0, 32.06896551724138)"
07-01-2023 19:45:38.647505,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.2600000000000002)","(31.0, 44.0, 36.8)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 42.0, 33.84615384615385)"
07-01-2023 19:45:39.723471,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.2600000000000002)","(31.0, 44.0, 38.0)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 36.25)"
07-01-2023 19:45:40.807078,"(21.0, 40.0, 32.77777777777778)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.24)","(31.0, 44.0, 38.0)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.35)","(31.0, 40.0, 33.84615384615385)"
07-01-2023 19:45:41.967537,"(21.0, 40.0, 31.216216216216218)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.24)","(31.0, 44.0, 38.25)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 32.77777777777778)"
07-01-2023 19:45:43.066152,"(21.0, 40.0, 30.319148936170212)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.26)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.5625)"
07-01-2023 19:45:44.206464,"(21.0, 40.0, 28.333333333333332)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.292307692307692)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:45:45.306106,"(21.0, 40.0, 29.65909090909091)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.292307692307692)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:45:46.437739,"(21.0, 40.0, 28.333333333333332)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.95, 2.32, 2.292307692307692)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:45:47.525278,"(21.0, 40.0, 28.333333333333332)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.607142857142858)","(1.95, 2.32, 2.2666666666666666)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:45:48.675762,"(21.0, 40.0, 29.65909090909091)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.95, 2.32, 2.2857142857142856)","(31.0, 42.0, 37.5)","(10.0, 18.0, 15.958333333333334)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:45:49.757887,"(21.0, 40.0, 28.333333333333332)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.95, 2.32, 2.263157894736842)","(31.0, 42.0, 37.45945945945946)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:50.906706,"(21.0, 40.0, 28.3)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.32, 2.2857142857142856)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:52.023245,"(21.0, 40.0, 29.6)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.32, 2.2777777777777777)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:53.120403,"(21.0, 40.0, 28.3)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.260869565217391)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:54.289636,"(21.0, 40.0, 28.3)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.279333333333333)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:55.453410,"(21.0, 40.0, 29.11627906976744)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2285714285714286)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.013513513513512)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:56.582950,"(21.0, 40.0, 27.68421052631579)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.267777777777778)","(31.0, 42.0, 37.2)","(10.0, 18.0, 16.5)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:57.724834,"(21.0, 40.0, 27.35135135135135)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.2)","(10.0, 17.5, 15.68421052631579)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:58.867317,"(21.0, 40.0, 27.35135135135135)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.2)","(10.0, 17.5, 15.68421052631579)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.48148148148148)"
07-01-2023 19:45:59.894113,"(21.0, 40.0, 27.35135135135135)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.4375)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:00.900835,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:02.002185,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.35)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:03.119905,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:04.258271,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:05.408012,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:06.523710,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:07.633032,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:08.717273,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 31.29032258064516)"
07-01-2023 19:46:09.839151,"(21.0, 40.0, 27.325)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.631578947368421)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.257894736842105)","(31.0, 40.0, 33.733333333333334)"
07-01-2023 19:46:10.870090,"(21.0, 36.0, 31.5)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.528301886792454)","(1.9, 2.34, 2.2483333333333335)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.35)","(31.0, 38.0, 34.0)"
07-01-2023 19:46:11.930731,"(21.0, 36.0, 28.5)","(4.4, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.9, 2.34, 2.2866666666666666)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.35)","(31.0, 38.0, 31.93103448275862)"
07-01-2023 19:46:12.943762,"(21.0, 36.0, 27.45)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.25)","(1.9, 2.34, 2.2866666666666666)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.35)","(31.0, 38.0, 31.93103448275862)"
07-01-2023 19:46:13.997779,"(21.0, 34.0, 27.636363636363637)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.2866666666666666)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.429032258064516)","(31.0, 38.0, 31.555555555555557)"
07-01-2023 19:46:15.034496,"(21.0, 34.0, 27.5)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.273333333333333)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.429032258064516)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:16.047312,"(21.0, 34.0, 27.5)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.273333333333333)","(31.0, 42.0, 37.73684210526316)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.233333333333333)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:17.055110,"(21.0, 34.0, 27.5)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.2866666666666666)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.2625)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:18.139964,"(21.0, 34.0, 27.5)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.273333333333333)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.435294117647059)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:19.244402,"(21.0, 34.0, 27.21212121212121)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.2866666666666666)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.378571428571429)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:20.345998,"(21.0, 34.0, 27.233333333333334)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.29)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.463157894736843)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:21.456644,"(21.0, 34.0, 27.233333333333334)","(4.8, 6.6, 6.357575757575757)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.308)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.378571428571429)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:22.525917,"(21.0, 34.0, 27.233333333333334)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.308)","(31.0, 42.0, 37.13513513513514)","(10.0, 17.5, 15.357142857142858)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:23.531592,"(21.0, 34.0, 27.205882352941178)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 11.266666666666667)","(1.9, 2.34, 2.308)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:24.545580,"(21.0, 34.0, 27.35)","(4.8, 6.6, 6.389473684210526)","(10.0, 13.0, 12.066666666666666)","(1.9, 2.34, 2.32)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.513513513513512)"
07-01-2023 19:46:25.653050,"(21.0, 32.0, 27.208333333333332)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.8)","(1.9, 2.34, 2.2885714285714283)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.684210526315788)"
07-01-2023 19:46:26.779906,"(21.0, 32.0, 27.238095238095237)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.2625)","(1.9, 2.34, 2.29)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.684210526315788)"
07-01-2023 19:46:27.996239,"(21.0, 32.0, 27.161290322580644)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.095744680851064)","(1.9, 2.36, 2.29)","(31.0, 42.0, 37.23529411764706)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.3307692307692305)","(31.0, 38.0, 31.684210526315788)"
07-01-2023 19:46:29.110940,"(21.0, 32.0, 27.833333333333332)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.095744680851064)","(1.9, 2.36, 2.3)","(31.0, 42.0, 36.214285714285715)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.684210526315788)"
07-01-2023 19:46:30.268404,"(21.0, 30.0, 27.272727272727273)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.049019607843137)","(1.9, 2.36, 2.27)","(31.0, 42.0, 36.214285714285715)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.684210526315788)"
07-01-2023 19:46:31.349736,"(21.0, 30.0, 27.272727272727273)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.049019607843137)","(1.9, 2.36, 2.3066666666666666)","(31.0, 42.0, 36.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:32.362605,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.083333333333334)","(1.9, 2.34, 2.3066666666666666)","(31.0, 40.0, 36.25)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:33.414109,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3309090909090906)","(31.0, 40.0, 36.25)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:34.477509,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3309090909090906)","(31.0, 40.0, 32.34782608695652)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:35.564010,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3309090909090906)","(31.0, 40.0, 32.34782608695652)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:36.604551,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3)","(31.0, 40.0, 33.23529411764706)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 31.846153846153847)"
07-01-2023 19:46:37.598263,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3)","(31.0, 40.0, 32.972972972972975)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:38.599924,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3)","(31.0, 36.0, 32.64)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:39.605549,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3)","(31.0, 36.0, 32.64)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:40.683546,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.34, 2.3)","(31.0, 40.0, 34.13333333333333)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.34)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:41.821059,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.166666666666666)","(1.9, 2.36, 2.288)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.372727272727273)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:42.959161,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.071428571428571)","(1.9, 2.36, 2.288)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.488235294117647)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:44.060265,"(21.0, 30.0, 27.096774193548388)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.071428571428571)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.583333333333333)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:45.161245,"(21.0, 30.0, 27.09375)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.0)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.588)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:46.207388,"(21.0, 30.0, 27.09375)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.0)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.4375)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:47.200266,"(21.0, 30.0, 27.09375)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 10.954545454545455)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.4375)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:48.234345,"(21.0, 30.0, 27.09375)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 10.954545454545455)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.625)","(4.6, 5.7, 5.4375)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:49.345654,"(21.0, 29.0, 27.181818181818183)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.4375)","(31.0, 38.0, 32.05714285714286)"
07-01-2023 19:46:50.473586,"(21.0, 29.0, 27.095238095238095)","(4.8, 6.6, 6.389473684210526)","(10.0, 12.5, 11.021739130434783)","(1.9, 2.36, 2.3221052631578947)","(31.0, 40.0, 34.666666666666664)","(10.0, 17.5, 15.670731707317072)","(4.6, 5.7, 5.4375)","(31.0, 38.0, 32.05714285714286)"
