,Pocket Rox,Komachi,Dance Of Thunder,Hot Seat,Numpty,Bronski,Nerrivik,Rogers Day,Strawberry Moon,Fiji,More Than Discreet,Sheeza Tilly,Masina
06-01-2023 15:19:09.630404,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.2, 7.692307692307692)","(71.0, 180.0, 153.33333333333331)","(6.5, 7.6, 7.423529411764705)","(41.0, 160.0, 136.0)","(26.0, 55.0, 52.07692307692308)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.2178571428571425)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 35.375)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:11.429884,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 153.33333333333331)","(6.5, 7.6, 7.423529411764705)","(41.0, 160.0, 136.0)","(26.0, 55.0, 52.07692307692308)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.1875)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 35.375)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:13.208360,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 153.33333333333331)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 52.07692307692308)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.1875)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 35.375)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:14.984259,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 153.33333333333331)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 52.07692307692308)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.1875)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 35.375)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:16.730611,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 153.33333333333331)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 46.5)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.245454545454546)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 30.2)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:18.421874,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 46.5)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.2384615384615385)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 38.0, 30.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:20.166779,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 46.5)","(11.0, 16.0, 15.2)","(3.6, 4.4, 4.245454545454546)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:21.931463,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 51.6)","(11.0, 16.0, 15.55)","(3.6, 4.4, 4.128205128205128)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.30769230769231)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:23.691661,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 51.6)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.1125)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.30769230769231)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:25.498281,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 51.6)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.112121212121211)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.30769230769231)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:27.233984,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 45.0)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.112121212121211)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.0)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:28.990780,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.692307692307692)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.446153846153846)","(41.0, 160.0, 136.0)","(26.0, 55.0, 45.0)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.112121212121211)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:30.664682,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.347058823529411)","(5.0, 8.0, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.6, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 55.0, 45.0)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.117391304347826)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:32.443175,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 55.0, 45.0)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.114285714285714)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:34.331092,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 55.0, 45.0)","(11.0, 16.0, 15.55)","(3.6, 4.2, 4.114285714285714)","(10.0, 14.0, 13.615384615384615)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.5)","(101.0, 230.0, 195.0)"
06-01-2023 15:19:36.336553,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 55.0, 41.666666666666664)","(11.0, 16.0, 16.558823529411764)","(3.6, 4.2, 3.955232558139535)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.5)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:38.684153,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 28.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:41.104320,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 7.673469387755102)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.5)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:43.176059,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.2, 8.24)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.30769230769231)","(101.0, 230.0, 221.11111111111111)"
06-01-2023 15:19:45.014020,"(16.0, 27.0, 23.615384615384617)","(4.0, 4.5, 4.336363636363636)","(5.0, 8.6, 8.727272727272727)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.30769230769231)","(101.0, 230.0, 221.11111111111111)"
06-01-2023 15:19:46.830449,"(16.0, 27.0, 24.46153846153846)","(4.0, 4.5, 4.336363636363636)","(5.0, 9.0, 8.52)","(71.0, 180.0, 172.72727272727272)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 136.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 31.0)","(101.0, 230.0, 221.11111111111111)"
06-01-2023 15:19:48.612227,"(16.0, 27.0, 28.0)","(4.0, 4.5, 4.225925925925925)","(5.0, 9.0, 8.52)","(71.0, 180.0, 174.28571428571428)","(6.5, 7.4, 7.126315789473685)","(41.0, 160.0, 110.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9512658227848103)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.333333333333336)","(101.0, 230.0, 220.0)"
06-01-2023 15:19:50.322231,"(16.0, 32.0, 30.857142857142858)","(4.0, 4.3, 4.26551724137931)","(5.0, 9.0, 8.52)","(71.0, 180.0, 174.28571428571428)","(6.5, 7.4, 7.103370786516854)","(41.0, 160.0, 130.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.705882352941176)","(31.0, 60.0, 52.0)","(18.0, 36.0, 34.46153846153846)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:52.087366,"(16.0, 32.0, 28.0)","(4.0, 4.3, 4.267741935483871)","(5.0, 9.0, 8.52)","(71.0, 180.0, 145.0)","(6.5, 7.4, 7.103370786516854)","(41.0, 160.0, 130.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 29.333333333333332)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:53.920693,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.267741935483871)","(5.0, 9.0, 8.52)","(71.0, 180.0, 145.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 130.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 29.333333333333332)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:55.594925,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.267741935483871)","(5.0, 9.0, 8.76)","(71.0, 180.0, 145.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 130.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 29.333333333333332)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:57.273775,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.267741935483871)","(5.0, 9.0, 8.76)","(71.0, 180.0, 160.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 125.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 29.333333333333332)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:19:58.870070,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.267741935483871)","(5.0, 9.0, 8.6)","(71.0, 180.0, 160.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 125.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.285714285714285)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:00.493013,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.257446808510638)","(5.0, 9.0, 8.6)","(71.0, 180.0, 160.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 125.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.285714285714285)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:02.074511,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.228571428571429)","(5.0, 9.0, 8.6)","(71.0, 180.0, 160.0)","(6.5, 7.4, 7.093023255813954)","(41.0, 160.0, 125.0)","(26.0, 50.0, 41.666666666666664)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.285714285714285)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:03.848574,"(16.0, 32.0, 28.5)","(4.0, 4.3, 4.228571428571429)","(5.0, 9.0, 8.6)","(71.0, 180.0, 160.0)","(6.5, 7.4, 7.081927710843374)","(41.0, 160.0, 125.0)","(26.0, 50.0, 44.0)","(11.0, 17.0, 16.558823529411764)","(3.6, 4.0, 3.9510752688172044)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 52.0)","(18.0, 36.0, 30.285714285714285)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:05.619334,"(16.0, 32.0, 26.076923076923077)","(4.0, 4.3, 4.239393939393939)","(5.0, 9.0, 8.76)","(71.0, 180.0, 150.0)","(6.5, 7.4, 7.10989010989011)","(41.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.6, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 48.0)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:07.440521,"(16.0, 32.0, 27.5)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.0, 8.8)","(71.0, 180.0, 153.33333333333334)","(6.5, 7.4, 7.10989010989011)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 60.0, 47.666666666666664)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:09.236890,"(16.0, 30.0, 27.5)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.8)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.10989010989011)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 55.0, 47.666666666666664)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:11.116684,"(16.0, 30.0, 25.833333333333332)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.65)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.087755102040816)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 46.0)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:12.733200,"(16.0, 30.0, 25.833333333333332)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.65)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.087755102040816)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 46.0)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:14.412383,"(16.0, 30.0, 25.833333333333332)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.65)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.087755102040816)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:15.965187,"(16.0, 30.0, 25.833333333333332)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.733333333333334)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.105769230769231)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:17.570412,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.65)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.105769230769231)","(51.0, 160.0, 125.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:19.139899,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 8.971428571428572)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.039344262295082)","(51.0, 160.0, 136.66666666666666)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:20.764430,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 9.127272727272727)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.094915254237288)","(51.0, 160.0, 140.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:22.284279,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 9.127272727272727)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.098245614035088)","(51.0, 160.0, 140.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:23.763665,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 9.127272727272727)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.098245614035088)","(51.0, 160.0, 140.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:25.277843,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.239393939393939)","(5.5, 9.4, 9.127272727272727)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.098245614035088)","(51.0, 160.0, 140.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.950909090909091)","(10.0, 14.0, 13.607142857142858)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:26.858962,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.235294117647059)","(5.5, 9.4, 9.127272727272727)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.0928571428571425)","(51.0, 160.0, 140.0)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.541666666666666)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.77777777777778)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:28.478615,"(16.0, 30.0, 26.0)","(4.0, 4.3, 4.235294117647059)","(5.5, 9.4, 8.92)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.069565217391305)","(51.0, 160.0, 116.66666666666667)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.541666666666666)","(31.0, 50.0, 45.5)","(18.0, 36.0, 29.714285714285715)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:29.999246,"(16.0, 30.0, 26.363636363636363)","(4.0, 4.3, 4.237142857142857)","(5.5, 9.4, 9.133333333333333)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.034782608695652)","(51.0, 160.0, 116.66666666666667)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.541666666666666)","(31.0, 50.0, 45.5)","(18.0, 34.0, 30.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:31.586488,"(16.0, 30.0, 26.363636363636363)","(4.0, 4.3, 4.237142857142857)","(5.5, 9.4, 9.215384615384615)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.034782608695652)","(51.0, 160.0, 116.66666666666667)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.541666666666666)","(31.0, 50.0, 45.5)","(18.0, 32.0, 30.666666666666668)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:33.159806,"(16.0, 30.0, 26.363636363636363)","(4.0, 4.3, 4.237142857142857)","(5.5, 9.4, 9.215384615384615)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.034782608695652)","(51.0, 160.0, 116.66666666666667)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.541666666666666)","(31.0, 50.0, 45.5)","(18.0, 32.0, 30.666666666666668)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:34.689959,"(16.0, 30.0, 26.363636363636363)","(4.0, 4.3, 4.237142857142857)","(5.5, 9.4, 9.215384615384615)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.034782608695652)","(51.0, 160.0, 116.66666666666667)","(26.0, 48.0, 42.666666666666664)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9459999999999997)","(10.0, 14.0, 13.3125)","(31.0, 50.0, 45.5)","(18.0, 32.0, 30.666666666666668)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:36.225785,"(16.0, 30.0, 26.363636363636363)","(4.0, 4.3, 4.245)","(5.5, 9.4, 9.175)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9488151658767774)","(10.0, 14.0, 13.45)","(31.0, 50.0, 45.0)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:37.797983,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.3, 4.245)","(5.5, 9.4, 8.9)","(71.0, 170.0, 153.33333333333334)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 127.5)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9488151658767774)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 206.66666666666666)"
06-01-2023 15:20:39.393401,"(16.0, 29.0, 26.166666666666668)","(4.0, 4.3, 4.258904109589041)","(5.5, 9.4, 9.1)","(71.0, 170.0, 160.0)","(6.5, 7.4, 7.076923076923077)","(51.0, 160.0, 138.33333333333334)","(26.0, 48.0, 44.0)","(11.0, 17.0, 16.555555555555557)","(3.7, 4.0, 3.9488151658767774)","(10.0, 14.0, 13.45)","(31.0, 48.0, 44.888888888888886)","(18.0, 32.0, 31.0)","(101.0, 230.0, 200.0)"
