,Fentons Rise,Not Afraid,Perfect Stranger,Bells Galore,Pumper
11-01-2023 13:19:02.697036,"(1.8, 2.06, 1.9921084337349397)","(20.0, 38.0, 32.76190476190476)","(20.0, 48.0, 32.516129032258064)","(2.8, 3.05, 3.00734693877551)","(4.8, 9.4, 8.587096774193547)"
11-01-2023 13:19:03.526759,"(1.8, 2.02, 2.008888888888889)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 2.988125)","(4.8, 9.4, 8.965517241379311)"
11-01-2023 13:19:04.362964,"(1.8, 2.02, 2.013170731707317)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0028571428571427)","(4.8, 9.0, 8.848)"
11-01-2023 13:19:05.241673,"(1.8, 2.02, 2.013)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 2.988125)","(4.8, 9.0, 8.81)"
11-01-2023 13:19:06.105157,"(1.8, 2.02, 2.013)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0028571428571427)","(4.8, 9.0, 8.81904761904762)"
11-01-2023 13:19:06.929868,"(1.8, 2.02, 2.013)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 2.9896774193548388)","(4.8, 9.0, 8.853846153846154)"
11-01-2023 13:19:07.778983,"(1.8, 2.02, 2.013)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 2.988125)","(4.8, 9.0, 8.82)"
11-01-2023 13:19:08.568215,"(1.8, 2.02, 2.013)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 2.9896774193548388)","(4.8, 9.0, 8.856)"
11-01-2023 13:19:09.440521,"(1.8, 2.06, 2.0018772563176896)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 31.448275862068964)","(2.8, 3.05, 2.950833333333333)","(4.8, 9.0, 8.805405405405406)"
11-01-2023 13:19:10.382895,"(1.8, 2.06, 2.0018772563176896)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 31.448275862068964)","(2.8, 3.05, 2.933125)","(4.8, 9.0, 8.805405405405406)"
11-01-2023 13:19:11.197455,"(1.8, 2.06, 2.0018772563176896)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 31.448275862068964)","(2.8, 3.05, 3.0036363636363634)","(4.8, 9.0, 8.805405405405406)"
11-01-2023 13:19:12.018131,"(1.8, 2.02, 2.0141176470588236)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0275)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:12.821991,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0341176470588236)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:13.636137,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0341176470588236)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:14.554976,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0341176470588236)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:15.510977,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0341176470588236)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:16.329464,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0341176470588236)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:17.196142,"(1.8, 2.02, 2.0092307692307694)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 37.714285714285715)","(2.8, 3.05, 3.0377272727272726)","(4.8, 9.0, 8.858823529411765)"
11-01-2023 13:19:18.004406,"(1.8, 2.02, 2.016)","(20.0, 38.0, 33.368421052631575)","(20.0, 48.0, 31.448275862068964)","(2.8, 3.05, 3.033125)","(4.8, 9.0, 8.810526315789474)"
11-01-2023 13:19:18.787817,"(1.8, 2.02, 2.012)","(20.0, 38.0, 33.368421052631575)","(20.0, 46.0, 43.16666666666667)","(2.8, 3.05, 3.033125)","(4.8, 9.0, 8.832558139534884)"
11-01-2023 13:19:19.688347,"(1.8, 2.02, 2.016)","(20.0, 38.0, 33.368421052631575)","(20.0, 46.0, 43.875)","(2.8, 3.05, 3.1364285714285716)","(4.8, 9.0, 8.610810810810811)"
11-01-2023 13:19:20.581199,"(1.8, 2.02, 1.9866666666666666)","(20.0, 38.0, 33.368421052631575)","(20.0, 46.0, 44.0)","(2.8, 3.15, 3.1392857142857142)","(4.8, 9.0, 8.610810810810811)"
11-01-2023 13:19:21.477532,"(1.8, 2.02, 1.97)","(20.0, 38.0, 33.368421052631575)","(20.0, 46.0, 39.63636363636363)","(2.8, 3.15, 3.114705882352941)","(4.8, 9.0, 8.657142857142857)"
11-01-2023 13:19:22.301543,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 33.368421052631575)","(20.0, 44.0, 38.90909090909091)","(2.8, 3.15, 3.114705882352941)","(4.8, 9.0, 8.610810810810811)"
11-01-2023 13:19:23.181208,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 33.55555555555556)","(20.0, 44.0, 38.13333333333333)","(2.8, 3.15, 3.114705882352941)","(4.8, 9.0, 8.63076923076923)"
11-01-2023 13:19:24.000683,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 34.92307692307692)","(20.0, 44.0, 37.28)","(2.8, 3.15, 3.114705882352941)","(4.8, 9.0, 8.63076923076923)"
11-01-2023 13:19:24.809427,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 37.523809523809526)","(20.0, 44.0, 37.06666666666667)","(2.8, 3.15, 3.1277777777777778)","(4.8, 9.0, 8.648780487804878)"
11-01-2023 13:19:25.776187,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 35.75)","(20.0, 44.0, 31.0)","(2.8, 3.15, 3.1421052631578945)","(4.8, 9.0, 8.63076923076923)"
11-01-2023 13:19:26.712410,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 37.0)","(20.0, 44.0, 32.18181818181818)","(2.8, 3.15, 3.1227272727272726)","(4.8, 9.0, 8.63076923076923)"
11-01-2023 13:19:27.519261,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 37.0)","(20.0, 44.0, 32.18181818181818)","(2.8, 3.15, 3.1227272727272726)","(4.8, 9.0, 8.63076923076923)"
11-01-2023 13:19:28.409851,"(1.8, 2.02, 1.9648275862068965)","(20.0, 38.0, 37.2)","(20.0, 44.0, 32.18181818181818)","(2.8, 3.15, 3.1227272727272726)","(4.8, 9.0, 8.810526315789474)"
11-01-2023 13:19:29.272743,"(1.8, 1.98, 1.9514285714285713)","(20.0, 38.0, 35.473684210526315)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.1166666666666667)","(4.8, 9.0, 8.809756097560976)"
11-01-2023 13:19:30.077661,"(1.8, 1.98, 1.944705882352941)","(20.0, 38.0, 36.0)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.142857142857143)","(4.8, 9.0, 8.809756097560976)"
11-01-2023 13:19:30.998997,"(1.8, 1.98, 1.944705882352941)","(20.0, 38.0, 37.111111111111114)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.142857142857143)","(4.8, 9.0, 8.809756097560976)"
11-01-2023 13:19:31.859443,"(1.8, 1.98, 1.943076923076923)","(20.0, 38.0, 37.111111111111114)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.142857142857143)","(4.8, 9.0, 8.809756097560976)"
11-01-2023 13:19:32.694570,"(1.8, 1.98, 1.943076923076923)","(20.0, 46.0, 45.09090909090909)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.145833333333333)","(4.8, 9.0, 8.818181818181818)"
11-01-2023 13:19:33.502990,"(1.8, 1.98, 1.943076923076923)","(20.0, 46.0, 43.142857142857146)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.15, 3.145833333333333)","(4.8, 9.0, 8.818181818181818)"
11-01-2023 13:19:34.328725,"(1.8, 1.98, 1.926)","(20.0, 46.0, 43.142857142857146)","(20.0, 44.0, 30.071428571428573)","(2.8, 3.15, 3.1444444444444444)","(4.8, 9.0, 8.619047619047619)"
11-01-2023 13:19:35.310131,"(1.8, 1.98, 1.926)","(20.0, 46.0, 40.76190476190476)","(20.0, 44.0, 30.071428571428573)","(2.8, 3.15, 3.1444444444444444)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:36.189191,"(1.8, 1.98, 1.9042105263157894)","(20.0, 46.0, 40.76190476190476)","(20.0, 44.0, 31.8125)","(2.8, 3.15, 3.1444444444444444)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:37.067056,"(1.8, 1.98, 1.9042105263157894)","(20.0, 46.0, 40.76190476190476)","(20.0, 44.0, 31.8125)","(2.8, 3.15, 3.1444444444444444)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:38.029368,"(1.8, 1.93, 1.9049999999999998)","(20.0, 46.0, 40.76190476190476)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.3, 3.1706896551724135)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:38.829089,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 40.76190476190476)","(20.0, 44.0, 35.61290322580645)","(2.8, 3.3, 3.1706896551724135)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:39.777149,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 41.80952380952381)","(20.0, 42.0, 38.0)","(2.8, 3.3, 3.2666666666666666)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:40.772872,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 36.4)","(2.8, 3.3, 3.2666666666666666)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:41.679991,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.92307692307692)","(2.8, 3.3, 3.273913043478261)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:42.551899,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.92307692307692)","(2.8, 3.3, 3.273913043478261)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:43.544392,"(1.8, 1.93, 1.899230769230769)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.2684210526315787)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:44.376065,"(1.8, 1.93, 1.9014285714285712)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 32.142857142857146)","(2.8, 3.3, 3.2684210526315787)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:45.212458,"(1.8, 1.93, 1.8966666666666665)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 32.142857142857146)","(2.8, 3.3, 3.2684210526315787)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:46.110930,"(1.8, 1.91, 1.8975)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.35, 3.246875)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:46.938728,"(1.8, 1.91, 1.8933333333333333)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.2714285714285714)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:48.118853,"(1.8, 1.94, 1.90875)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.283333333333333)","(4.8, 8.8, 8.65)"
11-01-2023 13:19:48.928191,"(1.8, 1.94, 1.90875)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.283333333333333)","(5.0, 8.8, 8.65)"
11-01-2023 13:19:49.887683,"(1.8, 1.94, 1.90875)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.283333333333333)","(5.0, 8.8, 8.65)"
11-01-2023 13:19:50.878568,"(1.8, 1.94, 1.90875)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.283333333333333)","(5.0, 8.8, 8.65)"
11-01-2023 13:19:51.802002,"(1.8, 1.94, 1.90875)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.3, 3.283333333333333)","(5.0, 8.8, 8.65)"
11-01-2023 13:19:52.644288,"(1.8, 1.95, 1.91)","(20.0, 46.0, 41.80952380952381)","(20.0, 40.0, 32.142857142857146)","(2.8, 3.3, 3.2789473684210524)","(5.0, 8.8, 8.65)"
11-01-2023 13:19:53.552987,"(1.8, 1.95, 1.9033333333333333)","(20.0, 46.0, 34.266666666666666)","(20.0, 40.0, 32.142857142857146)","(2.8, 3.3, 3.26)","(5.0, 8.8, 8.7)"
11-01-2023 13:19:54.538790,"(1.8, 1.91, 1.8849999999999998)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.35, 3.316666666666667)","(5.0, 8.8, 8.692307692307692)"
11-01-2023 13:19:55.489839,"(1.8, 1.91, 1.8827272727272726)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.35, 3.3333333333333335)","(5.0, 9.0, 8.65)"
11-01-2023 13:19:56.363237,"(1.8, 1.91, 1.8823076923076922)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.35, 3.3333333333333335)","(5.0, 9.0, 8.670588235294117)"
11-01-2023 13:19:57.151905,"(1.8, 1.91, 1.8823076923076922)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.35, 3.340909090909091)","(5.0, 9.0, 8.670588235294117)"
11-01-2023 13:19:58.048925,"(1.8, 1.91, 1.8937837837837839)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.3181818181818183)","(5.0, 9.0, 8.670588235294117)"
11-01-2023 13:19:58.879969,"(1.8, 1.91, 1.8937837837837839)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.325)","(5.0, 9.0, 8.670588235294117)"
11-01-2023 13:19:59.761211,"(1.8, 1.91, 1.8937837837837839)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.3181818181818183)","(5.0, 9.0, 8.68)"
11-01-2023 13:20:00.680626,"(1.8, 1.91, 1.8975)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 33.888888888888886)","(2.8, 3.45, 3.3106060606060606)","(5.0, 9.0, 8.657142857142857)"
11-01-2023 13:20:01.539170,"(1.8, 1.91, 1.9082608695652172)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.67741935483871)","(2.8, 3.45, 3.3106060606060606)","(5.0, 9.0, 8.657142857142857)"
11-01-2023 13:20:02.347732,"(1.8, 1.91, 1.9014285714285715)","(20.0, 46.0, 43.904761904761905)","(20.0, 40.0, 34.67741935483871)","(2.8, 3.45, 3.3197674418604652)","(5.0, 9.0, 8.68)"
11-01-2023 13:20:03.218906,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 35.42857142857143)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.3625)","(5.0, 9.0, 8.66)"
11-01-2023 13:20:04.100497,"(1.8, 1.91, 1.9014285714285715)","(20.0, 44.0, 34.90909090909091)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.357142857142857)","(5.0, 9.0, 8.642105263157895)"
11-01-2023 13:20:05.002132,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.90909090909091)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.357142857142857)","(5.0, 9.0, 8.66)"
11-01-2023 13:20:05.884569,"(1.8, 1.91, 1.9014285714285715)","(20.0, 44.0, 34.90909090909091)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.357142857142857)","(5.0, 9.0, 8.642105263157895)"
11-01-2023 13:20:06.674725,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.90909090909091)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.3625)","(5.0, 9.0, 8.642105263157895)"
11-01-2023 13:20:07.485178,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.714285714285715)","(20.0, 40.0, 34.705882352941174)","(2.8, 3.4, 3.3625)","(5.0, 9.0, 8.642105263157895)"
11-01-2023 13:20:08.520517,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.714285714285715)","(20.0, 40.0, 34.67741935483871)","(2.8, 3.45, 3.361111111111111)","(5.0, 9.0, 8.654545454545454)"
11-01-2023 13:20:09.436612,"(1.8, 1.91, 1.9014285714285715)","(20.0, 44.0, 34.714285714285715)","(20.0, 40.0, 34.67741935483871)","(2.8, 3.45, 3.361111111111111)","(5.0, 9.0, 8.654545454545454)"
11-01-2023 13:20:10.287829,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.714285714285715)","(20.0, 40.0, 34.67741935483871)","(2.8, 3.45, 3.3653846153846154)","(5.0, 9.0, 8.638095238095238)"
11-01-2023 13:20:11.087794,"(1.8, 1.91, 1.9082608695652172)","(20.0, 44.0, 34.714285714285715)","(20.0, 40.0, 35.06896551724138)","(2.8, 3.45, 3.3653846153846154)","(5.0, 9.0, 8.638095238095238)"
11-01-2023 13:20:12.001411,"(1.8, 1.91, 1.895)","(20.0, 44.0, 37.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.35)","(5.0, 9.0, 8.56)"
11-01-2023 13:20:13.054374,"(1.8, 1.91, 1.8817647058823528)","(20.0, 44.0, 37.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.335714285714286)","(5.0, 8.8, 8.514285714285714)"
11-01-2023 13:20:13.855325,"(1.8, 1.91, 1.8814285714285712)","(20.0, 44.0, 42.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.335714285714286)","(5.0, 8.8, 8.514285714285714)"
11-01-2023 13:20:14.727421,"(1.8, 1.91, 1.8814285714285712)","(20.0, 44.0, 42.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.3520408163265305)","(5.0, 8.6, 8.533333333333333)"
11-01-2023 13:20:15.594269,"(1.8, 1.91, 1.8814285714285712)","(20.0, 44.0, 42.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.361111111111111)","(5.0, 8.6, 8.533333333333333)"
11-01-2023 13:20:16.478480,"(1.8, 1.91, 1.8814285714285712)","(20.0, 44.0, 42.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.3520408163265305)","(5.0, 8.6, 8.533333333333333)"
11-01-2023 13:20:17.357999,"(1.8, 1.91, 1.8814285714285712)","(20.0, 44.0, 42.5)","(20.0, 40.0, 34.42857142857143)","(2.8, 3.45, 3.361111111111111)","(5.0, 8.6, 8.533333333333333)"
11-01-2023 13:20:18.137305,"(1.8, 1.91, 1.8817647058823528)","(20.0, 44.0, 42.5)","(20.0, 40.0, 35.06896551724138)","(2.8, 3.45, 3.3815789473684212)","(5.0, 8.6, 8.5)"
11-01-2023 13:20:18.986375,"(1.8, 1.91, 1.8817647058823528)","(20.0, 44.0, 42.5)","(20.0, 40.0, 35.06896551724138)","(2.8, 3.45, 3.428571428571429)","(5.0, 8.6, 8.399999999999999)"
11-01-2023 13:20:19.834870,"(1.8, 1.91, 1.8817647058823528)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 36.333333333333336)","(2.8, 3.45, 3.435714285714286)","(5.0, 8.6, 8.399999999999999)"
11-01-2023 13:20:20.711164,"(1.8, 1.91, 1.886)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.3959459459459462)","(5.0, 8.6, 8.399999999999999)"
11-01-2023 13:20:21.584270,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.392857142857143)","(5.0, 8.6, 8.64)"
11-01-2023 13:20:22.460929,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.457142857142857)"
11-01-2023 13:20:23.384230,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.457142857142857)"
11-01-2023 13:20:24.225345,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.457142857142857)"
11-01-2023 13:20:25.062823,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.457142857142857)"
11-01-2023 13:20:25.858683,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.457142857142857)"
11-01-2023 13:20:26.685699,"(1.8, 1.91, 1.8928571428571428)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 35.91428571428571)","(2.8, 3.45, 3.4112903225806455)","(5.0, 9.0, 8.333333333333334)"
11-01-2023 13:20:27.641994,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 36.333333333333336)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.676923076923078)"
11-01-2023 13:20:28.541667,"(1.8, 1.91, 1.8922222222222222)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 36.333333333333336)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.676923076923078)"
11-01-2023 13:20:29.315549,"(1.8, 1.89, 1.8833333333333333)","(20.0, 44.0, 42.36363636363637)","(20.0, 40.0, 34.8)","(2.8, 3.45, 3.4112903225806455)","(5.0, 8.8, 8.64)"
11-01-2023 13:20:30.268838,"(1.8, 1.89, 1.8814285714285715)","(20.0, 44.0, 42.36363636363637)","(20.0, 38.0, 35.6)","(2.8, 3.45, 3.3988372093023256)","(5.0, 8.8, 8.64)"
11-01-2023 13:20:31.172406,"(1.8, 1.89, 1.8814285714285715)","(20.0, 44.0, 42.36363636363637)","(20.0, 36.0, 34.0)","(2.8, 3.45, 3.3988372093023256)","(5.0, 8.8, 8.64)"
11-01-2023 13:20:31.967553,"(1.8, 1.89, 1.8814285714285715)","(20.0, 44.0, 42.36363636363637)","(20.0, 36.0, 33.0)","(2.8, 3.45, 3.3833333333333333)","(5.0, 9.0, 8.333333333333334)"
11-01-2023 13:20:32.853763,"(1.8, 1.89, 1.8833333333333333)","(20.0, 44.0, 42.36363636363637)","(20.0, 36.0, 33.0)","(2.8, 3.45, 3.3833333333333333)","(5.0, 9.0, 8.181818181818182)"
11-01-2023 13:20:33.703685,"(1.8, 1.89, 1.886)","(20.0, 44.0, 42.2)","(20.0, 36.0, 32.25)","(2.8, 3.45, 3.3833333333333333)","(5.0, 9.0, 8.345454545454546)"
11-01-2023 13:20:34.628166,"(1.8, 1.89, 1.8833333333333333)","(20.0, 44.0, 35.44444444444444)","(20.0, 36.0, 32.76923076923077)","(2.8, 3.45, 3.3963414634146343)","(5.0, 8.8, 8.430769230769231)"
11-01-2023 13:20:35.497723,"(1.8, 1.89, 1.886)","(20.0, 44.0, 35.92307692307692)","(20.0, 36.0, 32.76923076923077)","(2.8, 3.45, 3.392105263157895)","(5.0, 8.8, 8.430769230769231)"
11-01-2023 13:20:36.308694,"(1.8, 1.89, 1.8833333333333333)","(20.0, 44.0, 35.92307692307692)","(20.0, 36.0, 32.76923076923077)","(2.8, 3.45, 3.3963414634146343)","(5.0, 8.8, 8.363636363636363)"
11-01-2023 13:20:37.111540,"(1.8, 1.87, 1.8518750000000002)","(20.0, 44.0, 35.92307692307692)","(20.0, 36.0, 32.333333333333336)","(2.8, 3.45, 3.38125)","(5.0, 8.8, 8.50909090909091)"
11-01-2023 13:20:37.990425,"(1.8, 1.87, 1.8514545454545455)","(20.0, 44.0, 35.92307692307692)","(20.0, 36.0, 32.333333333333336)","(2.8, 3.45, 3.426923076923077)","(5.0, 9.0, 8.542857142857143)"
11-01-2023 13:20:38.856217,"(1.8, 1.89, 1.863913043478261)","(20.0, 44.0, 35.92307692307692)","(20.0, 36.0, 34.526315789473685)","(2.8, 3.45, 3.4125)","(5.0, 9.0, 8.542857142857143)"
11-01-2023 13:20:39.675696,"(1.8, 1.89, 1.865)","(21.0, 44.0, 36.69565217391305)","(21.0, 36.0, 35.03448275862069)","(2.8, 3.45, 3.4125)","(5.0, 8.6, 8.533333333333333)"
11-01-2023 13:20:40.558691,"(1.8, 1.89, 1.865)","(21.0, 44.0, 36.69565217391305)","(21.0, 36.0, 35.03448275862069)","(2.8, 3.45, 3.440909090909091)","(5.0, 8.6, 8.55)"
11-01-2023 13:20:41.472676,"(1.8, 1.89, 1.8622222222222222)","(21.0, 44.0, 36.69565217391305)","(21.0, 36.0, 35.03448275862069)","(2.8, 3.45, 3.44375)","(5.0, 8.6, 8.55)"
11-01-2023 13:20:42.348304,"(1.8, 1.89, 1.8542857142857143)","(21.0, 44.0, 36.69565217391305)","(21.0, 36.0, 35.03448275862069)","(2.8, 3.45, 3.44375)","(5.0, 8.6, 8.538461538461538)"
11-01-2023 13:20:43.130711,"(1.8, 1.89, 1.8622222222222222)","(21.0, 44.0, 34.76923076923077)","(21.0, 36.0, 34.44444444444444)","(2.8, 3.45, 3.4425925925925926)","(5.0, 8.6, 8.52)"
11-01-2023 13:20:43.965617,"(1.8, 1.89, 1.8542857142857143)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.333333333333336)","(2.8, 3.45, 3.4425925925925926)","(5.0, 8.6, 8.52)"
11-01-2023 13:20:44.824019,"(1.8, 1.89, 1.865)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.22222222222222)","(2.8, 3.45, 3.4425925925925926)","(5.0, 8.6, 8.52)"
11-01-2023 13:20:45.678497,"(1.8, 1.89, 1.8566666666666667)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.22222222222222)","(2.8, 3.45, 3.4425925925925926)","(5.0, 8.6, 8.52)"
11-01-2023 13:20:46.644043,"(1.8, 1.87, 1.850909090909091)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.3)","(2.8, 3.45, 3.44)","(5.0, 8.6, 8.52)"
11-01-2023 13:20:47.510426,"(1.8, 1.87, 1.86)","(21.0, 44.0, 34.76923076923077)","(21.0, 34.0, 32.3)","(2.8, 3.45, 3.43)","(5.0, 8.6, 8.563636363636364)"
