,Magic Bertie,Yankee Banner,Lumin,My Gal Val,Rich Paris,Toffee Street,Alesha Lily,Atlanna,Lady Merchant,World Action
08-12-2022 12:52:04.943874,"(8.5, 12.5, 11.789473684210526)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 10.75)","(26.0, 42.0, 38.0)","(2.6, 3.35, 3.272222222222222)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 27.0)","(51.0, 90.0, 88.33333333333333)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.334782608695653)"
08-12-2022 12:52:06.465210,"(8.5, 12.0, 11.682926829268293)","(101.0, 250.0, 236.66666666666666)","(11.0, 12.5, 10.7)","(26.0, 42.0, 36.666666666666664)","(2.6, 3.35, 3.272222222222222)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 27.6)","(51.0, 90.0, 88.33333333333333)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.334782608695653)"
08-12-2022 12:52:08.220793,"(8.5, 12.0, 11.682926829268293)","(101.0, 250.0, 236.66666666666666)","(11.0, 11.0, 10.869565217391305)","(26.0, 42.0, 38.0)","(2.6, 3.35, 3.272222222222222)","(4.0, 4.3, 4.254838709677419)","(19.0, 28.0, 27.666666666666668)","(51.0, 90.0, 88.33333333333333)","(41.0, 65.0, 63.57142857142857)","(3.8, 5.4, 5.263636363636364)"
08-12-2022 12:52:10.053930,"(8.5, 12.0, 11.65)","(101.0, 250.0, 243.33333333333334)","(11.0, 11.0, 10.727272727272727)","(26.0, 42.0, 40.0)","(2.6, 3.35, 3.236764705882353)","(4.0, 4.3, 4.277777777777778)","(19.0, 28.0, 28.4)","(51.0, 90.0, 92.0)","(41.0, 65.0, 67.6)","(3.8, 5.5, 5.366666666666666)"
08-12-2022 12:52:11.829164,"(8.5, 12.0, 11.65)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.583333333333334)","(26.0, 42.0, 39.0)","(2.6, 3.25, 3.192857142857143)","(4.0, 4.4, 4.318421052631579)","(19.0, 29.0, 28.263157894736842)","(51.0, 95.0, 92.0)","(41.0, 70.0, 67.6923076923077)","(3.8, 5.5, 5.425)"
08-12-2022 12:52:13.849126,"(8.5, 12.0, 11.883333333333333)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.583333333333334)","(26.0, 42.0, 41.14285714285714)","(2.6, 3.2, 3.2407692307692306)","(4.0, 4.4, 4.318421052631579)","(19.0, 29.0, 28.263157894736842)","(51.0, 95.0, 93.33333333333333)","(41.0, 70.0, 64.56521739130434)","(3.8, 5.5, 5.434782608695652)"
08-12-2022 12:52:15.640384,"(8.5, 12.0, 11.883333333333333)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.583333333333334)","(26.0, 42.0, 41.14285714285714)","(2.6, 3.25, 3.1959016393442625)","(4.0, 4.4, 4.316279069767441)","(19.0, 29.0, 27.833333333333332)","(51.0, 110.0, 92.5)","(41.0, 65.0, 64.56521739130434)","(3.8, 5.5, 5.434782608695652)"
08-12-2022 12:52:17.385725,"(8.5, 12.0, 11.883333333333333)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.583333333333334)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.1969387755102043)","(4.0, 4.4, 4.316279069767441)","(19.0, 29.0, 27.833333333333332)","(51.0, 110.0, 92.5)","(41.0, 65.0, 64.13043478260869)","(3.8, 5.5, 5.434782608695652)"
08-12-2022 12:52:19.050239,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.85576923076923)","(26.0, 42.0, 40.8)","(2.6, 3.2, 3.1978873239436623)","(4.0, 4.4, 4.225)","(19.0, 29.0, 27.833333333333332)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 63.94736842105263)","(3.8, 5.5, 5.771428571428571)"
08-12-2022 12:52:20.757450,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.705882352941176)","(26.0, 44.0, 42.0)","(2.6, 3.2, 3.197794117647059)","(4.0, 4.3, 4.257142857142857)","(19.0, 29.0, 27.833333333333332)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 63.94736842105263)","(3.8, 5.8, 5.6)"
08-12-2022 12:52:22.304581,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.65625)","(26.0, 44.0, 40.36363636363636)","(2.6, 3.2, 3.197794117647059)","(4.0, 4.3, 4.257142857142857)","(19.0, 29.0, 26.333333333333332)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 63.888888888888886)","(3.8, 5.8, 5.6)"
08-12-2022 12:52:23.990670,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.65625)","(26.0, 44.0, 40.36363636363636)","(2.6, 3.2, 3.197794117647059)","(4.0, 4.3, 4.257142857142857)","(19.0, 28.0, 26.153846153846153)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 64.41176470588235)","(3.8, 5.8, 5.6)"
08-12-2022 12:52:25.757171,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.65625)","(26.0, 44.0, 40.36363636363636)","(2.6, 3.2, 3.197794117647059)","(4.0, 4.3, 4.233333333333333)","(19.0, 28.0, 26.0)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 64.41176470588235)","(3.8, 5.8, 5.6)"
08-12-2022 12:52:27.478830,"(8.5, 12.0, 11.89655172413793)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.6875)","(26.0, 44.0, 40.36363636363636)","(2.6, 3.25, 3.2414285714285715)","(4.0, 4.3, 4.233333333333333)","(19.0, 27.0, 25.695652173913043)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 64.33333333333333)","(3.8, 5.8, 5.6)"
08-12-2022 12:52:29.686536,"(8.5, 12.0, 12.36)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.711538461538462)","(26.0, 44.0, 41.14285714285714)","(2.6, 3.25, 3.1950000000000003)","(4.0, 4.3, 4.233333333333333)","(19.0, 27.0, 25.333333333333332)","(51.0, 110.0, 93.63636363636364)","(41.0, 65.0, 64.28571428571429)","(3.8, 5.8, 5.75)"
08-12-2022 12:52:32.128710,"(8.5, 12.5, 12.384615384615385)","(101.0, 270.0, 243.33333333333334)","(11.0, 11.0, 10.6875)","(26.0, 42.0, 40.5)","(2.6, 3.2, 3.1950000000000003)","(4.0, 4.3, 4.233333333333333)","(19.0, 26.0, 24.2)","(51.0, 110.0, 93.63636363636364)","(41.0, 60.0, 58.0)","(3.8, 5.9, 5.68125)"
08-12-2022 12:52:35.408214,"(9.0, 13.0, 12.357142857142858)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.0, 10.6875)","(26.0, 42.0, 40.5)","(2.6, 3.2, 3.191666666666667)","(4.0, 4.3, 4.233333333333333)","(20.0, 26.0, 24.714285714285715)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 58.888888888888886)","(3.8, 5.9, 5.48)"
08-12-2022 12:52:37.673542,"(9.0, 13.0, 12.814814814814815)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.0, 10.711538461538462)","(26.0, 42.0, 39.333333333333336)","(2.6, 3.2, 3.1950000000000003)","(4.0, 4.3, 4.286666666666666)","(20.0, 25.0, 24.77777777777778)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.58)"
08-12-2022 12:52:39.431635,"(9.0, 13.0, 12.814814814814815)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.0, 10.711538461538462)","(26.0, 42.0, 38.92307692307692)","(2.6, 3.2, 3.238)","(4.0, 4.3, 4.286666666666666)","(20.0, 25.0, 24.77777777777778)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.58)"
08-12-2022 12:52:41.163256,"(9.0, 13.0, 12.814814814814815)","(101.0, 270.0, 235.71428571428572)","(10.0, 11.0, 10.770833333333334)","(26.0, 42.0, 38.92307692307692)","(2.6, 3.25, 3.1948979591836735)","(4.0, 4.3, 4.278723404255319)","(20.0, 25.0, 24.333333333333332)","(61.0, 110.0, 93.63636363636364)","(41.0, 55.0, 54.23076923076923)","(3.8, 5.7, 5.607692307692308)"
08-12-2022 12:52:42.777168,"(9.0, 13.0, 12.814814814814815)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.0, 11.337837837837839)","(26.0, 42.0, 38.92307692307692)","(2.6, 3.2, 3.1944444444444446)","(4.0, 4.3, 4.286666666666666)","(20.0, 25.0, 26.0)","(61.0, 110.0, 93.63636363636364)","(41.0, 55.0, 58.46153846153846)","(3.8, 5.7, 5.607692307692308)"
08-12-2022 12:52:44.428661,"(9.0, 13.0, 12.814814814814815)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.166666666666666)","(26.0, 42.0, 37.55555555555556)","(2.6, 3.2, 3.1794117647058826)","(3.9, 4.3, 4.279999999999999)","(20.0, 29.0, 25.857142857142858)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.58)"
08-12-2022 12:52:46.123446,"(9.0, 13.0, 12.878787878787879)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.166666666666666)","(26.0, 42.0, 37.55555555555556)","(2.6, 3.2, 3.1965116279069767)","(3.9, 4.3, 4.279999999999999)","(20.0, 29.0, 23.5)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:47.856644,"(9.0, 13.0, 12.878787878787879)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.166666666666666)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.1965116279069767)","(3.9, 4.3, 4.286666666666666)","(20.0, 29.0, 23.166666666666668)","(61.0, 110.0, 93.63636363636364)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:49.457112,"(9.0, 13.0, 12.878787878787879)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.294871794871796)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.1965116279069767)","(3.9, 4.3, 4.286666666666666)","(20.0, 25.0, 23.166666666666668)","(61.0, 110.0, 93.92857142857143)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:51.036581,"(9.0, 13.0, 12.878787878787879)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.152173913043478)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.196808510638298)","(3.9, 4.3, 4.233333333333333)","(20.0, 25.0, 22.46153846153846)","(61.0, 110.0, 80.0)","(41.0, 60.0, 57.368421052631575)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:52.672640,"(9.0, 13.0, 13.208333333333334)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.152173913043478)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.197058823529412)","(3.9, 4.3, 4.233333333333333)","(20.0, 25.0, 22.46153846153846)","(61.0, 100.0, 73.33333333333333)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.558823529411765)"
08-12-2022 12:52:54.261712,"(9.0, 13.5, 13.0875)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.029411764705882)","(26.0, 42.0, 39.0)","(2.6, 3.2, 3.196808510638298)","(3.9, 4.3, 4.233333333333333)","(20.0, 25.0, 22.571428571428573)","(61.0, 100.0, 73.33333333333333)","(41.0, 60.0, 56.875)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:55.863163,"(9.0, 13.5, 13.0875)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.078947368421053)","(26.0, 42.0, 41.714285714285715)","(2.6, 3.2, 3.1943661971830988)","(3.9, 4.3, 4.2873239436619714)","(20.0, 24.0, 23.5)","(61.0, 100.0, 92.0)","(41.0, 60.0, 59.16666666666667)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:57.450039,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.023809523809524)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.2, 3.1943661971830988)","(3.9, 4.3, 4.282191780821917)","(20.0, 24.0, 23.5)","(61.0, 100.0, 92.0)","(41.0, 60.0, 59.33333333333333)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:52:59.052182,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.023809523809524)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.2, 3.1923076923076925)","(3.9, 4.3, 4.282191780821917)","(20.0, 24.0, 23.5)","(61.0, 100.0, 92.0)","(41.0, 60.0, 63.888888888888886)","(3.8, 5.7, 5.5285714285714285)"
08-12-2022 12:53:00.559004,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.0)","(26.0, 44.0, 40.8)","(2.6, 3.2, 3.1923076923076925)","(3.9, 4.3, 4.24)","(20.0, 24.0, 23.884615384615383)","(61.0, 100.0, 92.0)","(41.0, 65.0, 63.888888888888886)","(3.8, 5.7, 5.5058823529411764)"
08-12-2022 12:53:02.136758,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 11.0)","(26.0, 42.0, 40.8)","(2.6, 3.2, 3.1923076923076925)","(3.9, 4.3, 4.24)","(20.0, 24.0, 23.357142857142858)","(61.0, 100.0, 92.0)","(41.0, 65.0, 62.5)","(3.8, 5.6, 5.5)"
08-12-2022 12:53:03.710601,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.5, 10.55)","(26.0, 42.0, 40.8)","(2.6, 3.2, 3.2869047619047618)","(3.9, 4.3, 4.24)","(20.0, 24.0, 21.771929824561404)","(61.0, 100.0, 95.71428571428571)","(41.0, 65.0, 67.14285714285714)","(3.8, 5.6, 5.545454545454545)"
08-12-2022 12:53:05.249364,"(9.0, 13.5, 12.8125)","(101.0, 270.0, 243.33333333333334)","(10.0, 11.0, 10.439024390243903)","(26.0, 42.0, 42.4)","(2.6, 3.3, 3.3294117647058825)","(3.9, 4.3, 4.2873239436619714)","(20.0, 23.0, 21.721311475409838)","(61.0, 100.0, 95.71428571428571)","(41.0, 70.0, 67.14285714285714)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:06.833409,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 10.5, 10.439024390243903)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.35, 3.4486607142857144)","(3.9, 4.3, 4.225)","(20.0, 23.0, 21.721311475409838)","(61.0, 100.0, 95.71428571428571)","(41.0, 70.0, 67.14285714285714)","(3.8, 5.6, 5.52258064516129)"
08-12-2022 12:53:08.452814,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 10.0, 9.925)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.45, 3.442727272727273)","(3.9, 4.3, 4.225)","(20.0, 23.0, 21.721311475409838)","(61.0, 100.0, 95.71428571428571)","(41.0, 70.0, 67.14285714285714)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:10.073640,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 10.0, 9.925)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.45, 3.4443396226415097)","(3.9, 4.3, 4.254545454545455)","(20.0, 23.0, 21.88)","(61.0, 100.0, 95.71428571428571)","(41.0, 70.0, 66.92307692307692)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:11.715365,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 10.0, 9.68)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.45, 3.4846846846846846)","(3.8, 4.3, 4.232323232323232)","(20.0, 22.0, 21.88)","(61.0, 100.0, 95.71428571428571)","(41.0, 70.0, 66.92307692307692)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:13.313242,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.68)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.5, 3.4846846846846846)","(3.8, 4.3, 4.232323232323232)","(20.0, 22.0, 21.88)","(61.0, 100.0, 96.9047619047619)","(41.0, 70.0, 66.92307692307692)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:14.930231,"(9.0, 13.5, 12.794117647058824)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.68)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.5, 3.4846846846846846)","(3.8, 4.3, 4.232323232323232)","(20.0, 22.0, 21.785714285714285)","(61.0, 110.0, 96.9047619047619)","(41.0, 70.0, 67.6470588235294)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:16.797508,"(9.0, 13.5, 12.75)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.68)","(26.0, 44.0, 40.8)","(2.6, 3.5, 3.521641791044776)","(3.8, 4.3, 4.232323232323232)","(20.0, 22.0, 21.785714285714285)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.6470588235294)","(3.8, 5.6, 5.555555555555555)"
08-12-2022 12:53:18.695613,"(9.0, 13.5, 12.75)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.581818181818182)","(26.0, 42.0, 40.8)","(2.6, 3.55, 3.525)","(3.8, 4.3, 4.071666666666666)","(20.0, 22.0, 21.9)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.6470588235294)","(3.8, 5.6, 5.5612903225806445)"
08-12-2022 12:53:20.517253,"(9.0, 13.5, 12.734375)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.581818181818182)","(26.0, 42.0, 40.8)","(2.6, 3.55, 3.6151162790697673)","(3.8, 4.1, 4.071186440677966)","(20.0, 22.0, 21.6875)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.33333333333333)","(3.8, 5.6, 5.5612903225806445)"
08-12-2022 12:53:22.232441,"(9.0, 14.0, 12.884615384615385)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.600000000000001)","(26.0, 42.0, 42.4)","(2.6, 3.65, 3.694827586206897)","(3.8, 4.1, 4.071666666666666)","(20.0, 22.0, 20.642857142857142)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.33333333333333)","(3.8, 5.6, 5.497560975609756)"
08-12-2022 12:53:23.851305,"(9.0, 13.5, 12.884615384615385)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.600000000000001)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.7, 3.694827586206897)","(3.8, 4.1, 4.019047619047619)","(20.0, 21.0, 20.375)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.14285714285714)","(3.8, 5.6, 5.531428571428571)"
08-12-2022 12:53:25.429780,"(9.0, 13.5, 12.884615384615385)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.754545454545456)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.7, 3.707894736842105)","(3.8, 4.1, 3.9135416666666667)","(20.0, 21.0, 20.85185185185185)","(61.0, 110.0, 100.625)","(41.0, 70.0, 67.14285714285714)","(3.8, 5.6, 5.5612903225806445)"
08-12-2022 12:53:27.407200,"(9.0, 13.5, 12.884615384615385)","(101.0, 270.0, 243.33333333333334)","(10.0, 9.8, 9.754545454545456)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.75, 3.7129629629629632)","(3.8, 3.95, 3.7605263157894737)","(20.0, 21.0, 20.764705882352942)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.5612903225806445)"
08-12-2022 12:53:29.278372,"(9.0, 13.5, 13.359649122807017)","(101.0, 270.0, 243.33333333333334)","(10.0, 10.5, 10.558823529411764)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.75, 3.577027027027027)","(3.8, 3.8, 3.766346153846154)","(20.0, 21.0, 21.25925925925926)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.511111111111111)"
08-12-2022 12:53:31.169044,"(9.0, 13.5, 13.26086956521739)","(101.0, 270.0, 240.0)","(10.0, 11.0, 10.15)","(26.0, 44.0, 40.57142857142857)","(2.6, 3.65, 3.623170731707317)","(3.8, 3.8, 3.7520408163265304)","(20.0, 22.0, 20.77777777777778)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.511111111111111)"
08-12-2022 12:53:32.855871,"(9.0, 14.0, 13.451612903225806)","(101.0, 250.0, 240.0)","(10.0, 11.0, 10.15)","(26.0, 44.0, 40.0)","(2.6, 3.65, 3.5974358974358975)","(3.8, 3.8, 3.7520408163265304)","(20.0, 21.0, 20.8)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.511111111111111)"
08-12-2022 12:53:34.573507,"(9.0, 14.0, 13.451612903225806)","(101.0, 250.0, 240.0)","(10.0, 11.0, 10.15)","(26.0, 42.0, 40.0)","(2.6, 3.6, 3.513953488372093)","(3.8, 3.8, 3.7507518796992483)","(20.0, 21.0, 21.047619047619047)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.511111111111111)"
08-12-2022 12:53:36.247555,"(9.0, 14.0, 13.451612903225806)","(101.0, 250.0, 240.0)","(10.0, 11.0, 10.227272727272727)","(26.0, 42.0, 40.4)","(2.6, 3.55, 3.571428571428571)","(3.8, 3.8, 3.7507518796992483)","(20.0, 22.0, 20.076923076923077)","(61.0, 110.0, 100.625)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:37.889385,"(9.0, 14.0, 13.451612903225806)","(101.0, 250.0, 245.0)","(10.0, 11.0, 10.227272727272727)","(26.0, 44.0, 40.4)","(2.6, 3.6, 3.571428571428571)","(3.8, 3.8, 3.728048780487805)","(20.0, 21.0, 20.25)","(61.0, 110.0, 100.0)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:39.465322,"(9.0, 14.0, 13.451612903225806)","(101.0, 260.0, 245.0)","(10.0, 11.0, 10.227272727272727)","(26.0, 44.0, 40.4)","(2.6, 3.6, 3.571428571428571)","(3.8, 3.8, 3.7590909090909093)","(20.0, 21.0, 20.25)","(61.0, 110.0, 97.6923076923077)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:41.129822,"(9.0, 14.0, 13.37037037037037)","(101.0, 260.0, 232.5)","(10.0, 11.0, 10.8)","(26.0, 44.0, 40.4)","(2.6, 3.6, 3.635)","(3.8, 3.8, 3.77)","(20.0, 21.0, 20.192307692307693)","(61.0, 110.0, 97.6923076923077)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:42.700040,"(9.0, 14.0, 13.37037037037037)","(101.0, 240.0, 232.5)","(10.0, 11.0, 10.81578947368421)","(26.0, 44.0, 40.4)","(2.6, 3.65, 3.635)","(3.8, 3.8, 3.786842105263158)","(20.0, 21.0, 20.282608695652172)","(61.0, 110.0, 97.14285714285714)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:44.737820,"(9.0, 14.0, 13.37037037037037)","(101.0, 240.0, 232.5)","(10.0, 11.5, 10.81578947368421)","(26.0, 44.0, 40.4)","(2.6, 3.65, 3.589655172413793)","(3.8, 3.8, 3.786842105263158)","(20.0, 21.0, 20.285714285714285)","(61.0, 110.0, 100.21739130434783)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
08-12-2022 12:53:46.543763,"(9.0, 14.0, 13.37037037037037)","(101.0, 240.0, 275.0)","(10.0, 11.5, 10.81578947368421)","(26.0, 44.0, 40.4)","(2.6, 3.6, 3.5300000000000002)","(3.8, 3.8, 3.8166666666666664)","(20.0, 21.0, 20.4)","(61.0, 110.0, 100.21739130434783)","(41.0, 70.0, 63.33333333333333)","(3.8, 5.6, 5.533333333333333)"
