,Ansons Bay,Blue Title,Coconut Cutie,Star Of The Arts,Shezamaterialgirl,Mullum Doc,Outer Change,Royal Winkle,Feelin Flirty
12-01-2023 13:22:12.480935,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:13.837616,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:15.132500,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:16.388055,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:17.655174,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:18.919089,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:20.205834,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:21.530765,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:22.818284,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:24.086694,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:25.327492,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:26.528002,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:27.668037,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:28.910961,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:30.167171,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:31.379674,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:32.621637,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:33.761837,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:34.944181,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:36.471765,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:37.920506,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 155.71428571428572)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:39.290401,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 155.71428571428572)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:40.597934,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 155.71428571428572)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:41.993669,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 155.71428571428572)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:43.409064,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:44.783310,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:46.080698,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:47.368224,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:48.694254,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:49.992525,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:51.213264,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:52.368085,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:53.593219,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:54.810219,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:55.978251,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:57.100235,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:58.350329,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:22:59.639619,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:23:01.009643,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:23:02.389729,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:23:03.650556,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.15)","(51.0, 190.0, 139.375)","(1.55, 2.08, 2.016)","(26.0, 50.0, 37.0)"
12-01-2023 13:23:04.885238,"(7.0, 11.5, 10.033333333333333)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 168.1818181818182)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 164.28571428571428)","(4.0, 5.9, 5.45)","(51.0, 190.0, 148.75)","(1.55, 2.08, 2.016)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:23:06.144700,"(7.0, 11.0, 10.533333333333333)","(21.0, 46.0, 34.0)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 158.0)","(4.0, 5.8, 5.24)","(51.0, 180.0, 144.28571428571428)","(1.55, 2.08, 2.016)","(26.0, 50.0, 41.33333333333333)"
12-01-2023 13:23:07.404969,"(7.0, 11.0, 10.466666666666667)","(21.0, 46.0, 34.0)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 190.0, 162.5)","(4.0, 5.8, 5.525)","(51.0, 180.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 50.0, 36.0)"
12-01-2023 13:23:08.662876,"(7.0, 11.5, 10.8)","(21.0, 50.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 180.0, 164.0)","(4.0, 5.9, 5.666666666666667)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:09.952586,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:11.080123,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:12.230293,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:13.520336,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:14.835776,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:16.087337,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:17.371622,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 145.625)","(1.55, 2.08, 2.016)","(26.0, 48.0, 36.0)"
12-01-2023 13:23:18.670729,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 200.0, 144.28571428571428)","(1.55, 2.08, 2.016)","(26.0, 48.0, 42.25)"
12-01-2023 13:23:19.850179,"(7.0, 11.5, 10.8)","(21.0, 48.0, 30.666666666666664)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 144.28571428571428)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:21.067409,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 137.14285714285714)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:22.402079,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 170.0, 130.0)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:23.741555,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 160.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:25.072363,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:26.213503,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:27.402202,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 164.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:28.689495,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 177.14285714285714)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:30.018909,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 113.33333333333334)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 33.333333333333336)"
12-01-2023 13:23:31.387364,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 158.57142857142856)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:32.759191,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:34.054658,"(7.0, 12.0, 11.133333333333333)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:35.245290,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:36.383335,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:37.667903,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 5.475)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:38.910585,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.8, 5.6692307692307695)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:40.157851,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.9, 4.9)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 1.935)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:41.269451,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.0, 4.7)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 1.9300000000000002)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:42.444512,"(7.0, 11.5, 10.8)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.1, 5.433333333333333)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:43.750834,"(7.0, 11.5, 8.7)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.6, 5.518181818181818)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:45.052479,"(7.0, 11.5, 8.7)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.6, 5.518181818181818)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:46.415656,"(7.0, 10.5, 9.58)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.6, 5.518181818181818)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:47.738117,"(7.0, 10.5, 10.6)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.6, 5.535714285714286)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
12-01-2023 13:23:49.079880,"(7.0, 11.0, 10.6)","(21.0, 48.0, 37.6)","(81.0, 190.0, 162.5)","(7.0, 11.5, 11.166666666666666)","(101.0, 200.0, 184.0)","(4.0, 5.6, 5.4399999999999995)","(51.0, 180.0, 124.44444444444444)","(1.55, 2.08, 2.016)","(26.0, 48.0, 41.0)"
