,Soda Nemo,Ha Hanna,Inter Raven,Olive Bale,Cindys Pride,Run Topper,Hot Fudge,Prince Of Egypt
15-12-2022 13:57:05.558399,"(5.0, 13.0, 12.453846153846154)","(3.3, 7.2, 4.833333333333333)","(11.0, 26.0, 19.0)","(6.5, 12.5, 7.775)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:06.841589,"(5.0, 13.0, 12.453846153846154)","(3.3, 7.2, 4.833333333333333)","(11.0, 26.0, 19.0)","(6.5, 12.5, 7.775)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:08.192174,"(5.0, 13.0, 12.453846153846154)","(3.3, 7.2, 4.833333333333333)","(11.0, 26.0, 19.0)","(6.5, 12.5, 7.775)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:09.562299,"(5.0, 13.0, 12.453846153846154)","(3.3, 7.2, 4.1)","(11.0, 26.0, 15.181818181818182)","(6.5, 12.5, 8.72)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:10.921533,"(5.0, 13.0, 12.453846153846154)","(3.3, 6.8, 5.3)","(11.0, 26.0, 15.181818181818182)","(6.5, 12.5, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:12.191015,"(5.0, 13.0, 12.453846153846154)","(3.3, 6.8, 5.3)","(11.0, 26.0, 15.181818181818182)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:13.497839,"(5.0, 13.0, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:14.830955,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:16.150814,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:17.473764,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 200.0)","(11.0, 24.0, 13.0625)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:18.751605,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 320.0, 213.33333333333334)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:20.116416,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 220.6153846153846)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:21.342910,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:22.521766,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:23.850625,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:25.041580,"(5.0, 13.5, 10.242857142857144)","(3.3, 6.8, 5.3)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:26.357990,"(5.0, 13.5, 8.614285714285714)","(3.3, 6.8, 4.805882352941176)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:27.623806,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 4.805882352941176)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:28.848486,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 4.805882352941176)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:30.162395,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 4.805882352941176)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:31.371944,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 5.789189189189189)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:32.637099,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 5.42)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:33.915677,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.6, 6.012499999999999)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:35.100513,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 6.012499999999999)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:36.522211,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 6.012499999999999)","(11.0, 26.0, 18.5)","(6.5, 12.0, 10.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:37.713675,"(5.0, 13.5, 8.807142857142857)","(3.3, 7.2, 6.7823529411764705)","(11.0, 26.0, 18.5)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:39.327539,"(5.0, 13.5, 8.807142857142857)","(3.3, 7.2, 6.563636363636364)","(11.0, 26.0, 21.81818181818182)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 10.255555555555556)"
15-12-2022 13:57:40.832979,"(5.0, 13.5, 8.807142857142857)","(3.3, 7.2, 6.563636363636364)","(11.0, 25.0, 21.81818181818182)","(6.5, 12.0, 11.066666666666666)","(3.2, 4.6, 3.27)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 13.285714285714286)","(5.0, 11.5, 9.666666666666666)"
15-12-2022 13:57:42.060375,"(5.0, 13.5, 8.807142857142857)","(3.3, 7.2, 5.56)","(11.0, 25.0, 16.5625)","(6.5, 12.0, 9.65)","(3.2, 4.6, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 14.391304347826086)","(5.0, 11.5, 9.38)"
15-12-2022 13:57:43.304113,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.56)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.5, 9.55)","(3.2, 4.4, 3.3200000000000003)","(41.0, 300.0, 196.79999999999998)","(11.0, 24.0, 16.42857142857143)","(5.0, 11.5, 7.335714285714285)"
15-12-2022 13:57:44.623995,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.56)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.5, 9.55)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 23.0, 16.42857142857143)","(5.0, 11.5, 7.335714285714285)"
15-12-2022 13:57:45.912666,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.56)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.5, 8.625)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 23.0, 16.42857142857143)","(5.0, 11.5, 8.0)"
15-12-2022 13:57:47.184632,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.56)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 8.625)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:48.607169,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.56)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.75)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:50.474435,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.75)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 196.79999999999998)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:51.766357,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.75)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 197.6)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:53.170414,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 197.6)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:54.381214,"(5.0, 13.5, 8.807142857142857)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 219.15789473684208)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:55.546217,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 219.15789473684208)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:56.877559,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 219.15789473684208)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:58.107158,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 219.15789473684208)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:57:59.288209,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 25.0, 14.166666666666666)","(6.5, 12.0, 9.1)","(3.2, 4.4, 3.2600000000000002)","(41.0, 300.0, 219.15789473684208)","(11.0, 23.0, 14.2)","(5.0, 11.0, 8.0)"
15-12-2022 13:58:00.438438,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.0, 8.75)","(3.2, 4.4, 3.2600000000000002)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:01.593464,"(5.0, 13.5, 8.325)","(3.3, 6.8, 5.836842105263158)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.5, 9.65)","(3.2, 4.4, 3.2600000000000002)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:02.865270,"(5.0, 13.5, 8.325)","(3.3, 6.6, 5.929411764705883)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.5, 9.65)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:04.384165,"(5.0, 13.5, 8.678571428571429)","(3.3, 6.6, 5.929411764705883)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.5, 9.65)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:05.564761,"(5.0, 13.5, 8.678571428571429)","(3.3, 6.6, 5.514285714285714)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:06.769897,"(5.0, 13.5, 8.678571428571429)","(3.3, 6.6, 5.514285714285714)","(11.0, 26.0, 12.933333333333334)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:07.904622,"(5.0, 13.5, 8.678571428571429)","(3.3, 6.6, 5.514285714285714)","(11.0, 26.0, 13.75)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 14.2)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:09.222454,"(5.0, 13.5, 8.678571428571429)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 17.666666666666664)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:10.547961,"(5.0, 13.5, 10.215)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:11.865238,"(5.0, 13.5, 10.215)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 10.73)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.5, 7.8125)"
15-12-2022 13:58:13.241515,"(5.0, 13.5, 12.433333333333334)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 9.65)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.5, 7.625)"
15-12-2022 13:58:14.785298,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 9.65)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 8.2)"
15-12-2022 13:58:15.998714,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 9.063636363636364)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 7.875)"
15-12-2022 13:58:17.211175,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 13.875)","(6.5, 12.5, 9.063636363636364)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 7.875)"
15-12-2022 13:58:18.418944,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 14.916666666666666)","(6.5, 12.5, 10.1375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 8.2)"
15-12-2022 13:58:19.699708,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 14.916666666666666)","(6.5, 12.5, 10.1375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 8.2)"
15-12-2022 13:58:20.825322,"(5.0, 13.0, 11.35)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 14.916666666666666)","(6.5, 12.5, 10.525)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 7.875)"
15-12-2022 13:58:21.918490,"(5.0, 13.0, 11.3)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 18.25)","(6.5, 13.0, 9.9)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 7.875)"
15-12-2022 13:58:23.068929,"(5.0, 13.0, 11.833333333333334)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.9)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 10.0, 7.875)"
15-12-2022 13:58:24.264703,"(5.0, 13.0, 9.181818181818182)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.585714285714285)"
15-12-2022 13:58:25.409047,"(5.0, 13.0, 9.181818181818182)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.585714285714285)"
15-12-2022 13:58:26.603941,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.585714285714285)"
15-12-2022 13:58:27.783602,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 10.041666666666666)","(3.2, 4.3, 3.31)","(41.0, 280.0, 205.4736842105263)","(11.0, 23.0, 13.8)","(5.0, 9.8, 7.8)"
15-12-2022 13:58:28.804599,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 10.041666666666666)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 7.8)"
15-12-2022 13:58:29.875219,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 10.041666666666666)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.3)"
15-12-2022 13:58:30.998704,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 10.041666666666666)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.05)"
15-12-2022 13:58:32.169429,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.6, 5.514285714285714)","(11.0, 27.0, 15.75)","(6.5, 12.5, 10.153846153846153)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.05)"
15-12-2022 13:58:33.287320,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.4, 5.247826086956522)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 7.8)"
15-12-2022 13:58:34.400029,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.4, 4.861290322580645)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.3)"
15-12-2022 13:58:35.397062,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 13.8)","(5.0, 9.8, 8.05)"
15-12-2022 13:58:36.574173,"(5.0, 13.0, 10.529411764705882)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 12.5, 8.9375)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 14.125)","(5.0, 9.8, 7.975)"
15-12-2022 13:58:37.729354,"(5.0, 13.0, 10.733333333333334)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 12.5, 9.8)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 22.0, 12.321428571428571)","(5.0, 9.6, 7.975)"
15-12-2022 13:58:38.857745,"(5.0, 13.0, 12.175)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.8)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 8.054545454545455)"
15-12-2022 13:58:39.881562,"(5.0, 13.0, 12.175)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.16)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 8.0)"
15-12-2022 13:58:40.960210,"(5.0, 13.0, 11.719999999999999)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:42.084647,"(5.0, 13.0, 12.225)","(3.3, 6.2, 5.266666666666667)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.31)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:43.167416,"(5.0, 13.0, 12.225)","(3.3, 6.2, 4.8)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:44.231877,"(5.0, 13.0, 12.225)","(3.3, 6.2, 4.8)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 8.054545454545455)"
15-12-2022 13:58:45.188734,"(5.0, 13.0, 12.225)","(3.3, 6.0, 4.336956521739131)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:46.222539,"(5.0, 13.0, 12.225)","(3.3, 6.0, 4.336956521739131)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:47.300326,"(5.0, 13.0, 12.225)","(3.3, 6.0, 4.336956521739131)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.725)"
15-12-2022 13:58:48.385759,"(5.0, 13.0, 12.7)","(3.3, 5.9, 4.61)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 186.4)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.6, 7.65)"
15-12-2022 13:58:49.432688,"(5.0, 13.0, 10.1)","(3.3, 5.9, 4.266)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 280.0, 158.0)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.4, 7.945454545454545)"
15-12-2022 13:58:50.434414,"(5.0, 13.0, 10.1)","(3.3, 5.9, 4.266)","(11.0, 27.0, 15.75)","(6.5, 13.0, 9.28)","(3.2, 4.3, 3.919230769230769)","(41.0, 270.0, 158.0)","(11.0, 23.0, 12.321428571428571)","(5.0, 9.4, 7.945454545454545)"
