,My Boy Mo,Battle Talent,Go Ellie Go,Kappys Angel,Clever Choice,I Did A Thing,Soul Benefit,Luna One,Fifi Girl
05-01-2023 14:04:00.791210,"(7.5, 10.5, 10.176)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.933333333333333)","(2.5, 2.82, 2.7821052631578946)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 85.0)","(16.0, 30.0, 28.666666666666668)","(18.0, 46.0, 43.2)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:02.088199,"(7.5, 10.5, 10.176)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.933333333333333)","(2.5, 2.82, 2.722992125984252)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.666666666666668)","(18.0, 46.0, 43.2)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:03.323669,"(7.5, 10.5, 10.176)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.933333333333333)","(2.5, 2.74, 2.7221487603305787)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 87.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 46.0, 36.705882352941174)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:04.725194,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.7221487603305787)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 36.705882352941174)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:05.963042,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.714588235294118)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:07.268436,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.714588235294118)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:08.518042,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.714588235294118)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:09.804666,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.714588235294118)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:11.301254,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.9)","(2.5, 2.74, 2.7161038961038964)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:12.550813,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.74, 2.6930612244897962)","(6.0, 7.8, 7.6909090909090905)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:13.856444,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.092307692307692)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.7, 2.6924444444444444)","(6.0, 7.8, 7.786046511627907)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:15.236830,"(7.5, 10.5, 9.964705882352941)","(6.0, 8.4, 8.266666666666667)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.7, 2.782483660130719)","(6.0, 7.8, 7.855813953488372)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:16.529168,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.266666666666667)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.82, 2.798378378378378)","(6.0, 8.0, 7.855813953488372)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:17.829630,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.266666666666667)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.8, 2.798378378378378)","(6.0, 8.0, 7.855813953488372)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:19.127277,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.266666666666667)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.8, 2.797551020408163)","(6.0, 8.0, 7.855813953488372)","(31.0, 95.0, 75.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 194.28571428571428)"
05-01-2023 14:04:20.395779,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.066666666666666)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.8, 2.797551020408163)","(6.0, 8.0, 7.855813953488372)","(31.0, 95.0, 70.0)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:21.662024,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.233333333333333)","(4.6, 5.1, 4.8538461538461535)","(2.5, 2.8, 2.797551020408163)","(6.0, 8.0, 8.246153846153847)","(31.0, 80.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:22.883945,"(7.5, 10.5, 10.224242424242425)","(6.0, 8.4, 8.233333333333333)","(4.6, 5.1, 5.078260869565217)","(2.5, 2.8, 2.755505617977528)","(6.0, 8.8, 8.2)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:24.108955,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.189473684210526)","(4.6, 5.1, 4.995505617977528)","(2.5, 2.82, 2.797551020408163)","(6.0, 8.8, 8.2)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:25.349152,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.189473684210526)","(4.6, 5.0, 4.838095238095238)","(2.5, 2.8, 2.797551020408163)","(6.0, 8.8, 8.163636363636364)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:26.497753,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.189473684210526)","(4.6, 5.0, 4.838095238095238)","(2.5, 2.8, 2.6965517241379313)","(6.0, 8.8, 8.163636363636364)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:27.717758,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.189473684210526)","(4.6, 5.0, 4.798275862068966)","(2.5, 2.7, 2.641097046413502)","(6.0, 8.8, 8.163636363636364)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:28.957944,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.189473684210526)","(4.6, 5.0, 4.798275862068966)","(2.5, 2.68, 2.641097046413502)","(6.0, 8.8, 8.163636363636364)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:30.284423,"(7.5, 10.5, 10.086363636363636)","(6.0, 8.4, 8.233333333333334)","(4.6, 5.0, 4.7562500000000005)","(2.5, 2.68, 2.641097046413502)","(6.0, 8.8, 8.163636363636364)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:31.544515,"(7.5, 12.0, 10.421052631578947)","(6.0, 8.4, 8.233333333333334)","(4.6, 5.0, 4.7562500000000005)","(2.5, 2.68, 2.6272727272727274)","(6.0, 8.8, 8.485714285714286)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:32.760834,"(7.5, 12.0, 10.75)","(6.0, 8.4, 8.233333333333334)","(4.6, 5.0, 4.7562500000000005)","(2.5, 2.66, 2.68)","(6.0, 8.6, 8.485714285714286)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.384615384615383)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:33.986573,"(7.5, 11.5, 10.75)","(6.0, 8.4, 8.233333333333334)","(4.6, 5.0, 4.7562500000000005)","(2.5, 2.8, 2.68)","(6.0, 8.6, 8.485714285714286)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.727272727272727)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:35.147686,"(7.5, 11.5, 10.75)","(6.0, 8.4, 8.233333333333334)","(4.6, 5.0, 4.7562500000000005)","(2.5, 2.8, 2.68)","(6.0, 8.6, 8.428571428571429)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.727272727272727)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:36.374507,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.4, 8.373333333333333)","(4.6, 5.0, 4.822727272727272)","(2.5, 2.8, 2.7355223880597013)","(6.0, 8.6, 8.507692307692308)","(31.0, 75.0, 63.75)","(16.0, 30.0, 28.25)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 166.66666666666666)"
05-01-2023 14:04:37.611870,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.786666666666667)","(4.6, 5.0, 4.822727272727272)","(2.5, 2.8, 2.7355223880597013)","(6.0, 8.6, 8.507692307692308)","(31.0, 75.0, 63.75)","(16.0, 29.0, 28.25)","(18.0, 42.0, 35.45454545454545)","(101.0, 220.0, 170.0)"
05-01-2023 14:04:38.824202,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.786666666666667)","(4.6, 5.0, 4.883333333333333)","(2.5, 2.8, 2.764782608695652)","(6.0, 8.6, 8.507692307692308)","(31.0, 75.0, 63.75)","(16.0, 29.0, 27.73076923076923)","(18.0, 42.0, 35.45454545454545)","(101.0, 230.0, 204.28571428571428)"
05-01-2023 14:04:40.285413,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.786666666666667)","(4.6, 5.0, 4.883333333333333)","(2.5, 2.78, 2.7704545454545455)","(6.0, 8.6, 8.275)","(31.0, 75.0, 63.75)","(16.0, 29.0, 27.73076923076923)","(18.0, 42.0, 35.45454545454545)","(101.0, 230.0, 204.28571428571428)"
05-01-2023 14:04:41.662465,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.76923076923077)","(4.6, 5.0, 4.883333333333333)","(2.5, 2.78, 2.6572)","(6.0, 8.8, 8.275)","(31.0, 75.0, 63.75)","(16.0, 29.0, 27.5)","(18.0, 42.0, 35.45454545454545)","(101.0, 230.0, 204.28571428571428)"
05-01-2023 14:04:43.155851,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.76923076923077)","(4.6, 5.0, 4.942857142857143)","(2.5, 2.7, 2.6572)","(6.0, 8.8, 8.275)","(31.0, 75.0, 63.75)","(16.0, 29.0, 27.5)","(18.0, 42.0, 35.45454545454545)","(101.0, 230.0, 311.42857142857144)"
05-01-2023 14:04:44.591627,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.76923076923077)","(4.6, 5.0, 4.911111111111111)","(2.5, 2.7, 2.6658)","(6.0, 8.8, 8.275)","(31.0, 75.0, 63.75)","(16.0, 29.0, 27.5)","(18.0, 42.0, 35.45454545454545)","(101.0, 380.0, 311.42857142857144)"
05-01-2023 14:04:45.910802,"(7.5, 11.0, 10.136363636363637)","(6.0, 8.8, 8.76923076923077)","(4.6, 5.0, 4.911111111111111)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.8, 8.303448275862069)","(31.0, 75.0, 63.75)","(16.0, 29.0, 29.714285714285715)","(18.0, 42.0, 35.45454545454545)","(101.0, 380.0, 448.3333333333333)"
05-01-2023 14:04:47.263727,"(7.5, 11.0, 10.136363636363637)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.8, 8.253846153846153)","(31.0, 75.0, 63.75)","(16.0, 34.0, 30.0)","(18.0, 42.0, 39.0)","(101.0, 510.0, 397.14285714285717)"
05-01-2023 14:04:48.645676,"(7.5, 11.0, 10.136363636363637)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.6, 8.235714285714286)","(31.0, 75.0, 63.75)","(16.0, 32.0, 29.6)","(18.0, 48.0, 39.0)","(101.0, 500.0, 290.0)"
05-01-2023 14:04:50.054309,"(7.5, 11.0, 10.136363636363637)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.6, 8.235714285714286)","(31.0, 75.0, 63.75)","(16.0, 32.0, 29.6)","(18.0, 48.0, 41.0)","(101.0, 380.0, 271.25)"
05-01-2023 14:04:51.373159,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.6, 8.235714285714286)","(31.0, 75.0, 63.75)","(16.0, 32.0, 30.0)","(18.0, 46.0, 40.8)","(101.0, 350.0, 265.0)"
05-01-2023 14:04:52.736319,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.6726582278481015)","(6.0, 8.6, 8.235714285714286)","(31.0, 75.0, 63.75)","(16.0, 32.0, 30.0)","(18.0, 44.0, 40.8)","(101.0, 340.0, 235.0)"
05-01-2023 14:04:54.036059,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.7, 2.732972972972973)","(6.0, 8.6, 8.136363636363637)","(31.0, 75.0, 63.75)","(16.0, 32.0, 30.0)","(18.0, 44.0, 40.8)","(101.0, 320.0, 185.0)"
05-01-2023 14:04:55.226222,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.8, 2.712121212121212)","(6.0, 8.6, 8.136363636363637)","(31.0, 75.0, 63.75)","(16.0, 32.0, 30.0)","(18.0, 44.0, 40.8)","(101.0, 290.0, 190.0)"
05-01-2023 14:04:56.440434,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.8, 2.64)","(6.0, 8.6, 8.136363636363637)","(31.0, 75.0, 66.0)","(16.0, 32.0, 30.0)","(18.0, 44.0, 40.8)","(101.0, 270.0, 190.0)"
05-01-2023 14:04:57.607064,"(7.5, 11.0, 10.116279069767442)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.76, 2.722857142857143)","(6.0, 8.6, 8.136363636363637)","(31.0, 75.0, 67.14285714285714)","(16.0, 32.0, 30.0)","(18.0, 44.0, 40.8)","(101.0, 270.0, 200.0)"
05-01-2023 14:04:58.746465,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.605714285714287)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.74, 2.722857142857143)","(6.0, 8.6, 8.136363636363637)","(31.0, 85.0, 66.66666666666667)","(16.0, 32.0, 30.0)","(18.0, 44.0, 42.93333333333334)","(101.0, 250.0, 180.0)"
05-01-2023 14:04:59.891298,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.655)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.62, 2.614871794871795)","(6.0, 8.6, 8.136363636363637)","(31.0, 80.0, 68.0)","(16.0, 32.0, 31.789473684210527)","(19.0, 44.0, 42.93333333333334)","(101.0, 240.0, 180.0)"
05-01-2023 14:05:01.108657,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.655)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.62, 2.614871794871795)","(6.0, 8.6, 8.136363636363637)","(31.0, 80.0, 68.0)","(16.0, 32.0, 31.82608695652174)","(19.0, 44.0, 42.93333333333334)","(101.0, 240.0, 180.0)"
05-01-2023 14:05:02.401017,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.540000000000001)","(4.6, 5.0, 4.989830508474577)","(2.5, 2.62, 2.614871794871795)","(6.0, 8.6, 8.136363636363637)","(31.0, 80.0, 68.0)","(16.0, 36.0, 31.68)","(19.0, 44.0, 42.93333333333334)","(101.0, 240.0, 217.5)"
05-01-2023 14:05:03.783638,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.540000000000001)","(4.6, 5.0, 4.991304347826087)","(2.5, 2.62, 2.60974358974359)","(6.0, 8.6, 8.136363636363637)","(31.0, 80.0, 68.0)","(16.0, 36.0, 31.68)","(19.0, 44.0, 42.769230769230774)","(101.0, 240.0, 213.33333333333334)"
05-01-2023 14:05:06.309091,"(7.5, 11.0, 10.073170731707316)","(6.0, 9.0, 8.453846153846154)","(4.6, 5.0, 4.788741721854305)","(2.5, 2.62, 2.60974358974359)","(6.0, 8.6, 8.136363636363637)","(31.0, 80.0, 79.11764705882354)","(16.0, 36.0, 31.68)","(19.0, 44.0, 38.2)","(101.0, 240.0, 220.0)"
05-01-2023 14:05:08.286407,"(7.5, 11.0, 10.073170731707316)","(6.0, 8.8, 8.453846153846154)","(4.6, 4.9, 4.788741721854305)","(2.5, 2.62, 2.6067857142857145)","(6.0, 8.6, 8.075)","(31.0, 85.0, 79.11764705882354)","(16.0, 36.0, 31.68)","(19.0, 42.0, 37.61538461538461)","(101.0, 240.0, 353.3333333333333)"
05-01-2023 14:05:09.591030,"(7.5, 11.0, 10.025641025641026)","(6.0, 8.8, 8.453846153846154)","(4.6, 4.9, 4.778260869565218)","(2.5, 2.74, 2.6475)","(6.0, 8.6, 8.075)","(31.0, 85.0, 79.11764705882354)","(16.0, 36.0, 31.68)","(19.0, 42.0, 37.61538461538461)","(101.0, 390.0, 353.3333333333333)"
05-01-2023 14:05:10.988841,"(7.5, 11.0, 10.025641025641026)","(6.0, 8.8, 8.453846153846154)","(4.6, 4.9, 4.775555555555556)","(2.5, 2.7, 2.621348314606742)","(6.0, 8.6, 8.004255319148935)","(31.0, 85.0, 79.11764705882354)","(16.0, 36.0, 31.75)","(19.0, 42.0, 37.61538461538461)","(101.0, 390.0, 346.9230769230769)"
05-01-2023 14:05:12.407562,"(7.5, 11.0, 10.025641025641026)","(6.0, 8.8, 8.453846153846154)","(4.6, 4.9, 4.775555555555556)","(2.5, 2.6, 2.580540540540541)","(6.0, 8.6, 8.004255319148935)","(31.0, 85.0, 78.18181818181819)","(16.0, 36.0, 31.75)","(19.0, 42.0, 37.61538461538461)","(101.0, 400.0, 331.53846153846155)"
05-01-2023 14:05:13.749754,"(7.5, 11.0, 10.191489361702128)","(6.0, 8.8, 8.451851851851853)","(4.6, 4.9, 4.7656)","(2.5, 2.6, 2.581639344262295)","(6.0, 8.6, 8.004255319148935)","(31.0, 85.0, 78.18181818181819)","(16.0, 36.0, 31.75)","(19.0, 42.0, 38.21052631578947)","(101.0, 380.0, 275.0)"
05-01-2023 14:05:15.051588,"(7.5, 11.0, 10.029787234042553)","(6.0, 8.8, 8.451851851851853)","(4.4, 4.9, 4.7656)","(2.45, 2.6, 2.5622140221402216)","(6.0, 8.6, 8.004255319148935)","(31.0, 85.0, 78.18181818181819)","(16.0, 36.0, 31.75)","(19.0, 42.0, 38.21052631578947)","(101.0, 370.0, 265.0)"
05-01-2023 14:05:16.268088,"(7.5, 11.0, 10.029787234042553)","(6.0, 8.8, 8.451851851851853)","(4.4, 4.9, 4.782517482517482)","(2.45, 2.6, 2.535)","(6.0, 8.6, 8.004255319148935)","(31.0, 85.0, 78.18181818181819)","(16.0, 36.0, 31.75)","(19.0, 42.0, 38.21052631578947)","(101.0, 350.0, 306.66666666666663)"
05-01-2023 14:05:17.439759,"(7.5, 11.0, 9.887804878048781)","(6.0, 8.8, 8.451851851851853)","(4.4, 4.9, 4.782517482517482)","(2.45, 2.58, 2.5467692307692307)","(6.0, 8.6, 8.08780487804878)","(31.0, 85.0, 78.18181818181819)","(16.0, 36.0, 32.22222222222222)","(19.0, 42.0, 39.0)","(101.0, 370.0, 325.0)"
05-01-2023 14:05:18.706982,"(7.5, 11.0, 9.887804878048781)","(6.0, 8.8, 8.451851851851853)","(4.4, 4.9, 4.782517482517482)","(2.45, 2.58, 2.557094017094017)","(6.0, 8.6, 8.08780487804878)","(31.0, 85.0, 82.41379310344828)","(16.0, 36.0, 32.22222222222222)","(19.0, 42.0, 39.0)","(101.0, 370.0, 258.0)"
05-01-2023 14:05:19.907468,"(7.5, 11.0, 9.887804878048781)","(6.0, 8.8, 8.451851851851853)","(4.4, 4.9, 4.7970149253731345)","(2.45, 2.58, 2.4921739130434784)","(6.0, 8.6, 8.21111111111111)","(31.0, 85.0, 83.02631578947368)","(16.0, 36.0, 32.357142857142854)","(19.0, 42.0, 38.857142857142854)","(101.0, 360.0, 295.0)"
05-01-2023 14:05:21.162916,"(7.5, 11.0, 10.512820512820513)","(6.0, 8.8, 8.458181818181819)","(4.4, 4.8, 4.7973333333333334)","(2.45, 2.5, 2.5344827586206895)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 83.07692307692308)","(16.0, 36.0, 33.0)","(19.0, 42.0, 40.4)","(101.0, 330.0, 250.0)"
05-01-2023 14:05:22.455706,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.8, 8.496774193548388)","(4.4, 4.8, 4.7973333333333334)","(2.45, 2.58, 2.5344827586206895)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 82.97297297297297)","(16.0, 36.0, 33.0)","(19.0, 42.0, 38.57142857142857)","(101.0, 350.0, 222.0)"
05-01-2023 14:05:23.774017,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.8, 8.496774193548388)","(4.4, 4.8, 4.798550724637681)","(2.45, 2.58, 2.529767441860465)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 82.97297297297297)","(16.0, 36.0, 33.0)","(19.0, 42.0, 40.8)","(101.0, 310.0, 236.66666666666666)"
05-01-2023 14:05:25.001550,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.8, 8.496774193548388)","(4.4, 4.8, 4.858490566037736)","(2.45, 2.58, 2.525714285714286)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 82.97297297297297)","(16.0, 36.0, 35.0)","(19.0, 42.0, 40.8)","(101.0, 310.0, 263.3333333333333)"
05-01-2023 14:05:26.484950,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.8, 8.496774193548388)","(4.4, 4.9, 4.879245283018868)","(2.45, 2.58, 2.5581609195402297)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 42.0, 43.333333333333336)","(101.0, 390.0, 285.0)"
05-01-2023 14:05:27.820290,"(7.5, 11.0, 10.095238095238095)","(6.0, 8.8, 8.445283018867926)","(4.4, 4.9, 4.968)","(2.45, 2.58, 2.5469565217391303)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 43.333333333333336)","(101.0, 380.0, 285.0)"
05-01-2023 14:05:29.054927,"(7.5, 11.0, 10.139622641509435)","(6.0, 8.8, 8.700000000000001)","(4.4, 5.0, 4.968)","(2.45, 2.58, 2.5469565217391303)","(6.0, 8.6, 8.308333333333334)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 43.333333333333336)","(101.0, 380.0, 285.0)"
05-01-2023 14:05:30.351455,"(7.5, 11.0, 10.227118644067797)","(6.0, 8.8, 8.700000000000001)","(4.4, 5.0, 4.97)","(2.45, 2.6, 2.5625)","(6.0, 8.6, 8.274418604651162)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 43.333333333333336)","(101.0, 510.0, 403.33333333333337)"
05-01-2023 14:05:31.631681,"(7.5, 11.0, 10.227118644067797)","(6.0, 8.8, 8.700000000000001)","(4.4, 5.0, 4.988888888888889)","(2.45, 2.6, 2.516216216216216)","(6.0, 8.6, 8.274418604651162)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 43.333333333333336)","(101.0, 510.0, 256.6666666666667)"
05-01-2023 14:05:32.874329,"(7.5, 11.0, 10.227118644067797)","(6.0, 8.8, 8.700000000000001)","(4.4, 5.0, 4.98125)","(2.45, 2.56, 2.516216216216216)","(6.0, 8.6, 8.274418604651162)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.57142857142857)","(19.0, 50.0, 43.333333333333336)","(101.0, 270.0, 222.0)"
05-01-2023 14:05:34.144658,"(7.5, 11.0, 10.227118644067797)","(6.0, 8.8, 8.700000000000001)","(4.4, 5.0, 4.98125)","(2.45, 2.56, 2.516216216216216)","(6.0, 8.6, 8.274418604651162)","(31.0, 85.0, 76.66666666666667)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 43.333333333333336)","(101.0, 270.0, 236.25)"
05-01-2023 14:05:35.380554,"(7.5, 11.0, 10.227118644067797)","(6.0, 8.8, 8.742857142857144)","(4.4, 5.0, 4.975)","(2.45, 2.5, 2.4845454545454544)","(6.0, 8.8, 8.44375)","(31.0, 85.0, 82.79411764705883)","(16.0, 36.0, 35.333333333333336)","(19.0, 50.0, 42.17391304347826)","(101.0, 270.0, 210.0)"
