,Quincee Bale,Heffernan Bale,Rita Bale,Settlement Day,Tails Of Woe,Arts Inferno
07-01-2023 20:34:24.565058,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.466666666666667)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:25.690113,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:26.806560,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:27.885452,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:28.809168,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:29.830444,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:30.895493,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:31.940696,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:32.887493,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:33.993790,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.433333333333334)","(5.0, 9.6, 8.511111111111111)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:35.077723,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.6, 8.62)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:36.115469,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.6, 8.7)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:37.177378,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.2, 8.6)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:38.239364,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.2, 8.6)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:39.257599,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.2, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:40.255689,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:41.288144,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:42.301237,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:43.265201,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:44.165349,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:45.102628,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:46.107856,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:47.220610,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:48.305166,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:49.246113,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:50.240278,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:51.247503,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:52.365487,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:53.455349,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:54.460135,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.5, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(17.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:55.697803,"(3.3, 4.6, 4.477777777777778)","(2.2, 2.84, 2.5476923076923077)","(5.0, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(18.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:56.941644,"(3.3, 4.6, 4.485714285714286)","(2.2, 2.84, 2.5476923076923077)","(5.0, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(18.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:58.083867,"(3.3, 4.6, 4.533333333333333)","(2.2, 2.8, 2.7279999999999998)","(5.0, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(18.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:34:59.083292,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.7279999999999998)","(5.0, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(18.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:35:00.264074,"(3.3, 4.6, 4.566666666666666)","(2.2, 2.8, 2.7279999999999998)","(5.0, 5.7, 5.128571428571429)","(5.0, 9.0, 8.52)","(18.0, 46.0, 39.66666666666667)","(19.0, 46.0, 39.66666666666667)"
07-01-2023 20:35:01.393018,"(3.3, 4.6, 4.566666666666666)","(2.2, 2.8, 2.7279999999999998)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 40.45833333333333)"
07-01-2023 20:35:02.435867,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.5157894736842104)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 30.25)"
07-01-2023 20:35:03.399545,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.512)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 30.25)"
07-01-2023 20:35:04.428820,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.512)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 31.0)"
07-01-2023 20:35:05.425965,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.512)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 31.0)"
07-01-2023 20:35:06.407832,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.512)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 41.04347826086956)","(19.0, 46.0, 31.0)"
07-01-2023 20:35:07.438980,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.512)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 30.571428571428573)","(19.0, 46.0, 31.0)"
07-01-2023 20:35:08.463332,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 30.571428571428573)","(19.0, 46.0, 31.833333333333332)"
07-01-2023 20:35:09.527245,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 30.571428571428573)","(19.0, 46.0, 31.833333333333332)"
07-01-2023 20:35:10.508846,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 30.571428571428573)","(19.0, 46.0, 31.833333333333332)"
07-01-2023 20:35:11.533889,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 34.666666666666664)","(19.0, 46.0, 41.0)"
07-01-2023 20:35:12.596990,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 40.631578947368425)","(19.0, 46.0, 41.95238095238095)"
07-01-2023 20:35:13.598920,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 32.285714285714285)","(19.0, 46.0, 32.666666666666664)"
07-01-2023 20:35:14.517150,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.333333333333332)","(18.0, 46.0, 32.285714285714285)","(19.0, 46.0, 38.72727272727273)"
07-01-2023 20:35:15.533785,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.6)","(18.0, 46.0, 41.42857142857143)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:16.594848,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.6)","(18.0, 46.0, 41.42857142857143)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:17.572124,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.0, 8.6)","(18.0, 46.0, 41.42857142857143)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:18.540586,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.8, 2.4423529411764706)","(5.0, 5.7, 5.477777777777778)","(5.0, 9.2, 8.866666666666665)","(18.0, 46.0, 41.42857142857143)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:19.594867,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.78, 2.465)","(5.0, 5.7, 5.372727272727273)","(5.0, 9.6, 8.399999999999999)","(18.0, 46.0, 39.14285714285714)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:20.609996,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.76, 2.446153846153846)","(5.0, 5.7, 5.372727272727273)","(5.0, 9.6, 8.399999999999999)","(18.0, 46.0, 39.14285714285714)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:21.693327,"(3.3, 4.6, 4.565217391304348)","(2.2, 2.76, 2.4388888888888887)","(5.0, 5.7, 5.372727272727273)","(5.0, 9.4, 8.326315789473684)","(18.0, 46.0, 39.14285714285714)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:22.680563,"(3.3, 4.6, 4.575757575757575)","(2.2, 2.74, 2.58)","(5.0, 5.7, 5.372727272727273)","(5.0, 9.4, 8.326315789473684)","(18.0, 46.0, 39.14285714285714)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:23.646920,"(3.3, 4.6, 4.575757575757575)","(2.2, 2.74, 2.58)","(5.0, 5.7, 5.372727272727273)","(5.0, 9.4, 8.326315789473684)","(18.0, 46.0, 39.14285714285714)","(19.0, 46.0, 42.0)"
07-01-2023 20:35:24.676831,"(3.3, 4.6, 4.555882352941176)","(2.2, 2.74, 2.4466666666666668)","(5.0, 5.7, 5.4750000000000005)","(5.0, 9.4, 8.696551724137931)","(18.0, 46.0, 36.666666666666664)","(19.0, 46.0, 43.333333333333336)"
07-01-2023 20:35:25.750615,"(3.3, 4.6, 4.567391304347826)","(2.2, 2.72, 2.4699999999999998)","(5.0, 5.7, 5.1875)","(5.5, 9.4, 8.696551724137931)","(19.0, 44.0, 42.666666666666664)","(19.0, 46.0, 43.333333333333336)"
07-01-2023 20:35:26.683338,"(3.3, 4.6, 4.567391304347826)","(2.2, 2.72, 2.4699999999999998)","(5.0, 5.7, 5.1875)","(5.5, 9.4, 8.7)","(19.0, 44.0, 38.0)","(19.0, 46.0, 43.333333333333336)"
07-01-2023 20:35:27.723502,"(3.3, 4.6, 4.567391304347826)","(2.2, 2.72, 2.4414285714285713)","(5.0, 5.5, 5.475)","(5.5, 9.2, 8.866666666666665)","(19.0, 44.0, 40.0)","(19.0, 46.0, 43.333333333333336)"
07-01-2023 20:35:28.774938,"(3.3, 4.6, 4.567391304347826)","(2.2, 2.72, 2.4414285714285713)","(5.0, 5.5, 5.475)","(5.5, 9.2, 8.866666666666665)","(19.0, 42.0, 40.0)","(19.0, 46.0, 43.333333333333336)"
07-01-2023 20:35:29.832221,"(3.3, 4.6, 4.567391304347826)","(2.2, 2.72, 2.4414285714285713)","(5.0, 5.5, 5.475)","(5.5, 9.2, 8.866666666666665)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:30.883748,"(3.3, 4.6, 4.577272727272727)","(2.2, 2.72, 2.4414285714285713)","(5.0, 5.5, 5.392857142857143)","(5.5, 9.2, 8.866666666666665)","(19.0, 42.0, 39.27272727272727)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:31.976874,"(3.3, 4.6, 4.577272727272727)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.430769230769231)","(5.5, 9.2, 8.95)","(19.0, 42.0, 35.80952380952381)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:33.058743,"(3.3, 4.6, 4.577272727272727)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.36)","(5.5, 9.2, 8.95)","(19.0, 42.0, 35.80952380952381)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:34.097099,"(3.3, 4.6, 4.5649999999999995)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.36)","(5.5, 9.2, 9.088888888888889)","(19.0, 42.0, 35.80952380952381)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:35.124822,"(3.3, 4.6, 4.275)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.36)","(5.5, 9.2, 8.95)","(19.0, 42.0, 37.333333333333336)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:36.254061,"(3.3, 4.6, 4.275)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.133898305084746)","(5.5, 9.2, 9.088888888888889)","(19.0, 42.0, 37.333333333333336)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:37.396818,"(3.3, 4.6, 4.275)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.133898305084746)","(5.5, 9.2, 9.088888888888889)","(19.0, 42.0, 37.333333333333336)","(19.0, 46.0, 43.41935483870968)"
07-01-2023 20:35:38.453262,"(3.3, 4.6, 4.574)","(2.2, 2.72, 2.4325)","(5.0, 5.5, 5.133898305084746)","(5.5, 9.2, 9.047058823529412)","(19.0, 42.0, 37.333333333333336)","(19.0, 46.0, 37.25)"
07-01-2023 20:35:39.583041,"(3.3, 4.6, 4.574)","(2.2, 2.72, 2.4325)","(5.0, 5.4, 5.15)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 41.88235294117647)"
07-01-2023 20:35:40.642820,"(3.3, 4.6, 4.574)","(2.2, 2.72, 2.4325)","(5.0, 5.4, 5.15)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 41.625)"
07-01-2023 20:35:41.703748,"(3.3, 4.6, 4.574)","(2.2, 2.72, 2.4325)","(5.0, 5.4, 5.15)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 42.31578947368421)"
07-01-2023 20:35:42.869653,"(3.3, 4.6, 4.574)","(2.2, 2.68, 2.485)","(5.0, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 42.31578947368421)"
07-01-2023 20:35:44.090685,"(3.3, 4.6, 4.574)","(2.2, 2.68, 2.459)","(5.0, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 42.31578947368421)"
07-01-2023 20:35:45.470656,"(3.3, 4.6, 4.574)","(2.2, 2.68, 2.4714285714285715)","(5.0, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:46.574455,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.4714285714285715)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:47.534388,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.457894736842105)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:48.584250,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.457894736842105)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:49.627112,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.457894736842105)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:50.743925,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.457894736842105)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.047058823529412)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.58620689655172)"
07-01-2023 20:35:51.883268,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 8.68)","(19.0, 42.0, 37.26315789473684)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:53.013898,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 8.68)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:54.147773,"(3.3, 4.6, 4.574)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 8.68)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:55.184544,"(3.3, 4.5, 4.478)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 8.68)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:56.136635,"(3.3, 4.5, 4.478)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 8.68)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:57.275993,"(3.3, 4.5, 4.39)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.04)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:58.347781,"(3.3, 4.5, 4.338235294117647)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.04)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:35:59.334263,"(3.3, 4.5, 4.338235294117647)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.04)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:00.363553,"(3.3, 4.4, 4.029120879120879)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 37.714285714285715)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:01.373823,"(3.3, 4.4, 4.029120879120879)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 37.2)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:02.443356,"(3.3, 4.4, 4.029120879120879)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 37.2)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:03.521645,"(3.3, 4.4, 4.029120879120879)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:04.561958,"(3.3, 4.4, 4.029120879120879)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:05.510895,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:06.542882,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:07.590845,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:08.539826,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.66, 2.4448275862068964)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.16)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.760000000000005)"
07-01-2023 20:36:09.466600,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.64, 2.475)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.4, 9.5)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.083333333333336)"
07-01-2023 20:36:10.567427,"(3.3, 4.4, 3.993373493975904)","(2.2, 2.64, 2.5142857142857142)","(4.8, 5.4, 5.031578947368422)","(5.5, 9.8, 9.936363636363637)","(19.0, 42.0, 39.0)","(19.0, 46.0, 43.083333333333336)"
07-01-2023 20:36:11.619707,"(3.3, 4.3, 4.0115384615384615)","(2.2, 2.64, 2.5142857142857142)","(4.8, 5.4, 5.029310344827587)","(5.5, 10.0, 9.809090909090909)","(20.0, 42.0, 39.0)","(19.0, 46.0, 43.2)"
07-01-2023 20:36:12.750748,"(3.3, 4.3, 4.0265625)","(2.2, 2.64, 2.45)","(4.8, 5.4, 5.029310344827587)","(5.5, 10.5, 10.0725)","(20.0, 42.0, 39.0)","(19.0, 46.0, 43.2)"
