,Nockatunga,Aston Hayato,All Show,Charlie Brother,Craggy Island
09-01-2023 18:21:33.205538,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:34.344113,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:35.297371,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:36.242158,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:37.100285,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:37.998825,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:38.911349,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:39.754951,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:40.607976,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:41.457336,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:42.332190,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:43.209173,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.6, 7.245454545454546)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:44.317103,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 8.7)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:45.346703,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 7.172727272727273)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:46.164327,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 7.172727272727273)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:46.966036,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 7.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:47.926551,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 7.455555555555556)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:48.910188,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 26.5)","(6.0, 9.4, 8.053846153846154)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:50.017846,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:51.042110,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:52.063178,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:53.044959,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:54.162999,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:55.345011,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:56.477870,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:57.423635,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:58.450288,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:21:59.426714,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:22:00.375925,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:22:01.257150,"(5.0, 9.6, 7.371428571428571)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 26.5)","(6.0, 9.4, 9.011111111111111)","(1.45, 1.82, 1.7133333333333334)"
09-01-2023 18:22:02.213669,"(5.0, 9.6, 7.779999999999999)","(7.5, 16.0, 14.719999999999999)","(18.0, 34.0, 21.142857142857142)","(6.0, 9.4, 8.649999999999999)","(1.45, 1.82, 1.762857142857143)"
09-01-2023 18:22:03.299260,"(5.0, 9.4, 8.440000000000001)","(7.5, 15.5, 13.764705882352942)","(18.0, 34.0, 21.142857142857142)","(6.0, 9.2, 8.649999999999999)","(1.45, 1.82, 1.762857142857143)"
09-01-2023 18:22:04.313605,"(5.0, 9.4, 8.440000000000001)","(7.5, 15.5, 13.764705882352942)","(18.0, 34.0, 20.875)","(6.0, 9.2, 8.649999999999999)","(1.45, 1.82, 1.7936842105263158)"
09-01-2023 18:22:05.370635,"(5.0, 9.4, 8.96)","(7.5, 15.5, 13.764705882352942)","(18.0, 34.0, 20.875)","(6.0, 9.2, 8.649999999999999)","(1.45, 1.82, 1.7771428571428571)"
09-01-2023 18:22:06.337992,"(5.0, 9.4, 8.96)","(7.5, 15.5, 13.392857142857142)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.649999999999999)","(1.45, 1.82, 1.7771428571428571)"
09-01-2023 18:22:07.388751,"(5.0, 9.4, 8.96)","(7.5, 15.5, 13.764705882352942)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.7771428571428571)"
09-01-2023 18:22:08.531865,"(5.0, 9.4, 8.96)","(7.5, 15.5, 14.657142857142857)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.7771428571428571)"
09-01-2023 18:22:09.656352,"(5.0, 9.4, 8.96)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.7771428571428571)"
09-01-2023 18:22:10.664147,"(5.0, 9.4, 8.96)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.6266666666666667)"
09-01-2023 18:22:11.715939,"(5.0, 9.4, 8.82857142857143)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.77625)"
09-01-2023 18:22:12.867811,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.2, 8.375)","(1.45, 1.82, 1.5866666666666667)"
09-01-2023 18:22:13.992686,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.363636363636363)","(6.0, 9.0, 7.0600000000000005)","(1.45, 1.82, 1.5866666666666667)"
09-01-2023 18:22:15.063073,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.25)","(6.0, 8.8, 7.263636363636364)","(1.45, 1.82, 1.5866666666666667)"
09-01-2023 18:22:16.084685,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 15.085714285714285)","(18.0, 34.0, 20.25)","(6.0, 8.4, 7.618181818181818)","(1.45, 1.82, 1.5866666666666667)"
09-01-2023 18:22:17.034262,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 12.125)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 7.618181818181818)","(1.45, 1.82, 1.5866666666666667)"
09-01-2023 18:22:18.053142,"(5.0, 9.4, 8.955555555555556)","(7.5, 16.0, 13.884615384615385)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.775)","(1.45, 1.82, 1.6080769230769232)"
09-01-2023 18:22:19.124693,"(5.0, 9.4, 8.5)","(7.5, 16.0, 13.727272727272727)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.81, 1.6122727272727273)"
09-01-2023 18:22:20.068999,"(5.0, 9.4, 8.5)","(7.5, 16.0, 13.75)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.79, 1.6122727272727273)"
09-01-2023 18:22:21.140687,"(5.0, 9.4, 8.5)","(7.5, 16.0, 13.75)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.79, 1.6122727272727273)"
09-01-2023 18:22:22.344119,"(5.0, 9.4, 8.5)","(7.5, 16.0, 13.75)","(18.0, 34.0, 19.88235294117647)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.79, 1.6122727272727273)"
09-01-2023 18:22:23.447335,"(5.0, 9.4, 8.5)","(7.5, 16.0, 12.785714285714286)","(18.0, 34.0, 19.88235294117647)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.79, 1.6122727272727273)"
09-01-2023 18:22:24.398799,"(5.0, 9.4, 8.5)","(7.5, 16.0, 12.785714285714286)","(18.0, 34.0, 19.88235294117647)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.79, 1.7288372093023257)"
09-01-2023 18:22:25.441253,"(5.0, 9.2, 8.571428571428571)","(7.5, 16.0, 12.785714285714286)","(18.0, 34.0, 19.88235294117647)","(6.0, 8.0, 6.86923076923077)","(1.45, 1.82, 1.6222727272727273)"
09-01-2023 18:22:26.772538,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6016666666666668)"
09-01-2023 18:22:28.065492,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6010526315789475)"
09-01-2023 18:22:29.173486,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6010526315789475)"
09-01-2023 18:22:30.189825,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6010526315789475)"
09-01-2023 18:22:31.274332,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.153846153846153)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6010526315789475)"
09-01-2023 18:22:32.353057,"(5.0, 9.0, 8.181818181818182)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.25)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.8, 1.6413043478260871)"
09-01-2023 18:22:33.495224,"(5.0, 9.0, 8.2)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.25)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.79, 1.6413043478260871)"
09-01-2023 18:22:34.392037,"(5.0, 9.0, 8.2)","(7.5, 16.0, 13.142857142857142)","(18.0, 34.0, 20.0)","(6.0, 8.0, 6.721739130434782)","(1.45, 1.79, 1.6413043478260871)"
