,Tommy Fumble,Travers Mania,Speed Freak,Aussie Jake,Sunset Louie,Copper,Ballistic Ant,Travers Time
11-01-2023 21:44:06.348305,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:07.599431,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:08.889886,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:10.153066,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:11.535210,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:12.908318,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:14.055388,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:15.187493,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:16.298278,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:17.390683,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:18.520946,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:19.550716,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:20.661731,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:21.703415,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:22.831867,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 40.625)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:23.879314,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:25.053294,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:26.203469,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:27.475696,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:28.629525,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:29.866112,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:31.039416,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 19.2)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:32.223071,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:33.471541,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:34.693163,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.5)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:35.866011,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.0)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:37.065249,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.686363636363636)","(2.2, 3.4, 2.392)","(11.0, 24.0, 18.92857142857143)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:38.209398,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 18.92857142857143)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:39.363177,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 18.92857142857143)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:40.529631,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:41.681596,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:42.878350,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:44.076844,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:45.330716,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:46.565041,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:47.731714,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:48.880170,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:50.005310,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:51.149788,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:52.258202,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:53.364409,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:54.505908,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:55.656477,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:56.814196,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 18.6)","(21.0, 75.0, 35.0)","(6.5, 11.5, 9.75)","(2.2, 3.4, 2.392)","(11.0, 24.0, 16.22222222222222)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:58.014350,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 25.22222222222222)","(12.0, 30.0, 22.647058823529413)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:44:59.176463,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 28.892857142857142)","(12.0, 28.0, 22.647058823529413)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:00.376990,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 28.892857142857142)","(12.0, 28.0, 22.647058823529413)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:01.577802,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 28.892857142857142)","(12.0, 28.0, 22.3125)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.17)","(2.2, 3.4, 2.392)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:02.751662,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.40909090909091)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 3.165581395348837)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:03.978417,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:05.191382,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:06.405520,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:07.659990,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:08.882838,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:10.084716,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:11.319405,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:12.521379,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:13.743918,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:14.918440,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:16.040567,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:17.206331,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:18.266609,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:19.326862,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:20.429602,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:21.649613,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:22.860766,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 20.708333333333332)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:24.115954,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:27.121018,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:28.500799,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:29.731323,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:31.034712,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:32.298219,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:33.544545,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:34.802867,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:36.070275,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:37.490594,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:38.983927,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:40.288568,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:41.513169,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:42.742411,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:43.958833,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:45.161357,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.270588235294118)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:46.361994,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.7379310344827585)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:47.521458,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.7379310344827585)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:48.644572,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.942857142857143)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
11-01-2023 21:45:49.745562,"(2.8, 5.2, 3.0112)","(16.0, 38.0, 26.863636363636363)","(12.0, 28.0, 22.6875)","(21.0, 75.0, 49.77272727272727)","(6.5, 11.5, 10.263333333333334)","(2.2, 3.4, 2.942857142857143)","(11.0, 24.0, 20.11111111111111)","(16.0, 50.0, 35.625)"
