,Lotta Moscato,Lilly Chrome,Passingthemistery,Love My Cheryl,Shes So Speightsy,Karma Ghia
1959,"[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 22, 586629), 3.2, 3.6]"
1960,"[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 23, 690977), 3.2, 3.55]"
1961,"[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 24, 785216), 3.2, 3.55]"
1962,"[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 25, 874132), 3.2, 3.6]"
1963,"[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 26, 985718), 3.2, 3.55]"
1964,"[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 7.5, 13.0]","[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 28, 71331), 3.2, 3.55]"
1965,"[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 29, 176837), 3.2, 3.55]"
1966,"[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 6.0, 7.6]","[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 30, 275872), 3.2, 3.55]"
1967,"[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 31, 382801), 3.2, 3.55]"
1968,"[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 32, 477067), 3.2, 3.55]"
1969,"[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 33, 573582), 3.2, 3.55]"
1970,"[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 34, 663418), 3.2, 3.55]"
1971,"[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 26, 35, 770191), 3.2, 3.55]"
1972,"[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 36, 858860), 3.2, 3.55]"
1973,"[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 37, 950553), 3.2, 3.55]"
1974,"[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 39, 49538), 3.2, 3.55]"
1975,"[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 40, 155575), 3.2, 3.55]"
1976,"[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 41, 258072), 3.2, 3.55]"
1977,"[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 42, 352042), 3.2, 3.55]"
1978,"[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 43, 450381), 3.2, 3.55]"
1979,"[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 44, 538418), 3.2, 3.55]"
1980,"[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 45, 639159), 3.2, 3.55]"
1981,"[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 7.5, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 46, 724350), 3.2, 3.55]"
1982,"[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 47, 850113), 3.2, 3.55]"
1983,"[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 48, 931842), 3.2, 3.55]"
1984,"[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 50, 37312), 3.2, 3.55]"
1985,"[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 51, 147156), 3.2, 3.55]"
1986,"[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 52, 289344), 3.2, 3.55]"
1987,"[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 53, 381946), 3.2, 3.55]"
1988,"[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 54, 490767), 3.2, 3.55]"
1989,"[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 55, 577118), 3.2, 3.55]"
1990,"[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 56, 676386), 3.2, 3.55]"
1991,"[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 57, 793827), 3.2, 3.55]"
1992,"[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 58, 879820), 3.2, 3.55]"
1993,"[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 26, 59, 970420), 3.2, 3.6]"
1994,"[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 1, 73489), 3.2, 3.6]"
1995,"[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 2, 169240), 3.2, 3.6]"
1996,"[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 3, 274373), 3.2, 3.6]"
1997,"[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 4, 375552), 3.2, 3.6]"
1998,"[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 6.0, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 5, 476018), 3.2, 3.6]"
1999,"[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 6, 573502), 3.2, 3.6]"
2000,"[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 7, 660463), 3.2, 3.65]"
2001,"[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 8, 771471), 3.2, 3.65]"
2002,"[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 9, 868844), 3.2, 3.65]"
2003,"[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 10, 967103), 3.2, 3.65]"
2004,"[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 12, 67622), 3.2, 3.65]"
2005,"[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 13, 170717), 3.2, 3.65]"
2006,"[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 2.2, 2.48]","[datetime.datetime(2022, 11, 28, 10, 27, 14, 275977), 3.2, 3.65]"
2007,"[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 2.2, 2.44]","[datetime.datetime(2022, 11, 28, 10, 27, 15, 366261), 3.2, 3.65]"
2008,"[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 16, 461372), 3.2, 3.65]"
2009,"[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 17, 571487), 3.2, 3.65]"
2010,"[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 2.2, 2.46]","[datetime.datetime(2022, 11, 28, 10, 27, 18, 676097), 3.2, 3.65]"
2011,"[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 2.2, 2.44]","[datetime.datetime(2022, 11, 28, 10, 27, 19, 763589), 3.2, 3.65]"
2012,"[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 6.5, 7.8]","[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 8.0, 13.5]","[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 2.2, 2.44]","[datetime.datetime(2022, 11, 28, 10, 27, 20, 874244), 3.2, 3.65]"
