,Aston General,Gyarados,Sugar Freak,Myola Pocket,Quinnley Bale,Scott To Burn,Extremely
07-01-2023 20:39:57.486924,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.796153846153846)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:39:58.733100,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.790566037735849)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:00.119965,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.790566037735849)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:01.322736,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.790566037735849)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:02.401800,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.790566037735849)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:03.506966,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.2, 5.814285714285714)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:04.707879,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.814285714285714)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:05.844433,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.814285714285714)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:07.015599,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.814285714285714)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:08.054499,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.75)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:09.085525,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.75)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.434375)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:10.262941,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.75)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.47027027027027)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:11.443809,"(5.5, 9.8, 9.736363636363638)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.75)","(20.0, 38.0, 31.125)","(10.0, 13.5, 11.547619047619047)","(3.7, 4.7, 4.47027027027027)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:12.650991,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.666666666666666)","(4.0, 6.0, 5.703703703703703)","(20.0, 38.0, 30.3)","(10.0, 13.5, 12.117977528089888)","(3.7, 4.7, 4.47027027027027)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:13.692282,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.709677419354838)","(4.0, 6.0, 5.703703703703703)","(20.0, 38.0, 30.3)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.7, 4.47027027027027)","(3.7, 4.8, 4.711290322580645)"
07-01-2023 20:40:14.829897,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.709677419354838)","(4.0, 6.0, 5.703703703703703)","(20.0, 36.0, 34.25806451612903)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.7, 4.458064516129032)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:15.900275,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.709677419354838)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 34.25806451612903)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.458064516129032)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:17.025787,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.754545454545454)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 34.25806451612903)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.458064516129032)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:18.120542,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.458064516129032)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:19.232419,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.458064516129032)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:20.326657,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.3951219512195125)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:21.424923,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:22.699839,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 11.954545454545455)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:24.026626,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.5, 12.948979591836736)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:25.144434,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.0, 12.948979591836736)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:26.318352,"(5.5, 9.8, 9.756250000000001)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.11363636363637)","(10.0, 13.0, 12.533898305084746)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:27.535738,"(5.5, 9.8, 9.56)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.02325581395349)","(10.0, 13.0, 12.533898305084746)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:28.765434,"(5.5, 9.8, 9.56)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.02325581395349)","(10.0, 13.0, 12.038461538461538)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:29.841922,"(5.5, 9.8, 9.74)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.02325581395349)","(10.0, 13.0, 12.038461538461538)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:30.953740,"(5.5, 9.8, 9.742857142857144)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 32.02325581395349)","(10.0, 13.0, 11.863636363636363)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:32.051797,"(5.5, 9.8, 9.742857142857144)","(6.0, 6.8, 6.77)","(4.0, 6.0, 5.724489795918367)","(20.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.356862745098039)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:33.263711,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.724489795918367)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:34.439549,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.724489795918367)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:35.580249,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.724489795918367)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:36.608361,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.724489795918367)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:37.658560,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:38.732556,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.696103896103896)"
07-01-2023 20:40:39.860039,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.66969696969697)"
07-01-2023 20:40:40.959351,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.7, 4.643661971830986)"
07-01-2023 20:40:42.041258,"(5.5, 9.8, 9.742857142857144)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.7, 4.7236111111111105)"
07-01-2023 20:40:43.077910,"(5.5, 9.8, 9.690909090909091)","(5.5, 6.8, 6.725925925925925)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:44.113208,"(5.5, 10.0, 9.589473684210526)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 31.891304347826086)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:45.216254,"(5.5, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:46.316074,"(5.5, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:47.404155,"(5.5, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.8, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:48.405218,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:49.533074,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.712765957446808)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:50.607873,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 6.0, 5.844827586206897)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:51.624123,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.775862068965518)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:52.607047,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.7250000000000005)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:53.611671,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.7250000000000005)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:54.786835,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.7250000000000005)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.876404494382022)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:55.928857,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.638461538461539)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:57.045623,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.638461538461539)","(21.0, 36.0, 32.170212765957444)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.3538461538461535)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:58.075041,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.638461538461539)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.404081632653061)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:40:59.130829,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.9, 5.638461538461539)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.404081632653061)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:41:00.171968,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.8, 5.696153846153846)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.421428571428571)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:41:01.372046,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.8, 5.65)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.421428571428571)","(3.7, 4.8, 4.755223880597015)"
07-01-2023 20:41:02.336122,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.6, 5.3)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.8, 4.755223880597015)"
07-01-2023 20:41:03.275833,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.5, 5.279310344827586)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.8, 4.755223880597015)"
07-01-2023 20:41:04.340873,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.325)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:41:05.422031,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.357142857142858)","(21.0, 36.0, 32.08695652173913)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.8, 4.7236111111111105)"
07-01-2023 20:41:06.593970,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.37)","(21.0, 36.0, 32.2)","(10.0, 13.0, 11.5)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.8, 4.410526315789474)"
07-01-2023 20:41:07.649669,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.37)","(21.0, 36.0, 32.2)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.6, 4.410526315789474)"
07-01-2023 20:41:08.987700,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.184375)","(21.0, 36.0, 32.85)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.6, 4.497142857142857)"
07-01-2023 20:41:10.330714,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.184375)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.431707317073171)","(3.7, 4.6, 4.52)"
07-01-2023 20:41:11.620382,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.214285714285714)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 4.6, 4.733333333333333)"
07-01-2023 20:41:12.870268,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.246153846153846)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 4.9, 4.655555555555555)"
07-01-2023 20:41:14.002412,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.246153846153846)","(21.0, 36.0, 33.333333333333336)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 4.641666666666667)"
07-01-2023 20:41:15.067649,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.77)","(4.2, 5.4, 5.309090909090909)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 4.641666666666667)"
07-01-2023 20:41:16.105695,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 4.870833333333333)"
07-01-2023 20:41:17.236292,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 4.938235294117646)"
07-01-2023 20:41:18.403268,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 4.938235294117646)"
07-01-2023 20:41:19.491161,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:20.580433,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:21.591632,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.725925925925925)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:22.643118,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.292307692307692)","(4.2, 5.4, 5.31)","(21.0, 36.0, 34.22222222222222)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:23.662792,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.285714285714286)","(4.2, 5.4, 5.31)","(21.0, 36.0, 33.62962962962963)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:24.744664,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.285714285714286)","(4.2, 5.4, 5.31)","(21.0, 36.0, 33.84615384615385)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:25.697453,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.285714285714286)","(4.2, 5.4, 5.31)","(21.0, 36.0, 33.84615384615385)","(10.0, 13.0, 11.49056603773585)","(3.7, 4.6, 4.428571428571428)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:26.651145,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.8, 6.2272727272727275)","(4.2, 5.4, 5.31)","(21.0, 36.0, 33.84615384615385)","(10.0, 13.0, 11.4)","(3.7, 4.6, 4.394285714285714)","(3.7, 5.1, 5.003508771929824)"
07-01-2023 20:41:27.677047,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.2615384615384615)","(21.0, 36.0, 34.44444444444444)","(10.0, 13.0, 11.835227272727273)","(3.7, 4.9, 4.987401574803149)","(3.7, 5.1, 5.001785714285714)"
07-01-2023 20:41:28.926188,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 13.0, 11.835227272727273)","(3.7, 5.0, 4.987401574803149)","(3.7, 5.1, 5.001785714285714)"
07-01-2023 20:41:30.038537,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 13.0, 11.96808510638298)","(3.7, 5.0, 4.981395348837209)","(3.7, 5.1, 5.001785714285714)"
07-01-2023 20:41:31.094189,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.955882352941178)","(3.7, 5.0, 4.895833333333334)","(3.7, 5.1, 5.001785714285714)"
07-01-2023 20:41:32.175143,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.2615384615384615)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.955882352941178)","(3.7, 4.9, 4.887837837837838)","(3.7, 5.1, 4.965853658536585)"
07-01-2023 20:41:33.225402,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.65625)","(3.7, 4.9, 4.887837837837838)","(3.7, 5.1, 4.8052631578947365)"
07-01-2023 20:41:34.395570,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.2615384615384615)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.65625)","(3.7, 4.9, 4.888)","(3.7, 5.1, 4.877777777777778)"
07-01-2023 20:41:35.601408,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.2615384615384615)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.270833333333334)","(3.7, 4.9, 4.888)","(3.7, 4.9, 4.8933333333333335)"
07-01-2023 20:41:36.747084,"(6.0, 10.0, 9.610810810810811)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.270833333333334)","(3.7, 4.9, 4.888)","(3.7, 4.9, 4.8933333333333335)"
07-01-2023 20:41:37.815790,"(6.0, 10.0, 9.589473684210526)","(5.5, 6.6, 6.4)","(4.2, 5.4, 5.236363636363636)","(21.0, 36.0, 34.44444444444444)","(10.0, 12.0, 11.270833333333334)","(3.7, 4.9, 4.771428571428571)","(3.7, 4.9, 4.8933333333333335)"
