,Jackie Rose,Burn Rate,Pacific Rock,Baggys Gold,Merinda,Exiled,Pancho Tommy,Kiwi Turtle
11-01-2023 21:06:40.804057,"(2.0, 3.0, 2.9057142857142857)","(2.8, 3.55, 3.151)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 13.5)","(19.0, 36.0, 34.166666666666664)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:41.851973,"(2.0, 3.0, 2.92)","(2.8, 3.55, 3.151)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 13.5)","(19.0, 36.0, 33.5)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:42.906737,"(2.0, 3.0, 2.92)","(2.8, 3.55, 3.151)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 14.428571428571429)","(19.0, 36.0, 33.5)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:43.986597,"(2.0, 3.0, 2.9672727272727273)","(2.8, 3.25, 3.061)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 15.5, 14.428571428571429)","(19.0, 36.0, 33.5)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:45.153062,"(2.0, 3.05, 2.961153846153846)","(2.8, 3.25, 3.061)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 13.5)","(19.0, 36.0, 33.5)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:46.291856,"(2.0, 3.05, 2.97125)","(2.8, 3.25, 3.061)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 13.5)","(19.0, 36.0, 33.5)","(19.0, 28.0, 21.7)"
11-01-2023 21:06:47.478824,"(2.0, 3.05, 2.979285714285714)","(2.8, 3.25, 3.061)","(9.0, 9.6, 8.96)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 16.0, 14.428571428571429)","(19.0, 36.0, 34.46153846153846)","(19.0, 28.0, 24.0)"
11-01-2023 21:06:48.668580,"(2.0, 3.05, 2.979285714285714)","(2.8, 3.25, 3.115)","(9.0, 9.6, 9.28)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 15.5, 14.428571428571429)","(19.0, 36.0, 34.46153846153846)","(19.0, 27.0, 24.0)"
11-01-2023 21:06:49.824558,"(2.0, 3.05, 2.979285714285714)","(2.8, 3.25, 3.115)","(9.0, 9.6, 9.28)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.25)","(12.0, 15.5, 14.428571428571429)","(19.0, 36.0, 34.46153846153846)","(19.0, 27.0, 24.0)"
11-01-2023 21:06:50.904491,"(2.0, 3.05, 2.979285714285714)","(2.8, 3.25, 3.115)","(9.0, 11.0, 10.1)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 14.25)","(19.0, 36.0, 34.46153846153846)","(19.0, 27.0, 24.0)"
11-01-2023 21:06:51.953554,"(2.0, 3.05, 3.001875)","(2.8, 3.25, 3.115)","(9.0, 11.0, 10.2)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.344827586206897)","(19.0, 36.0, 34.46153846153846)","(19.0, 27.0, 23.5)"
11-01-2023 21:06:53.067596,"(2.0, 3.05, 3.0107142857142857)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.506666666666668)","(31.0, 100.0, 76.47058823529412)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.344827586206897)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.25)"
11-01-2023 21:06:54.274631,"(2.0, 3.05, 3.0107142857142857)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.74)","(31.0, 100.0, 82.89473684210526)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.344827586206897)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.25)"
11-01-2023 21:06:55.436056,"(2.0, 3.05, 3.0107142857142857)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.74)","(31.0, 100.0, 82.89473684210526)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.344827586206897)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.25)"
11-01-2023 21:06:56.524547,"(2.0, 3.05, 3.0107142857142857)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.74)","(31.0, 100.0, 82.89473684210526)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.344827586206897)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.666666666666668)"
11-01-2023 21:06:57.506646,"(2.0, 3.05, 3.0107142857142857)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.74)","(31.0, 100.0, 82.89473684210526)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.666666666666668)"
11-01-2023 21:06:58.465713,"(2.0, 3.05, 2.885)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.649999999999999)","(31.0, 100.0, 82.89473684210526)","(10.0, 14.5, 12.1)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.666666666666668)"
11-01-2023 21:06:59.514446,"(2.0, 3.05, 2.9052631578947365)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.649999999999999)","(31.0, 100.0, 78.33333333333333)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.666666666666668)"
11-01-2023 21:07:00.734919,"(2.0, 3.05, 2.869285714285714)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.649999999999999)","(31.0, 100.0, 76.78571428571429)","(10.0, 14.5, 12.166666666666666)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 34.46153846153846)","(19.0, 26.0, 22.666666666666668)"
11-01-2023 21:07:01.829515,"(2.0, 3.05, 2.901176470588235)","(2.8, 3.25, 3.115)","(9.0, 11.0, 9.649999999999999)","(31.0, 100.0, 76.33333333333333)","(10.0, 14.5, 12.467741935483872)","(12.0, 15.5, 13.263157894736842)","(19.0, 36.0, 34.23529411764706)","(19.0, 26.0, 24.125)"
11-01-2023 21:07:02.909584,"(2.0, 3.05, 2.9212)","(2.8, 3.2, 3.0625)","(9.0, 11.0, 10.345454545454546)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.5, 12.467741935483872)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 33.46666666666667)","(19.0, 26.0, 22.5)"
11-01-2023 21:07:04.016428,"(2.0, 3.05, 2.9609375)","(2.8, 3.25, 3.115)","(9.0, 11.0, 10.146666666666667)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.5, 12.076923076923077)","(12.0, 15.5, 13.303030303030303)","(19.0, 34.0, 32.22222222222222)","(19.0, 25.0, 22.5)"
11-01-2023 21:07:05.096763,"(2.0, 3.05, 2.890625)","(2.8, 3.25, 3.0536363636363637)","(9.0, 11.0, 10.36)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.5, 12.467741935483872)","(12.0, 15.5, 13.303030303030303)","(19.0, 34.0, 34.23529411764706)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:06.151219,"(2.0, 3.05, 2.962068965517241)","(2.8, 3.25, 3.115)","(9.0, 11.0, 10.066666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.5, 12.467741935483872)","(12.0, 15.5, 13.303030303030303)","(19.0, 36.0, 38.44444444444444)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:07.222521,"(2.0, 3.05, 2.9976923076923074)","(2.8, 3.25, 3.0536363636363637)","(9.0, 11.0, 10.719999999999999)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.636363636363637)","(12.0, 15.5, 14.1)","(19.0, 42.0, 37.78947368421053)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:08.206303,"(2.0, 3.05, 2.9976923076923074)","(2.8, 3.25, 3.0536363636363637)","(9.0, 11.5, 11.12)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.333333333333334)","(12.0, 15.0, 13.5)","(19.0, 42.0, 37.78947368421053)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:09.269581,"(2.0, 3.05, 2.9976923076923074)","(2.8, 3.25, 3.115)","(9.0, 12.0, 11.830769230769231)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.541666666666666)","(12.0, 15.0, 13.333333333333334)","(19.0, 42.0, 37.78947368421053)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:10.492668,"(2.0, 3.05, 2.9946153846153845)","(2.8, 3.1, 2.993333333333333)","(9.0, 12.0, 11.875)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.970588235294118)","(12.0, 15.0, 13.333333333333334)","(19.0, 42.0, 37.78947368421053)","(19.0, 25.0, 21.25)"
11-01-2023 21:07:11.639109,"(2.0, 3.05, 2.999090909090909)","(2.8, 3.1, 2.993333333333333)","(9.0, 12.0, 11.875)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.194444444444445)","(12.0, 15.0, 12.741935483870968)","(19.0, 42.0, 35.88235294117647)","(19.0, 25.0, 22.5)"
11-01-2023 21:07:12.815456,"(2.0, 3.05, 3.038333333333333)","(2.8, 3.1, 2.9857142857142858)","(9.0, 11.5, 11.18421052631579)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.3125)","(12.0, 15.0, 12.741935483870968)","(19.0, 38.0, 33.0)","(19.0, 25.0, 25.0)"
11-01-2023 21:07:13.929420,"(2.0, 3.05, 3.0324999999999998)","(2.8, 3.1, 3.011111111111111)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.512820512820513)","(12.0, 15.0, 14.0)","(19.0, 38.0, 33.0)","(19.0, 27.0, 25.0)"
11-01-2023 21:07:15.096826,"(2.0, 3.05, 3.0324999999999998)","(2.8, 3.1, 2.98)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.32258064516129)","(12.0, 14.5, 14.0)","(19.0, 38.0, 33.0)","(19.0, 27.0, 24.75)"
11-01-2023 21:07:16.250656,"(2.0, 3.05, 3.0324999999999998)","(2.8, 3.1, 3.01)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.32258064516129)","(12.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 27.0, 24.428571428571427)"
11-01-2023 21:07:17.356554,"(2.0, 3.1, 3.01)","(2.8, 3.05, 2.957142857142857)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.555555555555555)","(12.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 27.0, 24.428571428571427)"
11-01-2023 21:07:18.412353,"(2.0, 3.1, 3.076)","(2.8, 3.05, 2.9416666666666664)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.294117647058824)","(12.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 27.0, 24.25)"
11-01-2023 21:07:19.495983,"(2.0, 3.1, 3.033333333333333)","(2.8, 3.05, 2.957142857142857)","(9.0, 11.5, 10.916666666666666)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.555555555555555)","(12.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 26.0, 24.764705882352942)"
11-01-2023 21:07:20.935630,"(2.0, 3.1, 3.086666666666667)","(2.8, 3.05, 2.9416666666666664)","(9.0, 11.5, 11.0)","(31.0, 95.0, 76.33333333333333)","(10.0, 14.0, 11.903225806451612)","(12.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 26.0, 25.5)"
11-01-2023 21:07:22.000706,"(2.1, 3.1, 3.075)","(2.7, 3.05, 2.9416666666666664)","(9.0, 11.5, 11.0)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 11.903225806451612)","(11.0, 14.5, 14.0)","(19.0, 38.0, 32.22222222222222)","(19.0, 26.0, 25.5)"
11-01-2023 21:07:23.120571,"(2.1, 3.2, 3.1333333333333333)","(2.7, 3.05, 2.9416666666666664)","(9.0, 11.5, 11.0)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.512820512820513)","(11.0, 14.5, 14.0)","(19.0, 38.0, 32.72)","(19.0, 26.0, 25.727272727272727)"
11-01-2023 21:07:24.219495,"(2.1, 3.2, 3.10625)","(2.7, 2.98, 2.913333333333333)","(9.0, 11.5, 10.67741935483871)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.833333333333334)","(19.0, 38.0, 30.8)","(19.0, 26.0, 25.5)"
11-01-2023 21:07:25.348191,"(2.1, 3.2, 3.14375)","(2.7, 2.96, 2.876)","(9.0, 11.5, 10.75)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 14.5, 12.772727272727273)","(19.0, 38.0, 35.33333333333333)","(19.0, 26.0, 25.857142857142858)"
11-01-2023 21:07:26.323518,"(2.1, 3.2, 3.1863636363636365)","(2.7, 2.96, 2.9085714285714284)","(9.0, 11.5, 10.75)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 14.5, 12.772727272727273)","(19.0, 36.0, 35.33333333333333)","(19.0, 26.0, 25.857142857142858)"
11-01-2023 21:07:27.600245,"(2.1, 3.2, 3.20625)","(2.7, 2.96, 2.92)","(9.0, 11.5, 10.67741935483871)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 14.5, 12.722222222222221)","(19.0, 36.0, 35.33333333333333)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:28.874978,"(2.1, 3.3, 3.194230769230769)","(2.7, 2.96, 2.8836363636363633)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 34.0, 32.22222222222222)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:29.920305,"(2.1, 3.3, 3.194230769230769)","(2.7, 2.96, 2.92)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 34.0, 32.22222222222222)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:31.003799,"(2.1, 3.3, 3.194230769230769)","(2.7, 2.96, 2.87)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 34.0, 32.22222222222222)","(19.0, 26.0, 25.833333333333332)"
11-01-2023 21:07:32.124963,"(2.1, 3.3, 3.2393939393939393)","(2.7, 2.96, 2.87)","(9.0, 11.5, 10.636363636363637)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 34.0, 32.875)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:33.208690,"(2.1, 3.3, 3.2903846153846152)","(2.7, 2.96, 2.858461538461538)","(9.0, 11.5, 10.636363636363637)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 36.0, 30.19047619047619)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:34.328095,"(2.1, 3.45, 3.282558139534884)","(2.7, 2.96, 2.858461538461538)","(9.0, 11.5, 10.636363636363637)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 12.625)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.9375)"
11-01-2023 21:07:35.428940,"(2.1, 3.45, 3.2772727272727273)","(2.7, 2.96, 2.858461538461538)","(9.0, 11.5, 10.636363636363637)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.5, 13.571428571428571)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.9375)"
11-01-2023 21:07:36.509268,"(2.1, 3.45, 3.3)","(2.7, 2.96, 2.858461538461538)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.0, 12.565217391304348)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.833333333333332)"
11-01-2023 21:07:37.619818,"(2.1, 3.45, 3.3)","(2.7, 2.96, 2.8628571428571425)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 14.0, 12.071428571428571)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:38.680576,"(2.1, 3.45, 3.3)","(2.7, 2.9, 2.8285714285714283)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.681818181818182)","(11.0, 13.5, 12.666666666666666)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.90909090909091)"
11-01-2023 21:07:39.662942,"(2.1, 3.45, 3.3)","(2.7, 2.94, 2.8257142857142856)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 13.5, 12.071428571428571)","(19.0, 34.0, 30.19047619047619)","(19.0, 26.0, 25.75)"
11-01-2023 21:07:40.664564,"(2.1, 3.45, 3.3)","(2.7, 2.92, 2.842222222222222)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 13.5, 12.025641025641026)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 26.0)"
11-01-2023 21:07:41.728623,"(2.1, 3.4, 3.3865384615384615)","(2.7, 2.9, 2.82)","(9.0, 11.5, 10.724137931034482)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.818181818181818)","(11.0, 13.5, 13.277070063694268)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.5)"
11-01-2023 21:07:42.778751,"(2.1, 3.4, 3.1916666666666664)","(2.7, 2.84, 2.773333333333333)","(9.0, 11.5, 10.916666666666666)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.818181818181818)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.5)"
11-01-2023 21:07:43.841408,"(2.1, 3.45, 3.289285714285714)","(2.7, 2.82, 2.7800000000000002)","(9.0, 11.5, 10.625)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.5)"
11-01-2023 21:07:45.037729,"(2.1, 3.45, 3.2948275862068965)","(2.7, 2.82, 2.732)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.333333333333332)"
11-01-2023 21:07:46.128768,"(2.1, 3.45, 3.2948275862068965)","(2.7, 2.8, 2.77)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.731707317073171)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:47.226836,"(2.1, 3.45, 3.4125)","(2.7, 2.8, 2.716)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.837209302325581)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.333333333333332)"
11-01-2023 21:07:48.288376,"(2.1, 3.45, 3.426923076923077)","(2.7, 2.8, 2.77)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.837209302325581)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.333333333333332)"
11-01-2023 21:07:49.294516,"(2.1, 3.45, 3.313636363636364)","(2.7, 2.78, 2.6976470588235295)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.837209302325581)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.333333333333332)"
11-01-2023 21:07:50.336496,"(2.1, 3.45, 3.431818181818182)","(2.7, 2.72, 2.6514285714285717)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.837209302325581)","(11.0, 13.5, 13.284345047923322)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.333333333333332)"
11-01-2023 21:07:51.418064,"(2.1, 3.45, 3.3954545454545455)","(2.7, 2.66, 2.6171428571428574)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.837209302325581)","(11.0, 13.5, 11.571428571428571)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:52.510307,"(2.1, 3.45, 3.440909090909091)","(2.7, 2.72, 2.6414285714285715)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 11.758064516129032)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:53.695942,"(2.1, 3.45, 3.405555555555556)","(2.7, 2.72, 2.6283333333333334)","(9.0, 11.5, 11.038461538461538)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 11.758064516129032)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:54.824516,"(2.1, 3.45, 3.438888888888889)","(2.7, 2.7, 2.6375)","(9.0, 11.5, 11.166666666666666)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 11.8125)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:55.973308,"(2.1, 3.45, 3.442857142857143)","(2.7, 2.68, 2.64)","(9.0, 11.5, 11.0625)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 11.8125)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:57.039494,"(2.1, 3.45, 3.4136363636363636)","(2.7, 2.68, 2.6622222222222223)","(9.0, 13.0, 11.25)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 11.8125)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:58.091629,"(2.1, 3.45, 3.442857142857143)","(2.7, 2.68, 2.626666666666667)","(9.0, 13.0, 11.454545454545455)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:07:59.156276,"(2.1, 3.45, 3.4136363636363636)","(2.7, 2.68, 2.63)","(9.0, 13.0, 11.53448275862069)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:00.326345,"(2.1, 3.45, 3.442857142857143)","(2.7, 2.66, 2.612)","(9.0, 13.0, 11.365384615384615)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:01.531366,"(2.1, 3.45, 3.442857142857143)","(2.7, 2.68, 2.6133333333333333)","(9.0, 13.0, 10.857142857142858)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:02.682532,"(2.1, 3.45, 3.4136363636363636)","(2.7, 2.68, 2.67)","(9.0, 13.0, 11.25)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.19047619047619)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:03.819137,"(2.1, 3.45, 3.442857142857143)","(2.7, 2.66, 2.6037500000000002)","(9.0, 13.0, 11.25)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:04.917372,"(2.1, 3.45, 3.435)","(2.7, 2.66, 2.6100000000000003)","(9.0, 13.0, 11.108108108108109)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:05.961218,"(2.1, 3.45, 3.41)","(2.7, 2.66, 2.6037500000000002)","(9.0, 13.0, 11.108108108108109)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:06.977515,"(2.1, 3.45, 3.4400000000000004)","(2.7, 2.66, 2.6100000000000003)","(9.0, 13.0, 10.8125)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:08.037599,"(2.1, 3.45, 3.4400000000000004)","(2.7, 2.66, 2.6037500000000002)","(9.0, 13.0, 11.108108108108109)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:09.131386,"(2.1, 3.45, 3.422727272727273)","(2.7, 2.66, 2.6037500000000002)","(9.0, 13.0, 10.857142857142858)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
11-01-2023 21:08:10.264829,"(2.1, 3.45, 3.4462962962962966)","(2.7, 2.66, 2.6100000000000003)","(9.0, 13.0, 10.8125)","(41.0, 95.0, 76.33333333333333)","(10.0, 14.0, 12.9)","(11.0, 13.5, 12.182926829268293)","(19.0, 34.0, 30.666666666666664)","(19.0, 28.0, 25.6)"
