,Busters Choice,Gunfighter,Lee Haitch Oh,Uplink,Fort Jefferson,Silver Onyx,Skyforger,Electric Daisy,Secia,Firey Panz,Mean Girls
12-01-2023 15:21:49.179890,"(101.0, 260.0, 223.63636363636363)","(14.0, 20.0, 19.352272727272727)","(101.0, 210.0, 173.33333333333334)","(71.0, 120.0, 103.47826086956522)","(18.0, 30.0, 29.285714285714285)","(5.0, 6.2, 5.925714285714285)","(1.7, 1.95, 1.9405116279069767)","(101.0, 210.0, 185.0)","(41.0, 100.0, 81.81818181818181)","(4.8, 5.8, 5.773333333333333)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:50.534167,"(101.0, 250.0, 208.0)","(14.0, 20.0, 19.352272727272727)","(101.0, 190.0, 173.33333333333334)","(71.0, 120.0, 103.47826086956522)","(18.0, 30.0, 29.285714285714285)","(5.0, 6.2, 5.925714285714285)","(1.7, 1.95, 1.9386695278969956)","(101.0, 210.0, 185.0)","(41.0, 100.0, 81.81818181818181)","(4.8, 5.8, 5.773333333333333)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:51.944817,"(101.0, 250.0, 214.0)","(14.0, 20.0, 19.352272727272727)","(101.0, 190.0, 195.0)","(71.0, 120.0, 103.47826086956522)","(18.0, 30.0, 29.25)","(5.0, 6.2, 6.05)","(1.7, 1.95, 1.937193675889328)","(101.0, 210.0, 185.0)","(41.0, 100.0, 81.81818181818181)","(4.8, 5.8, 5.774468085106383)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:53.363492,"(101.0, 250.0, 232.0)","(14.0, 20.0, 19.352272727272727)","(101.0, 210.0, 195.0)","(71.0, 120.0, 135.0)","(18.0, 30.0, 29.181818181818183)","(5.0, 6.2, 5.961616161616162)","(1.7, 1.95, 1.937193675889328)","(101.0, 210.0, 185.0)","(41.0, 100.0, 101.36363636363636)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:54.704692,"(101.0, 400.0, 232.0)","(14.0, 20.0, 19.352272727272727)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 138.0)","(18.0, 30.0, 29.23076923076923)","(5.0, 6.2, 5.961616161616162)","(1.7, 1.95, 1.9375403225806451)","(101.0, 210.0, 185.0)","(41.0, 130.0, 110.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:56.135039,"(101.0, 400.0, 280.0)","(14.0, 20.0, 19.352272727272727)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 30.0, 35.23809523809524)","(5.0, 6.2, 5.961616161616162)","(1.7, 1.95, 1.9375403225806451)","(101.0, 210.0, 185.0)","(41.0, 120.0, 105.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:57.470467,"(101.0, 400.0, 280.0)","(14.0, 20.0, 19.28125)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 40.0, 36.73684210526316)","(5.0, 6.2, 5.9118881118881115)","(1.7, 1.95, 1.9371610169491524)","(101.0, 210.0, 185.0)","(41.0, 120.0, 105.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:21:58.784040,"(101.0, 400.0, 280.0)","(14.0, 20.0, 19.28125)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 36.73684210526316)","(5.0, 6.2, 5.928)","(1.7, 1.95, 1.932118226600985)","(101.0, 210.0, 174.28571428571428)","(41.0, 120.0, 105.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:22:00.203117,"(101.0, 400.0, 300.0)","(14.0, 20.0, 19.197674418604652)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 36.73684210526316)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.932118226600985)","(101.0, 210.0, 185.0)","(41.0, 120.0, 105.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:22:01.530502,"(101.0, 390.0, 272.0)","(14.0, 20.0, 19.197674418604652)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 36.73684210526316)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.932118226600985)","(101.0, 210.0, 185.0)","(41.0, 120.0, 104.0)","(4.8, 5.8, 5.780952380952381)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:22:02.880313,"(101.0, 360.0, 286.6666666666667)","(14.0, 20.0, 19.26923076923077)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 36.73684210526316)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.932118226600985)","(101.0, 210.0, 197.5)","(41.0, 120.0, 111.25)","(4.8, 5.8, 5.772093023255814)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:22:04.267394,"(101.0, 390.0, 296.6666666666667)","(14.0, 20.0, 19.25)","(101.0, 210.0, 188.1818181818182)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 35.81818181818182)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.9287544483985763)","(101.0, 210.0, 185.0)","(41.0, 120.0, 108.33333333333333)","(4.8, 5.8, 5.772093023255814)","(31.0, 46.0, 42.470588235294116)"
12-01-2023 15:22:05.657899,"(101.0, 390.0, 347.5)","(14.0, 20.0, 19.178571428571427)","(101.0, 210.0, 190.0)","(71.0, 150.0, 133.33333333333334)","(18.0, 38.0, 35.42857142857143)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.9284039087947882)","(101.0, 210.0, 185.0)","(41.0, 120.0, 88.69565217391305)","(4.8, 5.8, 5.778125)","(31.0, 46.0, 39.625)"
12-01-2023 15:22:06.965047,"(101.0, 390.0, 347.5)","(14.0, 20.0, 19.178571428571427)","(101.0, 210.0, 190.0)","(81.0, 150.0, 133.33333333333334)","(18.0, 38.0, 35.42857142857143)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.9274056603773584)","(101.0, 210.0, 180.0)","(41.0, 110.0, 93.75)","(5.0, 5.8, 5.778125)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:08.351238,"(101.0, 390.0, 350.0)","(14.0, 20.0, 19.178571428571427)","(101.0, 200.0, 185.0)","(81.0, 130.0, 124.66666666666667)","(18.0, 38.0, 35.42857142857143)","(5.0, 6.2, 5.928)","(1.7, 1.94, 1.9178369905956112)","(101.0, 210.0, 185.0)","(41.0, 100.0, 89.0625)","(5.0, 5.8, 5.778125)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:09.678465,"(101.0, 390.0, 347.1428571428571)","(14.0, 20.0, 19.555555555555557)","(101.0, 210.0, 190.0)","(91.0, 130.0, 124.66666666666667)","(20.0, 38.0, 34.0)","(5.0, 6.2, 5.928)","(1.7, 1.92, 1.9178164556962025)","(101.0, 210.0, 185.0)","(51.0, 100.0, 89.0625)","(4.8, 5.8, 5.778125)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:10.978414,"(101.0, 390.0, 350.0)","(15.0, 20.0, 19.555555555555557)","(101.0, 200.0, 190.0)","(91.0, 130.0, 124.66666666666667)","(20.0, 38.0, 34.0)","(5.0, 6.2, 5.928)","(1.7, 1.92, 1.9182885906040268)","(101.0, 210.0, 180.0)","(51.0, 100.0, 89.0625)","(4.8, 5.8, 5.778125)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:12.366885,"(101.0, 380.0, 320.0)","(15.0, 20.0, 18.885135135135137)","(101.0, 200.0, 190.0)","(91.0, 130.0, 124.66666666666667)","(20.0, 38.0, 32.529411764705884)","(5.0, 6.2, 5.928)","(1.7, 1.92, 1.918546712802768)","(101.0, 210.0, 185.0)","(51.0, 100.0, 92.70833333333334)","(4.8, 5.8, 5.778125)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:13.697738,"(101.0, 380.0, 306.6666666666667)","(15.0, 20.0, 18.885135135135137)","(101.0, 200.0, 190.0)","(91.0, 130.0, 124.66666666666667)","(20.0, 38.0, 33.10526315789474)","(5.0, 6.2, 5.882901554404145)","(1.7, 1.92, 1.919076923076923)","(101.0, 210.0, 202.30769230769232)","(51.0, 100.0, 93.9655172413793)","(4.8, 5.8, 5.7328125000000005)","(31.0, 40.0, 39.625)"
12-01-2023 15:22:15.082841,"(101.0, 370.0, 320.0)","(15.0, 20.0, 18.86986301369863)","(101.0, 200.0, 190.0)","(91.0, 130.0, 125.29411764705883)","(20.0, 38.0, 34.0)","(5.0, 6.2, 5.882901554404145)","(1.7, 1.92, 1.9194979079497907)","(101.0, 210.0, 202.30769230769232)","(51.0, 100.0, 92.70833333333334)","(4.8, 5.9, 5.746808510638298)","(31.0, 40.0, 39.53846153846154)"
12-01-2023 15:22:16.591114,"(101.0, 370.0, 306.0)","(15.0, 20.0, 18.838028169014084)","(101.0, 210.0, 198.46153846153845)","(91.0, 130.0, 115.0)","(20.0, 36.0, 33.4)","(5.0, 6.2, 5.895522388059701)","(1.7, 1.92, 1.9194979079497907)","(101.0, 210.0, 197.5)","(51.0, 100.0, 93.0)","(4.8, 5.8, 5.7125)","(31.0, 40.0, 35.02127659574468)"
12-01-2023 15:22:18.017636,"(101.0, 370.0, 342.0)","(15.0, 20.0, 18.838028169014084)","(101.0, 200.0, 199.16666666666666)","(91.0, 120.0, 135.0)","(20.0, 36.0, 33.4)","(5.0, 6.2, 5.890909090909091)","(1.7, 1.92, 1.9194979079497907)","(101.0, 210.0, 197.5)","(51.0, 100.0, 93.0)","(4.8, 5.8, 5.7125)","(31.0, 40.0, 35.02127659574468)"
12-01-2023 15:22:19.395077,"(101.0, 370.0, 335.0)","(15.0, 20.0, 18.821428571428573)","(101.0, 200.0, 202.94117647058823)","(91.0, 150.0, 135.0)","(20.0, 36.0, 33.4)","(5.0, 6.2, 5.890909090909091)","(1.7, 1.92, 1.9192344497607654)","(101.0, 210.0, 197.5)","(51.0, 100.0, 93.0)","(4.8, 5.8, 5.7214285714285715)","(31.0, 40.0, 35.02127659574468)"
12-01-2023 15:22:20.775458,"(101.0, 370.0, 344.54545454545456)","(15.0, 20.0, 18.34285714285714)","(101.0, 210.0, 202.94117647058823)","(91.0, 150.0, 136.66666666666666)","(20.0, 36.0, 33.4)","(5.0, 6.2, 5.890909090909091)","(1.7, 1.92, 1.9192548076923077)","(101.0, 210.0, 197.5)","(51.0, 100.0, 93.0)","(4.8, 5.8, 5.7214285714285715)","(31.0, 40.0, 35.411764705882355)"
12-01-2023 15:22:22.122825,"(101.0, 370.0, 362.5)","(15.0, 20.0, 18.35820895522388)","(101.0, 210.0, 202.5)","(91.0, 150.0, 128.46153846153845)","(20.0, 36.0, 32.21052631578947)","(5.0, 6.2, 5.905769230769231)","(1.7, 1.92, 1.9192548076923077)","(101.0, 210.0, 197.5)","(51.0, 100.0, 93.0)","(4.8, 5.8, 5.7214285714285715)","(31.0, 40.0, 36.13333333333333)"
12-01-2023 15:22:23.470338,"(101.0, 370.0, 340.0)","(15.0, 20.0, 18.35820895522388)","(101.0, 210.0, 203.33333333333334)","(91.0, 150.0, 127.14285714285714)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.890909090909091)","(1.7, 1.92, 1.9297297297297296)","(101.0, 210.0, 197.5)","(51.0, 100.0, 95.9090909090909)","(4.8, 5.8, 5.771481481481481)","(31.0, 38.0, 36.526315789473685)"
12-01-2023 15:22:24.800451,"(101.0, 370.0, 340.0)","(15.0, 20.0, 18.35820895522388)","(101.0, 210.0, 203.33333333333334)","(91.0, 150.0, 127.14285714285714)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.891836734693878)","(1.7, 1.93, 1.9306211180124222)","(101.0, 210.0, 197.5)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.771428571428571)","(31.0, 38.0, 36.72727272727273)"
12-01-2023 15:22:26.102069,"(101.0, 370.0, 281.1111111111111)","(15.0, 19.5, 18.782608695652172)","(101.0, 210.0, 203.33333333333334)","(91.0, 150.0, 127.14285714285714)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.891836734693878)","(1.7, 1.94, 1.930670731707317)","(101.0, 210.0, 197.5)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.771534195933456)","(31.0, 38.0, 36.72727272727273)"
12-01-2023 15:22:27.414257,"(101.0, 360.0, 290.0)","(15.0, 19.5, 18.782608695652172)","(101.0, 210.0, 203.33333333333334)","(91.0, 150.0, 127.14285714285714)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.883769633507853)","(1.7, 1.94, 1.9304375)","(101.0, 210.0, 197.5)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.771948998178506)","(31.0, 38.0, 36.72727272727273)"
12-01-2023 15:22:28.741516,"(101.0, 350.0, 290.0)","(15.0, 19.5, 18.782608695652172)","(101.0, 210.0, 203.33333333333334)","(91.0, 150.0, 125.0)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.88421052631579)","(1.7, 1.94, 1.9321827411167511)","(101.0, 210.0, 197.5)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.771948998178506)","(31.0, 38.0, 36.72727272727273)"
12-01-2023 15:22:30.111341,"(101.0, 350.0, 293.3333333333333)","(15.0, 19.5, 18.782608695652172)","(101.0, 210.0, 203.33333333333334)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.88080808080808)","(1.7, 1.94, 1.9322388059701492)","(101.0, 210.0, 198.57142857142858)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.770888468809074)","(31.0, 38.0, 36.72727272727273)"
12-01-2023 15:22:31.381287,"(101.0, 340.0, 293.3333333333333)","(15.0, 19.5, 18.910714285714285)","(101.0, 210.0, 203.33333333333334)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.88080808080808)","(1.7, 1.94, 1.932686567164179)","(101.0, 210.0, 198.57142857142858)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.770888468809074)","(31.0, 38.0, 36.35294117647059)"
12-01-2023 15:22:32.757903,"(101.0, 340.0, 280.0)","(15.0, 19.5, 18.910714285714285)","(101.0, 210.0, 203.33333333333334)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.25)","(5.0, 6.2, 5.88080808080808)","(1.7, 1.94, 1.9309677419354838)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 95.9090909090909)","(5.0, 5.8, 5.95593220338983)","(31.0, 38.0, 35.224489795918366)"
12-01-2023 15:22:34.055070,"(101.0, 340.0, 285.0)","(15.0, 19.5, 18.910714285714285)","(101.0, 210.0, 223.33333333333334)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.8788177339901475)","(1.7, 1.94, 1.9308571428571428)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 95.9090909090909)","(5.0, 6.0, 5.935714285714286)","(31.0, 40.0, 35.5)"
12-01-2023 15:22:35.348533,"(101.0, 330.0, 285.0)","(15.0, 19.5, 18.910714285714285)","(101.0, 230.0, 226.66666666666666)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.88080808080808)","(1.7, 1.94, 1.9308571428571428)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 95.9090909090909)","(5.0, 6.0, 5.934883720930233)","(31.0, 40.0, 35.224489795918366)"
12-01-2023 15:22:36.687138,"(101.0, 310.0, 230.0)","(15.0, 19.5, 18.910714285714285)","(101.0, 230.0, 225.0)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.88080808080808)","(1.7, 1.94, 1.9308571428571428)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 95.9090909090909)","(5.0, 6.0, 5.934883720930233)","(31.0, 40.0, 35.224489795918366)"
12-01-2023 15:22:38.063160,"(101.0, 300.0, 232.5)","(15.0, 19.5, 18.910714285714285)","(101.0, 230.0, 201.66666666666666)","(91.0, 140.0, 126.15384615384616)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.872538860103627)","(1.7, 1.94, 1.9298089171974522)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 88.75)","(5.0, 6.0, 6.0357142857142865)","(31.0, 40.0, 35.224489795918366)"
12-01-2023 15:22:39.348122,"(101.0, 300.0, 222.85714285714286)","(15.0, 19.5, 18.910714285714285)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.860913705583756)","(1.7, 1.94, 1.9285507246376812)","(101.0, 210.0, 183.33333333333334)","(51.0, 100.0, 83.33333333333333)","(5.0, 6.4, 6.103626943005182)","(31.0, 40.0, 40.18181818181818)"
12-01-2023 15:22:40.734438,"(101.0, 290.0, 223.33333333333334)","(15.0, 19.5, 18.55263157894737)","(101.0, 220.0, 202.5)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.860913705583756)","(1.7, 1.94, 1.9286446886446886)","(101.0, 210.0, 195.71428571428572)","(51.0, 95.0, 89.28571428571429)","(5.0, 6.4, 6.083615819209039)","(31.0, 46.0, 41.1764705882353)"
12-01-2023 15:22:42.140695,"(101.0, 270.0, 214.28571428571428)","(15.0, 19.5, 18.923076923076923)","(101.0, 210.0, 202.5)","(91.0, 140.0, 120.9090909090909)","(20.0, 34.0, 32.05555555555556)","(5.0, 6.2, 5.730898876404495)","(1.7, 1.94, 1.9304624277456648)","(101.0, 210.0, 195.71428571428572)","(51.0, 95.0, 88.33333333333333)","(5.0, 6.4, 6.086046511627907)","(31.0, 44.0, 41.1764705882353)"
12-01-2023 15:22:43.507496,"(101.0, 270.0, 214.28571428571428)","(14.0, 19.0, 18.923076923076923)","(101.0, 210.0, 202.5)","(91.0, 130.0, 125.0)","(20.0, 34.0, 32.05)","(5.0, 6.2, 5.726829268292683)","(1.7, 1.94, 1.9360810810810811)","(101.0, 210.0, 176.66666666666666)","(51.0, 95.0, 87.27272727272727)","(5.0, 6.4, 6.127272727272727)","(31.0, 44.0, 38.333333333333336)"
12-01-2023 15:22:44.961954,"(101.0, 260.0, 235.0)","(14.0, 19.0, 18.923076923076923)","(101.0, 210.0, 202.5)","(91.0, 140.0, 131.66666666666666)","(20.0, 34.0, 32.05)","(5.0, 6.2, 5.725821596244131)","(1.7, 1.94, 1.9360810810810811)","(101.0, 190.0, 174.0)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.127272727272727)","(31.0, 40.0, 37.714285714285715)"
12-01-2023 15:22:46.314730,"(101.0, 260.0, 251.66666666666669)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.22222222222223)","(91.0, 140.0, 131.66666666666666)","(20.0, 34.0, 31.263157894736842)","(5.0, 6.2, 5.728061224489796)","(1.7, 1.94, 1.9353293413173651)","(101.0, 190.0, 174.0)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.140384615384615)","(31.0, 40.0, 36.8)"
12-01-2023 15:22:47.628337,"(101.0, 260.0, 257.3333333333333)","(14.0, 19.0, 18.916666666666668)","(101.0, 220.0, 202.5)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.18604651162791)","(5.0, 6.2, 5.813023255813953)","(1.7, 1.94, 1.9361878453038674)","(101.0, 190.0, 174.0)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.135813953488372)","(31.0, 40.0, 36.8)"
12-01-2023 15:22:48.951862,"(101.0, 410.0, 397.3333333333333)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.22222222222223)","(91.0, 140.0, 125.0)","(20.0, 34.0, 32.18604651162791)","(5.0, 6.2, 5.814432989690721)","(1.7, 1.94, 1.9356144578313252)","(101.0, 190.0, 156.15384615384613)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.140384615384615)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:50.290175,"(101.0, 410.0, 397.3333333333333)","(14.0, 19.0, 18.916666666666668)","(101.0, 220.0, 202.5)","(91.0, 140.0, 129.28571428571428)","(20.0, 34.0, 32.18604651162791)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.9363661202185791)","(101.0, 170.0, 127.27272727272727)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.140384615384615)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:51.777539,"(101.0, 410.0, 397.3333333333333)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.5)","(91.0, 140.0, 129.28571428571428)","(20.0, 34.0, 32.18604651162791)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.9375280898876404)","(101.0, 160.0, 136.0)","(51.0, 110.0, 86.66666666666667)","(5.0, 6.4, 6.140384615384615)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:53.160863,"(101.0, 410.0, 397.3333333333333)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.5)","(91.0, 140.0, 129.28571428571428)","(21.0, 34.0, 32.13953488372093)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.9379816513761468)","(101.0, 160.0, 136.0)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.140384615384615)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:54.807784,"(101.0, 410.0, 320.0)","(14.0, 19.0, 18.88888888888889)","(101.0, 210.0, 202.5)","(91.0, 140.0, 129.28571428571428)","(21.0, 34.0, 32.13953488372093)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.937720207253886)","(101.0, 160.0, 136.0)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.1127659574468085)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:56.554164,"(101.0, 410.0, 320.0)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.5)","(91.0, 140.0, 129.28571428571428)","(21.0, 34.0, 32.13953488372093)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.9384935897435898)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.096629213483146)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:58.074372,"(101.0, 410.0, 380.0)","(14.0, 19.0, 18.916666666666668)","(101.0, 210.0, 202.22222222222223)","(91.0, 140.0, 129.28571428571428)","(21.0, 34.0, 32.13953488372093)","(5.0, 6.2, 5.814659685863874)","(1.7, 1.94, 1.9453179190751444)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.096629213483146)","(31.0, 40.0, 35.63636363636363)"
12-01-2023 15:22:59.430451,"(101.0, 410.0, 380.0)","(14.0, 19.0, 18.916666666666668)","(101.0, 220.0, 202.22222222222223)","(91.0, 140.0, 125.88235294117646)","(21.0, 34.0, 30.875)","(5.0, 6.2, 5.847846889952153)","(1.7, 1.95, 1.9430821917808219)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.11578947368421)","(31.0, 40.0, 36.30769230769231)"
12-01-2023 15:23:00.933572,"(101.0, 410.0, 286.6666666666667)","(14.0, 19.5, 18.634615384615383)","(101.0, 210.0, 202.22222222222223)","(91.0, 140.0, 125.88235294117646)","(21.0, 34.0, 31.4375)","(5.0, 6.2, 5.85607476635514)","(1.7, 1.95, 1.9422307692307692)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.11578947368421)","(31.0, 40.0, 36.30769230769231)"
12-01-2023 15:23:02.509497,"(101.0, 400.0, 286.6666666666667)","(14.0, 19.5, 18.634615384615383)","(101.0, 220.0, 202.5)","(91.0, 140.0, 125.88235294117646)","(21.0, 32.0, 31.4375)","(5.0, 6.2, 5.851851851851852)","(1.7, 1.95, 1.9389243027888445)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.11578947368421)","(31.0, 40.0, 36.30769230769231)"
12-01-2023 15:23:03.908710,"(101.0, 390.0, 255.0)","(14.0, 19.5, 18.634615384615383)","(101.0, 210.0, 202.22222222222223)","(91.0, 140.0, 125.88235294117646)","(21.0, 32.0, 32.666666666666664)","(5.0, 6.2, 5.96969696969697)","(1.7, 1.94, 1.9387837837837838)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.4, 6.04963503649635)","(31.0, 40.0, 36.30769230769231)"
12-01-2023 15:23:05.328234,"(101.0, 380.0, 255.0)","(14.0, 19.5, 18.589285714285715)","(101.0, 220.0, 202.5)","(91.0, 140.0, 125.88235294117646)","(21.0, 34.0, 32.666666666666664)","(5.0, 6.0, 5.970149253731344)","(1.7, 1.94, 1.9387837837837838)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 88.125)","(5.0, 6.2, 6.0600000000000005)","(31.0, 40.0, 36.30769230769231)"
12-01-2023 15:23:06.770421,"(101.0, 370.0, 262.5)","(14.0, 19.5, 19.4247311827957)","(101.0, 210.0, 202.5)","(91.0, 140.0, 125.88235294117646)","(21.0, 34.0, 32.13333333333333)","(5.0, 6.0, 5.703703703703703)","(1.7, 1.94, 1.9387837837837838)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 90.0)","(5.0, 6.2, 6.061224489795919)","(31.0, 40.0, 37.0)"
12-01-2023 15:23:08.183234,"(101.0, 360.0, 262.5)","(14.0, 19.5, 19.4247311827957)","(101.0, 210.0, 202.5)","(91.0, 140.0, 120.0)","(20.0, 34.0, 32.0)","(5.0, 6.0, 5.685416666666667)","(1.7, 1.94, 1.9387837837837838)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 94.0909090909091)","(5.0, 6.2, 6.061224489795919)","(31.0, 40.0, 37.0)"
12-01-2023 15:23:09.665080,"(101.0, 350.0, 270.0)","(14.0, 19.5, 19.4247311827957)","(101.0, 210.0, 202.5)","(91.0, 130.0, 120.0)","(20.0, 34.0, 32.476190476190474)","(5.0, 6.0, 5.683769633507853)","(1.7, 1.94, 1.9424647887323943)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 89.41176470588235)","(5.0, 6.2, 6.0510948905109485)","(31.0, 40.0, 37.0)"
12-01-2023 15:23:10.904630,"(101.0, 350.0, 242.0)","(14.0, 19.5, 19.4247311827957)","(101.0, 210.0, 202.5)","(91.0, 130.0, 120.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.761264822134387)","(1.7, 1.95, 1.9439563862928348)","(101.0, 160.0, 141.05263157894737)","(51.0, 110.0, 95.0)","(5.0, 6.2, 6.033333333333333)","(31.0, 40.0, 36.8235294117647)"
12-01-2023 15:23:12.129454,"(101.0, 350.0, 260.0)","(14.0, 19.5, 19.4247311827957)","(101.0, 210.0, 202.5)","(91.0, 130.0, 120.0)","(20.0, 34.0, 32.81481481481482)","(5.0, 6.0, 5.715094339622642)","(1.7, 1.95, 1.9439563862928348)","(101.0, 160.0, 141.05263157894737)","(51.0, 100.0, 90.76923076923077)","(5.0, 6.2, 6.033333333333333)","(31.0, 40.0, 36.625)"
