,Cesar Bessan,Hypocrite,Mac Kalhoun,Sunday Bowler,Haather,Pariah Conviction,Supertremendous,Divine Charm
07-01-2023 11:46:39.553749,"(8.0, 10.5, 10.0)","(15.0, 21.0, 20.5)","(1.8, 2.1, 2.0929411764705885)","(51.0, 130.0, 122.5)","(8.0, 12.0, 11.371428571428572)","(5.0, 6.2, 6.036363636363636)","(21.0, 38.0, 30.8)","(11.0, 15.0, 14.6)"
07-01-2023 11:46:40.556436,"(8.0, 10.5, 10.0)","(15.0, 21.0, 20.5)","(1.8, 2.1, 2.0929411764705885)","(51.0, 130.0, 122.5)","(8.0, 12.0, 11.371428571428572)","(5.0, 6.2, 6.0875)","(21.0, 38.0, 30.8)","(11.0, 15.0, 14.6)"
07-01-2023 11:46:41.637427,"(8.0, 10.0, 9.823529411764707)","(15.0, 20.0, 19.333333333333332)","(1.8, 2.1, 2.0905084745762714)","(51.0, 130.0, 122.5)","(8.0, 12.0, 11.371428571428572)","(5.0, 6.2, 6.0875)","(21.0, 38.0, 30.8)","(11.0, 15.0, 14.6)"
07-01-2023 11:46:42.742706,"(8.0, 10.0, 9.823529411764707)","(15.0, 20.0, 19.5)","(1.8, 2.1, 2.117692307692308)","(51.0, 130.0, 122.5)","(8.0, 12.0, 11.371428571428572)","(5.0, 6.2, 5.773333333333333)","(21.0, 38.0, 30.8)","(11.0, 15.0, 14.6)"
07-01-2023 11:46:43.785241,"(8.0, 10.0, 9.822222222222223)","(15.0, 20.0, 19.142857142857142)","(1.8, 2.12, 2.0975)","(51.0, 130.0, 122.5)","(8.0, 12.0, 11.384615384615385)","(5.0, 6.2, 5.860377358490566)","(21.0, 38.0, 30.8)","(11.0, 15.0, 14.409090909090908)"
07-01-2023 11:46:44.884669,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.5)","(1.8, 2.04, 2.0247457627118646)","(51.0, 130.0, 129.54545454545453)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.2, 5.8803921568627455)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:45.953178,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.923076923076923)","(1.8, 2.1, 2.091)","(51.0, 130.0, 129.54545454545453)","(8.0, 12.0, 11.454545454545455)","(5.0, 5.9, 5.861538461538461)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:46.986809,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 19.2)","(1.8, 2.1, 2.0976)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.2, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:48.069496,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 19.2)","(1.8, 2.1, 2.120408163265306)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:49.136556,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.9)","(1.8, 2.14, 2.124406779661017)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:50.284653,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.9)","(1.8, 2.14, 2.1306382978723404)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:51.462064,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.75)","(1.8, 2.14, 2.1306382978723404)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:52.501026,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.75)","(1.8, 2.14, 2.1306382978723404)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:53.639736,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.75)","(1.8, 2.14, 2.1306382978723404)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:54.765186,"(8.0, 10.0, 9.822222222222223)","(15.0, 19.5, 18.75)","(1.8, 2.14, 2.138918918918919)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 11.454545454545455)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:55.823127,"(8.0, 10.0, 9.823529411764707)","(15.0, 19.5, 18.75)","(1.8, 2.14, 2.138918918918919)","(51.0, 130.0, 129.52380952380952)","(8.0, 12.0, 10.75)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:57.003514,"(8.0, 10.0, 9.823529411764707)","(15.0, 19.5, 18.642857142857142)","(1.8, 2.16, 2.1471428571428572)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.5, 10.675)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:58.138390,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.642857142857142)","(1.8, 2.16, 2.1507692307692308)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.5, 10.675)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:46:59.229592,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.642857142857142)","(1.8, 2.16, 2.1507692307692308)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.5, 10.675)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.708333333333334)"
07-01-2023 11:47:00.424486,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.346153846153847)","(1.8, 2.16, 2.152340425531915)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.5, 10.75)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.666666666666666)"
07-01-2023 11:47:01.609444,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.346153846153847)","(1.8, 2.16, 2.152340425531915)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.0, 10.705882352941176)","(5.0, 6.0, 5.9714285714285715)","(21.0, 38.0, 32.666666666666664)","(11.0, 15.5, 14.666666666666666)"
07-01-2023 11:47:02.818854,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.346153846153847)","(1.8, 2.16, 2.1578823529411766)","(51.0, 130.0, 129.52380952380952)","(8.0, 11.0, 9.863636363636365)","(5.0, 6.0, 5.986666666666666)","(21.0, 38.0, 30.705882352941178)","(11.0, 15.5, 14.56578947368421)"
07-01-2023 11:47:04.091590,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.346153846153847)","(1.8, 2.16, 2.164950495049505)","(51.0, 130.0, 129.52380952380952)","(8.0, 10.5, 9.817073170731708)","(5.0, 6.0, 5.986666666666666)","(21.0, 34.0, 30.571428571428573)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:05.271531,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.346153846153847)","(1.8, 2.18, 2.1625454545454548)","(51.0, 130.0, 129.375)","(8.0, 10.5, 9.68)","(5.0, 6.0, 5.986666666666666)","(21.0, 34.0, 30.571428571428573)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:06.431374,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.5)","(1.8, 2.18, 2.112027972027972)","(51.0, 130.0, 132.85714285714286)","(8.0, 10.0, 9.666666666666666)","(5.0, 6.0, 5.986666666666666)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:07.618754,"(8.0, 10.0, 9.812903225806453)","(15.0, 19.5, 18.5)","(1.8, 2.14, 2.112027972027972)","(51.0, 150.0, 132.85714285714286)","(8.0, 10.0, 9.714285714285714)","(5.0, 6.0, 5.986666666666666)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:08.699479,"(8.0, 10.0, 9.823529411764707)","(15.0, 19.5, 18.923076923076923)","(1.8, 2.14, 2.110873786407767)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.714285714285714)","(5.0, 6.0, 5.986666666666666)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:09.840108,"(8.0, 10.0, 9.75)","(15.0, 19.5, 18.923076923076923)","(1.8, 2.14, 2.110873786407767)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.714285714285714)","(5.0, 6.0, 5.989473684210527)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:11.011695,"(8.0, 10.0, 9.75)","(15.0, 19.5, 18.964285714285715)","(1.8, 2.14, 2.114576271186441)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.626666666666667)","(5.5, 6.0, 5.989473684210527)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:12.199451,"(8.0, 10.0, 9.75)","(15.0, 19.5, 18.964285714285715)","(1.8, 2.14, 2.114576271186441)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.685714285714285)","(5.5, 6.0, 5.977777777777778)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:13.410377,"(8.0, 10.0, 9.806451612903226)","(15.0, 19.5, 18.964285714285715)","(1.8, 2.14, 2.114576271186441)","(51.0, 150.0, 126.92307692307692)","(8.0, 9.8, 9.663636363636364)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:14.623199,"(8.0, 10.0, 9.714285714285714)","(15.0, 19.5, 18.15)","(1.8, 2.14, 2.114576271186441)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.663636363636364)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:15.735933,"(8.0, 10.0, 9.714285714285714)","(15.0, 19.5, 18.15)","(1.8, 2.14, 2.114576271186441)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.663636363636364)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.56578947368421)"
07-01-2023 11:47:16.931194,"(8.0, 10.0, 9.714285714285714)","(15.0, 19.5, 18.15)","(1.8, 2.14, 2.1172)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.663636363636364)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:18.112058,"(8.0, 10.0, 9.714285714285714)","(15.0, 19.5, 18.15)","(1.8, 2.14, 2.173846153846154)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.641666666666666)","(5.5, 6.0, 5.983333333333333)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:19.265152,"(8.0, 10.0, 9.714285714285714)","(15.0, 19.5, 17.625)","(1.8, 2.18, 2.1583333333333337)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.641666666666666)","(5.5, 6.0, 5.983333333333333)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:20.428061,"(8.0, 10.0, 9.7)","(15.0, 19.5, 19.346153846153847)","(1.8, 2.16, 2.173846153846154)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.641666666666666)","(5.5, 6.0, 5.983333333333333)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:21.651041,"(8.0, 10.0, 9.7)","(15.0, 19.0, 18.871794871794872)","(1.8, 2.18, 2.173846153846154)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.657142857142857)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:22.831983,"(8.0, 10.0, 9.7)","(15.0, 19.0, 17.98148148148148)","(1.8, 2.18, 2.177837837837838)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.657142857142857)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:24.025401,"(8.0, 10.0, 9.7)","(15.0, 19.0, 17.98148148148148)","(1.8, 2.18, 2.177837837837838)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.657142857142857)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:25.267589,"(8.0, 10.0, 9.7)","(15.0, 19.0, 17.98148148148148)","(1.8, 2.18, 2.177837837837838)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.657142857142857)","(5.5, 6.0, 5.96)","(21.0, 34.0, 30.63157894736842)","(11.0, 15.0, 14.569444444444445)"
07-01-2023 11:47:26.486413,"(8.0, 10.0, 9.7)","(15.0, 19.0, 17.98148148148148)","(1.8, 2.18, 2.1778947368421053)","(51.0, 150.0, 127.2)","(8.0, 10.0, 9.640816326530611)","(5.5, 6.0, 5.96)","(21.0, 34.0, 33.0)","(11.0, 15.0, 14.738095238095237)"
07-01-2023 11:47:27.745960,"(8.0, 10.5, 9.985714285714286)","(15.0, 19.0, 17.98148148148148)","(1.8, 2.18, 2.1829411764705884)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.0, 9.622222222222222)","(5.5, 6.0, 5.912903225806452)","(21.0, 34.0, 31.0)","(11.0, 15.5, 14.057692307692308)"
07-01-2023 11:47:28.978084,"(8.0, 10.5, 9.825)","(15.0, 19.0, 17.5)","(1.8, 2.22, 2.1829411764705884)","(51.0, 150.0, 126.92307692307692)","(8.0, 9.8, 9.622222222222222)","(5.5, 6.0, 5.912903225806452)","(21.0, 34.0, 31.0)","(11.0, 15.5, 14.25)"
07-01-2023 11:47:30.131894,"(8.0, 10.5, 9.91764705882353)","(15.0, 19.0, 17.5)","(1.8, 2.22, 2.1829411764705884)","(51.0, 150.0, 126.92307692307692)","(8.0, 9.8, 9.622222222222222)","(5.5, 6.0, 5.906896551724138)","(21.0, 34.0, 31.0)","(11.0, 14.5, 14.25)"
07-01-2023 11:47:31.349074,"(8.0, 10.5, 9.91764705882353)","(15.0, 18.5, 17.057692307692307)","(1.8, 2.22, 2.194864864864865)","(51.0, 150.0, 126.92307692307692)","(8.0, 9.8, 9.622222222222222)","(5.5, 6.0, 5.906896551724138)","(21.0, 34.0, 31.0)","(11.0, 14.5, 14.4375)"
07-01-2023 11:47:32.557399,"(8.0, 10.5, 9.87)","(15.0, 18.5, 16.583333333333332)","(1.8, 2.22, 2.1327710843373495)","(51.0, 150.0, 126.92307692307692)","(8.0, 9.8, 10.148148148148149)","(5.5, 6.0, 5.688)","(21.0, 34.0, 31.0)","(11.0, 14.5, 14.478260869565217)"
07-01-2023 11:47:33.687263,"(8.0, 11.0, 10.525)","(15.0, 19.5, 19.083333333333332)","(1.8, 2.14, 2.1327710843373495)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.5, 9.884)","(5.5, 5.7, 5.741666666666666)","(21.0, 34.0, 30.11111111111111)","(11.0, 14.5, 14.482758620689655)"
07-01-2023 11:47:34.897880,"(8.0, 10.5, 10.3)","(15.0, 19.5, 17.625)","(1.8, 2.2, 2.138871794871795)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.5, 9.884)","(5.5, 6.0, 5.778947368421052)","(21.0, 34.0, 30.11111111111111)","(11.0, 14.5, 14.482758620689655)"
07-01-2023 11:47:36.076597,"(8.0, 10.0, 9.858823529411765)","(15.0, 19.5, 17.625)","(1.8, 2.2, 2.146896551724138)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.5, 9.884)","(5.5, 5.8, 5.75)","(21.0, 34.0, 30.11111111111111)","(11.0, 14.5, 14.482758620689655)"
07-01-2023 11:47:37.174574,"(8.0, 10.0, 9.858823529411765)","(15.0, 19.5, 17.625)","(1.8, 2.18, 2.146896551724138)","(51.0, 150.0, 127.2)","(8.0, 10.5, 9.884)","(5.5, 5.8, 5.75)","(21.0, 34.0, 30.11111111111111)","(11.0, 14.5, 14.482758620689655)"
07-01-2023 11:47:38.336692,"(8.0, 10.0, 9.858823529411765)","(15.0, 19.0, 17.9)","(1.8, 2.18, 2.166666666666667)","(51.0, 150.0, 127.2)","(8.0, 10.5, 9.884)","(5.5, 5.8, 5.75)","(21.0, 34.0, 30.11111111111111)","(11.0, 14.5, 14.482758620689655)"
07-01-2023 11:47:39.566559,"(8.0, 10.0, 9.858823529411765)","(15.0, 18.5, 18.0)","(1.8, 2.18, 2.1658064516129034)","(51.0, 150.0, 127.2)","(8.0, 10.5, 9.884)","(5.5, 5.8, 5.666666666666666)","(21.0, 34.0, 29.545454545454547)","(11.0, 14.5, 14.458333333333334)"
07-01-2023 11:47:40.730887,"(8.0, 10.5, 10.25)","(15.0, 18.5, 18.2)","(1.8, 2.18, 2.1658064516129034)","(51.0, 150.0, 127.2)","(8.0, 10.5, 9.884)","(5.5, 5.8, 5.666666666666666)","(21.0, 34.0, 29.545454545454547)","(11.0, 14.5, 14.458333333333334)"
07-01-2023 11:47:42.017752,"(8.0, 11.0, 10.157894736842104)","(15.0, 18.5, 18.4375)","(1.8, 2.18, 2.1672727272727275)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.5, 9.861764705882354)","(5.5, 5.8, 5.580487804878048)","(21.0, 34.0, 29.545454545454547)","(11.0, 14.5, 14.470588235294118)"
07-01-2023 11:47:43.233182,"(8.0, 11.0, 10.157894736842104)","(15.0, 18.5, 18.1)","(1.8, 2.18, 2.14)","(51.0, 150.0, 126.92307692307692)","(8.0, 10.5, 10.114285714285714)","(5.5, 5.6, 5.647457627118644)","(21.0, 34.0, 31.421052631578945)","(11.0, 14.5, 14.461538461538462)"
07-01-2023 11:47:44.384213,"(8.0, 11.0, 10.555555555555555)","(15.0, 18.5, 18.318181818181817)","(1.8, 2.16, 2.1363636363636367)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.378378378378379)","(5.5, 5.8, 5.613793103448276)","(21.0, 34.0, 30.9375)","(11.0, 14.5, 14.461538461538462)"
07-01-2023 11:47:45.586945,"(8.0, 11.0, 10.574074074074074)","(15.0, 18.5, 18.375)","(1.8, 2.16, 2.123720930232558)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.424242424242424)","(5.5, 5.8, 5.62)","(21.0, 34.0, 30.9375)","(11.0, 14.5, 14.461538461538462)"
07-01-2023 11:47:46.775430,"(8.0, 11.0, 10.595238095238095)","(15.0, 18.5, 18.375)","(1.8, 2.14, 2.1146835443037975)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.538461538461538)","(5.5, 5.8, 5.602)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.461538461538462)"
07-01-2023 11:47:47.915779,"(8.0, 11.0, 10.681818181818182)","(15.0, 18.5, 18.375)","(1.8, 2.14, 2.1146835443037975)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.538461538461538)","(5.5, 5.8, 5.602)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.416666666666666)"
07-01-2023 11:47:49.105827,"(8.0, 11.0, 10.681818181818182)","(15.0, 19.0, 18.333333333333332)","(1.8, 2.14, 2.0875409836065573)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.538461538461538)","(5.5, 5.8, 5.602)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.416666666666666)"
07-01-2023 11:47:50.322358,"(8.0, 11.0, 10.681818181818182)","(15.0, 19.0, 18.333333333333332)","(1.8, 2.14, 2.0876923076923077)","(51.0, 150.0, 126.92307692307692)","(8.0, 11.0, 10.538461538461538)","(5.5, 5.8, 5.602)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.416666666666666)"
07-01-2023 11:47:51.492672,"(8.0, 11.0, 10.681818181818182)","(15.0, 19.0, 18.4375)","(1.8, 2.14, 2.0970526315789475)","(51.0, 150.0, 127.2)","(8.0, 11.0, 10.613636363636363)","(5.5, 5.8, 5.755)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.416666666666666)"
07-01-2023 11:47:52.677268,"(8.0, 11.0, 10.566666666666666)","(15.0, 19.0, 18.4375)","(1.8, 2.14, 2.068813559322034)","(51.0, 150.0, 127.2)","(8.0, 11.0, 10.877358490566039)","(5.5, 5.8, 5.765384615384615)","(21.0, 34.0, 29.333333333333332)","(11.0, 14.5, 14.428571428571429)"
07-01-2023 11:47:54.014182,"(8.0, 11.0, 10.68421052631579)","(15.0, 19.0, 18.571428571428573)","(1.8, 2.1, 2.086060606060606)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.5, 10.877358490566039)","(5.5, 5.8, 5.7615384615384615)","(21.0, 34.0, 31.083333333333332)","(11.0, 14.5, 14.735294117647058)"
07-01-2023 11:47:55.405492,"(8.0, 11.0, 10.616279069767442)","(15.0, 19.0, 18.875)","(1.8, 2.1, 2.086060606060606)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.5, 10.877358490566039)","(5.5, 5.8, 5.7615384615384615)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.0, 14.735294117647058)"
07-01-2023 11:47:56.788991,"(8.0, 11.0, 10.616279069767442)","(15.0, 19.0, 18.875)","(1.8, 2.1, 2.086060606060606)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.5, 10.877358490566039)","(5.5, 5.8, 5.7615384615384615)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.0, 14.735294117647058)"
07-01-2023 11:47:58.161573,"(8.0, 11.0, 10.616279069767442)","(15.0, 19.0, 18.875)","(1.8, 2.1, 2.0675675675675675)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.5, 10.81578947368421)","(5.5, 5.8, 5.7615384615384615)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.0, 15.152173913043478)"
07-01-2023 11:47:59.440541,"(8.0, 11.0, 10.648936170212766)","(15.0, 19.0, 18.875)","(1.8, 2.08, 2.0593006993006995)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.5, 10.851851851851851)","(5.5, 5.8, 5.759183673469388)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.5, 15.078947368421053)"
07-01-2023 11:48:00.684789,"(8.0, 11.0, 10.65979381443299)","(15.0, 19.0, 18.875)","(1.8, 2.08, 2.0593006993006995)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.0, 10.851851851851851)","(5.5, 5.8, 5.759183673469388)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.5, 15.078947368421053)"
07-01-2023 11:48:01.755119,"(8.0, 11.0, 10.65979381443299)","(15.0, 19.0, 18.875)","(1.8, 2.08, 2.0593006993006995)","(51.0, 150.0, 130.95238095238096)","(8.0, 11.0, 10.851851851851851)","(5.5, 5.8, 5.759183673469388)","(21.0, 34.0, 31.083333333333332)","(11.0, 15.5, 15.078947368421053)"
07-01-2023 11:48:02.841778,"(8.5, 11.0, 10.7)","(13.0, 19.0, 18.875)","(1.85, 2.08, 2.0615)","(51.0, 150.0, 134.0)","(8.0, 11.0, 10.733333333333333)","(5.0, 5.8, 5.85)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.738095238095237)"
07-01-2023 11:48:03.968204,"(8.5, 11.0, 10.607142857142858)","(13.0, 19.0, 18.875)","(1.85, 2.08, 2.0615)","(51.0, 140.0, 125.0)","(8.0, 11.0, 10.944444444444445)","(5.0, 6.0, 5.839024390243902)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.866666666666667)"
07-01-2023 11:48:05.123615,"(8.5, 11.0, 10.625)","(13.0, 19.5, 19.2)","(1.85, 2.08, 2.0528155339805827)","(51.0, 140.0, 125.0)","(8.0, 11.0, 10.944444444444445)","(5.0, 6.0, 5.839024390243902)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.923076923076923)"
07-01-2023 11:48:06.259638,"(8.5, 11.0, 10.625)","(13.0, 19.5, 19.263157894736842)","(1.85, 2.08, 2.0528155339805827)","(51.0, 140.0, 125.0)","(8.0, 11.0, 11.04)","(5.0, 6.0, 5.839024390243902)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.923076923076923)"
07-01-2023 11:48:07.321249,"(8.5, 11.0, 10.625)","(13.0, 19.5, 19.263157894736842)","(1.85, 2.04, 2.0153159851301115)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 11.03225806451613)","(5.0, 6.0, 5.824242424242424)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 15.016129032258064)"
07-01-2023 11:48:08.509644,"(8.5, 11.0, 10.625)","(13.0, 19.5, 19.263157894736842)","(1.8, 2.04, 2.023627906976744)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 10.886363636363637)","(4.8, 6.0, 5.838709677419355)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.791666666666666)"
07-01-2023 11:48:09.641886,"(8.5, 11.0, 10.590909090909092)","(13.0, 19.5, 19.295454545454547)","(1.8, 2.04, 2.0235514018691587)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.0, 10.895348837209303)","(4.8, 6.0, 5.829629629629629)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.547619047619047)"
07-01-2023 11:48:10.758185,"(8.5, 11.0, 10.678571428571429)","(13.0, 19.5, 19.295454545454547)","(1.8, 2.04, 2.0248275862068965)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 10.895348837209303)","(4.8, 6.0, 5.829629629629629)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.547619047619047)"
07-01-2023 11:48:11.996182,"(8.5, 11.0, 10.678571428571429)","(13.0, 19.5, 19.295454545454547)","(1.8, 2.04, 2.0239298245614035)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 10.908163265306122)","(4.8, 6.0, 5.829629629629629)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.547619047619047)"
07-01-2023 11:48:13.143181,"(8.5, 11.0, 10.678571428571429)","(13.0, 19.5, 19.295454545454547)","(1.8, 2.04, 2.0225190839694656)","(51.0, 140.0, 126.66666666666667)","(8.0, 11.5, 10.934782608695652)","(4.8, 6.0, 5.829629629629629)","(21.0, 34.0, 30.923076923076923)","(11.0, 15.5, 14.547619047619047)"
