,Modulating,Zambora Lola,Kingsbrae Monica,Cherry Chunker,Burn The Edge,Tranquil Lindy,Nangar Candy,Esthers Rose
12-01-2023 10:58:38.643853,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.1181632653061224)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:39.751371,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:40.864727,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:41.963035,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:43.053216,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:44.094543,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:45.228181,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:46.331596,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:47.439306,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:48.534478,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:49.567500,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:50.608235,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:51.654660,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:52.674603,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.2465853658536585)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:53.703658,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:54.788651,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:55.885535,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:56.980358,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:58.121089,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:58:59.254750,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:00.414434,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:01.516578,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:02.621328,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:03.658510,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:04.748146,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:05.822539,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:06.892951,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:07.893648,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:09.001482,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:10.007900,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:10.978398,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:11.973913,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:12.972084,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:14.146991,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:15.200226,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:16.239773,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:17.330519,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:18.429205,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:19.560437,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:20.687334,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:21.753109,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:22.824984,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:23.868653,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:24.868813,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:25.858879,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:26.845407,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:27.850204,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:28.898805,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:30.053480,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:31.116878,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:32.169493,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:33.340865,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:34.359853,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:35.322384,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:36.387609,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:37.537740,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:38.640921,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:39.740007,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:40.741061,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:41.784173,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:42.844733,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:43.830976,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:44.791414,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:45.871863,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:46.890355,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:47.957770,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:48.955643,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:50.233825,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 11.8)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 117.88235294117646)"
12-01-2023 10:59:51.354942,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 27.0)","(16.0, 44.0, 25.666666666666664)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:52.330735,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:53.439606,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:54.523195,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:55.648325,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:56.759799,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:57.869686,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:58.933737,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 10:59:59.984742,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 11:00:00.975623,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 11:00:01.995654,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 11:00:03.006436,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
12-01-2023 11:00:04.054767,"(4.0, 8.0, 5.122222222222222)","(5.5, 8.8, 8.676635514018692)","(16.0, 48.0, 33.45454545454545)","(16.0, 44.0, 31.272727272727273)","(5.5, 9.2, 8.872566371681415)","(7.0, 14.0, 9.6)","(2.4, 3.75, 3.4085294117647056)","(31.0, 210.0, 123.0)"
