,Almighty Mack,Octare Stride,Phantom Rex,Mt View Buck,Good Boy Colombo,Blazin Sushi,Jay Jay Lopez
15-12-2022 15:40:08.646522,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.8, 3.8625)"
15-12-2022 15:40:09.824915,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.8, 3.8375)"
15-12-2022 15:40:10.885871,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.8375)"
15-12-2022 15:40:11.906749,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.8375)"
15-12-2022 15:40:12.930354,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.8375)"
15-12-2022 15:40:13.883596,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.8375)"
15-12-2022 15:40:14.892885,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.8375)"
15-12-2022 15:40:15.926392,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(41.0, 400.0, 179.61904761904762)","(41.0, 490.0, 319.2307692307692)","(2.9, 7.6, 3.4441176470588233)"
15-12-2022 15:40:16.985110,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 37.72727272727273)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.2, 3.8874999999999997)"
15-12-2022 15:40:18.111235,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 37.72727272727273)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 3.8874999999999997)"
15-12-2022 15:40:19.215600,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 37.72727272727273)","(51.0, 400.0, 211.52941176470588)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:20.309208,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 211.52941176470588)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:21.346438,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 211.52941176470588)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:22.342482,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 211.52941176470588)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:23.458349,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:24.583136,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:25.683463,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:26.731888,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:27.688486,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:28.644748,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:29.730836,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:30.808016,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:31.823363,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.258333333333333)"
15-12-2022 15:40:32.844611,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 5.2875)"
15-12-2022 15:40:33.871333,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:34.820693,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:35.736553,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:36.837333,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:37.858602,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 114.0)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:38.884160,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:40.003125,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:41.033516,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.779999999999999)"
15-12-2022 15:40:42.036502,"(2.7, 3.25, 3.225185185185185)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 8.0, 4.720000000000001)"
15-12-2022 15:40:43.165514,"(2.7, 3.25, 3.107878787878788)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 7.8, 3.914285714285714)"
15-12-2022 15:40:44.160376,"(2.7, 3.25, 3.107878787878788)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(31.0, 490.0, 319.2307692307692)","(3.0, 7.6, 3.914285714285714)"
15-12-2022 15:40:45.183736,"(2.7, 3.25, 3.107878787878788)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.6, 3.914285714285714)"
15-12-2022 15:40:46.312215,"(2.7, 3.25, 3.107878787878788)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.6, 3.8125)"
15-12-2022 15:40:47.323200,"(2.7, 3.15, 2.9505)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.4, 3.8125)"
15-12-2022 15:40:48.287540,"(2.7, 3.15, 2.7447368421052634)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 38.45454545454545)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.4, 5.008333333333334)"
15-12-2022 15:40:49.224940,"(2.7, 3.1, 2.827272727272727)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 56.55555555555556)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.4, 5.008333333333334)"
15-12-2022 15:40:50.190927,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.4, 5.008333333333334)"
15-12-2022 15:40:51.264186,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:52.265496,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:53.333232,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:54.388265,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:55.396741,"(2.7, 3.0, 2.9333333333333336)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:56.408431,"(2.7, 3.0, 2.6952380952380954)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:57.456122,"(2.7, 3.0, 2.6952380952380954)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:58.477630,"(2.7, 3.0, 2.6952380952380954)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:40:59.581287,"(2.7, 3.0, 2.6952380952380954)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:00.676509,"(2.7, 3.0, 2.6952380952380954)","(3.9, 7.2, 5.82)","(4.2, 8.8, 7.675000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:01.654089,"(2.7, 3.0, 2.979047619047619)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:02.662308,"(2.7, 3.0, 2.979047619047619)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:03.676972,"(2.7, 3.0, 2.979047619047619)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 186.4)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:04.651408,"(2.7, 3.0, 2.979047619047619)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 186.4)","(26.0, 490.0, 319.2307692307692)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:05.684153,"(2.7, 3.4, 2.9907692307692306)","(3.9, 7.2, 5.82)","(4.2, 8.8, 5.800000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 186.4)","(26.0, 490.0, 361.6363636363636)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:06.642726,"(2.7, 3.25, 3.2391304347826084)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 6.236363636363636)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 186.4)","(26.0, 480.0, 361.6363636363636)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:07.721491,"(2.7, 3.25, 3.2391304347826084)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.733333333333334)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 186.4)","(26.0, 480.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:08.731684,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.866666666666667)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:09.702097,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.866666666666667)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:10.744441,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.866666666666667)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:11.787201,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.866666666666667)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:12.862136,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 5.866666666666667)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:14.016650,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.700000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:14.953188,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.700000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 289.2)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:15.952120,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.700000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:16.907316,"(2.7, 3.25, 3.2053333333333334)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.700000000000001)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:17.849232,"(2.7, 3.25, 3.2126315789473683)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 8.416666666666668)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:18.866593,"(2.7, 3.25, 3.2126315789473683)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 8.416666666666668)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:19.790834,"(2.7, 3.25, 3.2126315789473683)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:20.792519,"(2.7, 3.25, 3.2126315789473683)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 179.61904761904762)","(26.0, 350.0, 285.6)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:21.848483,"(2.7, 3.25, 3.2126315789473683)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 39.18181818181819)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:22.843965,"(2.7, 3.25, 3.1969230769230768)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:23.946879,"(2.7, 3.25, 3.1969230769230768)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:25.018002,"(2.7, 3.25, 2.9050000000000002)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:26.066190,"(2.7, 3.25, 2.777058823529412)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:27.148647,"(2.7, 3.25, 2.777058823529412)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 258.0)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:28.228185,"(2.7, 3.15, 2.73)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.7250000000000005)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 350.0, 203.8)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:29.340740,"(2.7, 3.15, 2.73)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 8.612000000000002)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 250.0, 203.8)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:30.437779,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 250.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:31.479183,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:32.467471,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:33.399855,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 55.90909090909091)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:34.314420,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:35.336452,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:36.399900,"(2.7, 3.05, 2.9716666666666667)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:37.455195,"(2.7, 3.05, 2.9749999999999996)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:38.509347,"(2.7, 3.05, 2.9749999999999996)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 5.345454545454546)"
15-12-2022 15:41:39.669121,"(2.7, 3.05, 2.9749999999999996)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 85.0, 44.375)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.8, 6.883333333333333)"
15-12-2022 15:41:40.706514,"(2.7, 3.05, 2.9749999999999996)","(3.9, 7.2, 6.185714285714286)","(4.2, 8.8, 7.65)","(21.0, 100.0, 50.0)","(51.0, 400.0, 171.14285714285714)","(26.0, 240.0, 117.22222222222223)","(3.0, 7.6, 4.574999999999999)"
