,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:15:21.976860,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.84375)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 101.14285714285714)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:23.240030,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.84375)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 101.14285714285714)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:24.617314,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.861702127659575)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 101.14285714285714)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:25.997150,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.861702127659575)","(51.0, 980.0, 909.2307692307693)","(21.0, 130.0, 101.14285714285714)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:27.397627,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.9, 4.861702127659575)","(51.0, 980.0, 750.0)","(21.0, 130.0, 88.4)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 56.75)"
05-01-2023 14:15:28.750490,"(13.0, 18.5, 17.5)","(31.0, 230.0, 195.8181818181818)","(3.1, 4.9, 4.82962962962963)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 111.63636363636364)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:30.170843,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.9, 4.82962962962963)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 111.63636363636364)","(13.0, 22.0, 19.857142857142858)","(13.0, 21.0, 20.75)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.4, 8.726315789473684)","(26.0, 65.0, 62.46153846153846)"
05-01-2023 14:15:31.636093,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.95999999999998)","(3.1, 4.3, 4.109090909090909)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 113.16666666666666)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.726315789473684)","(26.0, 65.0, 62.64285714285714)"
05-01-2023 14:15:33.095187,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.95999999999998)","(3.1, 4.3, 4.109090909090909)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 113.16666666666666)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.726315789473684)","(26.0, 65.0, 62.64285714285714)"
05-01-2023 14:15:34.589674,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.95999999999998)","(3.1, 4.3, 4.147368421052632)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 113.16666666666666)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.726315789473684)","(26.0, 65.0, 62.64285714285714)"
05-01-2023 14:15:36.361728,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.95999999999998)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 113.16666666666666)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.726315789473684)","(26.0, 65.0, 62.64285714285714)"
05-01-2023 14:15:37.920337,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:39.373932,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.166666666666668)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:41.065628,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 20.214285714285715)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:42.447285,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:43.743555,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:45.059942,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:46.346774,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 857.3333333333334)","(21.0, 130.0, 115.57142857142857)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 62.800000000000004)"
05-01-2023 14:15:47.668658,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 110.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:48.950581,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:50.277957,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:51.510101,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:52.765455,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:54.045118,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:55.295624,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:56.594542,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 877.7777777777778)","(21.0, 130.0, 105.0)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 63.68)"
05-01-2023 14:15:58.017135,"(13.0, 18.5, 17.5)","(31.0, 230.0, 214.33333333333331)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 750.0)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:15:59.474673,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 750.0)","(21.0, 130.0, 89.6)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:00.851263,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:02.625564,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.147368421052632)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 18.625)","(13.0, 21.0, 18.5)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:04.313334,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:05.716410,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:07.068324,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:08.412402,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:09.808070,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:11.215438,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:12.573730,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:13.963797,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:15.378370,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:16.776142,"(13.0, 18.5, 17.5)","(31.0, 230.0, 212.0952380952381)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 900.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:18.215956,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:19.744823,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.333939393939394)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:21.114313,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.173684210526316)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.3040506329113923)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:22.472966,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.34, 2.3040506329113923)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:23.977028,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.34, 2.34)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:25.415715,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.34)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:26.754039,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.34)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 58.4)"
05-01-2023 14:16:28.076832,"(13.0, 18.5, 17.5)","(31.0, 230.0, 198.66666666666666)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 750.0)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.34)","(7.5, 9.2, 8.808695652173913)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:29.411584,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.34)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:30.699789,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3717073170731706)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:31.985629,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3819354838709677)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:33.204067,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3819354838709677)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:34.470674,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 848.5714285714284)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3819354838709677)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:35.705922,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 838.4615384615386)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3971428571428572)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:37.079157,"(13.0, 18.5, 17.5)","(31.0, 230.0, 217.8709677419355)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 838.4615384615386)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.3971428571428572)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 61.7)"
05-01-2023 14:16:38.406932,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 17.11111111111111)","(2.05, 2.44, 2.32)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:39.726528,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.3667605633802817)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:41.019605,"(13.0, 18.5, 17.5)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.44, 2.2458333333333336)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:42.446926,"(13.0, 18.5, 17.3)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 61.333333333333336)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.42, 2.244)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:43.742062,"(13.0, 18.5, 17.3)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 122.29629629629629)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.42, 2.244)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:45.151349,"(13.0, 18.5, 17.3)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 122.29629629629629)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.42, 2.2857142857142856)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:46.593128,"(13.0, 18.5, 17.3)","(31.0, 230.0, 207.88235294117646)","(3.1, 4.2, 4.142857142857143)","(51.0, 980.0, 826.6666666666667)","(21.0, 130.0, 122.29629629629629)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.38, 2.2857142857142856)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 63.5)"
05-01-2023 14:16:47.930785,"(13.0, 18.5, 17.3)","(31.0, 230.0, 213.6521739130435)","(3.1, 4.2, 4.075)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.38, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:49.257702,"(13.0, 18.5, 17.3)","(31.0, 230.0, 213.6521739130435)","(3.1, 4.3, 4.075)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:50.541612,"(13.0, 18.5, 17.3)","(31.0, 230.0, 213.6521739130435)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:51.834278,"(13.0, 18.5, 17.3)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:53.131648,"(13.0, 18.5, 17.3)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 19.3)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
05-01-2023 14:16:54.476173,"(13.0, 18.5, 17.3)","(31.0, 230.0, 212.9090909090909)","(3.1, 4.3, 4.073170731707317)","(51.0, 980.0, 896.3636363636364)","(21.0, 130.0, 123.29032258064517)","(13.0, 22.0, 24.083333333333332)","(13.0, 21.0, 19.333333333333332)","(2.05, 2.36, 2.2258064516129035)","(7.5, 9.4, 9.133333333333333)","(26.0, 65.0, 62.0)"
