,Antarctic Ocean,Ashim,Shalaga,Beagle,Coastal Town,Belthil,Rich Memories,Trust Rusty,Rock Dee Jay,Navy Black,Pammy Joy,Pistachio,Tonys Kick
06-01-2023 14:42:08.871176,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.98)","(4.4, 5.7, 5.436842105263158)","(21.0, 40.0, 33.5)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.333333333333332)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:10.358662,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.98)","(4.4, 5.7, 5.436842105263158)","(21.0, 40.0, 33.5)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.333333333333332)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:11.850198,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.98)","(4.4, 5.7, 5.436842105263158)","(21.0, 40.0, 33.5)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.333333333333332)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:13.310949,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.98)","(4.4, 5.7, 5.342857142857143)","(21.0, 40.0, 33.5)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:14.803527,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.98)","(4.4, 5.7, 5.342857142857143)","(21.0, 40.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:16.238058,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:17.671411,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:19.095516,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 12.5, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:20.576973,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 12.5, 13.142857142857142)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:22.055133,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.125)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:23.512343,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.459999999999999)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.333333333333334)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.5)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:24.968398,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.5, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.333333333333334)","(15.0, 26.0, 24.666666666666668)","(18.0, 25.0, 22.0)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:26.371999,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.333333333333334)","(15.0, 26.0, 24.666666666666668)","(18.0, 26.0, 22.0)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:27.855923,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.333333333333334)","(15.0, 26.0, 29.75)","(18.0, 26.0, 22.0)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:29.312933,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.333333333333334)","(15.0, 32.0, 29.75)","(18.0, 26.0, 22.0)","(6.5, 8.4, 8.133333333333333)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:30.826518,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.636363636363637)","(15.0, 32.0, 30.0)","(18.0, 26.0, 22.0)","(6.5, 8.4, 8.05)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:32.333333,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.636363636363637)","(15.0, 34.0, 30.0)","(18.0, 26.0, 22.0)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:33.822488,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.342857142857143)","(21.0, 38.0, 30.666666666666668)","(8.5, 11.5, 10.25)","(9.0, 14.0, 12.636363636363637)","(15.0, 34.0, 30.0)","(18.0, 26.0, 21.333333333333332)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:35.259118,"(18.0, 27.0, 25.666666666666668)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 38.0, 32.5)","(8.5, 11.5, 10.166666666666666)","(9.0, 14.0, 12.636363636363637)","(15.0, 34.0, 30.0)","(18.0, 26.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:36.687794,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 38.0, 32.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 34.0, 30.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:38.079842,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 38.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 34.0, 27.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:39.522505,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 32.0, 27.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:40.945806,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 32.0, 27.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:42.348143,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 32.0, 27.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:43.756784,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 32.0, 26.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:45.129184,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 14.125)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 30.0, 26.0)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:46.558905,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 15.0, 12.357142857142858)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 30.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:48.022943,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:49.458406,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:50.806175,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.272727272727272)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.055555555555555)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:52.162303,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.238095238095237)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 14.0, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:53.514875,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.238095238095237)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:54.949586,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.238095238095237)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:56.453106,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:58.056884,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:42:59.530511,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:01.016538,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:02.409514,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:03.876507,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:05.363901,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:06.844114,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:08.293545,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.233333333333333)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:09.714860,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.875)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:11.157292,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 31.5)","(8.5, 11.0, 10.166666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.4, 7.872549019607844)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:12.526158,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 10.666666666666666)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 36.0, 30.5)","(8.5, 11.0, 10.766666666666666)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:14.027976,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 11.0, 11.09090909090909)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:15.383553,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:16.768935,"(18.0, 25.0, 24.0)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:18.171840,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:19.925140,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 14.5, 12.357142857142858)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 12.071428571428571)","(15.0, 29.0, 23.555555555555557)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:21.642380,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 14.5, 13.833333333333334)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.5, 11.772727272727273)","(15.0, 29.0, 30.0)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:23.247371,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 13.833333333333334)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.0, 11.772727272727273)","(15.0, 34.0, 30.0)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:24.687465,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 13.833333333333334)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.0, 11.772727272727273)","(15.0, 34.0, 30.0)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
06-01-2023 14:43:26.180936,"(18.0, 25.0, 23.75)","(9.0, 17.5, 15.357142857142858)","(8.5, 12.0, 11.09090909090909)","(9.0, 15.0, 13.833333333333334)","(8.0, 10.0, 9.255172413793103)","(4.4, 5.7, 5.336363636363636)","(21.0, 34.0, 30.5)","(8.5, 11.0, 10.681818181818182)","(9.0, 13.0, 11.772727272727273)","(15.0, 34.0, 30.0)","(18.0, 23.0, 21.5)","(6.5, 8.0, 7.863157894736842)","(101.0, 220.0, 180.0)"
