,Levings,Brockton Bomber,Kingsbrae Beach,Flyaway Matty,Zeal Surprise,His Keen,Monkey Paw,Durwood
08-12-2022 14:05:27.394843,"(1.8, 2.64, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 45.631578947368425)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:28.807151,"(1.8, 2.64, 2.2560000000000002)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 40.733333333333334)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:30.261600,"(1.8, 2.64, 2.2560000000000002)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:31.669509,"(1.8, 2.6, 2.515)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:33.148087,"(1.8, 2.6, 2.515)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:34.624877,"(1.8, 2.6, 2.515)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:36.238149,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:37.698682,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:39.289858,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:41.050588,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:42.667457,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:44.300474,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:46.010668,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:47.625525,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:49.157406,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:50.700731,"(1.8, 2.6, 2.2373333333333334)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:52.220857,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:53.730253,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:55.109751,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:56.615847,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:58.027448,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:05:59.431805,"(1.8, 2.6, 2.064)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:00.881350,"(1.8, 2.6, 1.9949999999999999)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:02.466407,"(1.8, 2.58, 2.48)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:03.827932,"(1.8, 2.56, 2.48)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:05.170534,"(1.8, 2.56, 2.48)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:06.488512,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:08.005158,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:09.465889,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:10.926311,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:12.799363,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:06:14.285518,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:15.902728,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:17.321203,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:18.811180,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:20.226380,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 3.638235294117647)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:21.635617,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:23.045495,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:24.472499,"(1.8, 2.56, 2.1333333333333333)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:25.891957,"(1.8, 2.56, 2.1333333333333333)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:27.302414,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:28.726047,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:30.183966,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:31.669198,"(1.8, 2.56, 2.2186666666666666)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 23.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:33.146798,"(1.8, 2.54, 2.0936)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:34.601872,"(1.8, 2.54, 2.0936)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:36.108896,"(1.8, 2.54, 2.2199999999999998)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:37.623260,"(1.8, 2.52, 2.2199999999999998)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:38.976640,"(1.8, 2.52, 2.2199999999999998)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:40.346261,"(1.8, 2.52, 2.2199999999999998)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:41.786268,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:43.189131,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 471.0)"
08-12-2022 14:06:44.572217,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:45.959100,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:47.351500,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:48.764857,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 41.0)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:50.144540,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:51.531116,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:53.046241,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:54.433421,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:55.837546,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:57.279177,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 430.0)"
08-12-2022 14:06:58.996228,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:00.470740,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 4.57)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:01.787980,"(1.8, 2.52, 2.138181818181818)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:03.119268,"(1.8, 2.5, 2.0254545454545454)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 5.815384615384615)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:04.406121,"(1.8, 2.5, 2.0254545454545454)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 6.6, 6.2125)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:05.672610,"(1.8, 2.46, 2.0742857142857143)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 6.4, 6.833333333333333)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:06.950516,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:08.226721,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:09.495423,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:10.796059,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:12.131361,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:13.448748,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:14.725946,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:16.034088,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:17.368698,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:18.620658,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:19.820584,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:21.018262,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.7576923076923077)","(4.6, 7.8, 7.4375)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:22.241424,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.6375)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:23.470711,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.8, 4.41)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:24.708804,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.7, 3.8000000000000003)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:26.010806,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.8000000000000003)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
08-12-2022 14:07:27.467416,"(1.8, 2.42, 2.0866666666666664)","(21.0, 100.0, 35.714285714285715)","(26.0, 80.0, 57.5)","(13.0, 30.0, 24.0)","(21.0, 65.0, 36.578947368421055)","(3.0, 4.9, 3.8000000000000003)","(4.6, 7.8, 6.027777777777779)","(71.0, 570.0, 236.66666666666666)"
