,Big Time Brielle,Check Me Out,Big Time May,Big Time Punga,Big Time Brynley,Big Time Dora
04-01-2023 09:21:35.281461,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:36.097125,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:36.923655,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:37.742085,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:38.569020,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:39.380698,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:40.195437,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:41.024393,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:41.846102,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:42.670383,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:43.485484,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:44.304711,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:45.130492,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:45.958639,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:46.775320,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:47.601119,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 21.583333333333336)","(12.0, 60.0, 54.42222222222223)","(3.5, 10.0, 6.853731343283582)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:48.422472,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:49.247413,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:50.088154,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:50.900751,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:51.730448,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:52.549647,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:53.371986,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:54.184459,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:55.004550,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:55.824785,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:56.632296,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:57.457551,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:58.278163,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:59.099338,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:21:59.915194,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:00.748503,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:01.559827,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:02.391679,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:03.205344,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:04.028137,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:04.839719,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:05.671440,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:06.490727,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:07.306277,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:08.145524,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:08.963920,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:09.783957,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:10.601703,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:11.421938,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:12.255014,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:13.068731,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:13.892148,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:14.721995,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:15.538081,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:16.367219,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:17.190460,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:18.012662,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:18.836766,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:19.644097,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:20.468446,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:21.279413,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:22.102155,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:22.934463,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:23.751454,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:24.567078,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:25.387581,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:26.218891,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:27.033750,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:27.853175,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:28.679125,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:29.498944,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:30.329756,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:31.153386,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:31.972256,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:32.806287,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.8, 7.442857142857143)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:33.631243,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:34.448068,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:35.276505,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:36.091302,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:36.919799,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:37.745519,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:38.560749,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:39.391524,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:40.214229,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:41.036311,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:41.861993,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:42.668491,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:43.495891,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:44.303399,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:45.138262,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:45.956434,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:46.779111,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:47.598087,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:48.423391,"(9.0, 42.0, 30.666666666666664)","(8.0, 32.0, 17.294117647058826)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:49.242689,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:50.070769,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:50.886147,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:51.705641,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:52.514369,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:53.336056,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:54.161981,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:54.981831,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:55.795625,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
04-01-2023 09:22:56.621170,"(9.0, 42.0, 30.666666666666664)","(8.0, 30.0, 19.384615384615383)","(12.0, 60.0, 54.42222222222223)","(3.5, 9.6, 6.7446153846153845)","(1.95, 2.2, 2.1698924731182796)","(6.0, 23.0, 14.100000000000001)"
