,Maxima,Diamond Neena,Clarks A Lark,Nighthawk Jink,Homebush Sparkle,Homebush Bentley,Know Gloating,Sozins Royal
05-01-2023 13:55:18.017843,"(2.35, 3.35, 2.918181818181818)","(3.3, 6.0, 3.4227272727272724)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:19.030976,"(2.35, 3.35, 2.918181818181818)","(3.3, 6.0, 3.4227272727272724)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:20.012461,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:21.010871,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:22.023499,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:23.256077,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:24.398198,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:25.540022,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:26.687411,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:27.921284,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:29.098777,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:30.134896,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:31.443226,"(2.35, 3.35, 2.918181818181818)","(3.3, 5.9, 5.12)","(5.5, 9.8, 8.272727272727273)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:32.536973,"(2.35, 3.35, 2.558333333333333)","(3.3, 5.9, 5.12)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:33.614030,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.12)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:34.602030,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.12)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:35.603638,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.12)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:36.614076,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.12)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:37.648224,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:38.684835,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:39.735567,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:40.775549,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:41.918002,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:43.022968,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:44.074888,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:45.336685,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:46.473836,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:47.506642,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:48.576647,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:50.036734,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:51.256618,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:52.429777,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 13.066666666666666)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:53.568468,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 18.8)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:54.785657,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:55.915596,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:57.041517,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:58.336490,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:55:59.463357,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:56:00.629707,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:56:01.845439,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.050000000000001)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:56:02.992442,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.3535714285714295)","(5.5, 10.0, 8.166666666666666)","(5.5, 10.5, 9.9)","(8.5, 22.0, 19.155555555555555)","(31.0, 220.0, 62.90909090909091)","(31.0, 200.0, 64.0)","(31.0, 220.0, 76.0)"
05-01-2023 13:56:04.121503,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:05.167281,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:06.212241,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:07.282211,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:08.604333,"(2.35, 3.35, 2.73125)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:09.705252,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:10.778348,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:11.785961,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 8.05)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:12.867795,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:14.079036,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:15.302807,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 20.17142857142857)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:16.624649,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 20.93333333333333)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:17.932047,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 20.93333333333333)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:19.093404,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.390000000000001)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 20.93333333333333)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:20.261102,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.421875)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 18.85)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 100.83333333333333)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:21.493671,"(2.35, 3.35, 2.9)","(3.3, 5.9, 5.421875)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 19.52)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:22.798278,"(2.35, 3.35, 2.642857142857143)","(3.3, 5.9, 4.625)","(5.5, 10.0, 8.114285714285714)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 19.52)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:24.036025,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 10.0, 6.635294117647058)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 19.52)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:25.273431,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 10.0, 6.635294117647058)","(5.5, 11.0, 7.207142857142857)","(8.5, 22.0, 19.52)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:26.381740,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 10.0, 7.724137931034482)","(5.5, 11.0, 8.7875)","(8.5, 22.0, 12.906666666666666)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:27.525897,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 10.0, 7.8)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 88.66666666666666)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:28.731289,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 164.5)","(31.0, 200.0, 102.85714285714286)","(31.0, 210.0, 137.2)"
05-01-2023 13:56:29.999632,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:31.189822,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:32.399843,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:33.612568,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:34.843529,"(2.35, 3.35, 2.63)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:36.045491,"(2.35, 3.2, 2.696)","(3.3, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:37.254783,"(2.35, 3.2, 2.696)","(3.2, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:38.481979,"(2.35, 3.2, 2.696)","(3.2, 5.9, 3.5785714285714283)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:39.696849,"(2.35, 3.2, 2.5616)","(3.2, 5.9, 4.6)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 12.24)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:40.819783,"(2.35, 3.2, 2.5538461538461537)","(3.2, 5.9, 4.6)","(5.5, 9.8, 8.75)","(5.5, 11.0, 8.876)","(8.5, 22.0, 15.345454545454547)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:41.971322,"(2.35, 3.2, 2.5538461538461537)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.7)","(5.5, 11.0, 8.876)","(8.5, 22.0, 15.345454545454547)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:43.058909,"(2.35, 3.2, 2.5538461538461537)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.876)","(8.5, 22.0, 15.345454545454547)","(31.0, 210.0, 65.2)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:44.102827,"(2.35, 3.2, 2.5538461538461537)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 15.345454545454547)","(31.0, 210.0, 66.0)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:45.149402,"(2.35, 3.2, 2.5538461538461537)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 15.345454545454547)","(31.0, 210.0, 66.0)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 173.6)"
05-01-2023 13:56:46.187473,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 210.0, 66.0)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 65.2)"
05-01-2023 13:56:47.292591,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 210.0, 66.0)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 65.2)"
05-01-2023 13:56:48.410269,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.1305555555555555)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 210.0, 43.07692307692308)","(31.0, 200.0, 50.66666666666667)","(31.0, 210.0, 57.5)"
05-01-2023 13:56:49.536270,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.094736842105263)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 200.0, 42.14285714285714)","(31.0, 200.0, 50.66666666666667)","(31.0, 200.0, 57.5)"
05-01-2023 13:56:50.624664,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.094736842105263)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 200.0, 42.14285714285714)","(31.0, 200.0, 50.66666666666667)","(31.0, 200.0, 57.5)"
05-01-2023 13:56:51.600699,"(2.35, 3.15, 2.8339999999999996)","(3.2, 5.9, 4.094736842105263)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 200.0, 42.14285714285714)","(31.0, 200.0, 50.66666666666667)","(31.0, 200.0, 57.5)"
05-01-2023 13:56:52.644679,"(2.35, 3.1, 2.656)","(3.2, 5.9, 4.094736842105263)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 200.0, 42.14285714285714)","(31.0, 200.0, 50.66666666666667)","(31.0, 200.0, 46.1)"
05-01-2023 13:56:53.739154,"(2.35, 3.1, 2.656)","(3.2, 5.9, 4.7172413793103445)","(5.5, 9.8, 7.767741935483871)","(5.5, 11.0, 8.957692307692309)","(8.5, 22.0, 12.4)","(31.0, 200.0, 42.14285714285714)","(31.0, 200.0, 50.66666666666667)","(31.0, 200.0, 46.1)"
