,Our Cheeky Devil,Just As Well Nz,El Boston,Lord Verde Nz,Modern Bliss,Balenciago,Gottahaveahobbie,Our Madiba Nz,Duffy Hollow Nz
11-01-2023 18:54:34.163333,"(15.0, 26.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.166666666666667)","(5.0, 99999, 99990)","(8.5, 14.0, 11.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:35.557424,"(15.0, 25.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.166666666666667)","(5.0, 99999, 99990)","(8.5, 14.0, 11.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:37.007454,"(15.0, 25.0, 21.0)","(3.0, 99999, 99990)","(3.5, 4.5, 4.1)","(5.0, 99999, 99990)","(8.5, 14.0, 11.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:38.487850,"(15.0, 29.0, 21.0)","(3.0, 99999, 99990)","(3.5, 4.5, 4.1)","(5.0, 99999, 99990)","(8.5, 14.0, 11.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:39.949030,"(15.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.1)","(5.0, 99999, 99990)","(8.5, 14.0, 11.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:41.440050,"(15.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.18)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(18.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:43.076654,"(15.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:44.499439,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:45.985902,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:47.406405,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.34)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:48.747004,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.34)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:50.139870,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.34)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:51.524436,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.34)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:52.943561,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:54.359086,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:55.807534,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:57.233090,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:54:58.759753,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:00.079974,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:01.513684,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.322222222222222)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:03.132787,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:04.519572,"(16.0, 28.0, 20.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:05.917342,"(16.0, 28.0, 19.0)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:07.427119,"(16.0, 27.0, 19.0)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:08.818884,"(16.0, 26.0, 20.0)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 36.0, 27.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:10.342147,"(16.0, 26.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 35.0)","(26.0, 29.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:11.930149,"(16.0, 25.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 35.0)","(26.0, 29.0, 25.636363636363637)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:13.273717,"(16.0, 25.0, 19.666666666666668)","(3.0, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(20.0, 36.0, 38.22222222222222)","(26.0, 30.0, 25.636363636363637)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:14.799604,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 27.176470588235293)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:16.163979,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 26.8)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:17.936462,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:19.363651,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:20.799020,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:22.201200,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 27.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:23.638636,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 25.555555555555557)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:25.033620,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.25)","(5.0, 99999, 99990)","(8.5, 14.0, 12.5)","(21.0, 40.0, 38.22222222222222)","(26.0, 30.0, 26.307692307692307)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:26.340012,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.3)","(5.0, 99999, 99990)","(8.5, 14.0, 12.714285714285714)","(21.0, 40.0, 36.0)","(26.0, 30.0, 26.0)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:27.619354,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.066666666666666)","(5.0, 99999, 99990)","(8.5, 14.0, 12.714285714285714)","(21.0, 40.0, 36.0)","(26.0, 30.0, 26.0)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:28.935853,"(16.0, 24.0, 19.333333333333332)","(3.1, 99999, 99990)","(3.5, 4.5, 4.175)","(5.0, 99999, 99990)","(8.5, 14.0, 12.714285714285714)","(21.0, 40.0, 36.0)","(26.0, 30.0, 26.363636363636363)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:30.217071,"(16.0, 23.0, 18.2)","(3.1, 99999, 99990)","(3.5, 4.5, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.714285714285714)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:31.513478,"(16.0, 27.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 11.705882352941176)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:32.801195,"(16.0, 26.0, 19.25)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 11.705882352941176)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:34.087292,"(16.0, 26.0, 19.25)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:35.479204,"(16.0, 26.0, 19.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:36.779672,"(16.0, 25.0, 19.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:38.338015,"(16.0, 23.0, 17.857142857142858)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:39.605359,"(16.0, 23.0, 17.857142857142858)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:40.986032,"(16.0, 23.0, 17.857142857142858)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:42.401708,"(16.0, 23.0, 17.857142857142858)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:43.772401,"(16.0, 23.0, 18.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.4, 4.3)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:45.123854,"(16.0, 22.0, 18.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.5, 4.3)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:46.433804,"(16.0, 22.0, 18.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.5, 4.175)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:47.695097,"(16.0, 22.0, 18.666666666666668)","(3.1, 99999, 99990)","(3.5, 4.5, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 36.0)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:48.976458,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 30.0, 27.714285714285715)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:50.356752,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 30.0, 37.0)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:51.643531,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 42.0, 33.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:52.984526,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 33.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:54.356992,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 33.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:55.965870,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.8)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:57.812738,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.8)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:55:59.203606,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.8)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:00.513476,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.2, 4.125)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.8)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:01.827846,"(16.0, 21.0, 19.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.228571428571429)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:03.189809,"(16.0, 21.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.300000000000001)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.6)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:04.487166,"(16.0, 22.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.300000000000001)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:05.776808,"(16.0, 22.0, 20.4)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:07.066960,"(16.0, 24.0, 22.5)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:08.361792,"(16.0, 24.0, 23.25)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:09.651712,"(16.0, 24.0, 23.25)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:10.908137,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:12.194449,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:13.477648,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:14.777257,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:16.076578,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 37.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:17.444865,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 38.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:18.713856,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 38.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:20.124407,"(16.0, 23.0, 20.0)","(3.1, 99999, 99990)","(3.5, 4.4, 4.29)","(5.0, 99999, 99990)","(8.5, 14.0, 12.375)","(21.0, 40.0, 38.0)","(26.0, 40.0, 34.5)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:21.521420,"(16.0, 23.0, 20.75)","(3.1, 99999, 99990)","(3.5, 4.4, 4.15)","(5.0, 99999, 99990)","(8.5, 13.0, 11.071428571428571)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:22.857216,"(16.0, 23.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.4, 4.025)","(5.0, 99999, 99990)","(8.5, 12.5, 11.666666666666666)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:24.193404,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.4, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 11.666666666666666)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:25.596432,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 11.666666666666666)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:26.885865,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 11.666666666666666)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:28.235968,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 11.666666666666666)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:29.723307,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 10.952380952380953)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:31.122260,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 10.952380952380953)","(21.0, 40.0, 38.8)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:32.557627,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 10.952380952380953)","(21.0, 40.0, 38.0)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
11-01-2023 18:56:34.098597,"(16.0, 22.0, 20.833333333333332)","(3.1, 99999, 99990)","(3.5, 4.3, 3.8666666666666667)","(5.0, 99999, 99990)","(8.5, 12.5, 10.952380952380953)","(21.0, 40.0, 38.0)","(26.0, 40.0, 35.6)","(101.0, 99999, 99990)","(4.4, 99999, 99990)"
