,Pepper Spray,Barossa,Midnight Mojo,The Black Strat,Pure Rocket,Forgotten Vows,The Green Crusader,Exxel
10-01-2023 08:38:14.202616,"(3.9, 4.9, 4.875)","(3.0, 3.6, 3.552755905511811)","(21.0, 70.0, 63.888888888888886)","(5.0, 5.6, 5.507894736842105)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.374358974358975)","(6.5, 8.0, 7.860240963855421)"
10-01-2023 08:38:15.201240,"(3.9, 4.9, 4.875)","(3.0, 3.6, 3.551937984496124)","(21.0, 70.0, 63.888888888888886)","(5.0, 5.5, 5.483908045977012)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.374358974358975)","(6.5, 8.0, 7.796363636363636)"
10-01-2023 08:38:16.213946,"(3.8, 4.9, 4.875)","(3.0, 3.6, 3.554074074074074)","(21.0, 70.0, 63.05263157894737)","(5.0, 5.5, 5.431666666666667)","(17.0, 30.0, 29.5)","(26.0, 65.0, 63.33333333333333)","(6.5, 7.4, 7.374358974358975)","(6.5, 7.8, 7.890909090909091)"
10-01-2023 08:38:17.252108,"(3.8, 4.9, 4.891666666666667)","(3.0, 3.6, 3.5398305084745765)","(21.0, 65.0, 59.631578947368425)","(5.0, 5.5, 5.427027027027027)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.33333333333333)","(6.5, 7.4, 7.37)","(6.5, 8.0, 7.944)"
10-01-2023 08:38:18.293550,"(3.8, 4.9, 4.875862068965517)","(3.0, 3.6, 3.5371681415929204)","(21.0, 60.0, 51.42857142857143)","(5.0, 5.5, 5.433742331288343)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.33333333333333)","(6.5, 7.6, 7.378947368421053)","(6.5, 8.0, 7.95)"
10-01-2023 08:38:19.303726,"(3.8, 4.9, 4.881081081081081)","(3.0, 3.6, 3.5419847328244276)","(21.0, 60.0, 54.857142857142854)","(5.0, 5.5, 5.428235294117647)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.33333333333333)","(6.5, 7.6, 7.347826086956522)","(6.5, 8.0, 7.95)"
10-01-2023 08:38:20.295784,"(3.8, 4.9, 4.885714285714286)","(3.0, 3.65, 3.6243243243243244)","(21.0, 60.0, 54.857142857142854)","(5.0, 5.5, 5.431843575418994)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 63.33333333333333)","(6.5, 7.4, 7.347826086956522)","(6.5, 8.0, 7.95)"
10-01-2023 08:38:21.289872,"(3.8, 4.9, 4.857692307692308)","(3.0, 3.65, 3.613888888888889)","(21.0, 60.0, 54.6)","(5.0, 5.4, 5.3954545454545455)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.34)","(6.5, 8.2, 7.9230769230769225)"
10-01-2023 08:38:22.230113,"(3.8, 4.9, 4.857692307692308)","(3.0, 3.65, 3.613888888888889)","(21.0, 55.0, 54.416666666666664)","(5.0, 5.5, 5.424691358024691)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.34)","(6.5, 8.2, 7.9230769230769225)"
10-01-2023 08:38:23.233581,"(3.8, 4.9, 4.857692307692308)","(3.0, 3.65, 3.630434782608696)","(21.0, 55.0, 54.416666666666664)","(5.0, 5.5, 5.424691358024691)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.305660377358491)","(6.5, 8.2, 7.9230769230769225)"
10-01-2023 08:38:24.244133,"(3.8, 4.9, 4.826470588235294)","(3.0, 3.7, 3.6363636363636367)","(21.0, 55.0, 54.416666666666664)","(5.0, 5.5, 5.424691358024691)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.305660377358491)","(6.5, 8.2, 7.9230769230769225)"
10-01-2023 08:38:25.248174,"(3.8, 4.9, 4.826470588235294)","(3.0, 3.65, 3.646153846153846)","(21.0, 55.0, 54.416666666666664)","(5.0, 5.5, 5.422292993630573)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.275862068965516)","(6.5, 7.4, 7.305660377358491)","(6.5, 8.2, 7.9230769230769225)"
10-01-2023 08:38:26.286128,"(3.8, 4.9, 4.831578947368421)","(3.0, 3.7, 3.657857142857143)","(21.0, 55.0, 54.416666666666664)","(5.0, 5.5, 5.424691358024691)","(17.0, 30.0, 29.4)","(26.0, 65.0, 61.666666666666664)","(6.5, 7.4, 7.336585365853659)","(6.5, 8.2, 7.973913043478261)"
10-01-2023 08:38:27.310349,"(3.8, 4.9, 4.821951219512195)","(3.0, 3.7, 3.6370370370370373)","(21.0, 60.0, 56.25)","(5.0, 5.5, 5.424691358024691)","(17.0, 30.0, 29.4)","(26.0, 65.0, 62.85714285714286)","(6.5, 7.4, 7.380821917808219)","(6.5, 8.2, 7.996078431372549)"
10-01-2023 08:38:28.328497,"(3.8, 4.9, 4.82967032967033)","(3.0, 3.7, 3.6317460317460317)","(21.0, 55.0, 54.588235294117645)","(5.0, 5.5, 5.428235294117647)","(17.0, 30.0, 29.454545454545453)","(26.0, 65.0, 62.85714285714286)","(6.5, 7.6, 7.380821917808219)","(6.5, 8.2, 7.996078431372549)"
10-01-2023 08:38:29.343542,"(3.8, 4.9, 4.82967032967033)","(3.0, 3.7, 3.627731092436975)","(21.0, 60.0, 58.10526315789474)","(5.0, 5.5, 5.426060606060606)","(17.0, 30.0, 29.454545454545453)","(26.0, 65.0, 62.85714285714286)","(6.5, 7.6, 7.380821917808219)","(6.5, 8.2, 7.996078431372549)"
10-01-2023 08:38:30.358797,"(3.8, 4.8, 4.787719298245614)","(3.0, 3.7, 3.627731092436975)","(21.0, 60.0, 57.88235294117647)","(5.0, 5.5, 5.426060606060606)","(17.0, 30.0, 29.4)","(26.0, 65.0, 62.69230769230769)","(6.5, 7.6, 7.372307692307692)","(6.5, 8.2, 8.007407407407406)"
10-01-2023 08:38:31.404204,"(3.8, 4.8, 4.786206896551724)","(3.0, 3.7, 3.6527472527472526)","(21.0, 55.0, 54.06666666666666)","(5.0, 5.5, 5.422292993630573)","(17.0, 30.0, 29.4)","(26.0, 65.0, 62.69230769230769)","(6.5, 7.6, 7.372307692307692)","(6.5, 8.2, 8.007407407407406)"
10-01-2023 08:38:32.413339,"(3.8, 4.8, 4.786206896551724)","(3.0, 3.7, 3.6527472527472526)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.422292993630573)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.75)","(6.5, 7.6, 7.364705882352941)","(6.5, 8.2, 8.007407407407406)"
10-01-2023 08:38:33.439909,"(3.8, 4.8, 4.786206896551724)","(3.0, 3.7, 3.619626168224299)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.428235294117647)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.75)","(6.5, 7.6, 7.388571428571429)","(6.5, 8.2, 8.023728813559321)"
10-01-2023 08:38:34.443563,"(3.8, 4.8, 4.749137931034483)","(3.0, 3.65, 3.6446808510638298)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.428235294117647)","(17.0, 30.0, 29.4)","(26.0, 65.0, 63.75)","(6.5, 7.6, 7.388571428571429)","(6.5, 8.2, 8.023728813559321)"
10-01-2023 08:38:35.442478,"(3.8, 4.7, 4.687037037037038)","(3.0, 3.7, 3.650574712643678)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.428888888888889)","(17.0, 30.0, 29.77777777777778)","(26.0, 65.0, 65.22727272727272)","(6.5, 7.6, 7.397260273972603)","(6.5, 8.2, 8.029508196721311)"
10-01-2023 08:38:36.509327,"(3.8, 4.7, 4.667441860465116)","(3.0, 3.7, 3.650574712643678)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.429545454545455)","(17.0, 30.0, 29.77777777777778)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.6, 7.448275862068965)","(6.5, 8.2, 8.063157894736841)"
10-01-2023 08:38:37.548349,"(3.8, 4.7, 4.618055555555555)","(3.0, 3.65, 3.639)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.429545454545455)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 7.6, 7.554285714285714)","(6.5, 8.2, 8.075)"
10-01-2023 08:38:38.607032,"(3.8, 4.7, 4.613978494623655)","(3.0, 3.65, 3.635135135135135)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.6, 7.629787234042553)","(6.5, 8.2, 8.075)"
10-01-2023 08:38:39.692535,"(3.8, 4.7, 4.613043478260869)","(3.0, 3.65, 3.625)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 7.8, 7.629787234042553)","(6.5, 8.2, 8.125490196078431)"
10-01-2023 08:38:40.728687,"(3.8, 4.6, 4.586363636363636)","(3.0, 3.65, 3.629807692307692)","(21.0, 55.0, 54.36363636363636)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.629787234042553)","(6.5, 8.4, 8.125490196078431)"
10-01-2023 08:38:41.778958,"(3.8, 4.6, 4.586363636363636)","(3.0, 3.65, 3.6333333333333333)","(21.0, 55.0, 53.44444444444444)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.654545454545454)","(6.5, 8.4, 8.125490196078431)"
10-01-2023 08:38:42.829090,"(3.8, 4.6, 4.515492957746479)","(3.0, 3.65, 3.6162921348314607)","(21.0, 55.0, 54.36363636363636)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.654545454545454)","(6.5, 8.4, 8.125490196078431)"
10-01-2023 08:38:43.866702,"(3.8, 4.6, 4.515492957746479)","(3.0, 3.65, 3.6130208333333336)","(21.0, 60.0, 56.57142857142857)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.673015873015873)","(6.5, 8.4, 8.125490196078431)"
10-01-2023 08:38:44.871560,"(3.8, 4.6, 4.515492957746479)","(3.0, 3.65, 3.6123893805309737)","(21.0, 60.0, 56.4)","(5.0, 5.5, 5.445454545454545)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.673015873015873)","(6.5, 8.4, 8.125490196078431)"
10-01-2023 08:38:45.896354,"(3.8, 4.6, 4.515492957746479)","(3.0, 3.65, 3.5349162011173183)","(21.0, 55.0, 54.125)","(5.0, 5.5, 5.45)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 7.8, 7.527272727272727)","(6.5, 8.4, 8.242857142857142)"
10-01-2023 08:38:46.933915,"(3.8, 4.6, 4.535185185185185)","(3.0, 3.55, 3.548148148148148)","(21.0, 55.0, 53.833333333333336)","(5.0, 5.6, 5.581632653061225)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 7.8, 7.665116279069768)","(6.5, 8.4, 8.309090909090909)"
10-01-2023 08:38:47.933080,"(3.8, 4.7, 4.629411764705882)","(3.0, 3.6, 3.5712328767123287)","(21.0, 55.0, 52.375)","(5.0, 5.6, 5.476923076923077)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 8.0, 7.665116279069768)","(6.5, 8.4, 8.309090909090909)"
10-01-2023 08:38:49.021397,"(3.8, 4.7, 4.629411764705882)","(3.0, 3.6, 3.5510204081632653)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.399152542372882)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 8.0, 7.665116279069768)","(6.5, 8.4, 8.309090909090909)"
10-01-2023 08:38:50.071138,"(3.8, 4.7, 4.631578947368421)","(3.0, 3.6, 3.5510204081632653)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.4, 5.372222222222223)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 8.0, 7.666666666666666)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:51.136152,"(3.8, 4.7, 4.663414634146341)","(3.0, 3.6, 3.561818181818182)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.429341317365269)","(17.0, 30.0, 29.4)","(26.0, 70.0, 65.8)","(6.5, 8.0, 7.666666666666666)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:52.167016,"(3.8, 4.7, 4.663414634146341)","(3.0, 3.6, 3.561818181818182)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.432183908045977)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 8.0, 7.666666666666666)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:53.201866,"(3.8, 4.7, 4.663414634146341)","(3.0, 3.6, 3.561818181818182)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.438541666666667)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.96153846153845)","(6.5, 8.0, 7.666666666666666)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:54.230930,"(3.8, 4.7, 4.663414634146341)","(3.0, 3.6, 3.5708333333333333)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.443809523809524)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 65.22727272727272)","(6.5, 8.0, 7.666666666666666)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:55.256074,"(3.8, 4.7, 4.663414634146341)","(3.0, 3.6, 3.5708333333333333)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.443809523809524)","(17.0, 30.0, 29.454545454545453)","(26.0, 70.0, 60.666666666666664)","(6.5, 8.0, 7.748148148148148)","(6.5, 8.4, 8.333333333333334)"
10-01-2023 08:38:56.290320,"(3.9, 4.7, 4.663414634146341)","(3.0, 3.6, 3.5735849056603772)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.40483870967742)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 66.66666666666666)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.4, 8.316666666666666)"
10-01-2023 08:38:57.276004,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5509803921568626)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.40483870967742)","(17.0, 30.0, 29.4)","(26.0, 70.0, 66.7741935483871)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.4, 8.3375)"
10-01-2023 08:38:58.298660,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5609375)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.4223684210526315)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 66.66666666666666)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.4, 8.316666666666666)"
10-01-2023 08:38:59.323570,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5509803921568626)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.4223684210526315)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 66.42857142857143)","(6.5, 7.8, 7.736363636363636)","(6.5, 8.4, 8.32857142857143)"
10-01-2023 08:39:00.313657,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.65, 3.6077777777777778)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.4262500000000005)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 66.42857142857143)","(6.5, 7.8, 7.682758620689655)","(6.5, 8.4, 8.32857142857143)"
10-01-2023 08:39:01.343161,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5696078431372547)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.4262500000000005)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 66.42857142857143)","(6.5, 7.8, 7.682758620689655)","(6.5, 8.4, 8.32857142857143)"
10-01-2023 08:39:02.345243,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5696078431372547)","(21.0, 65.0, 55.72727272727273)","(5.0, 5.5, 5.453684210526316)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.8, 7.632)","(6.5, 8.4, 8.32857142857143)"
10-01-2023 08:39:03.395702,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.5696078431372547)","(21.0, 65.0, 54.8)","(5.0, 5.5, 5.473076923076923)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.8, 7.504761904761905)","(6.5, 8.4, 8.505882352941176)"
10-01-2023 08:39:04.409807,"(3.9, 4.7, 4.67741935483871)","(3.0, 3.6, 3.544927536231884)","(21.0, 65.0, 54.8)","(5.0, 5.5, 5.442857142857143)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.6, 7.335135135135135)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:05.396583,"(3.9, 4.7, 4.653125)","(3.0, 3.65, 3.6026785714285716)","(21.0, 65.0, 55.285714285714285)","(5.0, 5.6, 5.521428571428571)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.4, 7.266666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:06.381852,"(3.9, 4.7, 4.62)","(3.0, 3.65, 3.605)","(21.0, 65.0, 55.285714285714285)","(5.0, 5.6, 5.521428571428571)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:07.402140,"(3.9, 4.7, 4.654761904761905)","(3.0, 3.6, 3.5652777777777778)","(21.0, 65.0, 55.285714285714285)","(5.0, 5.6, 5.562162162162162)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:08.434265,"(3.9, 4.8, 4.685185185185185)","(3.0, 3.6, 3.5652777777777778)","(21.0, 65.0, 55.285714285714285)","(5.0, 5.6, 5.551111111111111)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:09.415251,"(3.9, 4.8, 4.685185185185185)","(3.0, 3.6, 3.5652777777777778)","(21.0, 65.0, 55.285714285714285)","(5.0, 5.6, 5.512)","(17.0, 30.0, 29.333333333333332)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:10.392569,"(3.9, 4.7, 4.685106382978724)","(3.0, 3.6, 3.5652777777777778)","(31.0, 65.0, 55.285714285714285)","(4.6, 5.6, 5.507317073170731)","(18.0, 30.0, 29.333333333333332)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:11.402953,"(3.9, 4.8, 4.707042253521126)","(3.0, 3.6, 3.564102564102564)","(31.0, 65.0, 55.285714285714285)","(4.6, 5.6, 5.507317073170731)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:12.426730,"(3.9, 4.8, 4.707042253521126)","(3.0, 3.6, 3.5652777777777778)","(31.0, 65.0, 55.285714285714285)","(4.6, 5.6, 5.507317073170731)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.366666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:13.415002,"(3.9, 4.8, 4.701333333333333)","(3.0, 3.55, 3.5374999999999996)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.535593220338983)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.4, 7.375609756097561)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:14.433018,"(3.9, 4.8, 4.701333333333333)","(3.0, 3.55, 3.5374999999999996)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.561111111111111)","(18.0, 30.0, 29.4)","(26.0, 70.0, 64.54545454545455)","(6.5, 7.6, 7.394594594594595)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:15.500255,"(3.9, 4.8, 4.701333333333333)","(3.0, 3.55, 3.5374999999999996)","(31.0, 65.0, 55.391304347826086)","(4.6, 5.6, 5.530769230769231)","(18.0, 30.0, 29.25)","(26.0, 70.0, 64.28571428571428)","(6.5, 7.6, 7.394594594594595)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:16.564152,"(3.9, 4.8, 4.701333333333333)","(3.0, 3.6, 3.5609375)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.517391304347826)","(18.0, 30.0, 29.25)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:17.615913,"(3.9, 4.8, 4.7)","(3.0, 3.6, 3.5609375)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.488372093023256)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:18.644498,"(3.9, 4.8, 4.7)","(3.0, 3.6, 3.56)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.5, 5.516030534351145)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:19.652244,"(3.9, 4.8, 4.7)","(3.0, 3.6, 3.56)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.533333333333333)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:20.628580,"(3.9, 4.7, 4.660714285714286)","(3.0, 3.6, 3.56)","(31.0, 65.0, 54.95454545454545)","(4.6, 5.6, 5.536666666666666)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:21.653524,"(3.9, 4.7, 4.660714285714286)","(3.0, 3.6, 3.5609375)","(31.0, 65.0, 55.285714285714285)","(4.6, 5.6, 5.536666666666666)","(18.0, 30.0, 29.142857142857142)","(26.0, 70.0, 65.71428571428572)","(6.5, 7.6, 7.466666666666667)","(6.5, 8.8, 8.505882352941176)"
10-01-2023 08:39:22.694475,"(3.9, 4.6, 4.579310344827586)","(3.0, 3.6, 3.569512195121951)","(31.0, 65.0, 55.285714285714285)","(4.6, 5.6, 5.536666666666666)","(18.0, 30.0, 29.4)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:23.745715,"(3.9, 4.6, 4.579310344827586)","(3.0, 3.6, 3.568181818181818)","(31.0, 65.0, 55.72727272727273)","(4.6, 5.6, 5.54015748031496)","(18.0, 30.0, 29.4)","(26.0, 70.0, 65.86206896551724)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:24.767324,"(3.9, 4.6, 4.579310344827586)","(3.0, 3.6, 3.568181818181818)","(31.0, 65.0, 54.8)","(4.6, 5.6, 5.543548387096774)","(18.0, 30.0, 29.25)","(26.0, 70.0, 65.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:25.826291,"(3.9, 4.6, 4.579310344827586)","(3.0, 3.6, 3.568181818181818)","(31.0, 65.0, 54.8)","(4.6, 5.6, 5.543548387096774)","(18.0, 30.0, 29.25)","(26.0, 70.0, 65.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:26.866018,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5775862068965516)","(31.0, 65.0, 56.84)","(4.6, 5.6, 5.543548387096774)","(18.0, 30.0, 29.25)","(26.0, 70.0, 60.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:27.905473,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5775862068965516)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.550704225352113)","(18.0, 30.0, 29.25)","(26.0, 70.0, 60.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:28.954962,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.585)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.550704225352113)","(18.0, 30.0, 29.25)","(26.0, 70.0, 60.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:29.992921,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5628205128205126)","(31.0, 65.0, 56.5)","(4.6, 5.6, 5.531578947368421)","(18.0, 30.0, 29.25)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:31.039707,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5628205128205126)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.531578947368421)","(18.0, 30.0, 29.25)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:32.022335,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5628205128205126)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.538709677419354)","(18.0, 30.0, 29.25)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:32.997124,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5628205128205126)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.560416666666667)","(18.0, 30.0, 29.25)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:34.034567,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.5628205128205126)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.535185185185185)","(18.0, 30.0, 29.25)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
10-01-2023 08:39:35.050108,"(3.9, 4.6, 4.576)","(3.0, 3.6, 3.575833333333333)","(31.0, 65.0, 54.476190476190474)","(4.6, 5.6, 5.530645161290322)","(18.0, 30.0, 28.5)","(26.0, 70.0, 58.0)","(6.5, 7.6, 7.51)","(6.5, 8.8, 8.536842105263158)"
