,Earstagrin,Forever More,Tiza New Day,Extortion,Sarge,Lucky Zara,Mista Moose,Frozen Jewel,Questro Queen Nz
07-12-2022 17:51:50.922795,"(91.0, 160.0, 113.33333333333333)","(13.0, 15.0, 14.25)","(4.0, 5.7, 5.533333333333333)","(3.7, 5.9, 5.25)","(7.5, 11.0, 9.571428571428571)","(41.0, 60.0, 58.36363636363636)","(7.5, 19.0, 15.461538461538462)","(5.0, 5.7, 5.3310344827586205)","(6.5, 99999, 99990)"
07-12-2022 17:51:52.367566,"(91.0, 160.0, 113.33333333333333)","(13.0, 15.0, 14.0)","(4.0, 5.7, 5.533333333333333)","(3.7, 5.9, 5.15)","(7.5, 11.0, 9.571428571428571)","(41.0, 60.0, 54.666666666666664)","(7.5, 23.0, 14.32)","(5.0, 5.7, 5.004379562043796)","(6.5, 99999, 99990)"
07-12-2022 17:51:53.745501,"(91.0, 160.0, 113.33333333333333)","(13.0, 14.5, 14.0)","(4.0, 5.7, 5.5)","(3.7, 5.7, 5.15)","(7.5, 11.0, 10.25)","(41.0, 60.0, 59.04761904761905)","(7.5, 22.0, 12.25)","(5.0, 5.2, 4.663157894736842)","(6.5, 99999, 99990)"
07-12-2022 17:51:55.163905,"(91.0, 160.0, 113.33333333333333)","(13.0, 14.5, 14.0)","(4.0, 5.7, 5.5)","(3.7, 5.7, 5.15)","(7.5, 11.5, 9.571428571428571)","(41.0, 60.0, 57.0)","(7.5, 22.0, 12.25)","(5.0, 5.2, 4.8076923076923075)","(6.5, 99999, 99990)"
07-12-2022 17:51:56.705121,"(91.0, 160.0, 113.33333333333333)","(13.0, 14.5, 13.5)","(4.0, 5.7, 5.5)","(3.7, 5.7, 5.409090909090909)","(7.5, 11.0, 9.571428571428571)","(41.0, 60.0, 54.666666666666664)","(7.5, 22.0, 10.542857142857143)","(5.0, 5.2, 4.8076923076923075)","(6.5, 99999, 99990)"
07-12-2022 17:51:58.377121,"(91.0, 160.0, 113.33333333333333)","(13.0, 14.5, 13.833333333333334)","(4.0, 5.7, 5.5)","(3.7, 5.7, 5.4)","(7.5, 11.0, 10.25)","(41.0, 60.0, 53.0)","(7.5, 21.0, 10.542857142857143)","(5.0, 5.2, 4.8076923076923075)","(6.5, 99999, 99990)"
07-12-2022 17:52:01.135862,"(91.0, 160.0, 113.33333333333333)","(13.0, 14.0, 13.5)","(4.0, 6.0, 5.65)","(3.7, 5.7, 5.0)","(7.5, 11.5, 10.25)","(41.0, 60.0, 53.0)","(7.5, 21.0, 11.24)","(5.0, 5.2, 4.8076923076923075)","(6.5, 99999, 99990)"
07-12-2022 17:52:04.307168,"(91.0, 160.0, 120.0)","(13.0, 14.0, 13.5)","(4.0, 6.0, 5.828571428571428)","(3.7, 5.7, 4.7)","(7.5, 11.5, 9.571428571428571)","(41.0, 60.0, 58.18181818181818)","(7.5, 21.0, 10.542857142857143)","(5.0, 5.2, 4.407766990291263)","(6.5, 99999, 99990)"
07-12-2022 17:52:06.507180,"(91.0, 150.0, 120.0)","(13.0, 14.0, 13.0)","(4.0, 6.0, 5.8)","(3.7, 5.5, 4.566666666666666)","(7.5, 11.0, 9.4375)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 10.155555555555557)","(5.0, 5.2, 5.976470588235294)","(6.5, 99999, 99990)"
07-12-2022 17:52:08.150501,"(91.0, 150.0, 120.0)","(13.0, 13.5, 13.0)","(3.9, 6.0, 5.492307692307692)","(3.6, 5.5, 4.8875)","(8.0, 11.5, 8.272727272727273)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 10.155555555555557)","(5.0, 7.8, 6.800000000000001)","(6.5, 99999, 99990)"
07-12-2022 17:52:09.777730,"(91.0, 150.0, 120.0)","(13.0, 13.5, 13.0)","(4.2, 6.0, 5.550000000000001)","(3.6, 5.5, 4.488888888888889)","(8.0, 11.0, 8.357142857142858)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 11.24)","(4.6, 7.2, 6.158333333333333)","(6.5, 99999, 99990)"
07-12-2022 17:52:11.221521,"(91.0, 150.0, 120.0)","(13.0, 13.5, 13.0)","(4.2, 6.0, 5.833333333333333)","(3.6, 5.5, 5.11)","(8.0, 10.5, 8.357142857142858)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 14.028571428571428)","(4.6, 7.2, 6.3100000000000005)","(6.5, 99999, 99990)"
07-12-2022 17:52:12.746191,"(91.0, 150.0, 118.57142857142857)","(13.0, 13.5, 13.785714285714285)","(4.2, 6.0, 5.5285714285714285)","(3.6, 5.5, 4.78)","(8.0, 10.5, 9.136363636363637)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 16.563636363636363)","(4.6, 7.0, 5.74)","(6.5, 99999, 99990)"
07-12-2022 17:52:14.245050,"(91.0, 150.0, 102.0)","(13.0, 14.0, 13.785714285714285)","(4.2, 6.0, 5.5285714285714285)","(3.6, 5.5, 5.05)","(8.0, 10.5, 9.136363636363637)","(41.0, 60.0, 59.04761904761905)","(8.0, 21.0, 13.0)","(4.6, 7.0, 6.2125)","(6.5, 99999, 99990)"
07-12-2022 17:52:15.904347,"(91.0, 150.0, 115.0)","(13.0, 14.0, 13.5)","(4.2, 6.0, 5.5285714285714285)","(3.6, 5.5, 5.05)","(8.0, 10.5, 9.136363636363637)","(41.0, 60.0, 54.0)","(8.0, 21.0, 16.2)","(4.6, 6.6, 5.8)","(6.5, 99999, 99990)"
07-12-2022 17:52:17.670643,"(91.0, 140.0, 100.0)","(13.0, 14.0, 13.5)","(4.2, 6.0, 5.533333333333333)","(3.6, 5.5, 4.78)","(8.0, 10.5, 8.7)","(41.0, 60.0, 54.0)","(8.0, 21.0, 12.0)","(4.6, 6.6, 5.933333333333334)","(6.5, 99999, 99990)"
07-12-2022 17:52:19.142338,"(91.0, 140.0, 100.0)","(12.0, 14.0, 13.5)","(4.2, 6.0, 5.533333333333333)","(3.6, 5.5, 4.78)","(8.0, 10.5, 8.7)","(41.0, 60.0, 54.0)","(8.0, 21.0, 12.0)","(4.6, 6.6, 5.457142857142857)","(6.5, 99999, 99990)"
07-12-2022 17:52:20.718817,"(91.0, 140.0, 100.0)","(12.0, 14.0, 13.5)","(4.2, 6.0, 5.533333333333333)","(3.6, 5.5, 4.78)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.0)","(8.0, 21.0, 12.0)","(4.6, 6.6, 5.457142857142857)","(6.5, 99999, 99990)"
07-12-2022 17:52:22.267512,"(91.0, 140.0, 100.0)","(12.0, 14.0, 13.5)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.5, 4.78)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.0)","(8.0, 21.0, 13.8)","(4.6, 6.6, 5.4)","(6.5, 99999, 99990)"
07-12-2022 17:52:23.750674,"(91.0, 130.0, 110.0)","(12.0, 14.0, 13.5)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.5, 4.78)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.0)","(8.0, 21.0, 13.8)","(4.6, 6.4, 5.75)","(6.5, 99999, 99990)"
07-12-2022 17:52:25.182737,"(91.0, 130.0, 125.0)","(12.0, 14.0, 13.4)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.5, 4.78)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.0)","(8.0, 21.0, 13.8)","(4.8, 6.4, 5.75)","(6.0, 99999, 99990)"
07-12-2022 17:52:26.717564,"(91.0, 130.0, 119.13043478260869)","(12.0, 14.0, 12.25)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.5, 4.78)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.0)","(8.0, 21.0, 13.8)","(4.8, 6.4, 6.090909090909091)","(6.0, 99999, 99990)"
07-12-2022 17:52:28.331971,"(91.0, 130.0, 119.13043478260869)","(12.0, 13.5, 12.25)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.5, 4.453846153846154)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.666666666666664)","(8.5, 21.0, 13.8)","(4.6, 6.2, 5.65)","(6.0, 99999, 99990)"
07-12-2022 17:52:29.896931,"(91.0, 130.0, 120.9090909090909)","(12.0, 12.5, 11.785714285714286)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.3, 4.5)","(8.0, 10.5, 8.625)","(41.0, 60.0, 54.666666666666664)","(8.5, 21.0, 13.8)","(4.6, 6.2, 5.55)","(6.0, 99999, 99990)"
07-12-2022 17:52:31.400576,"(91.0, 120.0, 107.5)","(12.0, 12.5, 13.0)","(4.2, 6.0, 5.533333333333333)","(3.7, 5.2, 4.5)","(8.0, 10.5, 8.4)","(41.0, 60.0, 54.666666666666664)","(8.5, 21.0, 13.8)","(4.6, 6.0, 5.35)","(6.0, 99999, 99990)"
07-12-2022 17:52:33.014330,"(91.0, 130.0, 107.5)","(12.0, 13.5, 12.3)","(4.2, 6.0, 5.588235294117647)","(3.7, 5.2, 4.5)","(8.0, 10.0, 8.45)","(41.0, 60.0, 54.666666666666664)","(8.5, 21.0, 13.8)","(4.6, 5.7, 5.83125)","(6.0, 99999, 99990)"
07-12-2022 17:52:34.663898,"(91.0, 130.0, 117.89473684210526)","(12.0, 13.5, 12.3)","(4.2, 6.0, 5.588235294117647)","(3.7, 5.2, 4.5)","(8.0, 9.8, 8.45)","(41.0, 60.0, 52.0)","(8.5, 21.0, 13.8)","(4.6, 5.9, 5.66)","(6.0, 99999, 99990)"
07-12-2022 17:52:36.173604,"(91.0, 120.0, 117.89473684210526)","(12.0, 13.5, 12.3)","(4.2, 6.0, 5.53030303030303)","(3.7, 5.2, 4.427272727272727)","(8.0, 9.8, 8.32)","(41.0, 60.0, 51.0)","(8.5, 21.0, 13.142857142857142)","(4.6, 5.9, 5.65)","(6.0, 99999, 99990)"
07-12-2022 17:52:37.715743,"(91.0, 120.0, 113.0)","(12.0, 13.5, 13.05)","(4.2, 6.0, 5.53030303030303)","(3.7, 5.0, 4.54)","(8.0, 9.6, 8.32)","(41.0, 60.0, 51.0)","(8.5, 20.0, 13.142857142857142)","(4.6, 5.9, 5.816666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:52:39.283803,"(91.0, 120.0, 113.0)","(12.0, 13.5, 11.714285714285714)","(4.2, 6.0, 5.53030303030303)","(3.7, 4.9, 4.375)","(8.0, 9.6, 8.64)","(41.0, 60.0, 55.42857142857143)","(8.5, 20.0, 13.142857142857142)","(4.6, 5.9, 5.757142857142857)","(6.0, 99999, 99990)"
07-12-2022 17:52:40.946054,"(91.0, 120.0, 110.0)","(11.0, 12.0, 12.0)","(4.2, 6.0, 5.533333333333333)","(3.6, 4.9, 4.375)","(8.0, 9.6, 8.64)","(41.0, 60.0, 49.5)","(9.0, 20.0, 14.10909090909091)","(4.8, 5.9, 5.728571428571429)","(6.0, 99999, 99990)"
07-12-2022 17:52:42.575558,"(91.0, 120.0, 111.30434782608695)","(11.0, 13.5, 13.0)","(4.2, 6.0, 5.53125)","(3.6, 4.9, 4.375)","(8.0, 9.6, 8.549999999999999)","(41.0, 60.0, 49.5)","(9.0, 20.0, 13.990909090909092)","(4.8, 5.9, 5.68)","(6.0, 99999, 99990)"
07-12-2022 17:52:44.164637,"(91.0, 120.0, 104.0)","(11.0, 13.5, 12.5)","(4.2, 6.0, 5.628571428571428)","(3.6, 4.9, 4.478571428571429)","(8.0, 9.6, 8.7)","(41.0, 60.0, 54.0)","(9.0, 19.5, 12.142857142857142)","(4.8, 5.8, 5.714285714285714)","(6.0, 99999, 99990)"
07-12-2022 17:52:45.720589,"(91.0, 120.0, 99.0)","(11.0, 14.0, 12.25)","(4.2, 6.0, 5.733333333333333)","(3.6, 4.8, 4.48)","(8.0, 9.6, 10.15)","(41.0, 60.0, 52.83333333333333)","(9.0, 19.0, 13.5)","(4.8, 5.8, 5.785714285714286)","(6.0, 99999, 99990)"
07-12-2022 17:52:47.278651,"(91.0, 120.0, 99.0)","(11.0, 13.0, 12.0)","(4.2, 5.9, 5.622222222222223)","(3.6, 4.8, 4.48)","(8.0, 11.5, 9.714285714285714)","(41.0, 55.0, 52.8)","(9.0, 18.5, 13.333333333333334)","(4.8, 5.9, 5.785714285714286)","(6.0, 99999, 99990)"
07-12-2022 17:52:49.264809,"(91.0, 120.0, 103.33333333333333)","(11.0, 12.5, 12.214285714285714)","(4.2, 5.9, 4.970000000000001)","(3.6, 4.8, 4.615384615384615)","(8.0, 11.5, 9.88888888888889)","(41.0, 55.0, 49.111111111111114)","(9.0, 18.0, 12.0)","(4.8, 5.9, 5.800000000000001)","(6.0, 99999, 99990)"
07-12-2022 17:52:51.061832,"(91.0, 120.0, 100.55555555555556)","(11.0, 12.5, 12.318181818181818)","(4.2, 5.6, 5.2)","(3.6, 4.8, 5.033333333333333)","(8.0, 11.5, 10.15)","(41.0, 60.0, 50.666666666666664)","(9.0, 18.0, 12.0)","(4.8, 5.9, 5.78888888888889)","(6.0, 99999, 99990)"
07-12-2022 17:52:52.896390,"(91.0, 120.0, 99.0)","(11.0, 12.5, 13.981981981981981)","(4.2, 5.5, 4.953571428571429)","(3.6, 5.3, 4.564285714285714)","(8.0, 11.5, 9.25)","(41.0, 60.0, 47.5)","(9.0, 18.0, 11.5)","(4.8, 5.9, 7.3374999999999995)","(6.0, 99999, 99990)"
07-12-2022 17:52:54.758687,"(91.0, 120.0, 99.0)","(11.0, 14.0, 12.7)","(4.2, 5.4, 4.688888888888888)","(3.6, 4.8, 4.575)","(8.0, 10.5, 9.65)","(41.0, 55.0, 47.333333333333336)","(9.0, 15.0, 11.0625)","(4.8, 7.6, 6.114285714285714)","(6.0, 99999, 99990)"
07-12-2022 17:52:56.359136,"(91.0, 120.0, 82.5)","(11.0, 13.5, 14.897435897435898)","(4.2, 5.4, 4.805000000000001)","(3.6, 4.8, 4.699999999999999)","(8.0, 10.5, 8.619047619047619)","(41.0, 50.0, 36.285714285714285)","(9.0, 15.0, 13.5)","(4.8, 7.4, 6.185714285714286)","(6.0, 99999, 99990)"
07-12-2022 17:52:57.889053,"(91.0, 85.0, 82.5)","(11.0, 15.0, 13.982142857142858)","(4.2, 5.4, 4.942857142857143)","(3.6, 4.8, 4.718181818181818)","(8.0, 8.8, 8.619047619047619)","(41.0, 40.0, 37.0)","(9.0, 14.5, 13.857142857142858)","(4.8, 7.4, 6.414285714285715)","(6.0, 99999, 99990)"
07-12-2022 17:52:59.557937,"(91.0, 85.0, 70.0)","(11.0, 14.0, 13.472727272727273)","(4.2, 5.2, 4.9)","(3.6, 4.8, 4.5)","(8.0, 8.8, 9.071428571428571)","(41.0, 38.0, 37.6)","(9.0, 14.0, 13.857142857142858)","(4.8, 6.6, 6.483333333333333)","(6.0, 99999, 99990)"
07-12-2022 17:53:01.157550,"(91.0, 85.0, 79.0)","(11.0, 13.5, 13.3359375)","(4.2, 5.2, 4.96)","(3.6, 4.8, 4.383333333333333)","(8.0, 9.2, 9.52)","(41.0, 38.0, 32.0)","(9.0, 14.0, 14.333333333333334)","(4.8, 6.6, 6.2)","(6.0, 99999, 99990)"
07-12-2022 17:53:02.780779,"(71.0, 80.0, 77.5)","(11.0, 13.5, 13.3359375)","(4.2, 5.2, 4.933333333333334)","(3.7, 4.8, 4.466666666666667)","(8.0, 9.6, 9.600000000000001)","(31.0, 38.0, 30.666666666666668)","(9.0, 15.0, 14.1)","(4.8, 6.8, 5.766666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:53:04.299148,"(71.0, 80.0, 79.0)","(11.0, 13.5, 13.077777777777778)","(4.2, 5.2, 4.866666666666667)","(3.7, 4.8, 4.5)","(8.0, 9.8, 9.4)","(31.0, 36.0, 30.0)","(9.0, 15.0, 14.4)","(4.8, 5.8, 6.2)","(6.0, 99999, 99990)"
07-12-2022 17:53:05.817590,"(71.0, 85.0, 79.0)","(11.0, 13.5, 13.077777777777778)","(4.2, 5.2, 4.866666666666667)","(3.7, 4.7, 4.566666666666666)","(8.0, 9.6, 8.866666666666667)","(31.0, 34.0, 31.2)","(9.0, 15.0, 16.0)","(4.8, 6.8, 6.2)","(6.0, 99999, 99990)"
07-12-2022 17:53:07.534943,"(71.0, 85.0, 79.0)","(11.0, 13.5, 12.90625)","(4.2, 5.2, 5.0)","(3.7, 4.7, 4.6)","(8.0, 9.4, 9.303030303030303)","(31.0, 32.0, 28.181818181818183)","(9.0, 17.5, 16.4)","(4.8, 6.8, 6.466666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:53:09.073417,"(71.0, 85.0, 79.0)","(11.0, 13.5, 12.435897435897436)","(4.2, 5.2, 5.0)","(3.7, 4.7, 4.640000000000001)","(8.0, 9.4, 9.100000000000001)","(31.0, 30.0, 28.181818181818183)","(9.0, 17.0, 16.0)","(4.8, 6.8, 6.62)","(6.0, 99999, 99990)"
07-12-2022 17:53:10.677564,"(71.0, 85.0, 116.25)","(11.0, 12.5, 12.102941176470589)","(4.2, 5.2, 5.1000000000000005)","(3.7, 4.7, 4.684615384615385)","(8.0, 9.4, 9.2)","(31.0, 30.0, 30.44)","(9.0, 17.0, 16.6)","(4.8, 6.8, 6.685714285714285)","(6.0, 99999, 99990)"
07-12-2022 17:53:12.793946,"(71.0, 130.0, 119.0)","(11.0, 12.5, 12.144736842105264)","(4.2, 5.2, 5.256862745098039)","(3.7, 4.8, 4.728571428571429)","(8.0, 9.4, 9.50909090909091)","(31.0, 38.0, 31.0)","(10.0, 17.0, 16.6)","(4.8, 6.8, 6.725)","(6.0, 99999, 99990)"
07-12-2022 17:53:14.440333,"(71.0, 130.0, 93.0)","(11.0, 12.5, 12.144736842105264)","(4.2, 5.3, 4.93)","(3.7, 4.8, 4.699999999999999)","(8.0, 9.8, 9.50909090909091)","(31.0, 32.0, 26.666666666666668)","(10.0, 17.0, 20.75)","(4.8, 6.8, 6.725)","(6.0, 99999, 99990)"
07-12-2022 17:53:16.217001,"(71.0, 120.0, 93.0)","(11.0, 12.5, 12.152777777777779)","(4.0, 5.2, 4.86875)","(3.7, 4.8, 4.699999999999999)","(8.0, 9.8, 9.50909090909091)","(31.0, 32.0, 27.6)","(10.0, 23.0, 20.75)","(5.0, 6.8, 6.725)","(6.0, 99999, 99990)"
07-12-2022 17:53:17.814278,"(71.0, 120.0, 93.0)","(11.0, 12.5, 12.03448275862069)","(4.0, 5.0, 4.542857142857144)","(3.7, 4.8, 4.699999999999999)","(8.0, 9.8, 9.654545454545454)","(31.0, 30.0, 27.0)","(10.0, 23.0, 21.0)","(5.0, 6.8, 6.300000000000001)","(6.0, 99999, 99990)"
07-12-2022 17:53:19.420634,"(71.0, 120.0, 104.0)","(11.0, 12.5, 12.03448275862069)","(4.0, 4.9, 4.622222222222223)","(3.7, 4.8, 4.699999999999999)","(8.0, 9.8, 9.647619047619049)","(31.0, 29.0, 26.333333333333332)","(10.0, 23.0, 20.666666666666668)","(5.0, 6.4, 5.754545454545454)","(6.0, 99999, 99990)"
07-12-2022 17:53:20.888739,"(71.0, 120.0, 104.0)","(11.0, 12.5, 12.035714285714286)","(4.0, 4.9, 4.763636363636364)","(3.7, 4.8, 4.9125)","(8.0, 9.8, 9.524999999999999)","(31.0, 29.0, 26.666666666666668)","(10.0, 23.0, 21.0)","(5.0, 5.8, 5.916666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:53:22.482125,"(71.0, 120.0, 100.0)","(11.0, 12.5, 11.057692307692308)","(4.0, 4.9, 5.216666666666667)","(3.7, 5.1, 5.016666666666667)","(8.0, 10.5, 9.857142857142858)","(31.0, 30.0, 33.214285714285715)","(10.0, 23.0, 21.0)","(5.0, 6.2, 5.916666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:53:24.137552,"(71.0, 120.0, 100.0)","(11.0, 12.5, 11.25)","(4.0, 5.3, 4.7)","(3.7, 5.1, 4.742857142857143)","(8.0, 10.0, 9.571428571428571)","(31.0, 34.0, 26.555555555555557)","(10.0, 24.0, 21.75)","(5.0, 6.0, 5.666666666666667)","(6.0, 99999, 99990)"
07-12-2022 17:53:25.736220,"(71.0, 120.0, 100.0)","(11.0, 11.5, 11.071428571428571)","(4.0, 5.0, 4.7)","(3.7, 4.8, 4.7877551020408164)","(8.0, 9.8, 9.74)","(31.0, 32.0, 26.75)","(10.0, 24.0, 20.833333333333332)","(4.8, 6.0, 5.7)","(6.0, 99999, 99990)"
07-12-2022 17:53:27.344580,"(71.0, 120.0, 100.0)","(11.0, 12.5, 11.714285714285714)","(4.0, 5.0, 4.833333333333333)","(3.7, 4.8, 4.788461538461538)","(8.0, 9.8, 9.762790697674419)","(31.0, 32.0, 30.0)","(10.0, 25.0, 21.071428571428573)","(4.8, 6.0, 5.875)","(6.0, 99999, 99990)"
07-12-2022 17:53:29.682712,"(71.0, 120.0, 93.33333333333333)","(11.0, 12.0, 11.294117647058824)","(4.0, 5.0, 4.944444444444445)","(3.7, 4.8, 4.788235294117647)","(8.0, 9.8, 9.762790697674419)","(31.0, 32.0, 29.48)","(10.0, 25.0, 21.071428571428573)","(4.8, 6.0, 5.875)","(6.0, 99999, 99990)"
07-12-2022 17:53:32.250099,"(71.0, 120.0, 100.0)","(11.0, 12.0, 11.333333333333334)","(4.0, 5.2, 4.84)","(3.7, 4.8, 4.795375722543352)","(8.0, 11.0, 10.952380952380953)","(31.0, 34.0, 30.944444444444443)","(10.0, 25.0, 21.071428571428573)","(4.8, 6.0, 5.885714285714286)","(6.5, 99999, 99990)"
07-12-2022 17:53:34.374529,"(81.0, 110.0, 100.0)","(10.0, 12.0, 10.619047619047619)","(4.0, 5.2, 4.828571428571428)","(3.7, 4.8, 4.75)","(8.0, 11.0, 11.26923076923077)","(31.0, 34.0, 29.2)","(11.0, 25.0, 21.071428571428573)","(4.8, 6.0, 5.818181818181818)","(6.5, 99999, 99990)"
07-12-2022 17:53:36.462026,"(81.0, 110.0, 100.0)","(10.0, 11.0, 10.619047619047619)","(4.0, 5.0, 4.942857142857143)","(3.7, 4.8, 4.75)","(8.0, 11.5, 11.222222222222221)","(31.0, 32.0, 27.333333333333332)","(11.0, 25.0, 21.071428571428573)","(4.8, 5.9, 5.7)","(6.5, 99999, 99990)"
07-12-2022 17:53:38.341573,"(81.0, 110.0, 100.0)","(10.0, 11.0, 9.839024390243903)","(4.0, 5.0, 4.7696969696969695)","(3.7, 4.8, 5.045454545454545)","(8.0, 11.5, 11.142857142857142)","(31.0, 32.0, 27.333333333333332)","(11.0, 25.0, 21.75)","(4.8, 5.9, 5.776923076923077)","(6.5, 99999, 99990)"
07-12-2022 17:53:39.922499,"(61.0, 110.0, 100.0)","(10.0, 10.0, 9.86530612244898)","(4.0, 5.0, 4.929411764705883)","(3.7, 5.1, 4.8)","(8.5, 11.5, 11.166666666666666)","(26.0, 32.0, 27.333333333333332)","(12.0, 24.0, 21.75)","(4.8, 5.9, 5.776923076923077)","(6.5, 99999, 99990)"
07-12-2022 17:53:41.488528,"(61.0, 110.0, 100.0)","(10.0, 10.0, 9.908)","(4.0, 5.0, 4.955882352941177)","(3.7, 5.1, 4.975)","(8.5, 11.5, 11.227272727272727)","(26.0, 32.0, 29.454545454545453)","(12.0, 24.0, 21.75)","(4.8, 5.9, 5.8076923076923075)","(6.5, 99999, 99990)"
07-12-2022 17:53:43.009164,"(61.0, 110.0, 106.25)","(10.0, 10.0, 9.885)","(4.0, 5.0, 4.982089552238806)","(3.7, 5.0, 4.965217391304348)","(8.5, 11.5, 11.3125)","(26.0, 32.0, 29.0)","(12.0, 24.0, 23.307692307692307)","(4.8, 5.9, 5.845454545454546)","(6.5, 99999, 99990)"
07-12-2022 17:53:44.685856,"(61.0, 110.0, 105.625)","(10.0, 10.0, 9.885)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.965217391304348)","(8.5, 11.5, 11.375)","(26.0, 32.0, 29.2)","(12.0, 24.0, 22.5)","(4.8, 5.9, 5.923809523809524)","(6.5, 99999, 99990)"
07-12-2022 17:53:46.218359,"(61.0, 110.0, 104.16666666666666)","(10.0, 10.0, 9.885)","(4.0, 5.0, 4.982089552238806)","(3.7, 5.0, 4.988405797101449)","(8.5, 11.5, 11.423076923076923)","(26.0, 32.0, 29.2)","(12.0, 24.0, 24.333333333333332)","(4.8, 6.0, 5.8428571428571425)","(6.5, 99999, 99990)"
07-12-2022 17:53:48.026006,"(61.0, 110.0, 104.16666666666666)","(10.0, 10.0, 9.978947368421053)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.961904761904762)","(8.5, 11.5, 11.423076923076923)","(26.0, 32.0, 29.2)","(12.0, 26.0, 24.333333333333332)","(4.8, 6.2, 5.8428571428571425)","(6.5, 99999, 99990)"
07-12-2022 17:53:49.679086,"(61.0, 110.0, 79.16666666666667)","(10.0, 10.0, 9.966666666666667)","(4.0, 5.0, 4.964705882352941)","(3.7, 5.0, 4.961904761904762)","(8.5, 11.5, 11.35)","(26.0, 32.0, 29.2)","(12.0, 26.0, 27.291666666666668)","(4.8, 6.2, 5.855172413793103)","(6.5, 99999, 99990)"
07-12-2022 17:53:51.323649,"(61.0, 100.0, 79.16666666666667)","(10.0, 10.0, 9.933333333333334)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.961904761904762)","(8.5, 11.5, 11.35)","(21.0, 32.0, 32.2)","(13.0, 28.0, 27.291666666666668)","(4.8, 6.2, 5.855172413793103)","(6.5, 99999, 99990)"
07-12-2022 17:53:52.915493,"(61.0, 100.0, 79.16666666666667)","(9.0, 10.0, 9.40967741935484)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.961904761904762)","(8.5, 11.5, 11.35)","(21.0, 34.0, 29.666666666666668)","(13.0, 28.0, 31.6)","(4.8, 6.2, 5.855172413793103)","(6.5, 99999, 99990)"
07-12-2022 17:53:54.424596,"(61.0, 100.0, 79.16666666666667)","(9.0, 9.6, 9.40967741935484)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.961904761904762)","(8.5, 11.5, 11.714285714285714)","(21.0, 32.0, 29.666666666666668)","(13.0, 36.0, 21.454545454545453)","(4.8, 6.2, 5.758823529411765)","(6.5, 99999, 99990)"
07-12-2022 17:53:55.838095,"(61.0, 100.0, 79.16666666666667)","(9.0, 9.6, 9.40967741935484)","(4.0, 5.0, 4.942857142857143)","(3.7, 5.0, 4.969230769230769)","(8.5, 12.0, 11.41304347826087)","(21.0, 32.0, 32.4)","(13.0, 28.0, 23.153846153846153)","(4.8, 6.2, 5.758823529411765)","(6.5, 99999, 99990)"
07-12-2022 17:53:57.282198,"(61.0, 100.0, 79.16666666666667)","(10.0, 9.6, 9.40967741935484)","(4.0, 5.0, 4.982089552238806)","(3.7, 5.0, 4.972727272727273)","(8.5, 11.5, 11.41304347826087)","(21.0, 34.0, 30.0)","(13.0, 28.0, 25.333333333333332)","(4.8, 6.2, 5.8769230769230765)","(6.5, 99999, 99990)"
07-12-2022 17:53:58.672056,"(61.0, 100.0, 79.16666666666667)","(10.0, 9.6, 9.40967741935484)","(4.0, 5.0, 4.982089552238806)","(3.7, 5.0, 4.578531073446327)","(8.5, 11.5, 11.454545454545455)","(21.0, 32.0, 30.0)","(13.0, 27.0, 25.333333333333332)","(4.8, 6.0, 5.8545454545454545)","(6.5, 99999, 99990)"
07-12-2022 17:54:00.121814,"(61.0, 100.0, 79.16666666666667)","(10.0, 9.6, 9.01967213114754)","(4.0, 5.0, 4.569999999999999)","(3.7, 4.6, 4.933333333333333)","(8.5, 12.5, 11.34)","(21.0, 32.0, 29.666666666666668)","(13.0, 27.0, 25.333333333333332)","(4.8, 6.0, 5.6571428571428575)","(6.5, 99999, 99990)"
