,Newtons Law,Bree Fury,Bermuda Sky,On The Deck,Uncle Bertie,Coal Island
843,"[datetime.datetime(2022, 11, 28, 18, 20, 4, 463418), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 4, 463418), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 20, 4, 463418), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 4, 463418), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 4, 464417), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 18, 20, 4, 464417), 3.5, 4.3]"
844,"[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 5, 565064), 3.5, 4.3]"
845,"[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 6, 670208), 3.5, 4.3]"
846,"[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 7, 769100), 3.5, 4.3]"
847,"[datetime.datetime(2022, 11, 28, 18, 20, 8, 887372), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 888373), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 888373), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 888373), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 888373), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 8, 888373), 3.5, 4.3]"
848,"[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 9, 993644), 3.5, 4.3]"
849,"[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 5.0, 8.8]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 18.0, 22.0]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 10.0, 14.5]","[datetime.datetime(2022, 11, 28, 18, 20, 11, 103557), 3.5, 4.2]"
850,"[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 20, 12, 223699), 3.5, 3.9]"
851,"[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 10.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 20, 13, 330208), 3.5, 3.8]"
852,"[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 14, 434119), 3.5, 3.8]"
853,"[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 10.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 15, 533403), 3.5, 3.85]"
854,"[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 11.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 16, 637936), 3.4, 3.8]"
855,"[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 17, 736270), 3.4, 3.8]"
856,"[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 18.0, 23.0]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 18, 837909), 3.4, 3.8]"
857,"[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 20, 19, 941868), 3.4, 3.75]"
858,"[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 21, 61456), 3.4, 3.8]"
859,"[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 5.0, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 22, 186841), 3.4, 3.8]"
860,"[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 11.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 20, 23, 287341), 3.3, 3.8]"
861,"[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 11.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 24, 398540), 3.3, 3.8]"
862,"[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 25, 512519), 3.4, 3.8]"
863,"[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 26, 624509), 3.4, 3.8]"
864,"[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 27, 729049), 3.4, 3.85]"
865,"[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 18.0, 20.0]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 28, 837835), 3.4, 3.85]"
866,"[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 29, 957797), 3.4, 3.85]"
867,"[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 31, 70983), 3.4, 3.85]"
868,"[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 20, 32, 277658), 3.4, 3.9]"
869,"[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 20, 33, 419885), 3.4, 3.8]"
870,"[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 34, 542106), 3.4, 3.8]"
871,"[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 20, 35, 654899), 3.4, 3.8]"
872,"[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 20, 36, 763748), 3.4, 3.9]"
873,"[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 37, 869303), 3.4, 3.7]"
874,"[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 38, 971924), 3.4, 3.8]"
875,"[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 20, 40, 98075), 3.4, 3.85]"
876,"[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 41, 199785), 3.4, 3.85]"
877,"[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 42, 300335), 3.4, 3.85]"
878,"[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 43, 402418), 3.4, 3.75]"
879,"[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 44, 507226), 3.4, 3.8]"
880,"[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 18.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 1.8, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 45, 635456), 3.4, 3.8]"
881,"[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 12.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 46, 748481), 3.3, 3.8]"
882,"[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 47, 867347), 3.3, 3.8]"
883,"[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 1.75, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 12.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 48, 997174), 3.3, 3.8]"
884,"[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 6.0, 9.2]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 50, 140079), 3.3, 3.8]"
885,"[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 51, 240700), 3.3, 3.75]"
886,"[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 52, 340624), 3.3, 3.7]"
887,"[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 53, 452717), 3.3, 3.7]"
888,"[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 54, 558996), 3.3, 3.7]"
889,"[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 13.0, 18.0]","[datetime.datetime(2022, 11, 28, 18, 20, 55, 665338), 3.3, 3.6]"
890,"[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 56, 771096), 3.3, 3.6]"
891,"[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 20, 57, 882528), 3.3, 3.6]"
892,"[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 20, 58, 999996), 3.3, 3.6]"
893,"[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 6.0, 10.0]","[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 21, 0, 103583), 3.2, 3.6]"
894,"[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 21, 1, 208659), 3.2, 3.6]"
895,"[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 21, 2, 309574), 3.2, 3.6]"
896,"[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 17.0, 21.0]","[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 1.85, 99999]","[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 21, 3, 416758), 3.2, 3.6]"
