,Lizzie Lou,Winlock Tilly,Magic Avenue,Another Fay,Optimus Bruce,Pinned,My Luck Many,Tralee Wolf
11-01-2023 13:49:02.831603,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.525)","(4.2, 13.0, 12.533333333333333)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.75)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:04.287571,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.525)","(4.2, 13.0, 12.533333333333333)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8225)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:05.688047,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.525)","(4.2, 13.0, 12.68888888888889)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8225)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:07.130127,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.525)","(4.2, 13.0, 12.566666666666666)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8225)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:08.736647,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.525)","(4.2, 13.0, 13.025)","(61.0, 430.0, 123.75)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:10.486388,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.5, 12.4)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:12.109829,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.5, 12.4)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:13.830062,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.5, 12.4)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:15.348027,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.5, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:16.940390,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:18.731949,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:20.293199,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:21.804324,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:23.403672,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 11.333333333333334)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:25.186637,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 10.0)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:26.778988,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 13.0, 9.636363636363637)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:28.345945,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 12.5, 9.75)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:29.815174,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 11.5, 9.75)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:31.422141,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.169230769230769)","(4.2, 11.5, 9.75)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8324193548387095)","(11.0, 29.0, 20.666666666666668)","(21.0, 75.0, 40.0)"
11-01-2023 13:49:32.993587,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 29.0, 20.333333333333332)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:34.464339,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 28.0, 19.375)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:35.887301,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 28.0, 19.375)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:37.531525,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 28.0, 19.375)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:39.125621,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 28.0, 20.875)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:40.562274,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.8256060606060605)","(11.0, 28.0, 23.5)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:41.995537,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 9.0625)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.89, 1.7913043478260868)","(11.0, 28.0, 20.875)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:43.456450,"(9.0, 12.0, 11.826666666666666)","(7.0, 16.0, 12.533333333333333)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.88, 1.7913043478260868)","(11.0, 28.0, 20.875)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:44.937801,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.5, 12.533333333333333)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 47.0)","(1.65, 1.88, 1.855536332179931)","(11.0, 28.0, 25.333333333333332)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:46.300283,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 11.726315789473684)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 60.0, 30.714285714285715)","(1.65, 1.87, 1.855536332179931)","(11.0, 28.0, 26.153846153846153)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:47.725957,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 11.726315789473684)","(4.2, 11.5, 9.272727272727273)","(61.0, 430.0, 118.88888888888889)","(18.0, 55.0, 29.285714285714285)","(1.65, 1.87, 1.855536332179931)","(11.0, 28.0, 26.153846153846153)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:49.131257,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 11.5, 9.11111111111111)","(61.0, 430.0, 118.88888888888889)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.87, 1.8494927536231884)","(11.0, 28.0, 26.153846153846153)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:50.703969,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 9.11111111111111)","(61.0, 430.0, 118.88888888888889)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.86, 1.783235294117647)","(11.0, 28.0, 26.666666666666664)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:52.158114,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 9.11111111111111)","(61.0, 430.0, 118.88888888888889)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.86, 1.8506451612903227)","(11.0, 28.0, 26.666666666666664)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:53.599609,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 9.11111111111111)","(61.0, 430.0, 118.88888888888889)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.86, 1.8506451612903227)","(11.0, 28.0, 27.058823529411764)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:55.024339,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 118.88888888888889)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.86, 1.8506451612903227)","(11.0, 28.0, 27.058823529411764)","(21.0, 75.0, 34.90909090909091)"
11-01-2023 13:49:56.536524,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 25.833333333333332)","(1.65, 1.86, 1.8506451612903227)","(11.0, 28.0, 27.058823529411764)","(21.0, 75.0, 46.875)"
11-01-2023 13:49:57.959858,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 36.95652173913044)","(1.65, 1.86, 1.8506827309236948)","(11.0, 28.0, 26.923076923076923)","(21.0, 75.0, 54.16666666666667)"
11-01-2023 13:49:59.427302,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 36.95652173913044)","(1.65, 1.86, 1.8506827309236948)","(11.0, 28.0, 26.923076923076923)","(21.0, 75.0, 54.16666666666667)"
11-01-2023 13:50:00.798850,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 36.95652173913044)","(1.65, 1.86, 1.8506827309236948)","(11.0, 28.0, 26.923076923076923)","(21.0, 75.0, 54.16666666666667)"
11-01-2023 13:50:02.188499,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 36.95652173913044)","(1.65, 1.86, 1.8506827309236948)","(11.0, 28.0, 26.923076923076923)","(21.0, 75.0, 54.16666666666667)"
11-01-2023 13:50:03.773575,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 8.625)","(61.0, 430.0, 208.46153846153845)","(18.0, 50.0, 36.95652173913044)","(1.65, 1.86, 1.8542616033755275)","(11.0, 28.0, 26.923076923076923)","(21.0, 75.0, 54.16666666666667)"
11-01-2023 13:50:05.138396,"(9.0, 12.0, 11.826666666666666)","(7.0, 14.0, 12.036363636363635)","(4.2, 10.5, 9.518181818181818)","(61.0, 430.0, 389.5454545454545)","(18.0, 50.0, 40.833333333333336)","(1.65, 1.86, 1.8541379310344828)","(11.0, 28.0, 27.166666666666668)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:06.521227,"(9.0, 12.0, 11.826666666666666)","(7.0, 13.0, 12.504347826086956)","(4.2, 10.5, 9.518181818181818)","(61.0, 420.0, 389.5454545454545)","(18.0, 50.0, 40.833333333333336)","(1.65, 1.86, 1.8541379310344828)","(11.0, 28.0, 27.545454545454547)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:08.253428,"(9.0, 12.0, 11.826666666666666)","(7.0, 13.0, 11.1)","(4.2, 10.5, 8.79)","(61.0, 420.0, 389.5454545454545)","(18.0, 50.0, 40.833333333333336)","(1.65, 1.86, 1.8541379310344828)","(11.0, 28.0, 27.736842105263158)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:09.726340,"(9.0, 12.0, 11.826666666666666)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.79)","(61.0, 420.0, 386.5)","(18.0, 50.0, 40.833333333333336)","(1.65, 1.86, 1.8541379310344828)","(11.0, 28.0, 27.846153846153847)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:11.326550,"(9.0, 12.0, 11.783333333333333)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 389.5454545454545)","(18.0, 50.0, 44.074074074074076)","(1.65, 1.86, 1.8541379310344828)","(11.0, 30.0, 28.363636363636363)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:12.848045,"(9.0, 12.0, 11.783333333333333)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 276.6666666666667)","(18.0, 46.0, 44.074074074074076)","(1.65, 1.86, 1.8541379310344828)","(11.0, 30.0, 28.875)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:14.437549,"(9.0, 12.0, 10.32258064516129)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 430.0, 372.8571428571429)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.86, 1.8541379310344828)","(11.0, 30.0, 29.25)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:16.066459,"(9.0, 12.0, 10.32258064516129)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 372.8571428571429)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.86, 1.8492063492063493)","(11.0, 30.0, 29.25)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:17.823283,"(9.0, 12.0, 9.893103448275863)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 372.8571428571429)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.86, 1.8289102564102564)","(11.0, 30.0, 30.214285714285715)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:19.352480,"(9.0, 12.0, 11.08)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 372.8571428571429)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.85, 1.8289102564102564)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:20.870005,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 372.8571428571429)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.85, 1.8201578947368422)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 53.94736842105263)"
11-01-2023 13:50:22.251209,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.053658536585365)","(4.2, 10.0, 8.79)","(61.0, 420.0, 355.0)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.85, 1.8201578947368422)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:23.734618,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.333333333333334)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.85, 1.7275581395348838)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:25.319976,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.333333333333334)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.85, 1.7414285714285713)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:26.949635,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.84, 1.7535294117647058)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:28.633363,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 37.567567567567565)","(1.65, 1.83, 1.7535294117647058)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:30.107988,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 37.33333333333333)","(1.65, 1.83, 1.75)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:31.545977,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 46.0, 39.86206896551724)","(1.65, 1.81, 1.7572340425531916)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:32.948930,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 44.0, 40.30769230769231)","(1.65, 1.81, 1.762)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:34.390375,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 42.0, 40.30769230769231)","(1.65, 1.8, 1.7447692307692308)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:35.831132,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 8.92)","(61.0, 420.0, 366.6666666666667)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.79, 1.7411627906976743)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:37.336240,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.325)","(61.0, 420.0, 366.6666666666667)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.79, 1.7411627906976743)","(11.0, 32.0, 29.22222222222222)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:38.961217,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.325)","(61.0, 420.0, 366.6666666666667)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.79, 1.7411627906976743)","(11.0, 32.0, 29.857142857142858)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:40.434883,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.325)","(61.0, 420.0, 366.6666666666667)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.79, 1.7411627906976743)","(11.0, 32.0, 29.857142857142858)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:41.893915,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.325)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.79, 1.6569333333333334)","(11.0, 32.0, 29.857142857142858)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:43.257037,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 10.0, 9.85)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.77, 1.7238709677419355)","(11.0, 32.0, 30.636363636363637)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:44.677732,"(9.0, 11.5, 11.08)","(7.0, 13.0, 11.1)","(4.2, 11.5, 9.85)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.76, 1.6837499999999999)","(11.0, 32.0, 32.6)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:46.087955,"(9.0, 11.5, 11.08)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.75, 1.6605714285714286)","(11.0, 34.0, 31.307692307692307)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:47.413545,"(9.0, 11.5, 11.08)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.73, 1.652)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:48.784542,"(9.0, 11.5, 11.08)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.73, 1.6834375)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:50.113768,"(9.0, 11.5, 11.08)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.72, 1.6520289855072463)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:51.374348,"(9.0, 11.5, 9.595348837209302)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.71, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:52.868887,"(9.0, 11.5, 9.595348837209302)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:54.382740,"(9.0, 11.5, 9.595348837209302)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 368.3333333333333)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:55.793665,"(9.0, 11.5, 9.595348837209302)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 360.0)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:57.237591,"(9.0, 11.5, 9.595348837209302)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 360.0)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:50:58.638676,"(9.0, 11.5, 9.933333333333334)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 9.084615384615384)","(61.0, 420.0, 360.0)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.6544444444444444)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:51:00.027855,"(9.0, 11.0, 10.68)","(7.0, 13.0, 10.88888888888889)","(4.2, 10.5, 10.95)","(61.0, 420.0, 223.33333333333331)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.635142857142857)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:51:01.503952,"(9.0, 10.5, 10.28)","(7.0, 13.0, 10.88888888888889)","(4.2, 11.5, 9.95)","(61.0, 430.0, 360.0)","(18.0, 42.0, 35.529411764705884)","(1.65, 1.69, 1.635142857142857)","(11.0, 34.0, 32.09090909090909)","(21.0, 75.0, 48.91304347826087)"
11-01-2023 13:51:03.065413,"(9.0, 10.5, 10.133333333333333)","(7.0, 13.0, 10.88888888888889)","(4.2, 11.0, 10.95)","(61.0, 420.0, 360.0)","(18.0, 42.0, 35.529411764705884)","(1.6, 1.69, 1.635142857142857)","(11.0, 34.0, 34.2)","(21.0, 75.0, 48.91304347826087)"
