,Winlock On Top,Aston Ulysses,High Expectation,Zipper Rogue,Pacific Hill,Metro Mike,Flashing Oscar
10-01-2023 19:10:43.144795,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.7, 1.5)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 16.0, 16.555555555555557)"
10-01-2023 19:10:44.124621,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.7, 1.5)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:45.087393,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.69, 1.604285714285714)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:46.055518,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.69, 1.604285714285714)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:47.019911,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.69, 1.604285714285714)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:47.976376,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.6592307692307693)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:48.908238,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.6592307692307693)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:49.908041,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:50.879974,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 25.0, 22.833333333333332)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:51.841880,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:52.749359,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:53.659162,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:54.646184,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:55.587556,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:56.561435,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.555555555555557)"
10-01-2023 19:10:57.509313,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.4625)"
10-01-2023 19:10:58.426947,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.4625)"
10-01-2023 19:10:59.431350,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.4625)"
10-01-2023 19:11:00.445019,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.4625)"
10-01-2023 19:11:01.450019,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.4625)"
10-01-2023 19:11:02.405075,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:03.316660,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:04.237342,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:05.168321,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:06.079041,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:07.006847,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:07.920493,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:08.923349,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 13.15)"
10-01-2023 19:11:09.925897,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:10.922676,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.69, 1.5288888888888887)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:11.896954,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.5244444444444443)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 113.41176470588235)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:12.836533,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.5244444444444443)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 104.42105263157895)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:13.802488,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.597142857142857)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 104.42105263157895)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:14.753419,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.597142857142857)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 104.42105263157895)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:15.745971,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.5077777777777779)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 104.42105263157895)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:16.638283,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.68, 1.5077777777777779)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 104.42105263157895)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:17.562567,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.5894444444444444)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 160.0, 111.875)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:18.511637,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.5894444444444444)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.05)"
10-01-2023 19:11:19.439531,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.67, 1.5894444444444444)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.4125)"
10-01-2023 19:11:20.456869,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 140.0, 98.63157894736842)","(7.5, 17.5, 16.4375)"
10-01-2023 19:11:21.408027,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.4375)"
10-01-2023 19:11:22.344204,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.4375)"
10-01-2023 19:11:23.274298,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.4375)"
10-01-2023 19:11:24.238269,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 98.63157894736842)","(7.5, 17.5, 16.4375)"
10-01-2023 19:11:25.201690,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 17.5, 13.9)"
10-01-2023 19:11:26.149836,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:27.082538,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:28.009533,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:28.969714,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:29.970944,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:30.972860,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:31.881547,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:32.843245,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:33.846036,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:34.879549,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:35.825370,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:36.749152,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:37.659280,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.333333333333336)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:38.584070,"(5.5, 14.0, 11.685714285714285)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.0)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:39.579172,"(5.5, 14.0, 8.8)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.1)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:40.522134,"(5.5, 14.0, 13.1)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.1)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:41.440339,"(5.5, 14.0, 11.333333333333332)","(1.4, 1.65, 1.64)","(9.0, 22.0, 20.1)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.3)"
10-01-2023 19:11:42.412259,"(5.5, 14.0, 11.333333333333332)","(1.4, 1.65, 1.621111111111111)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.57142857142857)"
10-01-2023 19:11:43.411767,"(5.5, 14.0, 11.333333333333332)","(1.4, 1.65, 1.621111111111111)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:44.425694,"(5.5, 14.0, 11.333333333333332)","(1.4, 1.67, 1.5144444444444443)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:45.355534,"(5.5, 14.0, 10.0)","(1.4, 1.67, 1.5144444444444443)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:46.293900,"(5.5, 14.0, 12.0)","(1.4, 1.67, 1.5144444444444443)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:47.225187,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.66, 1.4974999999999998)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:48.213564,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.66, 1.4974999999999998)","(9.0, 22.0, 20.1)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.92)"
10-01-2023 19:11:49.208915,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.66, 1.4974999999999998)","(9.0, 22.0, 20.1)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.92)"
10-01-2023 19:11:50.144163,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.65, 1.4749999999999999)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:51.098477,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.64, 1.49)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:52.057561,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 13.9)"
10-01-2023 19:11:53.033862,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.5)"
10-01-2023 19:11:53.977026,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.5)"
10-01-2023 19:11:54.938149,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.5)"
10-01-2023 19:11:55.830123,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:11:56.757489,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:11:57.706223,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:11:58.671066,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:11:59.637072,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:12:00.579629,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:12:01.519864,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.04)"
10-01-2023 19:12:02.519216,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.433333333333334)"
10-01-2023 19:12:03.527489,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.433333333333334)"
10-01-2023 19:12:04.543461,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.5885714285714287)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.16)"
10-01-2023 19:12:05.514906,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 17.2)"
10-01-2023 19:12:06.474087,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 18.0)"
10-01-2023 19:12:07.458756,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 18.0)"
10-01-2023 19:12:08.460388,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 18.0)"
10-01-2023 19:12:09.492898,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 18.0)"
10-01-2023 19:12:10.505552,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 19.0, 16.18181818181818)"
10-01-2023 19:12:11.529337,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.617984496124031)","(9.0, 22.0, 17.25)","(8.0, 16.5, 9.916666666666666)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 18.5, 15.23076923076923)"
10-01-2023 19:12:12.496998,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.612857142857143)","(9.0, 22.0, 17.25)","(8.0, 16.5, 12.90909090909091)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 18.5, 15.23076923076923)"
10-01-2023 19:12:13.546908,"(5.5, 14.0, 10.363636363636363)","(1.4, 1.62, 1.612857142857143)","(9.0, 22.0, 17.25)","(8.0, 16.5, 11.6875)","(101.0, 830.0, 470.0)","(31.0, 150.0, 89.0)","(7.5, 18.5, 15.23076923076923)"
