,Eddie Jet,Buddys Mate,Reality Jewel,Why Not Emily,Donald Lane,Chasing Her Tail,Long Way Home,Infra Bang Bang
15-12-2022 14:08:03.778179,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 7.257142857142857)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:05.002086,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 8.523076923076923)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:06.337260,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 7.257142857142857)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:07.808811,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 8.492307692307692)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:09.256800,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 7.142857142857142)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:10.469330,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 7.257142857142857)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:11.715105,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.675)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 9.341935483870968)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 14.375)"
15-12-2022 14:08:12.805865,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:13.866356,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:14.942087,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:16.060902,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:17.343773,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:18.499437,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:19.796006,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:20.844067,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:21.984018,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:23.203547,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:24.395508,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:25.555848,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:26.716781,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:27.855698,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:29.080813,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:30.132377,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:31.157283,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:32.171592,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:33.247216,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:34.434458,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:35.559838,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:36.810307,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:38.007254,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:39.081861,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:40.253695,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:41.408364,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:42.648906,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:43.918930,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:45.132499,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:46.158114,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:47.219863,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:48.186441,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:49.300859,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:50.434334,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:51.553875,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:52.673568,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:53.689086,"(26.0, 100.0, 44.0)","(2.25, 3.35, 2.3150000000000004)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 36.5625)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 90.07142857142857)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:54.693069,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:55.896868,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:57.034886,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:58.151352,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:08:59.281511,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:00.249827,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:01.249920,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:02.487264,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:03.769107,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:04.917706,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:06.092867,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:07.134082,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:08.161268,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:09.196625,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:10.304075,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:11.438763,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:12.568130,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:13.632189,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:14.663721,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:15.746052,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:16.870164,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:18.030326,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:19.171609,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:20.299084,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:21.320417,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:22.424714,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:23.482452,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:24.611982,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:25.781992,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:26.906307,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:28.010048,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:29.048749,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:30.075661,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:31.158421,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:32.241558,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:33.358181,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
15-12-2022 14:09:34.499995,"(26.0, 100.0, 51.875)","(2.25, 3.35, 2.2638888888888893)","(5.5, 13.5, 11.133333333333333)","(21.0, 65.0, 44.09090909090909)","(5.0, 10.0, 6.866666666666666)","(31.0, 200.0, 114.5)","(3.5, 5.7, 3.5956521739130434)","(10.0, 23.0, 11.666666666666668)"
