,Tiger Magic,Row Keeping,Polygon Monelli,Jumpy Keeping,Sudden Rain,Dark Light,Westdale Anarchy,Churro
07-01-2023 21:27:55.957322,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:27:56.982838,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:27:58.011274,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:27:59.121084,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:00.182896,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:01.215491,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:02.342842,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:03.442892,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 31.38888888888889)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:04.479967,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:05.535792,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:06.592152,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.95)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:07.603162,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.95)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:08.587262,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:09.565976,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:10.561561,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:11.571353,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:12.564854,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:13.569813,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.714285714285714)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:14.541614,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:15.577942,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:16.563328,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6571428571428575)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:17.575793,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.6571428571428575)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:18.621442,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.0)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:19.676509,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:20.672507,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:21.724588,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.3)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:22.777782,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.3)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:23.833587,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:24.889647,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:25.943148,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.828571428571429)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:27.006932,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:28.034473,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:29.029894,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:30.037607,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:31.110099,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:32.109481,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.3)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:33.118259,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:34.111948,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:35.149790,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.17142857142857)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:36.171224,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.4)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:37.159130,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.4)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:38.180400,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.4)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:39.166995,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 7.942857142857143)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:40.169570,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:41.200390,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:42.218409,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:43.274172,"(6.5, 11.5, 7.830769230769231)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:44.308925,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:45.378919,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:46.449908,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:47.489327,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:48.536509,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:49.619347,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:50.619787,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:51.597162,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:52.630850,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:53.691945,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:54.701128,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:55.700798,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:56.692232,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:57.688751,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:58.691213,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:28:59.709336,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:00.700799,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:01.699032,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:02.736881,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 33.25)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:03.779822,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 35.208333333333336)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:04.831442,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:05.869037,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:06.910305,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:07.989760,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:09.102478,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:10.117831,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:11.114417,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 171.0)"
07-01-2023 21:29:12.185499,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:13.209053,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:14.226488,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:15.251634,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:16.231468,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:17.212748,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:18.246531,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:19.220539,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:20.205057,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
07-01-2023 21:29:21.201649,"(6.5, 11.5, 7.327272727272728)","(21.0, 65.0, 36.5625)","(20.0, 50.0, 30.555555555555557)","(4.0, 6.6, 4.881818181818182)","(1.75, 2.58, 1.9618181818181817)","(6.0, 10.0, 8.933333333333334)","(26.0, 100.0, 52.5)","(26.0, 300.0, 173.0)"
