,Wiradjuri Queen,Little Burrito,Gothika,Rupurt Keen,Jeanie Cargo,Greek Flame,Tralee Jay
12-01-2023 15:02:41.407667,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.942857142857143)","(101.0, 440.0, 300.0)","(3.4, 3.95, 3.698)","(2.8, 3.35, 3.3208333333333333)","(21.0, 38.0, 26.333333333333332)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:42.627275,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.942857142857143)","(101.0, 440.0, 300.0)","(3.4, 3.95, 3.5811475409836064)","(2.8, 3.35, 3.3208333333333333)","(21.0, 38.0, 26.90909090909091)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:43.628563,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.936842105263158)","(101.0, 440.0, 300.0)","(3.4, 3.95, 3.5811475409836064)","(2.8, 3.35, 3.3208333333333333)","(21.0, 36.0, 26.90909090909091)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:44.835213,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.936842105263158)","(101.0, 440.0, 192.22222222222223)","(3.4, 3.95, 3.5620689655172413)","(2.8, 3.35, 3.3208333333333333)","(21.0, 36.0, 30.0)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:46.024363,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.936842105263158)","(101.0, 450.0, 300.0)","(3.4, 3.95, 3.5620689655172413)","(2.8, 3.35, 3.3208333333333333)","(21.0, 34.0, 33.18181818181818)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:47.204616,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.936842105263158)","(101.0, 440.0, 300.0)","(3.4, 3.95, 3.5620689655172413)","(2.8, 3.35, 3.3208333333333333)","(21.0, 34.0, 29.5)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:48.422677,"(3.3, 4.8, 4.428571428571429)","(5.0, 8.0, 7.936842105263158)","(101.0, 440.0, 300.0)","(3.4, 3.95, 3.5914285714285716)","(2.8, 3.35, 3.341666666666667)","(21.0, 34.0, 28.0)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:49.723360,"(3.3, 4.8, 4.426666666666667)","(5.0, 8.0, 7.936842105263158)","(101.0, 440.0, 300.0)","(3.4, 3.9, 3.7800000000000002)","(2.8, 3.35, 3.341666666666667)","(21.0, 34.0, 31.363636363636363)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:50.951317,"(3.3, 4.8, 4.466666666666667)","(5.0, 8.0, 7.84)","(101.0, 440.0, 300.0)","(3.4, 3.85, 3.6833333333333336)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 31.363636363636363)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:52.058216,"(3.3, 4.8, 4.52)","(5.0, 8.0, 7.84)","(101.0, 440.0, 300.0)","(3.4, 3.85, 3.6500000000000004)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 31.363636363636363)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:53.242594,"(3.3, 4.8, 4.52)","(5.0, 8.0, 7.84)","(101.0, 440.0, 300.0)","(3.4, 3.85, 3.5254716981132077)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:54.412653,"(3.3, 4.8, 4.52)","(5.0, 8.0, 7.84)","(101.0, 440.0, 290.0)","(3.4, 3.85, 3.6999999999999997)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:55.561240,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.0, 7.84)","(101.0, 420.0, 193.75)","(3.4, 3.8, 3.570689655172414)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:56.788815,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.0, 7.84)","(101.0, 430.0, 193.75)","(3.4, 3.8, 3.6078947368421055)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 29.81818181818182)"
12-01-2023 15:02:57.949269,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.4, 8.2)","(101.0, 410.0, 285.0)","(3.4, 3.75, 3.5310810810810813)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 26.666666666666668)"
12-01-2023 15:02:59.024163,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.6, 8.1)","(101.0, 410.0, 285.0)","(3.4, 3.75, 3.496153846153846)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.258064516129032)","(10.0, 32.0, 26.666666666666668)"
12-01-2023 15:03:00.243525,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.6, 8.145454545454545)","(101.0, 410.0, 285.0)","(3.4, 3.75, 3.496153846153846)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.59259259259259)","(10.0, 32.0, 28.0)"
12-01-2023 15:03:01.472791,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.6, 8.145454545454545)","(101.0, 410.0, 285.0)","(3.4, 3.75, 3.6285714285714286)","(2.8, 3.35, 3.341666666666667)","(21.0, 32.0, 27.59259259259259)","(10.0, 32.0, 28.57142857142857)"
12-01-2023 15:03:02.661840,"(3.3, 4.8, 4.558620689655172)","(5.0, 8.6, 8.23157894736842)","(101.0, 410.0, 285.0)","(3.4, 3.7, 3.5586956521739133)","(2.8, 3.35, 3.3625)","(21.0, 32.0, 28.03333333333333)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:03.904236,"(3.3, 4.8, 4.585714285714285)","(5.0, 8.6, 7.9125)","(101.0, 410.0, 285.0)","(3.3, 3.7, 3.4931034482758623)","(2.8, 3.4, 3.2681818181818185)","(21.0, 32.0, 28.03333333333333)","(11.0, 32.0, 29.6)"
12-01-2023 15:03:05.211535,"(3.3, 4.8, 4.62)","(5.0, 8.6, 8.1875)","(101.0, 410.0, 285.0)","(3.3, 3.7, 3.4954545454545456)","(2.8, 3.35, 3.1625)","(21.0, 32.0, 28.137931034482758)","(11.0, 32.0, 29.6)"
12-01-2023 15:03:06.484346,"(3.3, 4.8, 4.615384615384615)","(5.0, 8.6, 8.366666666666665)","(101.0, 410.0, 285.0)","(3.3, 3.7, 3.475)","(2.8, 3.35, 3.1520833333333336)","(21.0, 32.0, 28.137931034482758)","(11.0, 32.0, 29.6)"
12-01-2023 15:03:07.665081,"(3.3, 4.8, 4.673684210526316)","(5.0, 8.6, 8.399999999999999)","(101.0, 410.0, 285.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1520833333333336)","(21.0, 32.0, 28.137931034482758)","(11.0, 32.0, 29.6)"
12-01-2023 15:03:08.890547,"(3.4, 4.8, 4.673684210526316)","(5.0, 9.0, 8.125)","(101.0, 410.0, 285.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1694444444444447)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:10.118697,"(3.4, 4.8, 4.533333333333333)","(5.0, 9.0, 8.125)","(101.0, 410.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1694444444444447)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:11.299378,"(3.4, 4.8, 4.589473684210526)","(5.0, 9.0, 8.125)","(101.0, 420.0, 212.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1694444444444447)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:12.534742,"(3.4, 4.8, 4.569230769230769)","(5.0, 9.0, 8.6)","(101.0, 430.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:13.744318,"(3.4, 4.8, 4.666666666666667)","(5.0, 9.0, 8.6)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.2, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:14.823619,"(3.4, 4.8, 4.666666666666667)","(5.0, 9.0, 8.6)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.2, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:15.973249,"(3.4, 4.8, 4.615384615384615)","(5.0, 9.0, 8.466666666666667)","(101.0, 430.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.2, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:17.218578,"(3.4, 4.8, 4.615384615384615)","(5.0, 9.0, 8.384615384615383)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.2, 3.1833333333333336)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:18.541202,"(3.4, 4.8, 4.646153846153846)","(5.0, 9.0, 8.125)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1694444444444447)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:19.852529,"(3.4, 4.8, 4.646153846153846)","(5.0, 9.0, 8.363636363636363)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1694444444444447)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:21.198641,"(3.4, 4.8, 4.646153846153846)","(5.0, 9.0, 8.6)","(101.0, 420.0, 290.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.35, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:22.678994,"(3.4, 4.8, 4.666666666666667)","(5.0, 9.0, 8.6)","(101.0, 420.0, 280.0)","(3.3, 3.7, 3.499107142857143)","(2.8, 3.2, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:23.969385,"(3.4, 4.8, 4.565217391304348)","(5.0, 9.0, 8.36)","(101.0, 400.0, 275.0)","(3.3, 3.7, 3.5295454545454548)","(2.8, 3.2, 3.1500000000000004)","(21.0, 32.0, 28.137931034482758)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:25.552455,"(3.4, 4.8, 4.565217391304348)","(5.0, 9.0, 8.476923076923077)","(101.0, 390.0, 275.0)","(3.3, 3.7, 3.5369565217391306)","(2.8, 3.2, 3.1750000000000003)","(21.0, 32.0, 27.333333333333332)","(10.0, 32.0, 29.6)"
12-01-2023 15:03:26.762407,"(3.4, 4.8, 4.565217391304348)","(5.0, 9.0, 8.352380952380951)","(101.0, 390.0, 275.0)","(3.3, 3.7, 3.5369565217391306)","(2.8, 3.2, 3.2666666666666666)","(21.0, 32.0, 27.333333333333332)","(10.0, 32.0, 25.4)"
12-01-2023 15:03:27.958346,"(3.4, 4.8, 4.51875)","(5.0, 9.0, 8.352380952380951)","(101.0, 390.0, 275.0)","(3.3, 3.7, 3.5369565217391306)","(2.8, 3.35, 3.2416666666666667)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 25.4)"
12-01-2023 15:03:29.272381,"(3.4, 4.8, 4.51875)","(5.0, 9.0, 8.690909090909091)","(101.0, 390.0, 275.0)","(3.3, 3.7, 3.5369565217391306)","(2.8, 3.35, 3.2515151515151515)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 25.4)"
12-01-2023 15:03:30.590372,"(3.4, 4.8, 4.565217391304348)","(5.0, 9.0, 8.742857142857142)","(101.0, 390.0, 275.0)","(3.3, 3.7, 3.5763157894736843)","(2.8, 3.35, 3.271875)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:31.934525,"(3.4, 4.8, 4.565217391304348)","(5.0, 9.0, 8.742857142857142)","(101.0, 390.0, 275.0)","(3.3, 3.65, 3.526190476190476)","(2.8, 3.35, 3.2451612903225806)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:33.527630,"(3.4, 4.8, 4.611111111111111)","(5.0, 9.0, 8.742857142857142)","(101.0, 390.0, 275.0)","(3.3, 3.65, 3.526190476190476)","(2.8, 3.35, 3.2451612903225806)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:34.848952,"(3.4, 4.8, 4.611111111111111)","(5.0, 9.0, 8.181818181818182)","(101.0, 390.0, 275.0)","(3.3, 3.65, 3.526190476190476)","(2.8, 3.35, 3.2339285714285717)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:36.158566,"(3.4, 4.8, 4.568181818181818)","(5.0, 9.0, 8.571428571428571)","(101.0, 390.0, 275.0)","(3.3, 3.65, 3.526190476190476)","(2.8, 3.35, 3.2339285714285717)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:37.418082,"(3.4, 4.8, 4.611111111111111)","(5.0, 9.0, 8.571428571428571)","(101.0, 390.0, 210.0)","(3.3, 3.65, 3.526190476190476)","(2.8, 3.35, 3.2339285714285717)","(21.0, 32.0, 27.333333333333332)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:38.680337,"(3.4, 4.8, 4.611111111111111)","(5.0, 9.0, 8.571428571428571)","(101.0, 410.0, 280.0)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.22)","(21.0, 32.0, 27.116279069767444)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:39.936628,"(3.4, 4.8, 4.681481481481481)","(5.0, 9.0, 8.742857142857142)","(101.0, 400.0, 280.0)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.117857142857143)","(21.0, 32.0, 27.0)","(10.0, 28.0, 26.857142857142858)"
12-01-2023 15:03:41.183104,"(3.4, 4.8, 4.647619047619047)","(5.0, 9.4, 9.3)","(101.0, 400.0, 280.0)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.1789473684210527)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:42.477418,"(3.4, 4.8, 4.676923076923076)","(5.0, 9.4, 9.257142857142858)","(101.0, 400.0, 270.0)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.1789473684210527)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:43.672236,"(3.4, 4.8, 4.676923076923076)","(5.0, 9.4, 9.257142857142858)","(101.0, 380.0, 270.0)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.117857142857143)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:44.872443,"(3.4, 4.8, 4.647619047619047)","(5.0, 9.4, 8.8)","(101.0, 380.0, 333.3333333333333)","(3.3, 3.65, 3.5155172413793103)","(2.8, 3.35, 3.117857142857143)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:46.179710,"(3.4, 4.8, 4.6454545454545455)","(5.0, 9.4, 8.666666666666668)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.1789473684210527)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:47.497198,"(3.4, 4.8, 4.669230769230769)","(5.0, 9.4, 8.9875)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.1789473684210527)","(21.0, 32.0, 27.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:48.721647,"(3.4, 4.8, 4.7384615384615385)","(5.0, 9.4, 8.9875)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.117857142857143)","(21.0, 32.0, 29.0)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:49.929082,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 8.9875)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.117857142857143)","(21.0, 30.0, 26.53846153846154)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:51.158561,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 9.03076923076923)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.1789473684210527)","(21.0, 30.0, 26.764705882352942)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:52.390709,"(3.4, 4.8, 4.7384615384615385)","(5.0, 9.4, 8.98)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.117857142857143)","(21.0, 30.0, 26.764705882352942)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:53.557349,"(3.4, 4.8, 4.638095238095238)","(5.0, 9.4, 8.98)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.117857142857143)","(21.0, 30.0, 29.41176470588235)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:54.816245,"(3.4, 4.8, 4.6454545454545455)","(5.0, 9.4, 8.907692307692308)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5028301886792454)","(2.8, 3.35, 3.1555555555555554)","(21.0, 30.0, 29.571428571428573)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:55.947851,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 8.907692307692308)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5)","(2.8, 3.35, 3.1555555555555554)","(21.0, 30.0, 29.571428571428573)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:57.137733,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 9.023529411764706)","(101.0, 370.0, 265.0)","(3.3, 3.65, 3.5)","(2.8, 3.35, 3.1089285714285717)","(21.0, 30.0, 30.894736842105264)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:58.390615,"(3.4, 4.8, 4.7384615384615385)","(5.0, 9.4, 8.907692307692308)","(101.0, 370.0, 270.0)","(3.3, 3.65, 3.5)","(2.8, 3.35, 3.18)","(21.0, 32.0, 30.5)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:03:59.600826,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 8.907692307692308)","(101.0, 380.0, 270.0)","(3.3, 3.65, 3.5)","(2.8, 3.3, 3.169230769230769)","(21.0, 32.0, 30.5)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:00.836984,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 9.0)","(101.0, 380.0, 270.0)","(3.3, 3.65, 3.5)","(2.8, 3.25, 3.1136363636363638)","(21.0, 32.0, 30.5)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:02.135188,"(3.4, 4.8, 4.715)","(5.0, 9.4, 9.0)","(101.0, 380.0, 270.0)","(3.3, 3.65, 3.5)","(2.8, 3.25, 3.1136363636363638)","(21.0, 32.0, 30.5)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:03.423194,"(3.4, 4.8, 4.664)","(5.0, 9.4, 9.153846153846153)","(101.0, 380.0, 270.0)","(3.3, 3.65, 3.5)","(2.8, 3.25, 3.13125)","(21.0, 32.0, 30.5)","(10.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:04.709491,"(3.4, 4.8, 4.722727272727273)","(5.0, 9.4, 9.153846153846153)","(101.0, 380.0, 270.0)","(3.2, 3.65, 3.5)","(2.8, 3.15, 3.11)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:05.953517,"(3.4, 4.8, 4.733333333333333)","(5.5, 9.4, 9.25)","(91.0, 380.0, 270.0)","(3.2, 3.65, 3.5)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:07.174051,"(3.4, 4.8, 4.733333333333333)","(5.5, 9.4, 9.25)","(91.0, 380.0, 270.0)","(3.2, 3.65, 3.5)","(2.8, 3.25, 3.138888888888889)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:08.281282,"(3.4, 4.8, 4.733333333333333)","(5.5, 9.4, 9.25)","(91.0, 380.0, 270.0)","(3.2, 3.65, 3.5)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:09.489859,"(3.4, 4.8, 4.733333333333333)","(5.5, 9.4, 9.153846153846153)","(91.0, 380.0, 206.0)","(3.2, 3.65, 3.5)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:10.748918,"(3.4, 4.8, 4.655172413793103)","(5.5, 9.4, 9.127272727272727)","(91.0, 390.0, 260.0)","(3.2, 3.65, 3.524193548387097)","(2.8, 3.25, 3.138888888888889)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:11.905889,"(3.4, 4.8, 4.664)","(5.5, 9.4, 9.127272727272727)","(91.0, 360.0, 260.0)","(3.2, 3.65, 3.5155172413793103)","(2.8, 3.25, 3.0875)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:13.044250,"(3.4, 4.8, 4.742105263157895)","(5.5, 9.4, 9.11764705882353)","(91.0, 360.0, 260.0)","(3.2, 3.65, 3.5155172413793103)","(2.8, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:14.238771,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 8.930434782608696)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.5)","(12.0, 28.0, 27.076923076923077)"
12-01-2023 15:04:15.438851,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 8.930434782608696)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.24137931034483)","(12.0, 28.0, 25.73913043478261)"
12-01-2023 15:04:16.637363,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 9.100000000000001)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.15, 3.128260869565217)","(20.0, 32.0, 30.44)","(12.0, 28.0, 25.73913043478261)"
12-01-2023 15:04:17.840846,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 8.971428571428572)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.15, 3.194)","(20.0, 32.0, 30.44)","(12.0, 28.0, 25.73913043478261)"
12-01-2023 15:04:19.093994,"(3.4, 4.8, 4.655172413793103)","(5.5, 9.4, 8.971428571428572)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.25, 3.1785714285714284)","(20.0, 32.0, 30.44)","(12.0, 28.0, 25.73913043478261)"
12-01-2023 15:04:20.330527,"(3.4, 4.8, 4.655172413793103)","(5.5, 9.4, 9.036363636363637)","(91.0, 350.0, 255.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.25, 3.125)","(20.0, 32.0, 30.44)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:21.676388,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 9.2)","(91.0, 350.0, 145.0)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.15, 3.1863636363636365)","(20.0, 32.0, 30.44)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:22.942538,"(3.4, 4.8, 4.727586206896552)","(5.5, 9.4, 9.133333333333333)","(91.0, 150.0, 127.14285714285714)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.25, 3.1863636363636365)","(20.0, 32.0, 30.44)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:24.186248,"(3.4, 4.8, 4.732)","(5.5, 9.4, 9.133333333333333)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.5352941176470587)","(2.8, 3.25, 3.17)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:25.437398,"(3.4, 4.8, 4.732)","(5.5, 9.4, 8.82857142857143)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:27.050856,"(3.4, 4.8, 4.664)","(5.5, 9.4, 9.0)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.5487012987012987)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:28.510032,"(3.4, 4.8, 4.664)","(5.5, 9.4, 9.0)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.25, 3.096153846153846)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:29.779686,"(3.4, 4.8, 4.732)","(5.5, 9.4, 9.2)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.25, 3.0875)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 26.352941176470587)"
12-01-2023 15:04:31.043059,"(3.4, 4.8, 4.730434782608696)","(5.5, 9.4, 9.2)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 28.0, 24.272727272727273)"
12-01-2023 15:04:32.237526,"(3.4, 4.8, 4.730434782608696)","(5.5, 9.4, 9.133333333333333)","(91.0, 150.0, 139.0909090909091)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.15, 3.1115384615384616)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.272727272727273)"
12-01-2023 15:04:33.402079,"(3.4, 4.8, 4.730434782608696)","(5.5, 9.4, 9.133333333333333)","(91.0, 150.0, 245.0)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.15, 3.0875)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.272727272727273)"
12-01-2023 15:04:34.615070,"(3.4, 4.8, 4.730434782608696)","(5.5, 9.4, 8.733333333333333)","(91.0, 260.0, 317.0)","(3.2, 3.65, 3.543150684931507)","(2.8, 3.15, 3.1566666666666667)","(20.0, 32.0, 30.304347826086957)","(12.0, 27.0, 24.434782608695652)"
