,Clase Azul,Spearhead Joe,Izuku Bale,Earn The Fizz,Elite Patty,Miss Belle,Milski,Dr Carlson
07-12-2022 14:10:50.022701,"(13.0, 55.0, 50.666666666666664)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.2)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.97)"
07-12-2022 14:10:51.269454,"(13.0, 55.0, 49.68181818181818)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 123.0)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.97)"
07-12-2022 14:10:52.675994,"(13.0, 55.0, 49.68181818181818)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.9666666666666666)"
07-12-2022 14:10:53.997370,"(13.0, 55.0, 49.68181818181818)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 123.0)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62264150943396)","(1.8, 1.98, 1.97)"
07-12-2022 14:10:55.389754,"(13.0, 55.0, 49.68181818181818)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62264150943396)","(1.8, 2.0, 1.97)"
07-12-2022 14:10:56.669412,"(13.0, 55.0, 49.34782608695652)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.62264150943396)","(1.8, 2.0, 1.97)"
07-12-2022 14:10:58.134750,"(13.0, 55.0, 45.22222222222222)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 123.0)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 2.0, 1.9666666666666666)"
07-12-2022 14:10:59.526754,"(13.0, 55.0, 46.2)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 123.0)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.9666666666666666)"
07-12-2022 14:11:00.719417,"(13.0, 55.0, 46.2)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.97)"
07-12-2022 14:11:01.881184,"(13.0, 55.0, 46.2)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 38.92307692307692)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 118.33333333333333)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.98, 1.9666666666666666)"
07-12-2022 14:11:03.105528,"(13.0, 55.0, 46.2)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 39.04)","(6.0, 8.4, 8.145454545454546)","(51.0, 130.0, 100.83333333333333)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.62264150943396)","(1.8, 1.98, 1.97)"
07-12-2022 14:11:04.348679,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 39.04)","(6.0, 8.4, 8.328813559322034)","(51.0, 130.0, 103.07692307692308)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.62264150943396)","(1.8, 2.0, 1.924)"
07-12-2022 14:11:05.557045,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 39.61904761904762)","(6.0, 8.4, 8.120000000000001)","(51.0, 130.0, 105.76923076923077)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.62962962962963)","(1.8, 1.96, 1.9354545454545453)"
07-12-2022 14:11:06.731605,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 40.0, 43.6)","(6.0, 8.4, 8.394871794871795)","(51.0, 130.0, 103.75)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.8)","(1.8, 1.94, 1.939)"
07-12-2022 14:11:07.966770,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.4, 8.394871794871795)","(51.0, 130.0, 103.75)","(6.5, 8.0, 7.4387096774193555)","(21.0, 32.0, 31.8)","(1.8, 1.96, 1.94)"
07-12-2022 14:11:09.345704,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.4, 8.448543689320388)","(51.0, 130.0, 105.76923076923077)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.8)","(1.8, 1.96, 1.940909090909091)"
07-12-2022 14:11:10.630748,"(13.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.448543689320388)","(61.0, 130.0, 105.76923076923077)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.8)","(1.7, 1.96, 1.940909090909091)"
07-12-2022 14:11:12.182003,"(19.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.443999999999999)","(61.0, 130.0, 105.76923076923077)","(6.5, 8.0, 7.516666666666667)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.9337499999999999)"
07-12-2022 14:11:14.040325,"(19.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.443999999999999)","(61.0, 130.0, 103.75)","(6.5, 8.0, 7.4375)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.9337499999999999)"
07-12-2022 14:11:15.475582,"(19.0, 55.0, 47.0)","(5.0, 7.2, 7.015384615384615)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.483636363636363)","(61.0, 130.0, 103.75)","(6.5, 8.0, 7.114285714285714)","(21.0, 32.0, 31.8)","(1.7, 1.96, 1.9452631578947368)"
07-12-2022 14:11:17.092118,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.539130434782608)","(61.0, 130.0, 103.75)","(6.5, 7.8, 7.449999999999999)","(21.0, 32.0, 31.8)","(1.7, 1.96, 1.9452631578947368)"
07-12-2022 14:11:18.406550,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 44.0, 43.6)","(6.0, 8.6, 8.539130434782608)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.4)","(21.0, 32.0, 31.8)","(1.7, 1.96, 1.9452631578947368)"
07-12-2022 14:11:19.801746,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 44.0, 41.2)","(6.0, 8.6, 8.537777777777777)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.236363636363636)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.9452631578947368)"
07-12-2022 14:11:21.231882,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 46.0, 41.2)","(6.0, 8.6, 8.530434782608696)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.9249999999999998)"
07-12-2022 14:11:22.518842,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.137931034482759)","(21.0, 46.0, 41.2)","(6.0, 8.6, 8.530434782608696)","(61.0, 130.0, 105.76923076923077)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.9413333333333334)"
07-12-2022 14:11:23.809212,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.103225806451613)","(21.0, 46.0, 41.2)","(6.0, 8.6, 8.530434782608696)","(61.0, 130.0, 105.76923076923077)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.79591836734694)","(1.7, 1.96, 1.9327272727272726)"
07-12-2022 14:11:25.124993,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.033333333333333)","(21.0, 46.0, 40.0)","(6.0, 8.6, 9.187012987012986)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 31.79591836734694)","(1.7, 1.94, 1.9293333333333333)"
07-12-2022 14:11:26.494364,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.494117647058824)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 31.79591836734694)","(1.7, 1.94, 1.93)"
07-12-2022 14:11:27.821204,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.072727272727273)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.48)","(61.0, 130.0, 105.76923076923077)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.79591836734694)","(1.7, 1.94, 1.9333333333333333)"
07-12-2022 14:11:29.260143,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 46.0, 39.6)","(6.0, 9.2, 9.043478260869565)","(61.0, 130.0, 105.76923076923077)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.94, 1.932)"
07-12-2022 14:11:30.748379,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.990654205607477)","(61.0, 130.0, 105.76923076923077)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.791666666666668)","(1.7, 1.96, 1.932)"
07-12-2022 14:11:32.283699,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.137931034482759)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.990654205607477)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 30.88888888888889)","(1.7, 1.96, 1.9224999999999999)"
07-12-2022 14:11:33.689139,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.137931034482759)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.990654205607477)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 30.88888888888889)","(1.7, 1.94, 1.9224999999999999)"
07-12-2022 14:11:35.111531,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.010526315789473)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.990654205607477)","(61.0, 130.0, 103.75)","(6.5, 7.6, 7.333333333333333)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.932)"
07-12-2022 14:11:36.547110,"(19.0, 55.0, 46.9)","(5.0, 7.2, 7.0588235294117645)","(21.0, 46.0, 39.6)","(6.0, 9.2, 8.990654205607477)","(61.0, 130.0, 103.23529411764706)","(6.5, 7.6, 7.377777777777777)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.932)"
07-12-2022 14:11:37.950454,"(19.0, 55.0, 46.9)","(5.0, 7.2, 6.915151515151515)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.292307692307692)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.915)"
07-12-2022 14:11:39.326466,"(19.0, 55.0, 46.9)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.932)"
07-12-2022 14:11:40.618886,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.96, 1.931875)"
07-12-2022 14:11:41.951719,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.5, 7.6, 7.428571428571429)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.96, 1.9070588235294117)"
07-12-2022 14:11:43.307622,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.433333333333334)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.937142857142857)"
07-12-2022 14:11:44.596101,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.433333333333334)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.95, 1.9381818181818182)"
07-12-2022 14:11:45.813964,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.433333333333334)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.9411764705882353)"
07-12-2022 14:11:47.085180,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.24)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.96, 1.9328571428571428)"
07-12-2022 14:11:48.355307,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.233333333333333)","(21.0, 32.0, 31.23076923076923)","(1.7, 1.94, 1.9413333333333334)"
07-12-2022 14:11:49.597800,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.5, 7.6, 7.24)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9337499999999999)"
07-12-2022 14:11:50.879791,"(19.0, 55.0, 48.25)","(5.0, 7.0, 6.873684210526315)","(21.0, 46.0, 41.82608695652174)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.5, 7.6, 7.454545454545455)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9211764705882353)"
07-12-2022 14:11:52.150756,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.888888888888888)","(21.0, 46.0, 40.8)","(6.0, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.5, 7.6, 7.485714285714286)","(21.0, 32.0, 31.0)","(1.7, 1.94, 1.9413333333333334)"
07-12-2022 14:11:53.484374,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.888888888888888)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.0, 7.6, 7.5)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9413333333333334)"
07-12-2022 14:11:54.781117,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.888888888888888)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.0, 7.6, 7.5)","(21.0, 32.0, 30.88888888888889)","(1.7, 1.96, 1.9413333333333334)"
07-12-2022 14:11:56.030065,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.888888888888888)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.485714285714286)","(21.0, 32.0, 30.88888888888889)","(1.7, 1.96, 1.9413333333333334)"
07-12-2022 14:11:57.265166,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.885714285714285)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.485714285714286)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.931875)"
07-12-2022 14:11:58.600083,"(19.0, 55.0, 50.09090909090909)","(5.0, 7.0, 6.885714285714285)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 101.5625)","(6.0, 7.6, 7.5)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9413333333333334)"
07-12-2022 14:11:59.956929,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.885714285714285)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.454545454545455)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9337499999999999)"
07-12-2022 14:12:01.302976,"(19.0, 55.0, 47.285714285714285)","(5.0, 7.0, 6.885714285714285)","(21.0, 42.0, 40.8)","(6.5, 9.2, 8.996363636363636)","(61.0, 130.0, 104.72222222222223)","(6.0, 7.6, 7.485714285714286)","(21.0, 32.0, 31.0)","(1.7, 1.96, 1.9337499999999999)"
07-12-2022 14:12:02.782888,"(19.0, 55.0, 51.142857142857146)","(5.0, 7.0, 6.9)","(21.0, 42.0, 41.42857142857143)","(6.5, 9.2, 9.005217391304347)","(61.0, 130.0, 108.33333333333333)","(6.0, 7.6, 7.666666666666667)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.96, 1.9328571428571428)"
07-12-2022 14:12:04.309576,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.0, 6.937931034482759)","(21.0, 42.0, 41.42857142857143)","(6.5, 9.2, 8.95625)","(61.0, 130.0, 108.33333333333333)","(6.0, 7.8, 7.522222222222222)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.92, 1.9129577464788732)"
07-12-2022 14:12:05.592340,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.2, 7.0285714285714285)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.975)","(61.0, 130.0, 110.5)","(6.0, 7.6, 7.425000000000001)","(21.0, 32.0, 31.375)","(1.7, 1.92, 1.9030434782608694)"
07-12-2022 14:12:06.726389,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.2, 7.0285714285714285)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.975)","(61.0, 130.0, 112.5)","(6.0, 7.6, 7.425000000000001)","(21.0, 32.0, 31.375)","(1.7, 1.91, 1.9030434782608694)"
07-12-2022 14:12:08.043426,"(20.0, 55.0, 49.0)","(5.0, 7.2, 7.0285714285714285)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.927272727272728)","(61.0, 130.0, 112.5)","(6.0, 7.6, 7.425000000000001)","(21.0, 32.0, 31.375)","(1.7, 1.91, 1.9029787234042552)"
07-12-2022 14:12:09.386541,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.2, 7.11219512195122)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.876923076923077)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.6, 7.425000000000001)","(21.0, 32.0, 31.375)","(1.7, 1.91, 1.9010526315789473)"
07-12-2022 14:12:10.760555,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.2, 7.11219512195122)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.876923076923077)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.6, 7.426666666666667)","(21.0, 32.0, 31.375)","(1.7, 1.91, 1.8952173913043477)"
07-12-2022 14:12:12.083463,"(20.0, 55.0, 49.0)","(5.0, 7.2, 7.104761904761904)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.875)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.470588235294118)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.91, 1.8952173913043477)"
07-12-2022 14:12:13.399471,"(20.0, 55.0, 49.0)","(5.0, 7.2, 7.066666666666666)","(21.0, 42.0, 41.5)","(6.5, 9.0, 8.875)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.5)","(21.0, 32.0, 31.285714285714285)","(1.7, 1.91, 1.894782608695652)"
07-12-2022 14:12:14.713720,"(20.0, 55.0, 51.142857142857146)","(5.0, 7.2, 7.066666666666666)","(21.0, 42.0, 40.625)","(6.5, 9.0, 8.875)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.488888888888889)","(21.0, 32.0, 31.375)","(1.7, 1.91, 1.895)"
07-12-2022 14:12:16.077017,"(21.0, 55.0, 49.0)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.625)","(6.5, 9.0, 8.875)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.418181818181819)","(21.0, 32.0, 31.583333333333332)","(1.7, 1.91, 1.9007407407407406)"
07-12-2022 14:12:17.370515,"(21.0, 55.0, 49.0)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 9.0, 8.795238095238096)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.442857142857143)","(21.0, 32.0, 31.523809523809526)","(1.7, 1.92, 1.907)"
07-12-2022 14:12:18.620556,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 8.8, 8.743589743589745)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.4875)","(21.0, 32.0, 31.444444444444443)","(1.7, 1.92, 1.9103703703703703)"
07-12-2022 14:12:19.756985,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 8.8, 8.59047619047619)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.488888888888889)","(21.0, 32.0, 31.41176470588235)","(1.7, 1.92, 1.9103703703703703)"
07-12-2022 14:12:21.007907,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 8.8, 9.20952380952381)","(61.0, 130.0, 106.05263157894737)","(6.0, 7.8, 7.45)","(21.0, 32.0, 31.41176470588235)","(1.7, 1.92, 1.9059459459459458)"
07-12-2022 14:12:22.204586,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 9.4, 9.157142857142857)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.442857142857143)","(21.0, 32.0, 31.375)","(1.7, 1.92, 1.9054054054054053)"
07-12-2022 14:12:23.362858,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 9.2, 9.25)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.488888888888889)","(21.0, 32.0, 31.444444444444443)","(1.7, 1.92, 1.8775)"
07-12-2022 14:12:24.581474,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.12)","(26.0, 44.0, 40.4)","(6.5, 9.4, 9.22857142857143)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.476923076923077)","(21.0, 32.0, 31.444444444444443)","(1.7, 1.9, 1.872857142857143)"
07-12-2022 14:12:25.848461,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.125)","(26.0, 44.0, 40.4)","(6.5, 9.4, 9.34)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.464516129032258)","(21.0, 32.0, 31.444444444444443)","(1.7, 1.89, 1.8716666666666668)"
07-12-2022 14:12:27.096971,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.125)","(26.0, 44.0, 40.4)","(6.5, 9.4, 9.75294117647059)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.428571428571429)","(21.0, 32.0, 31.09090909090909)","(1.7, 1.89, 1.8705)"
07-12-2022 14:12:28.269528,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.125)","(26.0, 44.0, 40.4)","(6.5, 9.8, 9.75294117647059)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.242857142857143)","(21.0, 32.0, 31.09090909090909)","(1.7, 1.89, 1.8746153846153848)"
07-12-2022 14:12:29.473410,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.136363636363637)","(26.0, 44.0, 40.4)","(6.5, 9.8, 9.516129032258064)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.3)","(21.0, 32.0, 31.0)","(1.7, 1.9, 1.8657142857142859)"
07-12-2022 14:12:30.679466,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.136363636363637)","(26.0, 44.0, 40.4)","(6.5, 10.0, 9.53125)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.6, 7.425)","(21.0, 32.0, 31.0)","(1.7, 1.9, 1.8760000000000001)"
07-12-2022 14:12:31.941321,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.125)","(26.0, 44.0, 40.4)","(6.5, 10.0, 9.53125)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.507692307692308)","(21.0, 32.0, 35.76470588235294)","(1.7, 1.9, 1.8666666666666667)"
07-12-2022 14:12:33.137048,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.2, 7.125)","(26.0, 44.0, 39.5)","(6.5, 10.0, 9.53125)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.433333333333334)","(21.0, 36.0, 35.76470588235294)","(1.7, 1.88, 1.87125)"
07-12-2022 14:12:34.395340,"(21.0, 55.0, 48.25)","(5.0, 7.2, 7.256)","(26.0, 44.0, 40.21052631578947)","(6.5, 10.0, 9.515151515151516)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.425000000000001)","(21.0, 36.0, 35.76470588235294)","(1.7, 1.9, 1.87)"
07-12-2022 14:12:35.660586,"(21.0, 55.0, 48.25)","(5.0, 7.4, 7.256)","(26.0, 44.0, 40.21052631578947)","(6.5, 10.0, 9.515151515151516)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.555555555555555)","(21.0, 36.0, 35.76470588235294)","(1.7, 1.89, 1.8666666666666667)"
07-12-2022 14:12:36.889590,"(21.0, 55.0, 50.84615384615385)","(5.0, 7.4, 7.256)","(26.0, 44.0, 40.21052631578947)","(6.5, 10.0, 9.503703703703705)","(61.0, 130.0, 111.04166666666666)","(6.0, 7.8, 7.428571428571429)","(21.0, 36.0, 35.81818181818182)","(1.7, 1.89, 1.8685714285714285)"
