,Exit Parking,Gemma Brann,Invest Wisely,Magpie Miss,Back Moo Moo,Cash Ability,Kulu Zac
10-01-2023 18:38:29.875539,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:30.986303,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:32.079533,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:33.197763,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:34.312707,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 4.659090909090909)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:35.435218,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.513157894736842)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.086818181818182)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:36.554614,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.121739130434783)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:37.674493,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.112727272727273)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:38.874891,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.112727272727273)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:40.085713,"(31.0, 240.0, 130.94117647058823)","(5.5, 11.0, 7.466666666666667)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.112727272727273)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:41.455569,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.442857142857143)","(9.0, 19.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 9.766666666666667)","(1.9, 2.7, 2.086818181818182)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:42.686498,"(31.0, 160.0, 146.0)","(5.5, 10.5, 8.442857142857143)","(9.0, 15.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 9.766666666666667)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:43.888914,"(31.0, 160.0, 146.0)","(5.5, 11.0, 6.377777777777777)","(9.0, 15.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 9.766666666666667)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:45.053391,"(31.0, 160.0, 146.0)","(5.5, 11.0, 6.377777777777777)","(9.0, 15.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 9.766666666666667)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:46.247827,"(31.0, 160.0, 146.0)","(5.5, 11.0, 6.377777777777777)","(9.0, 15.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 9.766666666666667)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:47.420445,"(31.0, 160.0, 146.0)","(5.5, 11.0, 6.377777777777777)","(9.0, 15.0, 12.3)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 9.766666666666667)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:48.591237,"(31.0, 160.0, 146.0)","(5.5, 11.0, 6.177777777777777)","(9.0, 15.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 12.5, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:49.721525,"(31.0, 160.0, 146.0)","(5.5, 9.2, 6.177777777777777)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1052173913043477)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:50.855336,"(31.0, 160.0, 146.0)","(5.5, 11.5, 6.84)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:52.026639,"(31.0, 160.0, 146.0)","(5.5, 11.0, 9.4)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:53.199595,"(31.0, 160.0, 146.0)","(5.5, 11.0, 9.4)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:54.299446,"(31.0, 160.0, 146.0)","(5.5, 11.0, 9.4)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:55.449189,"(31.0, 160.0, 146.0)","(5.5, 11.0, 9.4)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:56.580654,"(31.0, 230.0, 138.53333333333333)","(5.5, 11.0, 8.45)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.1220833333333333)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:57.817334,"(31.0, 220.0, 182.8)","(5.5, 11.0, 8.45)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.086818181818182)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:38:58.986242,"(31.0, 220.0, 182.8)","(5.5, 11.0, 8.45)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.086818181818182)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:00.100573,"(31.0, 220.0, 182.8)","(5.5, 11.0, 8.45)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.086818181818182)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:01.174486,"(31.0, 220.0, 182.8)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:02.297281,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.0065)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:03.467167,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:04.618517,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:05.782742,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:06.859208,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:07.990339,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.234782608695651)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:09.125648,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 9.181818181818182)","(9.0, 19.0, 11.4)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 10.64)","(1.9, 2.7, 2.2133333333333334)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:10.312646,"(31.0, 210.0, 190.44444444444446)","(5.5, 11.0, 8.01)","(9.0, 15.0, 11.676923076923076)","(3.4, 6.6, 5.246666666666666)","(7.5, 14.0, 9.2)","(1.9, 2.7, 2.1538461538461537)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:11.478242,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.01)","(9.0, 15.0, 11.676923076923076)","(3.4, 6.6, 5.246666666666666)","(7.5, 10.0, 8.742857142857144)","(1.9, 2.7, 2.1538461538461537)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:12.613470,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.01)","(9.0, 15.0, 11.676923076923076)","(3.4, 6.6, 5.246666666666666)","(7.5, 10.0, 8.742857142857144)","(1.9, 2.7, 2.1538461538461537)","(21.0, 65.0, 28.555555555555557)"
10-01-2023 18:39:13.690180,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.01)","(9.0, 15.0, 11.676923076923076)","(3.4, 6.6, 5.246666666666666)","(7.5, 10.0, 9.120000000000001)","(1.9, 2.7, 2.036363636363636)","(21.0, 65.0, 37.666666666666664)"
10-01-2023 18:39:14.756442,"(31.0, 160.0, 146.0)","(5.5, 11.0, 9.977777777777778)","(9.0, 15.0, 13.215384615384615)","(3.4, 6.6, 5.86)","(7.5, 10.0, 11.379999999999999)","(1.9, 2.7, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:15.823461,"(31.0, 160.0, 146.0)","(5.5, 10.5, 9.885714285714286)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.4, 5.86)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:16.936608,"(31.0, 160.0, 146.0)","(5.5, 10.5, 7.4799999999999995)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.4, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.68, 2.2333333333333334)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:18.122014,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.546666666666667)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.76, 2.2333333333333334)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:19.343840,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.546666666666667)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.76, 2.2333333333333334)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:20.535934,"(31.0, 160.0, 146.0)","(5.5, 11.0, 8.546666666666667)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 12.175)","(1.9, 2.76, 2.2333333333333334)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:21.769848,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.76, 2.2333333333333334)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:23.015438,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.76, 2.0307692307692307)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:24.201498,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.379999999999999)","(1.9, 2.76, 2.0307692307692307)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:25.427769,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.928571428571429)","(1.9, 2.76, 2.0307692307692307)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:26.693431,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 10.85)","(1.9, 2.76, 2.0307692307692307)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:28.046771,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.985714285714286)","(1.9, 2.76, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:29.261792,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 10.95)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:30.382324,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.46)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:31.452086,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.46)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:32.623363,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.46)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:33.835638,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.46)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:34.958087,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.46)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:36.089305,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.928571428571429)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:37.253198,"(31.0, 160.0, 146.0)","(5.5, 10.5, 9.27)","(9.0, 19.0, 11.827272727272728)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.5, 11.125)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:38.421457,"(31.0, 160.0, 146.0)","(5.5, 10.5, 8.780000000000001)","(9.0, 14.5, 11.827272727272728)","(3.4, 6.8, 4.733333333333333)","(7.5, 13.0, 11.214285714285715)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 39.76923076923077)"
10-01-2023 18:39:39.605737,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.780000000000001)","(9.0, 14.5, 11.827272727272728)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 11.066666666666666)","(1.9, 2.68, 2.2066666666666666)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:40.725654,"(31.0, 160.0, 146.0)","(5.5, 11.5, 8.233333333333333)","(9.0, 14.5, 11.827272727272728)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 10.94)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:41.808097,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.288235294117648)","(9.0, 14.5, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 11.514285714285714)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:42.802335,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.709523809523809)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:43.887357,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.709523809523809)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:44.950831,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.709523809523809)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:46.022480,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.709523809523809)","(9.0, 19.0, 13.215384615384615)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:47.026531,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.9)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.727272727272727)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:48.095545,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.9)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.727272727272727)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:49.220285,"(31.0, 160.0, 146.0)","(5.5, 11.5, 9.194117647058823)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.727272727272727)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:50.391857,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.727272727272727)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:51.527731,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:52.677707,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:53.745023,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:54.823091,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:55.918567,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:57.019705,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 11.342857142857143)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:58.034380,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:58.988210,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:39:59.997908,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:01.052396,"(31.0, 160.0, 146.0)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:02.112951,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 10.133333333333333)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:03.178305,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 9.649999999999999)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:04.253050,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 9.649999999999999)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:05.350002,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 14.0, 9.571428571428571)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:06.478664,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.0, 11.0)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:07.777037,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 14.5, 11.125)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:09.099253,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.5, 14.75)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:10.213646,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.5, 14.75)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:11.349911,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.5, 14.75)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:12.475335,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.5, 14.75)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
10-01-2023 18:40:13.527220,"(31.0, 140.0, 118.8)","(5.5, 11.5, 7.74)","(9.0, 19.5, 14.75)","(3.4, 6.8, 4.733333333333333)","(7.5, 12.5, 9.083333333333334)","(1.9, 2.68, 2.522222222222222)","(21.0, 65.0, 43.666666666666664)"
